subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
55	3	1	289	165	284	0	1	10	0	main
55	3	0	285	281	284	0	0	10	0	main
55	3	0	276	281	284	0	1	10	0	main
55	3	0	278	276	284	0	1	10	0	main
55	3	0	296	276	284	0	0	10	0	main
55	3	0	284	276	284	0	1	10	0	main
55	3	0	283	276	284	0	0	10	0	main
55	3	0	285	276	284	0	0	10	0	main
55	3	0	275	276	284	0	0	10	0	main
55	3	0	285	276	284	0	0	10	1	main
55	3	0	59	276	45	1	1	10	0	main
55	3	0	52	59	45	0	0	10	0	main
55	3	0	22	55	45	0	1	10	0	main
55	3	0	41	31	45	0	0	10	0	main
55	3	0	277	37	267	1	0	10	0	main
55	3	0	273	273	267	0	1	10	0	main
55	3	0	267	273	267	0	0	10	1	main
55	3	0	257	269	267	0	0	10	0	main
55	3	0	273	259	267	0	1	10	0	main
55	3	0	258	264	267	0	1	10	0	main
55	3	0	263	264	267	0	0	10	0	main
55	3	0	282	264	267	0	0	10	0	main
55	3	0	273	273	267	0	1	10	0	main
55	3	0	250	273	267	0	0	10	0	main
55	3	0	274	261	267	0	0	10	1	main
55	3	0	291	265	267	0	0	10	0	main
55	3	0	261	271	267	0	1	10	1	main
55	3	0	263	264	267	0	0	10	0	main
55	3	0	284	264	267	0	0	10	1	main
55	3	0	89	270	81	1	0	10	0	main
55	3	0	94	84	81	0	1	10	0	main
55	3	0	70	89	81	0	1	10	0	main
55	3	0	84	75	81	0	1	10	0	main
55	3	0	73	81	81	0	1	10	0	main
55	3	0	82	75	81	0	1	10	0	main
55	3	0	71	80	81	0	1	10	0	main
55	3	0	56	77	81	0	0	10	0	main
55	3	0	72	56	81	0	1	10	0	main
55	3	0	66	72	81	0	1	10	0	main
55	3	0	63	72	81	0	1	10	1	main
55	3	0	88	67	81	0	1	10	0	main
55	3	0	60	73	81	0	1	10	0	main
55	3	0	81	65	81	0	0	10	0	main
55	3	0	100	65	81	0	0	10	0	main
55	3	0	86	87	81	0	0	10	0	main
55	3	0	84	87	81	0	0	10	1	main
55	3	0	80	87	81	0	0	10	0	main
55	3	0	89	87	81	0	1	10	1	main
55	3	0	79	87	81	0	1	10	0	main
55	3	0	76	87	81	0	1	10	0	main
55	3	0	264	79	279	1	1	10	0	main
55	3	0	277	264	279	0	0	10	0	main
55	3	0	275	264	279	0	1	10	0	main
55	3	0	277	272	279	0	1	10	0	main
55	3	0	278	272	279	0	0	10	0	main
55	3	0	281	278	279	0	1	10	0	main
55	3	0	265	278	279	0	0	10	0	main
55	3	0	281	272	279	0	0	10	0	main
55	3	0	279	277	279	0	1	10	0	main
55	3	0	295	277	279	0	0	10	0	main
55	3	0	277	283	279	0	0	10	1	main
55	3	0	277	282	279	0	1	10	0	main
55	3	0	271	281	279	0	1	10	0	main
55	3	0	269	275	279	0	1	10	0	main
55	3	0	287	270	279	0	1	10	0	main
55	3	0	275	279	279	0	0	10	0	main
55	3	0	288	278	279	0	1	10	0	main
55	3	0	282	282	279	0	1	10	0	main
55	3	0	265	282	279	0	0	10	0	main
55	3	0	262	276	279	0	1	10	0	main
55	3	0	276	267	279	0	0	10	0	main
55	3	0	265	267	279	0	0	10	0	main
55	3	0	269	267	279	0	0	10	0	main
55	3	0	274	267	279	0	1	10	0	main
55	3	0	278	269	279	0	0	10	0	main
55	3	0	279	275	279	0	0	10	0	main
55	3	0	278	275	279	0	0	10	0	main
55	3	0	269	275	279	0	0	10	0	main
55	3	0	267	271	279	0	1	10	0	main
55	3	0	275	271	279	0	1	10	0	main
55	3	0	275	271	279	0	0	10	0	main
55	3	0	291	271	279	0	0	10	0	main
55	3	0	264	280	279	0	1	10	0	main
55	3	0	298	278	279	0	0	10	1	main
55	3	0	283	285	279	0	0	10	0	main
55	3	0	279	285	279	0	1	10	0	main
55	3	0	287	282	279	0	1	10	0	main
55	3	0	269	282	279	0	0	10	0	main
55	3	0	284	271	279	0	1	10	0	main
55	3	0	260	278	279	0	1	10	0	main
55	3	0	292	267	279	0	1	10	0	main
55	3	0	282	281	279	0	1	10	0	main
55	3	0	286	281	279	0	1	10	0	main
55	3	0	277	281	279	0	1	10	0	main
55	3	0	9	281	10	1	1	10	0	main
55	3	0	23	9	10	0	0	10	0	main
55	3	0	5	17	10	0	0	10	0	main
55	3	0	13	17	10	0	0	10	0	main
55	3	0	13	17	10	0	1	10	0	main
55	3	0	30	17	10	0	1	10	0	main
55	3	0	20	21	10	0	0	10	0	main
55	3	0	17	21	10	0	1	10	1	main
55	3	0	8	21	10	0	0	10	0	main
55	3	0	1	21	10	0	1	10	0	main
55	3	0	15	21	10	0	1	10	0	main
55	3	0	29	21	10	0	1	10	0	main
55	3	0	15	21	10	0	0	10	0	main
55	3	0	14	21	10	0	0	10	0	main
55	3	0	32	21	10	0	0	10	0	main
55	3	0	2	26	10	0	0	10	0	main
55	3	0	14	22	10	0	1	10	0	main
55	3	0	21	20	10	0	0	10	0	main
55	3	0	59	20	82	1	0	10	0	main
55	3	0	75	50	82	0	0	10	0	main
55	3	0	73	66	82	0	0	10	0	main
55	3	0	78	66	82	0	0	10	0	main
55	3	0	74	72	82	0	1	10	0	main
55	3	0	81	72	82	0	1	10	0	main
55	3	0	94	78	82	0	1	10	0	main
55	3	0	87	78	82	0	0	10	0	main
