subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
80	4	1	279	150	279	0	0	10	0	main	26	16
80	4	0	284	282	279	0	1	10	1	main	26	16
80	4	0	280	283	279	0	0	10	0	main	26	16
80	4	0	278	290	279	0	1	10	1	main	26	16
80	4	0	231	286	236	1	1	10	1	main	26	16
80	4	0	243	242	236	0	0	10	0	main	26	16
80	4	0	238	243	236	0	1	10	0	main	26	16
80	4	0	246	241	236	0	0	10	0	main	26	16
80	4	0	225	247	236	0	1	10	0	main	26	16
80	4	0	239	236	236	0	0	10	0	main	26	16
80	4	0	247	238	236	0	0	10	0	main	26	16
80	4	0	243	247	236	0	1	10	0	main	26	16
80	4	0	226	245	236	0	0	10	0	main	26	16
80	4	0	245	235	236	0	1	10	0	main	26	16
80	4	0	230	243	236	0	0	10	1	main	26	16
80	4	0	85	240	96	1	0	10	0	main	26	16
80	4	0	92	106	96	0	1	10	0	main	26	16
80	4	0	94	108	96	0	0	10	0	main	26	16
80	4	0	109	95	96	0	1	10	0	main	26	16
80	4	0	94	95	96	0	0	10	0	main	26	16
80	4	0	98	96	96	0	0	10	1	main	26	16
80	4	0	88	97	96	0	1	10	0	main	26	16
80	4	0	89	93	96	0	1	10	0	main	26	16
80	4	0	104	81	96	0	0	10	0	main	26	16
80	4	0	105	103	96	0	0	10	0	main	26	16
80	4	0	98	103	96	0	0	10	0	main	26	16
80	4	0	116	99	96	0	0	10	0	main	26	16
80	4	0	279	126	278	1	1	10	0	main	26	16
80	4	0	275	258	278	0	1	10	0	main	26	16
80	4	0	280	285	278	0	1	10	0	main	26	16
80	4	0	263	282	278	0	1	10	0	main	26	16
80	4	0	280	268	278	0	1	10	0	main	26	16
80	4	0	277	289	278	0	1	10	0	main	26	16
80	4	0	281	283	278	0	1	10	0	main	26	16
80	4	0	277	282	278	0	0	10	0	main	26	16
80	4	0	285	279	278	0	1	10	0	main	26	16
80	4	0	279	286	278	0	1	10	0	main	26	16
80	4	0	283	283	278	0	1	10	0	main	26	16
80	4	0	289	283	278	0	0	10	0	main	26	16
80	4	0	272	291	278	0	1	10	0	main	26	16
80	4	0	260	282	278	0	0	10	0	main	26	16
80	4	0	274	267	278	0	0	10	0	main	26	16
80	4	0	276	281	293	1	1	10	0	main	26	16
80	4	0	292	279	293	0	1	10	0	main	26	16
80	4	0	289	292	293	0	1	10	0	main	26	16
80	4	0	286	290	293	0	1	10	0	main	26	16
80	4	0	296	287	293	0	1	10	0	main	26	16
80	4	0	282	297	278	1	0	10	0	main	26	16
80	4	0	253	281	278	0	0	10	0	main	26	16
80	4	0	278	261	278	0	1	10	0	main	26	16
80	4	0	287	283	278	0	0	10	0	main	26	16
80	4	0	271	286	278	0	1	10	0	main	26	16
80	4	0	287	276	278	0	0	10	0	main	26	16
80	4	0	90	293	111	1	1	10	0	main	26	16
80	4	0	117	113	111	0	1	10	0	main	26	16
80	4	0	122	119	111	0	1	10	0	main	26	16
80	4	0	132	121	111	0	0	10	0	main	26	16
80	4	0	133	133	111	0	0	10	0	main	26	16
80	4	0	133	140	111	0	0	10	0	main	26	16
80	4	0	122	136	111	0	1	10	0	main	26	16
80	4	0	119	127	111	0	1	10	0	main	26	16
80	4	0	129	123	111	0	1	10	0	main	26	16
80	4	0	105	128	111	0	0	10	0	main	26	16
80	4	0	132	102	111	0	1	10	0	main	26	16
80	4	0	115	142	111	0	0	10	0	main	26	16
80	4	0	115	119	111	0	1	10	0	main	26	16
80	4	0	120	116	111	0	1	10	0	main	26	16
80	4	0	102	119	111	0	0	10	0	main	26	16
80	4	0	122	102	111	0	1	10	0	main	26	16
80	4	0	143	131	111	0	1	10	0	main	26	16
80	4	0	180	155	173	1	0	10	0	main	26	16
80	4	0	175	194	173	0	0	10	0	main	26	16
80	4	0	163	185	173	0	0	10	0	main	26	16
