subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
23	1	1	5	150	6	0	1	17.5	0	150	main_noPush	20	6	NaN	5.3895745286718
23	1	0	21	81	6	0	1	17.5	0	150	main_noPush	20	6	0.0285705248825252	2.19131911871955
23	1	0	31	55.5	6	0	1	17.5	0	81	main_noPush	20	6	0.002489582169801	0.984034959226847
23	1	0	25	55.5	6	0	1	17.5	0	55.5	main_noPush	20	6	NaN	0.293245962355286
23	1	0	34	37.5	6	0	0.25	17.5	0	55.5	main_noPush	20	6	0.00240603275597095	0.737834633793682
23	1	0	43	37.5	6	0	0.25	17.5	0	37.5	main_noPush	20	6	NaN	0.369981067720801
23	1	0	15	22.5	6	0	0.25	17.5	1	37.5	main_noPush	20	6	1.10684368573129	1.87143867276609
23	1	0	286	31.5	297	1	1	17.5	0	22.5	main_noPush	20	6	1.01282379217446	2.49884393205866
23	1	0	296	261	297	0	1	17.5	0	31.5	main_noPush	20	6	0.00247091520577669	4.29499937780201
23	1	0	293	283.5	297	0	1	17.5	1	261	main_noPush	20	6	2.53424218297005	3.96749059809372
23	1	0	275	283.5	297	0	0.25	17.5	1	283.5	main_noPush	20	6	NaN	0.750587292015553
23	1	0	289	235.5	297	0	0.25	17.5	0	283.5	main_noPush	20	6	0.842838408891112	4.87899128580466
23	1	0	298	265.5	297	0	0.25	17.5	0	235.5	main_noPush	20	6	0.124358567874879	0.999491812195629
23	1	0	290	288	297	0	0.25	17.5	0	265.5	main_noPush	20	6	0.0778740420937538	0.667232039384544
23	1	0	276	288	297	0	1	17.5	0	288	main_noPush	20	6	NaN	0.101987822912633
23	1	0	280	288	297	0	1	17.5	0	288	main_noPush	20	6	NaN	1.46131627773866
23	1	0	271	288	297	0	1	17.5	0	288	main_noPush	20	6	NaN	0.12441608402878
23	1	0	59	288	73	1	1	17.5	0	288	main_noPush	20	6	NaN	1.74745426559821
23	1	0	69	111	73	0	0.25	17.5	0	288	main_noPush	20	6	0.00291449809446931	4.26975878793746
23	1	0	56	87	73	0	1	17.5	1	111	main_noPush	20	6	0.00246576592326164	1.43958777887747
23	1	0	76	66	73	0	1	17.5	1	87	main_noPush	20	6	0.00247006304562092	1.72571376990527
23	1	0	88	66	73	0	1	17.5	0	66	main_noPush	20	6	NaN	0.271212860941887
23	1	0	77	79.5	73	0	1	17.5	0	66	main_noPush	20	6	0.541359174996614	1.05574863078073
23	1	0	61	79.5	73	0	1	17.5	0	79.5	main_noPush	20	6	NaN	0.538825487717986
23	1	0	96	79.5	73	0	1	17.5	0	79.5	main_noPush	20	6	NaN	0.805470502004027
23	1	0	82	79.5	73	0	0.25	17.5	0	79.5	main_noPush	20	6	NaN	1.76377764716744
23	1	0	34	79.5	74	1	0.25	17.5	1	79.5	main_noPush	20	6	NaN	1.14997980603948
23	1	0	78	60	74	0	0.25	17.5	0	79.5	main_noPush	20	6	0.00245625199750066	1.32989107491449
23	1	0	92	72	74	0	0.25	17.5	0	60	main_noPush	20	6	0.761051350273192	1.37730320217088
23	1	0	250	72	229	1	0.25	17.5	0	72	main_noPush	20	6	NaN	1.24311859207228
23	1	0	225	228	229	0	1	17.5	0	72	main_noPush	20	6	0.0029035909101367	3.44362191576511
23	1	0	239	228	229	0	0.25	17.5	0	228	main_noPush	20	6	NaN	0.661708600819111
