subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
88	4	1	45	150	53	0	1	17.5	0	150	main_noPush	23	35	NaN	1.68707161297789
88	4	0	70	93	53	0	1	17.5	0	150	main_noPush	23	35	0.994888107990846	2.41098801000044
88	4	0	54	78	53	0	0.25	17.5	0	93	main_noPush	23	35	2.38616423000349	5.04689313302515
88	4	0	64	72	53	0	0.25	17.5	0	78	main_noPush	23	35	0.425010506995022	0.915044318011496
88	4	0	53	72	53	0	0.25	17.5	0	72	main_noPush	23	35	NaN	0.222278821980581
88	4	0	30	66	53	0	0.25	17.5	1	72	main_noPush	23	35	0.419418393983506	0.837485302006826
88	4	0	64	33	59	1	0.25	17.5	0	66	main_noPush	23	35	0.52925351302838	1.71605076902779
88	4	0	36	40.5	59	0	1	17.5	0	33	main_noPush	23	35	0.621800391003489	1.28962906001834
88	4	0	54	40.5	59	0	0.25	17.5	0	40.5	main_noPush	23	35	NaN	0.308180619031191
88	4	0	41	52.5	59	0	0.25	17.5	0	40.5	main_noPush	23	35	0.999566807993688	1.76083154696971
88	4	0	37	52.5	59	0	1	17.5	0	52.5	main_noPush	23	35	NaN	0.199397929012775
88	4	0	49	47.5	59	0	0.25	17.5	0	52.5	main_noPush	23	35	0.729251917975489	1.37987856200198
88	4	0	48	47.5	59	0	0.25	17.5	0	47.5	main_noPush	23	35	NaN	0.158347646996845
88	4	0	38	47.5	59	0	1	17.5	0	47.5	main_noPush	23	35	NaN	0.0246808219817467
88	4	0	33	47.5	59	0	1	17.5	0	47.5	main_noPush	23	35	NaN	1.36227606300963
88	4	0	58	37	59	0	1	17.5	0	47.5	main_noPush	23	35	1.22254493099172	1.84673162200488
88	4	0	164	41	191	1	0.25	17.5	0	37	main_noPush	23	35	0.689128211000934	1.29660577897448
88	4	0	178	125	191	0	1	17.5	0	41	main_noPush	23	35	0.289778166974429	3.43685007595923
88	4	0	179	158	191	0	1	17.5	0	125	main_noPush	23	35	0.00275928602786735	1.11682336701779
88	4	0	163	188	191	0	0.25	17.5	0	158	main_noPush	23	35	0.242942059005145	0.908294537977781
88	4	0	210	161	191	0	1	17.5	0	188	main_noPush	23	35	0.633423532010056	1.25234256096883
88	4	0	186	194	191	0	0.25	17.5	0	161	main_noPush	23	35	0.18312415399123	0.866463092970662
88	4	0	156	194	191	0	1	17.5	1	194	main_noPush	23	35	NaN	0.25223719899077
88	4	0	205	194	191	0	0.25	17.5	0	194	main_noPush	23	35	NaN	1.24097171402536
88	4	0	193	194	191	0	1	17.5	0	194	main_noPush	23	35	NaN	0.55161229200894
88	4	0	164	194	191	0	0.25	17.5	0	194	main_noPush	23	35	NaN	0.15841527399607
88	4	0	205	189	191	0	0.25	17.5	0	194	main_noPush	23	35	0.447419901029207	1.05323684902396
88	4	0	176	189	191	0	1	17.5	0	189	main_noPush	23	35	NaN	0.286501464026514
88	4	0	190	189	191	0	1	17.5	0	189	main_noPush	23	35	NaN	0.0746486829593778
88	4	0	172	189	191	0	0.25	17.5	0	189	main_noPush	23	35	NaN	0.0232581400196068
88	4	0	203	183.5	191	0	0.25	17.5	0	189	main_noPush	23	35	0.457710021000821	1.12296044803225
88	4	0	160	183.5	191	0	1	17.5	0	183.5	main_noPush	23	35	NaN	0.154884000017773
88	4	0	210	171.5	191	0	1	17.5	0	183.5	main_noPush	23	35	0.808382560033351	1.39206366601866
88	4	0	222	204.5	191	0	0.25	17.5	0	171.5	main_noPush	23	35	0.856368848995771	1.5259355599992
88	4	0	196	212	191	0	1	17.5	0	204.5	main_noPush	23	35	0.27188998501515	0.741902596026193
88	4	0	181	212	191	0	0.25	17.5	0	212	main_noPush	23	35	NaN	0.639646272989921
88	4	0	173	198.5	191	0	1	17.5	0	212	main_noPush	23	35	0.351650887983851	1.16259648598498
88	4	0	175	184	191	0	0.25	17.5	0	198.5	main_noPush	23	35	0.547355662973132	1.3947859070031
88	4	0	156	184	191	0	0.25	17.5	0	184	main_noPush	23	35	NaN	0.56978885200806
88	4	0	198	165	191	0	0.25	17.5	0	184	main_noPush	23	35	0.317629438999575	1.36795447202167
88	4	0	216	190.5	191	0	1	17.5	0	165	main_noPush	23	35	0.52718981198268	1.06275658396771
88	4	0	222	211.5	191	0	1	17.5	0	190.5	main_noPush	23	35	0.248531927005388	0.762459044985007
88	4	0	215	219	191	0	1	17.5	0	211.5	main_noPush	23	35	0.140035705990158	0.651764253969304
88	4	0	177	219	191	0	0.25	17.5	0	219	main_noPush	23	35	NaN	0.161225547024515
88	4	0	185	219	191	0	1	17.5	1	219	main_noPush	23	35	NaN	3.21514029597165
