subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
44	3	1	20	139.5	23	0	1	17.5	0	150	main_noPush	34	29	20.4537135449937	23.3673662410001
44	3	0	37	55.5	23	0	1	17.5	0	139.5	main_noPush	34	29	0.113618552975822	1.79806740896311
44	3	0	21	46.5	23	0	0.25	17.5	0	55.5	main_noPush	34	29	0.572132900997531	1.00766318000387
44	3	0	16	21	23	0	0.25	17.5	0	46.5	main_noPush	34	29	0.264608637953643	1.0954181579873
44	3	0	25	21	23	0	0.25	17.5	0	21	main_noPush	34	29	NaN	0.807677377015352
44	3	0	35	21	23	0	0.25	17.5	0	21	main_noPush	34	29	NaN	1.06633305898868
44	3	0	34	31.5	23	0	1	17.5	0	21	main_noPush	34	29	0.826768150960561	1.52078094001627
44	3	0	8	31.5	23	0	1	17.5	0	31.5	main_noPush	34	29	NaN	1.32497179601341
44	3	0	21	15	23	0	0.25	17.5	0	31.5	main_noPush	34	29	0.867377458023839	2.01985391002381
44	3	0	6	21	23	0	1	17.5	0	15	main_noPush	34	29	1.30169559299247	2.38878216600278
44	3	0	48	13.5	23	0	0.25	17.5	0	21	main_noPush	34	29	0.329509302042425	0.7665873580263
44	3	0	77	33	74	1	1	17.5	0	13.5	main_noPush	34	29	0.370764884981327	1.41720782994526
44	3	0	62	73.5	74	0	0.25	17.5	0	33	main_noPush	34	29	0.286264747963287	1.70080805697944
44	3	0	66	67.5	74	0	0.25	17.5	0	73.5	main_noPush	34	29	0.502751239982899	0.828429461980704
44	3	0	49	67.5	74	0	0.25	17.5	0	67.5	main_noPush	34	29	NaN	0.526016087969765
44	3	0	63	58.5	74	0	1	17.5	0	67.5	main_noPush	34	29	0.32787856797222	0.937705355987418
44	3	0	61	58.5	74	0	1	17.5	0	58.5	main_noPush	34	29	NaN	0.934436896990519
44	3	0	69	58.5	74	0	0.25	17.5	0	58.5	main_noPush	34	29	NaN	0.721201904991176
44	3	0	74	69	74	0	1	17.5	0	58.5	main_noPush	34	29	0.32619374798378	0.805043933971319
44	3	0	97	70.5	91	1	0.25	17.5	0	69	main_noPush	34	29	0.446829413005617	1.30110595800215
44	3	0	115	97.5	91	0	1	17.5	0	70.5	main_noPush	34	29	0.270754500001203	1.69523528899299
44	3	0	84	117	91	0	0.25	17.5	0	97.5	main_noPush	34	29	0.356590821989812	1.62155574798817
44	3	0	117	94.5	91	0	0.25	17.5	0	117	main_noPush	34	29	0.0744075039983727	0.823370336962398
44	3	0	91	100.5	91	0	0.25	17.5	1	94.5	main_noPush	34	29	0.00279256503563374	1.55384400102776
44	3	0	91	91.5	91	0	1	17.5	0	100.5	main_noPush	34	29	0.265631327987649	1.52830454101786
44	3	0	76	91.5	91	0	1	17.5	0	91.5	main_noPush	34	29	NaN	0.309307005954906
44	3	0	94	79.5	91	0	0.25	17.5	0	91.5	main_noPush	34	29	0.310824476997368	0.767729968996719
44	3	0	92	88.5	91	0	0.25	17.5	0	79.5	main_noPush	34	29	0.00279162696097046	0.791940387978684
44	3	0	113	88.5	91	0	1	17.5	0	88.5	main_noPush	34	29	NaN	0.545188960968517
44	3	0	81	103.5	91	0	1	17.5	0	88.5	main_noPush	34	29	0.434940245992038	1.54548290302046
44	3	0	83	91.5	91	0	1	17.5	0	103.5	main_noPush	34	29	0.33043233101489	0.941457051027101
44	3	0	77	91.5	91	0	0.25	17.5	0	91.5	main_noPush	34	29	NaN	0.475075597001705
44	3	0	77	91.5	91	0	0.25	17.5	0	91.5	main_noPush	34	29	NaN	0.665163813042454
44	3	0	90	91.5	91	0	1	17.5	0	91.5	main_noPush	34	29	NaN	0.55962587299291
44	3	0	112	91.5	91	0	0.25	17.5	0	91.5	main_noPush	34	29	NaN	0.362627422960941
44	3	0	147	91.5	147	1	0.25	17.5	0	91.5	main_noPush	34	29	NaN	0.53544243297074
44	3	0	167	127.5	147	0	1	17.5	0	91.5	main_noPush	34	29	0.387517469993327	1.78295635298127
44	3	0	153	163.5	147	0	1	17.5	0	127.5	main_noPush	34	29	0.0471427539596334	2.17138488596538
44	3	0	163	157.5	147	0	1	17.5	0	163.5	main_noPush	34	29	0.409675202041399	0.732840528013185
44	3	0	44	157.5	40	1	0.25	17.5	0	157.5	main_noPush	34	29	NaN	0.684457290975843
44	3	0	16	94.5	40	0	1	17.5	0	157.5	main_noPush	34	29	0.154519696021453	2.06485119601712
44	3	0	34	25.5	40	0	0.25	17.5	0	94.5	main_noPush	34	29	0.00246678199619055	1.4542590949568
44	3	0	19	25.5	40	0	0.25	17.5	0	25.5	main_noPush	34	29	NaN	0.670014806033578
44	3	0	24	25.5	40	0	0.25	17.5	0	25.5	main_noPush	34	29	NaN	0.368168366956525
44	3	0	46	25.5	40	0	1	17.5	0	25.5	main_noPush	34	29	NaN	0.40923573600594
44	3	0	52	48	40	0	1	17.5	0	25.5	main_noPush	34	29	0.134275606018491	1.17786945099942
44	3	0	57	49.5	40	0	0.25	17.5	0	48	main_noPush	34	29	0.369686849997379	1.24000379501376
44	3	0	39	51	40	0	0.25	17.5	1	49.5	main_noPush	34	29	0.0903938270057552	1.00949960103026
44	3	0	69	43.5	40	0	1	17.5	0	51	main_noPush	34	29	0.00250887998845428	1.29972127301153
44	3	0	15	46.5	40	0	0.25	17.5	1	43.5	main_noPush	34	29	0.00240487500559539	1.38671679602703
44	3	0	55	40.5	40	0	0.25	17.5	0	46.5	main_noPush	34	29	0.53940234699985	1.47260018100496
44	3	0	85	58.5	40	0	0.25	17.5	0	40.5	main_noPush	34	29	0.47756156604737	1.28753016004339
44	3	0	283	88.5	246	1	1	17.5	0	58.5	main_noPush	34	29	0.326609242008999	1.06394989299588
