subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
14	1	1	87	150	94	0	1	10	0	main
14	1	0	110	98	94	0	0	10	0	main
14	1	0	83	99	94	0	1	10	0	main
14	1	0	108	93	94	0	1	10	0	main
14	1	0	96	98	94	0	1	10	0	main
14	1	0	106	97	94	0	0	10	0	main
14	1	0	99	99	94	0	0	10	0	main
14	1	0	101	100	94	0	1	10	0	main
14	1	0	243	102	245	1	1	10	0	main
14	1	0	246	183	245	0	1	10	0	main
14	1	0	257	231	245	0	0	10	0	main
14	1	0	228	244	245	0	0	10	0	main
14	1	0	251	232	245	0	0	10	0	main
14	1	0	245	243	245	0	0	10	0	main
14	1	0	234	244	245	0	1	10	0	main
14	1	0	236	237	245	0	0	10	0	main
14	1	0	240	237	245	0	0	10	0	main
14	1	0	240	238	245	0	0	10	0	main
14	1	0	246	235	245	0	0	10	0	main
14	1	0	238	238	245	0	0	10	0	main
14	1	0	242	240	245	0	0	10	0	main
14	1	0	236	242	245	0	0	10	1	main
14	1	0	243	238	245	0	1	10	0	main
14	1	0	234	240	245	0	1	10	0	main
14	1	0	240	235	245	0	0	10	0	main
14	1	0	249	238	245	0	0	10	0	main
14	1	0	220	243	245	0	0	10	0	main
14	1	0	241	231	245	0	0	10	0	main
14	1	0	255	234	245	0	0	10	0	main
14	1	0	254	243	245	0	0	10	0	main
14	1	0	245	248	245	0	1	10	0	main
14	1	0	236	244	245	0	0	10	1	main
14	1	0	242	239	245	0	0	10	0	main
14	1	0	245	240	245	0	1	10	0	main
14	1	0	252	240	245	0	0	10	0	main
14	1	0	252	243	245	0	1	10	0	main
14	1	0	251	248	245	0	0	10	1	main
14	1	0	246	248	245	0	1	10	1	main
14	1	0	241	247	245	0	0	10	0	main
14	1	0	252	243	245	0	1	10	0	main
14	1	0	243	246	245	0	0	10	0	main
14	1	0	227	244	245	0	1	10	0	main
14	1	0	261	234	245	0	1	10	0	main
14	1	0	181	238	190	1	0	10	0	main
14	1	0	184	215	190	0	0	10	0	main
14	1	0	185	202	190	0	0	10	0	main
14	1	0	206	197	190	0	0	10	0	main
14	1	0	186	199	190	0	1	10	0	main
14	1	0	207	191	190	0	1	10	0	main
14	1	0	190	198	190	0	0	10	0	main
14	1	0	187	194	190	0	0	10	0	main
14	1	0	197	194	190	0	1	10	0	main
14	1	0	195	194	190	0	1	10	0	main
14	1	0	197	194	190	0	0	10	1	main
14	1	0	201	194	190	0	1	10	0	main
14	1	0	176	196	190	0	0	10	0	main
14	1	0	198	187	190	0	0	10	0	main
14	1	0	174	189	190	0	0	10	0	main
14	1	0	185	182	190	0	1	10	0	main
14	1	0	188	182	190	0	0	10	0	main
14	1	0	208	190	190	0	0	10	1	main
14	1	0	189	191	190	0	0	10	0	main
14	1	0	209	191	190	0	1	10	0	main
14	1	0	189	195	190	0	1	10	0	main
14	1	0	186	191	190	0	1	10	0	main
14	1	0	210	185	190	0	0	10	0	main
14	1	0	173	191	190	0	1	10	0	main
14	1	0	174	173	190	0	1	10	0	main
14	1	0	186	168	190	0	0	10	0	main
14	1	0	185	173	190	0	0	10	0	main
14	1	0	192	176	190	0	1	10	0	main
14	1	0	170	186	190	0	0	10	1	main
14	1	0	189	179	190	0	1	10	1	main
14	1	0	175	183	190	0	0	10	0	main
14	1	0	153	177	138	1	1	10	0	main
14	1	0	138	167	138	0	1	10	0	main
14	1	0	137	153	138	0	0	10	0	main
14	1	0	119	147	138	0	0	10	0	main
14	1	0	128	142	138	0	1	10	0	main
14	1	0	140	138	138	0	0	10	0	main
14	1	0	137	139	138	0	0	10	0	main
14	1	0	129	140	138	0	0	10	1	main
14	1	0	142	136	138	0	0	10	0	main
14	1	0	142	138	138	0	0	10	0	main
