subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
29	1	1	192	151	189	0	0	10	0	main	29	12
29	1	0	177	174	189	0	0	10	0	main	29	12
29	1	0	201	174	189	0	0	10	0	main	29	12
29	1	0	203	174	189	0	0	10	0	main	29	12
29	1	0	177	174	189	0	1	10	0	main	29	12
29	1	0	199	174	189	0	0	10	0	main	29	12
29	1	0	199	182	189	0	0	10	0	main	29	12
29	1	0	196	182	189	0	1	10	0	main	29	12
29	1	0	203	190	189	0	1	10	0	main	29	12
29	1	0	193	190	189	0	0	10	0	main	29	12
29	1	0	198	190	189	0	1	10	0	main	29	12
29	1	0	208	190	189	0	1	10	0	main	29	12
29	1	0	224	190	244	1	1	10	0	main	29	12
29	1	0	243	243	244	0	0	10	1	main	29	12
29	1	0	246	243	244	0	0	10	0	main	29	12
29	1	0	238	243	244	0	1	10	1	main	29	12
29	1	0	242	243	244	0	0	10	0	main	29	12
29	1	0	231	243	244	0	0	10	0	main	29	12
29	1	0	244	243	244	0	0	10	0	main	29	12
29	1	0	246	243	244	0	1	10	0	main	29	12
29	1	0	249	222	244	0	0	10	0	main	29	12
29	1	0	237	239	244	0	0	10	0	main	29	12
29	1	0	199	239	200	1	0	10	1	main	29	12
29	1	0	194	207	200	0	1	10	0	main	29	12
29	1	0	191	196	200	0	0	10	0	main	29	12
29	1	0	191	196	200	0	0	10	0	main	29	12
29	1	0	213	196	200	0	1	10	0	main	29	12
29	1	0	203	196	200	0	0	10	0	main	29	12
29	1	0	207	196	200	0	1	10	0	main	29	12
29	1	0	199	196	200	0	1	10	0	main	29	12
29	1	0	200	196	200	0	1	10	0	main	29	12
29	1	0	207	196	200	0	0	10	0	main	29	12
29	1	0	221	196	211	1	0	10	0	main	29	12
29	1	0	209	213	211	0	1	10	0	main	29	12
29	1	0	190	213	211	0	0	10	0	main	29	12
29	1	0	217	213	211	0	1	10	1	main	29	12
29	1	0	228	213	211	0	0	10	0	main	29	12
29	1	0	214	213	211	0	0	10	0	main	29	12
29	1	0	215	213	211	0	0	10	0	main	29	12
29	1	0	205	213	211	0	1	10	0	main	29	12
29	1	0	214	213	211	0	0	10	0	main	29	12
29	1	0	216	213	211	0	1	10	0	main	29	12
29	1	0	208	213	211	0	1	10	0	main	29	12
29	1	0	107	213	135	1	0	10	0	main	29	12
29	1	0	143	127	135	0	1	10	0	main	29	12
29	1	0	135	127	135	0	0	10	0	main	29	12
29	1	0	125	127	135	0	0	10	0	main	29	12
29	1	0	118	127	135	0	1	10	0	main	29	12
29	1	0	129	127	135	0	0	10	0	main	29	12
29	1	0	112	127	135	0	0	10	0	main	29	12
29	1	0	135	127	135	0	0	10	0	main	29	12
29	1	0	150	127	145	1	1	10	0	main	29	12
29	1	0	137	143	145	0	1	10	0	main	29	12
29	1	0	133	143	145	0	1	10	1	main	29	12
29	1	0	279	143	256	1	0	10	0	main	29	12
29	1	0	243	269	256	0	1	10	0	main	29	12
29	1	0	259	269	256	0	1	10	0	main	29	12
29	1	0	276	260	256	0	1	10	0	main	29	12
29	1	0	269	260	256	0	0	10	0	main	29	12
29	1	0	261	260	256	0	1	10	0	main	29	12
29	1	0	264	260	256	0	1	10	0	main	29	12
29	1	0	251	260	256	0	1	10	0	main	29	12
29	1	0	256	260	256	0	0	10	0	main	29	12
29	1	0	272	260	256	0	0	10	0	main	29	12
29	1	0	251	260	256	0	0	10	0	main	29	12
29	1	0	233	260	256	0	1	10	0	main	29	12
29	1	0	252	244	256	0	1	10	0	main	29	12
29	1	0	168	244	172	1	0	10	0	main	29	12
29	1	0	176	182	172	0	0	10	1	main	29	12
29	1	0	176	182	172	0	1	10	0	main	29	12
29	1	0	150	182	172	0	0	10	1	main	29	12
29	1	0	190	172	172	0	0	10	0	main	29	12
29	1	0	165	172	172	0	1	10	0	main	29	12
29	1	0	178	172	172	0	0	10	0	main	29	12
29	1	0	159	172	172	0	1	10	0	main	29	12
29	1	0	176	172	172	0	0	10	0	main	29	12
29	1	0	178	172	172	0	1	10	0	main	29	12
29	1	0	183	172	172	0	1	10	0	main	29	12
29	1	0	157	172	161	1	1	10	0	main	29	12
29	1	0	165	172	161	0	0	10	0	main	29	12
29	1	0	155	172	161	0	0	10	0	main	29	12
29	1	0	268	172	270	1	0	10	0	main	29	12
29	1	0	273	227	270	0	1	10	0	main	29	12
29	1	0	272	251	270	0	1	10	0	main	29	12
29	1	0	261	264	270	0	0	10	0	main	29	12
29	1	0	254	264	270	0	0	10	1	main	29	12
29	1	0	271	264	270	0	1	10	0	main	29	12
29	1	0	58	264	57	1	0	10	0	main	29	12
29	1	0	54	79	57	0	1	10	0	main	29	12
29	1	0	47	63	57	0	0	10	0	main	29	12
29	1	0	39	52	57	0	0	10	0	main	29	12
29	1	0	66	43	77	1	0	10	0	main	29	12
29	1	0	67	78	77	0	1	10	1	main	29	12
29	1	0	85	78	77	0	0	10	0	main	29	12
29	1	0	89	78	77	0	0	10	0	main	29	12
29	1	0	80	78	77	0	0	10	0	main	29	12
29	1	0	83	78	77	0	0	10	0	main	29	12
29	1	0	81	78	77	0	0	10	0	main	29	12
29	1	0	77	78	77	0	1	10	0	main	29	12
29	1	0	77	78	77	0	1	10	0	main	29	12
29	1	0	81	78	77	0	1	10	0	main	29	12
29	1	0	217	78	208	1	1	10	0	main	29	12
29	1	0	196	212	208	0	1	10	1	main	29	12
29	1	0	200	212	208	0	0	10	0	main	29	12
29	1	0	193	207	208	0	0	10	0	main	29	12
29	1	0	221	203	208	0	1	10	0	main	29	12
29	1	0	196	211	208	0	1	10	0	main	29	12
29	1	0	189	205	193	1	0	10	0	main	29	12
29	1	0	183	205	193	0	0	10	0	main	29	12
29	1	0	206	201	193	0	0	10	0	main	29	12
29	1	0	213	201	193	0	1	10	0	main	29	12
29	1	0	190	201	193	0	1	10	0	main	29	12
29	1	0	204	201	193	0	1	10	0	main	29	12
29	1	0	186	201	193	0	0	10	0	main	29	12
29	1	0	194	190	193	0	0	10	1	main	29	12
