subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
41	3	1	200	207	181	0	1	17.5	0	150	main_noPush	31	4	2.17345982301049	7.47606295900187
41	3	0	196	187.5	181	0	0.25	17.5	1	207	main_noPush	31	4	1.71076064999215	2.88519575196551
41	3	0	177	192	181	0	0.25	17.5	0	187.5	main_noPush	31	4	1.02093761897413	2.89818051597103
41	3	0	205	183	196	1	0.25	17.5	0	192	main_noPush	31	4	0.460201930021867	1.4593056490412
41	3	0	214	202.5	196	0	1	17.5	0	183	main_noPush	31	4	0.00257987901568413	1.41604406904662
41	3	0	205	214.5	196	0	1	17.5	0	202.5	main_noPush	31	4	0.459565820987336	2.13899675098946
41	3	0	220	208.5	196	0	0.25	17.5	0	214.5	main_noPush	31	4	1.50054544396698	2.07672315300442
41	3	0	156	219	196	0	0.25	17.5	0	208.5	main_noPush	31	4	0.43551604798995	1.79228881199379
41	3	0	192	204	196	0	0.25	17.5	1	219	main_noPush	31	4	0.14172581298044	3.41611220501363
41	3	0	181	196.5	196	0	1	17.5	0	204	main_noPush	31	4	1.69324922194937	3.73647747299401
41	3	0	200	184.5	196	0	1	17.5	0	196.5	main_noPush	31	4	0.553867608017754	1.59147452301113
41	3	0	200	201	196	0	0.25	17.5	0	184.5	main_noPush	31	4	0.139587362005841	1.524900925986
41	3	0	219	201	196	0	0.25	17.5	0	201	main_noPush	31	4	NaN	1.75910693098558
41	3	0	166	216	196	0	1	17.5	0	201	main_noPush	31	4	0.00242873700335622	1.29074984398903
41	3	0	204	168	196	0	1	17.5	0	216	main_noPush	31	4	0.0728323250077665	2.55746278399602
41	3	0	104	201	118	1	1	17.5	0	168	main_noPush	31	4	0.0497640599496663	2.47259956796188
41	3	0	109	106.5	118	0	1	17.5	0	201	main_noPush	31	4	0.0508315750048496	3.49342065403471
41	3	0	120	109.5	118	0	0.25	17.5	0	106.5	main_noPush	31	4	0.640657690004446	1.76340194197837
41	3	0	97	123	118	0	1	17.5	1	109.5	main_noPush	31	4	0.602877577999607	2.06301235000137
41	3	0	109	105	118	0	0.25	17.5	0	123	main_noPush	31	4	0.23214926494984	2.39042538398644
41	3	0	111	108	118	0	1	17.5	0	105	main_noPush	31	4	1.28159651096212	1.94506785797421
41	3	0	112	123	118	0	0.25	17.5	1	108	main_noPush	31	4	0.879939602978993	2.36072191398125
41	3	0	103	111	118	0	1	17.5	0	123	main_noPush	31	4	1.29229080001824	2.28094955300912
41	3	0	138	105	118	0	1	17.5	0	111	main_noPush	31	4	0.733387568034232	1.54438599798596
41	3	0	118	135	118	0	0.25	17.5	0	105	main_noPush	31	4	0.0508443840080872	2.81895957805682
41	3	0	123	123	118	0	1	17.5	0	135	main_noPush	31	4	0.195388321997598	1.25528460001806
41	3	0	83	123	118	0	0.25	17.5	0	123	main_noPush	31	4	NaN	1.98560734797502
41	3	0	83	117	118	0	1	17.5	1	123	main_noPush	31	4	0.00310111499857157	3.22521497803973
41	3	0	98	91.5	118	0	1	17.5	0	117	main_noPush	31	4	0.503683392016683	2.1708798550535
41	3	0	124	97.5	118	0	0.25	17.5	1	91.5	main_noPush	31	4	0.691344777005725	1.38833615498152
41	3	0	106	120	118	0	0.25	17.5	0	97.5	main_noPush	31	4	0.0276928339735605	1.93961803399725
41	3	0	113	112.5	118	0	0.25	17.5	1	120	main_noPush	31	4	0.416735770006198	1.04104026901769
41	3	0	239	112.5	242	1	0.25	17.5	0	112.5	main_noPush	31	4	NaN	1.50735835701926
41	3	0	237	250.5	242	0	1	17.5	0	112.5	main_noPush	31	4	0.00267962896032259	3.67535074497573
41	3	0	273	244.5	242	0	0.25	17.5	1	250.5	main_noPush	31	4	0.574087329034228	1.22218485100893
41	3	0	266	264	242	0	1	17.5	0	244.5	main_noPush	31	4	0.073686686984729	1.29879524098942
41	3	0	245	264	242	0	0.25	17.5	0	264	main_noPush	31	4	NaN	1.4839987650048
41	3	0	225	252	242	0	1	17.5	0	264	main_noPush	31	4	0.663877985964064	1.56156154797645
41	3	0	183	229.5	215	1	0.25	17.5	0	252	main_noPush	31	4	0.00243026600219309	2.17201510001905
41	3	0	222	213	215	0	1	17.5	1	229.5	main_noPush	31	4	0.140169704973232	2.73794392996933
41	3	0	189	219	215	0	1	17.5	0	213	main_noPush	31	4	1.07269592100056	2.95471831498435
41	3	0	221	193.5	215	0	0.25	17.5	0	219	main_noPush	31	4	0.0938931449782103	1.71011909999652
