subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
38	3	1	186	157	185	0	1	10	0	main	24	25
38	3	0	193	186	185	0	0	10	0	main	24	25
38	3	0	187	189	185	0	1	10	0	main	24	25
38	3	0	31	189	41	1	1	10	1	main	24	25
38	3	0	36	32	41	0	1	10	0	main	24	25
38	3	0	40	34	41	0	1	10	0	main	24	25
38	3	0	43	36	41	0	0	10	0	main	24	25
38	3	0	32	39	41	0	0	10	0	main	24	25
38	3	0	39	35	41	0	1	10	0	main	24	25
38	3	0	38	37	41	0	1	10	0	main	24	25
38	3	0	50	37	41	0	1	10	0	main	24	25
38	3	0	59	46	41	0	1	10	0	main	24	25
38	3	0	35	56	41	0	0	10	0	main	24	25
38	3	0	44	42	41	0	0	10	0	main	24	25
38	3	0	43	43	41	0	0	10	0	main	24	25
38	3	0	40	43	41	0	0	10	0	main	24	25
38	3	0	40	41	41	0	0	10	0	main	24	25
38	3	0	48	40	41	0	1	10	0	main	24	25
38	3	0	45	45	41	0	1	10	0	main	24	25
38	3	0	51	45	41	0	0	10	0	main	24	25
38	3	0	35	48	41	0	0	10	1	main	24	25
38	3	0	35	40	41	0	0	10	0	main	24	25
38	3	0	58	37	41	0	1	10	0	main	24	25
38	3	0	40	53	41	0	0	10	0	main	24	25
38	3	0	46	44	41	0	0	10	0	main	24	25
38	3	0	28	46	41	0	0	10	0	main	24	25
38	3	0	109	30	110	1	0	10	0	main	24	25
38	3	0	121	108	110	0	1	10	0	main	24	25
38	3	0	107	119	110	0	1	10	0	main	24	25
38	3	0	113	108	110	0	1	10	0	main	24	25
38	3	0	100	111	110	0	0	10	0	main	24	25
38	3	0	105	101	110	0	1	10	0	main	24	25
38	3	0	97	106	110	0	0	10	1	main	24	25
38	3	0	116	97	110	0	0	10	0	main	24	25
38	3	0	110	110	110	0	1	10	0	main	24	25
38	3	0	86	110	110	0	1	10	0	main	24	25
38	3	0	124	89	110	0	1	10	0	main	24	25
38	3	0	114	121	110	0	1	10	0	main	24	25
38	3	0	55	116	52	1	0	10	1	main	24	25
38	3	0	46	56	52	0	0	10	0	main	24	25
38	3	0	62	49	52	0	0	10	0	main	24	25
38	3	0	42	60	52	0	0	10	0	main	24	25
38	3	0	61	44	52	0	0	10	0	main	24	25
38	3	0	38	59	52	0	0	10	0	main	24	25
38	3	0	35	41	52	0	0	10	0	main	24	25
38	3	0	39	36	52	0	1	10	0	main	24	25
38	3	0	55	39	52	0	0	10	0	main	24	25
38	3	0	42	55	52	0	0	10	0	main	24	25
38	3	0	38	43	52	0	1	10	0	main	24	25
38	3	0	43	39	52	0	0	10	0	main	24	25
38	3	0	58	41	52	0	0	10	0	main	24	25
38	3	0	55	55	52	0	0	10	0	main	24	25
38	3	0	51	81	52	0	0	10	0	main	24	25
38	3	0	53	53	52	0	1	10	0	main	24	25
38	3	0	40	57	52	0	1	10	0	main	24	25
38	3	0	61	42	52	0	0	10	0	main	24	25
38	3	0	47	59	52	0	1	10	0	main	24	25
38	3	0	111	50	98	1	0	10	0	main	24	25
38	3	0	91	110	98	0	0	10	0	main	24	25
38	3	0	114	93	98	0	0	10	0	main	24	25
38	3	0	90	110	98	0	1	10	0	main	24	25
38	3	0	112	98	98	0	0	10	1	main	24	25
38	3	0	88	110	98	0	1	10	0	main	24	25
38	3	0	104	93	98	0	1	10	0	main	24	25
38	3	0	108	101	98	0	1	10	0	main	24	25
38	3	0	93	106	98	0	1	10	0	main	24	25
38	3	0	82	97	98	0	0	10	0	main	24	25
38	3	0	108	85	98	0	0	10	0	main	24	25
38	3	0	108	101	115	1	0	10	0	main	24	25
38	3	0	119	106	115	0	0	10	0	main	24	25
38	3	0	92	115	115	0	0	10	0	main	24	25
38	3	0	129	98	115	0	1	10	0	main	24	25
38	3	0	103	121	115	0	0	10	0	main	24	25
38	3	0	99	109	115	0	0	10	0	main	24	25
38	3	0	100	102	115	0	1	10	0	main	24	25
38	3	0	109	101	115	0	1	10	0	main	24	25
38	3	0	114	106	115	0	1	10	0	main	24	25
38	3	0	291	111	294	1	1	10	0	main	24	25
38	3	0	300	286	294	0	1	10	0	main	24	25
38	3	0	292	294	294	0	1	10	0	main	24	25
38	3	0	82	293	101	1	1	10	0	main	24	25
38	3	0	101	85	101	0	1	10	0	main	24	25
38	3	0	83	97	101	0	0	10	0	main	24	25
38	3	0	100	88	101	0	1	10	0	main	24	25
38	3	0	98	95	101	0	0	10	0	main	24	25
38	3	0	101	95	101	0	0	10	0	main	24	25
38	3	0	210	98	219	1	0	10	0	main	24	25
38	3	0	247	206	219	0	1	10	0	main	24	25
38	3	0	232	244	219	0	0	10	0	main	24	25
38	3	0	216	235	219	0	0	10	0	main	24	25
38	3	0	232	221	219	0	0	10	0	main	24	25
38	3	0	213	225	219	0	1	10	0	main	24	25
38	3	0	230	216	225	1	0	10	0	main	24	25
38	3	0	216	226	225	0	0	10	0	main	24	25
38	3	0	210	218	225	0	1	10	0	main	24	25
38	3	0	203	213	225	0	1	10	0	main	24	25
38	3	0	239	228	225	0	1	10	1	main	24	25
38	3	0	234	235	225	0	1	10	0	main	24	25
38	3	0	217	234	225	0	0	10	0	main	24	25
38	3	0	88	222	88	1	0	10	0	main	24	25
38	3	0	92	89	88	0	0	10	0	main	24	25
38	3	0	98	95	88	0	0	10	1	main	24	25
38	3	0	86	97	88	0	0	10	0	main	24	25
38	3	0	84	87	88	0	1	10	0	main	24	25
38	3	0	102	85	88	0	0	10	0	main	24	25
38	3	0	99	99	88	0	1	10	0	main	24	25
38	3	0	82	102	88	0	1	10	0	main	24	25
38	3	0	84	86	88	0	0	10	0	main	24	25
38	3	0	81	83	88	0	0	10	0	main	24	25
38	3	0	133	82	123	1	0	10	0	main	24	25
38	3	0	106	131	123	0	1	10	0	main	24	25
38	3	0	143	108	123	0	0	10	0	main	24	25
38	3	0	115	141	123	0	0	10	0	main	24	25
38	3	0	125	117	123	0	0	10	0	main	24	25
38	3	0	120	121	123	0	1	10	0	main	24	25
38	3	0	134	120	123	0	1	10	0	main	24	25
38	3	0	117	129	123	0	0	10	0	main	24	25
38	3	0	121	122	123	0	1	10	0	main	24	25
38	3	0	112	123	123	0	0	10	0	main	24	25
38	3	0	155	115	137	1	1	10	0	main	24	25
38	3	0	130	148	137	0	0	10	0	main	24	25
38	3	0	120	142	137	0	1	10	1	main	24	25
38	3	0	156	130	137	0	0	10	0	main	24	25
38	3	0	141	153	137	0	0	10	0	main	24	25
38	3	0	132	146	137	0	1	10	1	main	24	25
38	3	0	121	137	145	1	0	10	0	main	24	25
38	3	0	163	128	145	0	0	10	0	main	24	25
38	3	0	161	159	145	0	1	10	0	main	24	25
38	3	0	124	160	145	0	0	10	0	main	24	25
38	3	0	137	129	145	0	0	10	0	main	24	25
38	3	0	151	132	145	0	0	10	0	main	24	25
38	3	0	145	146	145	0	1	10	0	main	24	25
38	3	0	163	143	145	0	1	10	0	main	24	25
38	3	0	135	160	145	0	1	10	0	main	24	25
38	3	0	139	139	145	0	1	10	0	main	24	25
38	3	0	145	142	145	0	0	10	0	main	24	25
38	3	0	127	143	145	0	0	10	0	main	24	25
38	3	0	127	132	145	0	1	10	0	main	24	25
38	3	0	151	129	145	0	1	10	0	main	24	25
38	3	0	136	145	145	0	0	10	0	main	24	25
38	3	0	136	139	145	0	1	10	0	main	24	25
38	3	0	135	137	145	0	1	10	0	main	24	25
38	3	0	235	136	237	1	0	10	0	main	24	25
38	3	0	238	229	237	0	0	10	0	main	24	25
38	3	0	237	234	237	0	1	10	0	main	24	25
38	3	0	226	233	237	0	0	10	0	main	24	25
38	3	0	243	229	237	0	0	10	0	main	24	25
38	3	0	235	236	237	0	1	10	0	main	24	25
38	3	0	228	239	237	0	0	10	0	main	24	25
38	3	0	265	230	269	1	1	10	0	main	24	25
38	3	0	262	258	269	0	0	10	0	main	24	25
38	3	0	288	259	269	0	1	10	0	main	24	25
38	3	0	260	285	269	0	1	10	0	main	24	25
38	3	0	274	272	269	0	0	10	1	main	24	25
38	3	0	12	273	4	1	1	10	1	main	24	25
38	3	0	11	17	4	0	0	10	0	main	24	25
38	3	0	1	14	4	0	1	10	0	main	24	25
38	3	0	15	8	4	0	0	10	1	main	24	25
38	3	0	49	12	59	1	1	10	0	main	24	25
38	3	0	50	47	59	0	1	10	0	main	24	25
38	3	0	67	49	59	0	0	10	0	main	24	25
38	3	0	49	63	59	0	0	10	0	main	24	25
38	3	0	63	61	59	0	0	10	1	main	24	25
38	3	0	65	63	59	0	1	10	0	main	24	25
38	3	0	59	65	59	0	1	10	0	main	24	25
38	3	0	53	59	59	0	0	10	0	main	24	25
38	3	0	60	54	59	0	0	10	0	main	24	25
38	3	0	48	60	59	0	1	10	0	main	24	25
38	3	0	59	49	59	0	0	10	0	main	24	25
38	3	0	67	57	59	0	1	10	0	main	24	25
38	3	0	107	65	113	1	1	10	0	main	24	25
38	3	0	109	103	113	0	0	10	0	main	24	25
38	3	0	110	105	113	0	0	10	0	main	24	25
38	3	0	104	108	113	0	0	10	0	main	24	25
38	3	0	117	108	113	0	1	10	0	main	24	25
38	3	0	119	114	113	0	1	10	0	main	24	25
38	3	0	111	116	113	0	0	10	1	main	24	25
38	3	0	106	114	113	0	0	10	0	main	24	25
38	3	0	121	109	113	0	0	10	0	main	24	25
38	3	0	119	117	113	0	0	10	0	main	24	25
38	3	0	111	118	113	0	1	10	0	main	24	25
38	3	0	105	113	113	0	1	10	0	main	24	25
38	3	0	95	107	113	0	1	10	0	main	24	25
38	3	0	110	97	113	0	1	10	0	main	24	25
38	3	0	100	104	113	0	1	10	0	main	24	25
38	3	0	120	102	113	0	0	10	0	main	24	25
38	3	0	112	116	113	0	0	10	0	main	24	25
38	3	0	113	113	113	0	0	10	0	main	24	25
38	3	0	119	113	113	0	1	10	0	main	24	25
38	3	0	121	118	113	0	1	10	0	main	24	25
38	3	0	94	120	113	0	1	10	0	main	24	25
38	3	0	119	96	113	0	0	10	0	main	24	25
38	3	0	118	114	113	0	1	10	0	main	24	25
