subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
75	4	1	94	150	119	0	1	17.5	0	150	main_noPush	28	35	NaN	3.96549625101034
75	4	0	163	112.5	119	0	0.25	17.5	0	150	main_noPush	28	35	1.26521957898512	3.13948446302675
75	4	0	131	133.5	119	0	0.25	17.5	0	112.5	main_noPush	28	35	0.262500996002927	0.917781370982993
75	4	0	186	133.5	200	1	1	17.5	0	133.5	main_noPush	28	35	NaN	0.465699753025547
75	4	0	213	163.5	200	0	0.25	17.5	0	133.5	main_noPush	28	35	0.418819808983244	1.62931711698184
75	4	0	206	186	200	0	0.25	17.5	0	163.5	main_noPush	28	35	0.0507979389512911	1.3710116839502
75	4	0	187	186	200	0	0.25	17.5	0	186	main_noPush	28	35	NaN	0.579216437006835
75	4	0	220	186	200	0	0.25	17.5	0	186	main_noPush	28	35	NaN	0.943799009022769
75	4	0	196	199.5	200	0	0.25	17.5	0	186	main_noPush	28	35	1.38413223996758	3.91030485596275
75	4	0	238	193.5	200	0	1	17.5	0	199.5	main_noPush	28	35	1.22561112500262	2.44369545695372
75	4	0	215	219	200	0	0.25	17.5	0	193.5	main_noPush	28	35	0.213203972962219	1.06865854299394
75	4	0	189	219	200	0	0.25	17.5	0	219	main_noPush	28	35	NaN	0.398659445054363
75	4	0	190	219	200	0	0.25	17.5	0	219	main_noPush	28	35	NaN	1.73976467002649
75	4	0	222	205.5	200	0	0.25	17.5	0	219	main_noPush	28	35	0.878252776979934	1.78219940897543
75	4	0	177	216	200	0	1	17.5	0	205.5	main_noPush	28	35	0.401750419987366	0.749679179978557
75	4	0	189	187.5	200	0	0.25	17.5	1	216	main_noPush	28	35	0.18921819399111	0.842507335997652
75	4	0	202	187.5	200	0	1	17.5	0	187.5	main_noPush	28	35	NaN	2.11402370204451
75	4	0	121	187.5	119	1	0.25	17.5	0	187.5	main_noPush	28	35	NaN	0.920775563979987
75	4	0	132	139.5	119	0	0.25	17.5	0	187.5	main_noPush	28	35	1.43087409500731	2.87445418100106
75	4	0	120	123	119	0	1	17.5	1	139.5	main_noPush	28	35	1.11982565495418	2.12607459997525
75	4	0	140	120	119	0	0.25	17.5	0	123	main_noPush	28	35	1.46439689199906	3.38602614199044
75	4	0	81	127.5	119	0	1	17.5	0	120	main_noPush	28	35	1.4835411439999	2.77617782098241
75	4	0	120	99	119	0	1	17.5	0	127.5	main_noPush	28	35	0.0024554540286772	1.09972654801095
75	4	0	116	99	119	0	1	17.5	0	99	main_noPush	28	35	NaN	1.09624457196333
75	4	0	142	99	119	0	0.25	17.5	0	99	main_noPush	28	35	NaN	1.33928515895968
75	4	0	108	120	119	0	0.25	17.5	0	99	main_noPush	28	35	1.52253867598483	2.37922087300103
75	4	0	129	114	119	0	0.25	17.5	0	120	main_noPush	28	35	0.62955414201133	1.04440996900667
75	4	0	135	114	119	0	0.25	17.5	1	114	main_noPush	28	35	NaN	0.978570253995713
75	4	0	121	105	119	0	0.25	17.5	0	114	main_noPush	28	35	2.10880917595932	2.54477887897519
75	4	0	81	105	94	1	1	17.5	0	105	main_noPush	28	35	NaN	0.301175752014387
75	4	0	102	96	94	0	0.25	17.5	0	105	main_noPush	28	35	1.40292447700631	1.91158821602585
75	4	0	124	96	94	0	0.25	17.5	0	96	main_noPush	28	35	NaN	0.554885949008167
75	4	0	118	103.5	94	0	1	17.5	0	96	main_noPush	28	35	1.19884515495505	1.54645551898284
75	4	0	108	103.5	94	0	1	17.5	0	103.5	main_noPush	28	35	NaN	0.372047732002102
75	4	0	109	103.5	94	0	0.25	17.5	0	103.5	main_noPush	28	35	NaN	0.626034327957314
75	4	0	82	103.5	94	0	0.25	17.5	0	103.5	main_noPush	28	35	NaN	0.462870732008014
75	4	0	68	93	65	1	0.25	17.5	0	103.5	main_noPush	28	35	1.06563140801154	1.43653215799714
75	4	0	83	85.5	65	0	0.25	17.5	0	93	main_noPush	28	35	0.076496699010022	0.884272773982957
75	4	0	38	85.5	65	0	0.25	17.5	0	85.5	main_noPush	28	35	NaN	0.733017466962337
75	4	0	67	61.5	65	0	0.25	17.5	1	85.5	main_noPush	28	35	0.0026398979825899	0.914493291988038
75	4	0	75	61.5	65	0	0.25	17.5	0	61.5	main_noPush	28	35	NaN	1.10570109199034
75	4	0	75	61.5	65	0	1	17.5	0	61.5	main_noPush	28	35	NaN	1.03283790999558
75	4	0	45	61.5	65	0	1	17.5	0	61.5	main_noPush	28	35	NaN	1.06131239503156
75	4	0	79	61.5	65	0	0.25	17.5	0	61.5	main_noPush	28	35	NaN	0.946206982014701
75	4	0	279	61.5	270	1	1	17.5	0	61.5	main_noPush	28	35	NaN	0.851605106028728
75	4	0	272	273	270	0	0.25	17.5	0	61.5	main_noPush	28	35	0.490909130952787	4.81186827097554
75	4	0	257	273	270	0	1	17.5	0	273	main_noPush	28	35	NaN	0.714120912016369
75	4	0	255	267	270	0	1	17.5	0	273	main_noPush	28	35	0.324945222993847	0.647513835981954
75	4	0	262	261	270	0	0.25	17.5	0	267	main_noPush	28	35	0.189183751994278	0.628899912990164
75	4	0	269	261	270	0	0.25	17.5	0	261	main_noPush	28	35	NaN	0.400692603026982
75	4	0	276	261	270	0	1	17.5	0	261	main_noPush	28	35	NaN	0.857592135027517
75	4	0	285	261	270	0	1	17.5	0	261	main_noPush	28	35	NaN	1.1532490469981
75	4	0	245	268.5	270	0	1	17.5	0	261	main_noPush	28	35	1.15101536602015	1.54304970405065
