subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
109	2	1	59	239	104	0	0	25	0	main	20	13
109	2	0	95	59	104	0	1	25	0	main	20	13
109	2	0	79	74	104	0	0	25	0	main	20	13
109	2	0	37	74	104	0	1	25	0	main	20	13
109	2	0	76	74	104	0	0	25	0	main	20	13
109	2	0	90	101	104	0	0	25	1	main	20	13
109	2	0	150	103	104	0	0	25	0	main	20	13
109	2	0	97	103	104	0	0	25	0	main	20	13
109	2	0	141	103	104	0	1	25	0	main	20	13
109	2	0	218	103	231	1	1	25	0	main	20	13
109	2	0	229	218	231	0	0	25	0	main	20	13
109	2	0	259	218	231	0	0	25	0	main	20	13
109	2	0	231	222	231	0	1	25	0	main	20	13
109	2	0	261	222	231	0	1	25	0	main	20	13
109	2	0	194	224	231	0	0	25	0	main	20	13
109	2	0	242	224	231	0	1	25	0	main	20	13
109	2	0	183	224	231	0	0	25	0	main	20	13
109	2	0	60	220	67	1	1	25	0	main	20	13
109	2	0	58	60	67	0	0	25	0	main	20	13
109	2	0	51	60	67	0	0	25	0	main	20	13
109	2	0	82	60	67	0	1	25	0	main	20	13
109	2	0	132	60	67	0	1	25	0	main	20	13
109	2	0	285	96	277	1	0	25	0	main	20	13
109	2	0	291	282	277	0	1	25	0	main	20	13
109	2	0	269	282	277	0	0	25	0	main	20	13
109	2	0	288	282	277	0	1	25	0	main	20	13
109	2	0	293	282	277	0	1	25	0	main	20	13
109	2	0	247	282	277	0	1	25	1	main	20	13
109	2	0	282	277	277	0	0	25	1	main	20	13
109	2	0	292	277	277	0	0	25	1	main	20	13
109	2	0	278	277	277	0	1	25	0	main	20	13
109	2	0	284	277	277	0	0	25	0	main	20	13
109	2	0	288	277	277	0	1	25	1	main	20	13
109	2	0	221	277	235	1	1	25	1	main	20	13
109	2	0	207	235	235	0	0	25	0	main	20	13
109	2	0	261	235	235	0	0	25	0	main	20	13
109	2	0	218	235	235	0	1	25	0	main	20	13
109	2	0	261	235	235	0	1	25	0	main	20	13
109	2	0	241	235	235	0	1	25	0	main	20	13
109	2	0	223	235	235	0	1	25	0	main	20	13
109	2	0	220	235	235	0	0	25	0	main	20	13
109	2	0	264	235	235	0	0	25	1	main	20	13
109	2	0	271	235	269	1	0	25	1	main	20	13
109	2	0	291	270	269	0	0	25	0	main	20	13
109	2	0	287	270	269	0	0	25	0	main	20	13
109	2	0	261	270	269	0	1	25	0	main	20	13
109	2	0	270	268	269	0	1	25	0	main	20	13
109	2	0	260	268	269	0	0	25	0	main	20	13
109	2	0	271	268	268	1	0	25	0	main	20	13
109	2	0	238	268	268	0	1	25	0	main	20	13
109	2	0	258	266	268	0	1	25	1	main	20	13
109	2	0	285	268	268	0	0	25	0	main	20	13
109	2	0	265	268	268	0	1	25	0	main	20	13
109	2	0	262	268	268	0	1	25	0	main	20	13
109	2	0	266	268	268	0	0	25	0	main	20	13
109	2	0	269	268	268	0	1	25	0	main	20	13
109	2	0	277	268	268	0	0	25	0	main	20	13
109	2	0	249	268	268	0	1	25	0	main	20	13
109	2	0	258	268	268	0	0	25	0	main	20	13
109	2	0	179	268	203	1	0	25	0	main	20	13
109	2	0	191	179	203	0	1	25	0	main	20	13
109	2	0	238	200	203	0	0	25	1	main	20	13
109	2	0	176	203	203	0	0	25	0	main	20	13
109	2	0	200	203	203	0	1	25	0	main	20	13
109	2	0	207	203	203	0	1	25	0	main	20	13
109	2	0	220	203	203	0	0	25	0	main	20	13
109	2	0	127	203	203	0	0	25	0	main	20	13
109	2	0	245	127	203	0	1	25	0	main	20	13
109	2	0	208	245	203	0	1	25	0	main	20	13
109	2	0	205	232	215	1	1	25	0	main	20	13
109	2	0	186	220	215	0	0	25	0	main	20	13
109	2	0	202	214	215	0	1	25	0	main	20	13
109	2	0	222	214	215	0	1	25	1	main	20	13
109	2	0	203	215	215	0	0	25	0	main	20	13
109	2	0	204	215	215	0	1	25	0	main	20	13
109	2	0	68	215	60	1	1	25	0	main	20	13
109	2	0	70	68	60	0	0	25	0	main	20	13
109	2	0	70	68	60	0	0	25	0	main	20	13
109	2	0	40	68	60	0	1	25	0	main	20	13
109	2	0	277	68	271	1	0	25	0	main	20	13
109	2	0	284	277	271	0	0	25	0	main	20	13
109	2	0	241	277	271	0	0	25	0	main	20	13
109	2	0	266	268	271	0	1	25	0	main	20	13
109	2	0	288	268	271	0	0	25	0	main	20	13
109	2	0	279	268	271	0	0	25	0	main	20	13
109	2	0	272	268	271	0	0	25	0	main	20	13
109	2	0	293	268	271	0	0	25	0	main	20	13
109	2	0	294	268	271	0	0	25	0	main	20	13
109	2	0	242	268	271	0	0	25	0	main	20	13
109	2	0	242	268	271	0	0	25	0	main	20	13
109	2	0	262	268	271	0	0	25	1	main	20	13
109	2	0	254	272	271	0	0	25	0	main	20	13
109	2	0	272	272	271	0	0	25	0	main	20	13
109	2	0	294	272	271	0	1	25	0	main	20	13
109	2	0	264	272	271	0	1	25	0	main	20	13
109	2	0	244	272	271	0	1	25	0	main	20	13
109	2	0	255	272	271	0	0	25	0	main	20	13
109	2	0	253	272	271	0	0	25	0	main	20	13
109	2	0	258	272	271	0	1	25	0	main	20	13
109	2	0	271	272	271	0	0	25	0	main	20	13
109	2	0	253	272	271	0	0	25	0	main	20	13
109	2	0	289	272	271	0	0	25	0	main	20	13
109	2	0	260	272	271	0	0	25	0	main	20	13
109	2	0	264	272	271	0	0	25	1	main	20	13
109	2	0	215	271	240	1	1	25	0	main	20	13
109	2	0	261	234	240	0	1	25	0	main	20	13
109	2	0	199	234	240	0	1	25	0	main	20	13
109	2	0	247	228	240	0	1	25	0	main	20	13
109	2	0	266	228	240	0	1	25	0	main	20	13
109	2	0	218	239	240	0	0	25	0	main	20	13
109	2	0	188	239	240	0	0	25	1	main	20	13
109	2	0	180	239	155	1	1	25	0	main	20	13
109	2	0	148	185	155	0	0	25	0	main	20	13
109	2	0	173	173	155	0	1	25	0	main	20	13
109	2	0	139	173	155	0	1	25	0	main	20	13
109	2	0	130	168	155	0	1	25	0	main	20	13
109	2	0	162	145	155	0	0	25	0	main	20	13
109	2	0	167	145	155	0	1	25	0	main	20	13
109	2	0	167	145	155	0	0	25	0	main	20	13
109	2	0	240	152	234	1	1	25	1	main	20	13
109	2	0	247	152	234	0	1	25	0	main	20	13
109	2	0	217	236	234	0	0	25	0	main	20	13
109	2	0	253	231	234	0	1	25	1	main	20	13
109	2	0	209	235	234	0	0	25	1	main	20	13
109	2	0	235	234	234	0	0	25	0	main	20	13
109	2	0	254	234	234	0	1	25	0	main	20	13
109	2	0	249	234	234	0	0	25	0	main	20	13
109	2	0	253	234	227	1	1	25	0	main	20	13
109	2	0	226	234	227	0	0	25	0	main	20	13
109	2	0	219	234	227	0	1	25	0	main	20	13
109	2	0	214	234	227	0	0	25	0	main	20	13
109	2	0	264	234	255	1	0	25	1	main	20	13
109	2	0	255	255	255	0	1	25	1	main	20	13
109	2	0	236	255	255	0	0	25	1	main	20	13
109	2	0	253	255	255	0	0	25	0	main	20	13
109	2	0	240	255	255	0	1	25	0	main	20	13
109	2	0	225	255	255	0	1	25	0	main	20	13
109	2	0	262	255	255	0	1	25	0	main	20	13
109	2	0	223	255	255	0	0	25	0	main	20	13
109	2	0	1	255	9	1	0	25	0	main	20	13
109	2	0	5	32	9	0	0	25	0	main	20	13
109	2	0	37	32	9	0	0	25	0	main	20	13
109	2	0	8	32	9	0	1	25	0	main	20	13
109	2	0	28	32	9	0	1	25	0	main	20	13
109	2	0	97	32	108	1	0	25	0	main	20	13
109	2	0	89	69	108	0	1	25	0	main	20	13
109	2	0	76	69	108	0	0	25	0	main	20	13
109	2	0	76	98	108	0	0	25	1	main	20	13
109	2	0	100	107	108	0	0	25	0	main	20	13
109	2	0	131	107	108	0	0	25	0	main	20	13
109	2	0	86	107	108	0	0	25	0	main	20	13
109	2	0	84	107	108	0	0	25	0	main	20	13
109	2	0	123	107	108	0	0	25	0	main	20	13
109	2	0	138	107	108	0	1	25	0	main	20	13
109	2	0	82	115	108	0	1	25	0	main	20	13
109	2	0	68	112	108	0	1	25	0	main	20	13
109	2	0	89	82	108	0	0	25	0	main	20	13
109	2	0	139	82	108	0	1	25	0	main	20	13
109	2	0	38	111	21	1	1	25	0	main	20	13
109	2	0	0	63	21	0	0	25	0	main	20	13
109	2	0	39	34	21	0	0	25	0	main	20	13
109	2	0	35	34	21	0	0	25	0	main	20	13
109	2	0	33	34	21	0	0	25	0	main	20	13
109	2	0	23	34	21	0	1	25	0	main	20	13
109	2	0	4	34	21	0	1	25	0	main	20	13
109	2	0	184	34	182	1	1	25	0	main	20	13
109	2	0	116	154	182	0	0	25	0	main	20	13
109	2	0	193	154	182	0	0	25	1	main	20	13
109	2	0	50	182	70	1	0	25	0	main	20	13
109	2	0	59	49	70	0	1	25	0	main	20	13
109	2	0	57	49	70	0	1	25	0	main	20	13
109	2	0	66	49	70	0	0	25	0	main	20	13
109	2	0	165	49	188	1	0	25	0	main	20	13
109	2	0	243	166	188	0	0	25	0	main	20	13
109	2	0	166	242	188	0	0	25	0	main	20	13
109	2	0	178	163	188	0	0	25	0	main	20	13
109	2	0	45	168	7	1	0	25	0	main	20	13
109	2	0	15	44	7	0	0	25	0	main	20	13
109	2	0	30	44	7	0	0	25	0	main	20	13
109	2	0	6	44	7	0	1	25	0	main	20	13
109	2	0	56	3	7	0	0	25	1	main	20	13
109	2	0	35	8	7	0	1	25	0	main	20	13
109	2	0	28	8	7	0	0	25	0	main	20	13
109	2	0	14	8	7	0	0	25	0	main	20	13
109	2	0	285	8	271	1	1	25	0	main	20	13
109	2	0	261	286	271	0	0	25	0	main	20	13
109	2	0	260	285	271	0	0	25	0	main	20	13
109	2	0	280	269	271	0	1	25	1	main	20	13
109	2	0	294	271	271	0	1	25	0	main	20	13
109	2	0	260	271	271	0	0	25	0	main	20	13
109	2	0	92	271	111	1	1	25	0	main	20	13
109	2	0	80	92	111	0	1	25	0	main	20	13
109	2	0	118	92	111	0	1	25	0	main	20	13
109	2	0	120	92	111	0	0	25	0	main	20	13
109	2	0	86	92	111	0	1	25	0	main	20	13
109	2	0	123	92	111	0	1	25	0	main	20	13
109	2	0	54	92	111	0	0	25	0	main	20	13
109	2	0	144	87	111	0	0	25	0	main	20	13
109	2	0	89	106	63	1	1	25	0	main	20	13
109	2	0	94	61	63	0	0	25	1	main	20	13
109	2	1	278	149	271	0	0	10	0	main	20	13
109	2	0	256	278	271	0	0	10	0	main	20	13
109	2	0	271	266	271	0	1	10	0	main	20	13
109	2	0	239	266	236	1	0	10	0	main	20	13
109	2	0	244	246	236	0	0	10	0	main	20	13
109	2	0	215	246	236	0	0	10	0	main	20	13
109	2	0	247	219	236	0	1	10	0	main	20	13
109	2	0	237	237	236	0	0	10	0	main	20	13
109	2	0	225	237	236	0	1	10	0	main	20	13
109	2	0	214	231	236	0	0	10	1	main	20	13
109	2	0	243	236	236	0	0	10	0	main	20	13
109	2	0	235	236	236	0	0	10	0	main	20	13
109	2	0	245	236	236	0	1	10	0	main	20	13
109	2	0	252	236	236	0	0	10	0	main	20	13
109	2	0	167	236	176	1	0	10	0	main	20	13
109	2	0	187	167	176	0	1	10	0	main	20	13
109	2	0	184	186	176	0	0	10	0	main	20	13
109	2	0	20	186	5	1	1	10	0	main	20	13
109	2	0	17	18	5	0	0	10	0	main	20	13
109	2	0	14	1	5	0	0	10	1	main	20	13
109	2	0	254	5	273	1	1	10	0	main	20	13
109	2	0	290	268	273	0	1	10	1	main	20	13
109	2	0	275	273	273	0	1	10	1	main	20	13
109	2	0	263	273	273	0	1	10	0	main	20	13
109	2	0	265	273	273	0	0	10	0	main	20	13
109	2	0	136	273	138	1	0	10	1	main	20	13
109	2	0	151	138	138	0	1	10	0	main	20	13
109	2	0	146	138	138	0	0	10	0	main	20	13
109	2	0	142	138	138	0	1	10	1	main	20	13
