subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
40	3	1	54	142	76	0	1	25	0	main	35	31
40	3	0	105	53	76	0	0	25	0	main	35	31
40	3	0	57	88	76	0	1	25	0	main	35	31
40	3	0	59	79	76	0	0	25	0	main	35	31
40	3	0	109	68	76	0	0	25	0	main	35	31
40	3	0	66	107	76	0	0	25	0	main	35	31
40	3	0	91	81	76	0	0	25	1	main	35	31
40	3	0	83	81	76	0	1	25	0	main	35	31
40	3	0	45	81	76	0	1	25	0	main	35	31
40	3	0	38	65	76	0	1	25	0	main	35	31
40	3	0	75	55	76	0	0	25	0	main	35	31
40	3	0	74	78	76	0	0	25	0	main	35	31
40	3	0	76	83	76	0	0	25	0	main	35	31
40	3	0	72	90	76	0	0	25	0	main	35	31
40	3	0	62	80	76	0	1	25	0	main	35	31
40	3	0	48	72	76	0	1	25	0	main	35	31
40	3	0	59	61	9	1	1	25	0	main	35	31
40	3	0	18	58	9	0	0	25	0	main	35	31
40	3	0	19	27	9	0	1	25	1	main	35	31
40	3	0	52	27	9	0	0	25	0	main	35	31
40	3	0	17	64	9	0	0	25	0	main	35	31
40	3	0	291	44	272	1	0	25	0	main	35	31
40	3	0	262	254	272	0	1	25	0	main	35	31
40	3	0	232	260	272	0	1	25	1	main	35	31
40	3	0	281	250	272	0	0	25	0	main	35	31
40	3	0	273	255	272	0	0	25	1	main	35	31
40	3	0	258	271	272	0	1	25	0	main	35	31
40	3	0	274	263	272	0	1	25	0	main	35	31
40	3	0	244	267	272	0	1	25	0	main	35	31
40	3	0	287	258	272	0	0	25	0	main	35	31
40	3	0	230	263	272	0	0	25	0	main	35	31
40	3	0	65	242	48	1	1	25	0	main	35	31
40	3	0	52	74	48	0	1	25	0	main	35	31
40	3	0	54	52	48	0	1	25	1	main	35	31
40	3	0	90	52	48	0	1	25	1	main	35	31
40	3	0	51	87	48	0	1	25	0	main	35	31
40	3	0	30	63	48	0	0	25	0	main	35	31
40	3	0	51	51	48	0	1	25	0	main	35	31
40	3	0	216	51	270	1	0	25	0	main	35	31
40	3	0	246	262	270	0	0	25	1	main	35	31
40	3	0	263	254	270	0	0	25	1	main	35	31
40	3	0	114	257	148	1	0	25	0	main	35	31
40	3	0	160	151	148	0	1	25	1	main	35	31
40	3	0	125	155	148	0	0	25	0	main	35	31
40	3	0	177	139	148	0	0	25	1	main	35	31
40	3	0	170	167	148	0	0	25	0	main	35	31
40	3	0	171	167	148	0	1	25	0	main	35	31
40	3	0	152	167	148	0	1	25	0	main	35	31
40	3	0	175	155	148	0	1	25	0	main	35	31
40	3	0	183	166	148	0	1	25	0	main	35	31
