subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	z_t	cond	trial
94	3	1.0	264	161.99999999999997	240.0	1.0	0.0	15	150.0	stable_low	0
94	3	0.0	237	243.0	240.0	0.0	0.01	15	161.99999999999997	stable_low	1
94	3	0.0	222	279.0000000000002	240.0	0.0	0.01	15	243.0	stable_low	2
94	3	0.0	237	236.99999999999994	240.0	0.0	0.02	15	279.0000000000002	stable_low	3
94	3	0.0	189	209.99999999999991	183.0	1.0	0.02	15	236.99999999999994	stable_low	4
94	3	0.0	162	215.99999999999994	183.0	0.0	0.02	15	209.99999999999991	stable_low	5
94	3	0.0	177	141.00000000000006	183.0	0.0	0.02	15	215.99999999999994	stable_low	6
94	3	0.0	162	162.0	183.0	0.0	0.03	15	141.00000000000006	stable_low	7
94	3	0.0	171	185.99999999999997	183.0	0.0	0.04	15	162.0	stable_low	8
94	3	0.0	186	156.0	183.0	0.0	0.04	15	185.99999999999997	stable_low	9
94	3	0.0	201	165.00000000000003	183.0	0.0	0.04	15	156.0	stable_low	10
94	3	0.0	183	173.99999999999997	183.0	0.0	0.04	15	165.00000000000003	stable_low	11
94	3	0.0	165	177.0	183.0	0.0	0.05	15	173.99999999999997	stable_low	12
94	3	0.0	177	147.00000000000003	183.0	0.0	0.05	15	177.0	stable_low	13
94	3	0.0	204	170.99999999999997	183.0	0.0	0.05	15	147.00000000000003	stable_low	14
94	3	0.0	162	188.99999999999997	183.0	0.0	0.05	15	170.99999999999997	stable_low	15
94	3	0.0	198	188.99999999999997	183.0	0.0	0.05	15	188.99999999999997	stable_low	16
94	3	0.0	195	191.99999999999997	183.0	0.0	0.06	15	188.99999999999997	stable_low	17
94	3	0.0	192	170.99999999999997	168.0	1.0	0.06	15	191.99999999999997	stable_low	18
94	3	0.0	132	170.99999999999997	168.0	0.0	0.06	15	170.99999999999997	stable_low	19
94	3	0.0	132	177.0	168.0	0.0	0.06	15	170.99999999999997	stable_low	20
94	3	0.0	165	153.0	168.0	0.0	0.06	15	177.0	stable_low	21
94	3	0.0	189	177.0	168.0	0.0	0.06	15	153.0	stable_low	22
94	3	0.0	147	182.99999999999997	168.0	0.0	0.06	15	177.0	stable_low	23
94	3	0.0	174	165.00000000000003	168.0	0.0	0.06	15	182.99999999999997	stable_low	24
94	3	0.0	180	185.99999999999997	168.0	0.0	0.07	15	165.00000000000003	stable_low	25
94	3	0.0	171	173.99999999999997	168.0	0.0	0.08	15	185.99999999999997	stable_low	26
94	3	0.0	177	165.00000000000003	168.0	0.0	0.08	15	173.99999999999997	stable_low	27
94	3	0.0	156	167.99999999999997	168.0	0.0	0.09	15	165.00000000000003	stable_low	28
94	3	0.0	147	156.0	168.0	0.0	0.1	15	167.99999999999997	stable_low	29
94	3	0.0	186	147.00000000000003	168.0	0.0	0.1	15	156.0	stable_low	30
94	3	0.0	162	173.99999999999997	168.0	0.0	0.11	15	147.00000000000003	stable_low	31
94	3	0.0	192	165.00000000000003	168.0	0.0	0.11	15	173.99999999999997	stable_low	32
94	3	0.0	171	179.99999999999997	168.0	0.0	0.12	15	165.00000000000003	stable_low	33
94	3	0.0	168	179.99999999999997	168.0	0.0	0.13	15	179.99999999999997	stable_low	34
94	3	0.0	177	179.99999999999997	168.0	0.0	0.14	15	179.99999999999997	stable_low	35
94	3	0.0	189	179.99999999999997	168.0	0.0	0.14	15	179.99999999999997	stable_low	36
94	3	0.0	165	182.99999999999997	168.0	0.0	0.14	15	179.99999999999997	stable_low	37
94	3	0.0	177	177.0	168.0	0.0	0.15	15	182.99999999999997	stable_low	38
94	3	0.0	174	177.0	168.0	0.0	0.16	15	177.0	stable_low	39
94	3	0.0	186	177.0	168.0	0.0	0.16	15	177.0	stable_low	40
94	3	0.0	177	179.99999999999997	168.0	0.0	0.17	15	177.0	stable_low	41
94	3	0.0	171	179.99999999999997	168.0	0.0	0.18	15	179.99999999999997	stable_low	42
94	3	0.0	153	179.99999999999997	168.0	0.0	0.18	15	179.99999999999997	stable_low	43
94	3	0.0	177	167.99999999999997	168.0	0.0	0.18	15	179.99999999999997	stable_low	44
94	3	0.0	168	167.99999999999997	168.0	0.0	0.19	15	167.99999999999997	stable_low	45
94	3	0.0	177	173.99999999999997	168.0	0.0	0.2	15	167.99999999999997	stable_low	46
94	3	0.0	159	173.99999999999997	168.0	0.0	0.21	15	173.99999999999997	stable_low	47
94	3	0.0	186	173.99999999999997	168.0	0.0	0.21	15	173.99999999999997	stable_low	48
94	3	0.0	165	179.99999999999997	168.0	0.0	0.22	15	173.99999999999997	stable_low	49
94	3	0.0	168	173.99999999999997	168.0	0.0	0.23	15	179.99999999999997	stable_low	50
94	3	0.0	117	173.99999999999997	168.0	0.0	0.23	15	173.99999999999997	stable_low	51
94	3	0.0	168	135.00000000000006	168.0	0.0	0.23	15	173.99999999999997	stable_low	52
94	3	0.0	147	159.0	168.0	0.0	0.24	15	135.00000000000006	stable_low	53
94	3	0.0	153	156.0	168.0	0.0	0.25	15	159.0	stable_low	54
94	3	0.0	108	156.0	99.0	1.0	0.25	15	156.0	stable_low	55
94	3	0.0	117	147.00000000000003	99.0	0.0	0.25	15	156.0	stable_low	56
94	3	0.0	108	141.00000000000006	99.0	0.0	0.25	15	147.00000000000003	stable_low	57
94	3	0.0	72	132.00000000000006	99.0	0.0	0.25	15	141.00000000000006	stable_low	58
94	3	0.0	84	81.00000000000014	99.0	0.0	0.26	15	132.00000000000006	stable_low	59
94	3	0.0	69	81.00000000000014	99.0	0.0	0.27	15	81.00000000000014	stable_low	60
94	3	0.0	69	81.00000000000014	99.0	0.0	0.28	15	81.00000000000014	stable_low	61
94	3	0.0	108	81.00000000000014	99.0	0.0	0.28	15	81.00000000000014	stable_low	62
94	3	0.0	93	105.00000000000009	99.0	0.0	0.29	15	81.00000000000014	stable_low	63
94	3	0.0	120	105.00000000000009	99.0	0.0	0.29	15	105.00000000000009	stable_low	64
94	3	0.0	72	114.00000000000009	99.0	0.0	0.29	15	105.00000000000009	stable_low	65
94	3	0.0	96	90.00000000000011	99.0	0.0	0.3	15	114.00000000000009	stable_low	66
94	3	0.0	84	96.00000000000013	99.0	0.0	0.31	15	90.00000000000011	stable_low	67
94	3	0.0	120	90.00000000000011	99.0	0.0	0.31	15	96.00000000000013	stable_low	68
94	3	0.0	138	111.00000000000009	144.0	1.0	0.31	15	90.00000000000011	stable_low	69
94	3	0.0	144	135.00000000000006	144.0	0.0	0.31	15	111.00000000000009	stable_low	70
94	3	0.0	159	144.00000000000003	144.0	0.0	0.31	15	135.00000000000006	stable_low	71
94	3	0.0	138	167.99999999999997	144.0	0.0	0.31	15	144.00000000000003	stable_low	72
94	3	0.0	150	156.0	144.0	0.0	0.32	15	167.99999999999997	stable_low	73
94	3	0.0	168	156.0	144.0	0.0	0.32	15	156.0	stable_low	74
94	3	0.0	144	159.0	144.0	0.0	0.32	15	156.0	stable_low	75
94	3	0.0	138	156.0	144.0	0.0	0.32	15	159.0	stable_low	76
94	3	0.0	120	153.0	144.0	0.0	0.32	15	156.0	stable_low	77
94	3	0.0	123	141.00000000000006	144.0	0.0	0.32	15	153.0	stable_low	78
94	3	0.0	132	138.00000000000006	144.0	0.0	0.33	15	141.00000000000006	stable_low	79
94	3	0.0	144	138.00000000000006	144.0	0.0	0.34	15	138.00000000000006	stable_low	80
94	3	0.0	147	141.00000000000006	144.0	0.0	0.35	15	138.00000000000006	stable_low	81
94	3	0.0	141	144.00000000000003	144.0	0.0	0.36	15	141.00000000000006	stable_low	82
94	3	0.0	123	147.00000000000003	144.0	0.0	0.36	15	144.00000000000003	stable_low	83
94	3	0.0	147	141.00000000000006	144.0	0.0	0.37	15	147.00000000000003	stable_low	84
94	3	0.0	138	141.00000000000006	144.0	0.0	0.38	15	141.00000000000006	stable_low	85
94	3	0.0	144	141.00000000000006	144.0	0.0	0.39	15	141.00000000000006	stable_low	86
94	3	0.0	135	141.00000000000006	144.0	0.0	0.4	15	141.00000000000006	stable_low	87
94	3	0.0	141	141.00000000000006	144.0	0.0	0.41	15	141.00000000000006	stable_low	88
94	3	0.0	156	141.00000000000006	144.0	0.0	0.41	15	141.00000000000006	stable_low	89
94	3	0.0	141	150.00000000000006	144.0	0.0	0.42	15	141.00000000000006	stable_low	90
94	3	0.0	138	150.00000000000006	144.0	0.0	0.43	15	150.00000000000006	stable_low	91
94	3	0.0	204	147.00000000000003	198.0	1.0	0.43	15	150.00000000000006	stable_low	92
94	3	0.0	201	218.99999999999991	198.0	0.0	0.43	15	147.00000000000003	stable_low	93
94	3	0.0	201	212.99999999999991	198.0	0.0	0.44	15	218.99999999999991	stable_low	94
94	3	0.0	207	209.99999999999991	198.0	0.0	0.45	15	212.99999999999991	stable_low	95
94	3	0.0	198	209.99999999999991	198.0	0.0	0.46	15	209.99999999999991	stable_low	96
94	3	0.0	204	209.99999999999991	198.0	0.0	0.47	15	209.99999999999991	stable_low	97
94	3	0.0	195	209.99999999999991	198.0	0.0	0.48	15	209.99999999999991	stable_low	98
94	3	0.0	192	209.99999999999991	198.0	0.0	0.48	15	209.99999999999991	stable_low	99
94	3	1.0	177	150.0	168.0	1.0	0.0	15	150.0	stable_high	0
94	3	0.0	195	170.99999999999997	168.0	0.0	0.0	15	150.0	stable_high	1
94	3	0.0	192	185.99999999999994	168.0	0.0	0.15	15	170.99999999999997	stable_high	2
94	3	0.0	192	188.99999999999994	168.0	0.0	0.3	15	185.99999999999994	stable_high	3
94	3	0.0	150	191.99999999999994	156.0	1.0	0.3	15	188.99999999999994	stable_high	4
94	3	0.0	171	150.0	156.0	0.0	0.3	15	191.99999999999994	stable_high	5
94	3	0.0	150	161.99999999999997	156.0	0.0	0.45	15	150.0	stable_high	6
