subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
50	3	1	41	147	54	0	0	10	0	main
50	3	0	49	46	54	0	0	10	0	main
50	3	0	59	48	54	0	0	10	1	main
50	3	0	68	53	54	0	0	10	0	main
50	3	0	58	62	54	0	0	10	0	main
50	3	0	59	62	54	0	0	10	0	main
50	3	0	65	59	54	0	1	10	0	main
50	3	0	48	62	54	0	1	10	1	main
50	3	0	61	54	54	0	1	10	1	main
50	3	0	59	56	54	0	1	10	0	main
50	3	0	52	60	54	0	1	10	0	main
50	3	0	61	55	54	0	0	10	0	main
50	3	0	61	60	54	0	0	10	0	main
50	3	0	57	60	54	0	1	10	0	main
50	3	0	53	58	54	0	0	10	0	main
50	3	0	20	55	15	1	0	10	0	main
50	3	0	24	21	15	0	1	10	0	main
50	3	0	11	21	15	0	1	10	0	main
50	3	0	11	14	15	0	0	10	0	main
50	3	0	61	14	72	1	0	10	1	main
50	3	0	69	61	72	0	1	10	0	main
50	3	0	89	65	72	0	1	10	0	main
50	3	0	69	84	72	0	1	10	0	main
50	3	0	244	74	249	1	0	10	0	main
50	3	0	249	244	249	0	1	10	0	main
50	3	0	234	244	249	0	1	10	0	main
50	3	0	237	244	249	0	1	10	1	main
50	3	0	258	240	249	0	0	10	0	main
50	3	0	246	244	257	1	1	10	0	main
50	3	0	279	244	257	0	0	10	0	main
50	3	0	254	261	257	0	1	10	1	main
50	3	0	257	257	257	0	0	10	0	main
50	3	0	247	257	257	0	0	10	0	main
50	3	0	260	253	257	0	0	10	0	main
50	3	0	264	257	257	0	1	10	0	main
50	3	0	254	261	257	0	1	10	0	main
50	3	0	256	257	257	0	1	10	0	main
50	3	0	252	257	257	0	0	10	0	main
50	3	0	253	253	257	0	1	10	0	main
50	3	0	256	253	257	0	1	10	0	main
50	3	0	262	253	257	0	1	10	0	main
50	3	0	256	257	257	0	1	10	0	main
50	3	0	253	257	257	0	1	10	0	main
50	3	0	252	257	257	0	0	10	0	main
50	3	0	150	255	167	1	0	10	0	main
50	3	0	164	161	167	0	0	10	0	main
50	3	0	156	161	167	0	0	10	0	main
50	3	0	161	158	167	0	1	10	1	main
50	3	0	174	158	167	0	0	10	0	main
50	3	0	162	164	167	0	0	10	0	main
50	3	0	165	164	167	0	1	10	0	main
50	3	0	171	164	167	0	0	10	0	main
50	3	0	176	168	167	0	0	10	0	main
50	3	0	175	170	167	0	1	10	1	main
50	3	0	172	174	167	0	0	10	0	main
50	3	0	160	173	167	0	0	10	1	main
50	3	0	167	170	167	0	1	10	0	main
50	3	0	177	170	167	0	0	10	0	main
50	3	0	166	173	167	0	0	10	0	main
50	3	0	171	170	167	0	1	10	0	main
50	3	0	174	170	167	0	0	10	0	main
50	3	0	177	173	167	0	1	10	0	main
50	3	0	174	175	167	0	0	10	0	main
50	3	0	161	175	167	0	0	10	0	main
50	3	0	169	168	167	0	1	10	0	main
50	3	0	167	168	167	0	1	10	0	main
50	3	0	171	168	167	0	0	10	0	main
50	3	0	164	169	167	0	0	10	0	main
50	3	0	160	166	167	0	1	10	0	main
50	3	0	167	163	167	0	1	10	0	main
50	3	0	182	165	167	0	0	10	0	main
50	3	0	160	176	167	0	0	10	0	main
50	3	0	164	172	167	0	0	10	1	main
50	3	0	174	170	167	0	0	10	0	main
50	3	0	159	172	167	0	0	10	0	main
50	3	0	151	167	167	0	0	10	0	main
50	3	0	188	159	167	0	1	10	0	main
50	3	0	156	174	167	0	0	10	0	main
50	3	0	183	170	167	0	0	10	1	main
50	3	0	162	174	167	0	0	10	0	main
50	3	0	156	171	167	0	1	10	0	main
50	3	0	148	159	167	0	1	10	0	main
50	3	0	156	154	167	0	1	10	1	main
50	3	0	169	154	167	0	0	10	0	main
50	3	0	143	163	167	0	1	10	1	main
50	3	0	181	159	167	0	0	10	1	main
50	3	0	162	154	167	0	0	10	1	main
50	3	0	171	157	167	0	1	10	1	main
50	3	0	150	164	167	0	0	10	0	main
50	3	0	183	152	167	0	0	10	0	main
50	3	0	21	174	10	1	1	10	0	main
50	3	0	9	19	10	0	0	10	0	main
50	3	0	19	10	10	0	0	10	0	main
50	3	0	8	13	10	0	1	10	0	main
50	3	0	13	8	10	0	1	10	0	main
50	3	0	89	11	100	1	0	10	0	main
50	3	0	107	91	100	0	0	10	0	main
50	3	0	105	99	100	0	0	10	1	main
50	3	0	113	99	100	0	1	10	0	main
50	3	0	105	109	100	0	1	10	0	main
50	3	0	110	107	100	0	0	10	0	main
50	3	0	84	108	100	0	0	10	0	main
50	3	0	93	85	100	0	0	10	0	main
50	3	0	93	87	100	0	0	10	0	main
50	3	0	97	89	100	0	1	10	0	main
50	3	0	95	93	100	0	1	10	0	main
50	3	0	101	94	100	0	0	10	0	main
50	3	0	103	97	100	0	0	10	0	main
50	3	0	90	100	100	0	1	10	0	main
50	3	0	21	95	14	1	0	10	1	main
50	3	0	34	17	14	0	0	10	0	main
50	3	0	20	26	14	0	0	10	0	main
50	3	0	3	22	14	0	1	10	0	main
50	3	0	22	8	14	0	0	10	0	main
50	3	0	10	13	14	0	1	10	1	main
50	3	0	33	13	14	0	0	10	0	main
50	3	0	11	24	14	0	0	10	0	main
50	3	0	90	16	100	1	0	10	0	main
50	3	0	105	89	100	0	1	10	0	main
50	3	0	90	99	100	0	1	10	0	main
50	3	0	91	93	100	0	0	10	0	main
50	3	0	122	93	100	0	0	10	0	main
50	3	0	77	118	100	0	1	10	0	main
50	3	0	101	93	100	0	0	10	1	main
50	3	0	289	96	291	1	0	10	0	main
50	3	0	284	293	291	0	1	10	0	main
50	3	0	291	288	291	0	0	10	0	main
50	3	0	295	288	291	0	0	10	0	main
50	3	0	286	288	291	0	1	10	0	main
50	3	0	295	288	291	0	1	10	0	main
50	3	0	289	288	291	0	0	10	0	main
50	3	0	262	288	291	0	0	10	0	main
50	3	0	293	272	291	0	0	10	1	main
50	3	0	297	280	291	0	0	10	0	main
50	3	0	277	288	291	0	1	10	0	main
50	3	0	282	279	291	0	0	10	0	main
50	3	0	300	281	291	0	1	10	0	main
50	3	0	298	291	291	0	0	10	0	main
50	3	0	295	296	291	0	0	10	0	main
50	3	0	295	296	291	0	1	10	0	main
50	3	0	282	296	291	0	0	10	0	main
50	3	0	282	292	291	0	1	10	0	main
50	3	0	277	285	273	1	1	10	0	main
50	3	0	277	285	273	0	1	10	0	main
50	3	0	287	281	273	0	0	10	0	main
50	3	0	275	281	273	0	1	10	0	main
50	3	0	287	278	273	0	0	10	0	main
50	3	0	296	282	273	0	0	10	0	main
50	3	0	274	289	273	0	0	10	0	main
50	3	0	266	278	273	0	0	10	1	main
50	3	0	267	270	273	0	0	10	0	main
50	3	0	259	270	273	0	1	10	0	main
50	3	0	279	266	273	0	1	10	0	main
50	3	0	284	274	273	0	0	10	1	main
50	3	0	261	278	273	0	1	10	1	main
50	3	0	16	268	25	1	0	10	0	main
50	3	0	33	7	25	0	1	10	0	main
50	3	0	7	26	25	0	1	10	0	main
50	3	0	58	10	41	1	0	10	0	main
50	3	0	41	52	41	0	0	10	0	main
50	3	0	53	47	41	0	0	10	0	main
50	3	0	59	49	41	0	0	10	0	main
50	3	0	36	55	41	0	1	10	0	main
50	3	0	38	45	41	0	0	10	0	main
50	3	0	42	45	41	0	1	10	0	main
50	3	0	50	45	41	0	1	10	0	main
50	3	0	87	47	61	1	1	10	0	main
50	3	0	80	71	61	0	1	10	0	main
50	3	0	60	76	61	0	1	10	0	main
50	3	0	44	66	61	0	0	10	1	main
50	3	0	58	53	61	0	0	10	0	main
50	3	0	65	56	61	0	0	10	0	main
50	3	0	81	60	61	0	1	10	0	main
50	3	0	53	70	61	0	0	10	0	main
50	3	0	59	61	61	0	0	10	0	main
50	3	0	66	61	61	0	1	10	0	main
50	3	0	48	62	61	0	1	10	0	main
50	3	0	57	51	71	1	0	10	0	main
50	3	0	71	55	71	0	0	10	0	main
50	3	0	69	60	71	0	1	10	0	main
50	3	0	65	65	71	0	1	10	0	main
50	3	0	70	65	71	0	1	10	0	main
50	3	0	73	65	71	0	1	10	0	main
50	3	0	69	65	71	0	1	10	1	main
50	3	0	89	65	71	0	0	10	0	main
50	3	0	80	85	71	0	0	10	0	main
50	3	0	67	85	71	0	0	10	0	main
50	3	0	67	73	71	0	1	10	0	main
50	3	0	75	68	71	0	1	10	0	main
50	3	0	73	72	71	0	1	10	0	main
50	3	0	65	72	71	0	0	10	0	main
50	3	0	115	72	109	1	1	10	0	main
50	3	0	137	100	109	0	0	10	0	main
50	3	0	113	129	109	0	0	10	0	main
50	3	0	104	119	109	0	1	10	1	main
50	3	0	98	107	109	0	1	10	0	main
50	3	0	119	107	109	0	1	10	0	main
50	3	0	103	114	109	0	0	10	0	main
50	3	0	19	109	5	1	0	10	0	main
50	3	0	7	19	5	0	1	10	0	main
50	3	1	31	152	39	0	0	25	0	main
50	3	0	55	42	39	0	1	25	0	main
50	3	0	8	49	39	0	0	25	0	main
50	3	0	42	30	39	0	0	25	0	main
50	3	0	30	39	39	0	1	25	0	main
50	3	0	34	32	39	0	1	25	0	main
50	3	0	16	35	39	0	0	25	0	main
50	3	0	69	29	39	0	1	25	1	main
50	3	0	14	51	39	0	0	25	0	main
50	3	0	16	39	39	0	1	25	1	main
50	3	0	97	28	39	0	0	25	0	main
50	3	0	65	80	39	0	1	25	0	main
50	3	0	66	74	39	0	0	25	0	main
50	3	0	23	68	39	0	1	25	0	main
50	3	0	46	47	39	0	0	25	1	main
50	3	0	33	47	39	0	1	25	0	main
50	3	0	44	42	39	0	1	25	0	main
50	3	0	56	42	39	0	1	25	1	main
50	3	0	48	46	39	0	1	25	0	main
50	3	0	17	49	39	0	0	25	0	main
50	3	0	48	35	39	0	0	25	0	main
50	3	0	7	40	39	0	0	25	0	main
50	3	0	76	24	39	0	0	25	0	main
50	3	0	29	58	39	0	1	25	0	main
50	3	0	49	45	39	0	0	25	0	main
50	3	0	20	50	39	0	1	25	0	main
50	3	0	32	33	39	0	0	25	0	main
50	3	0	26	32	39	0	1	25	1	main
50	3	0	43	29	39	0	1	25	0	main
50	3	0	58	34	39	0	1	25	0	main
50	3	0	161	49	179	1	0	25	0	main
50	3	0	185	154	179	0	0	25	0	main
50	3	0	191	168	179	0	1	25	0	main
50	3	0	139	179	179	0	1	25	0	main
50	3	0	209	153	179	0	0	25	0	main
50	3	0	143	177	179	0	0	25	0	main
50	3	0	212	162	179	0	1	25	0	main
50	3	0	148	185	179	0	1	25	1	main
50	3	0	161	174	179	0	0	25	0	main
50	3	0	173	171	179	0	1	25	0	main
50	3	0	182	171	179	0	1	25	0	main
50	3	0	168	173	179	0	1	25	0	main
50	3	0	185	173	179	0	1	25	0	main
50	3	0	189	180	179	0	1	25	0	main
50	3	0	201	185	179	0	0	25	0	main
50	3	0	167	196	179	0	0	25	0	main
50	3	0	180	179	179	0	1	25	0	main
50	3	0	168	179	179	0	1	25	1	main
50	3	0	178	173	179	0	0	25	0	main
50	3	0	198	180	179	0	0	25	0	main
50	3	0	237	185	179	0	1	25	0	main
50	3	0	180	216	179	0	1	25	0	main
50	3	0	161	197	179	0	0	25	0	main
50	3	0	148	171	179	0	1	25	0	main
50	3	0	73	158	107	1	1	25	0	main
50	3	0	147	82	107	0	0	25	0	main
50	3	0	128	113	107	0	1	25	0	main
50	3	0	86	115	107	0	1	25	1	main
50	3	0	146	102	107	0	0	25	0	main
50	3	0	106	119	107	0	1	25	0	main
50	3	0	85	110	107	0	0	25	0	main
50	3	0	123	98	107	0	1	25	0	main
50	3	0	105	110	107	0	1	25	0	main
50	3	0	23	108	22	1	1	25	0	main
50	3	0	22	21	22	0	1	25	0	main
50	3	0	6	24	22	0	0	25	0	main
50	3	0	4	18	22	0	1	25	0	main
50	3	0	34	11	22	0	1	25	0	main
50	3	0	39	27	22	0	1	25	0	main
50	3	0	75	36	22	0	1	25	0	main
50	3	0	57	62	22	0	0	25	0	main
50	3	0	181	56	190	1	0	25	0	main
50	3	0	185	177	190	0	0	25	0	main
50	3	0	182	184	190	0	0	25	0	main
50	3	0	177	184	190	0	1	25	0	main
50	3	0	70	184	79	1	0	25	0	main
50	3	0	103	77	79	0	1	25	0	main
