subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	z_t	cond	trial
42	3	1.0	72	153.0	72.0	1.0	0.0	15	150.0	stable_high	0
42	3	0.0	66	132.0	72.0	0.0	0.0	15	153.0	stable_high	1
42	3	0.0	63	75.0	72.0	0.0	0.15	15	132.0	stable_high	2
42	3	0.0	96	114.0	72.0	0.0	0.15	15	75.0	stable_high	3
42	3	0.0	72	111.0	72.0	0.0	0.15	15	114.0	stable_high	4
42	3	0.0	228	84.00000000000001	234.0	1.0	0.15	15	111.0	stable_high	5
42	3	0.0	225	201.0	234.0	0.0	0.15	15	84.00000000000001	stable_high	6
42	3	0.0	240	204.0	234.0	0.0	0.15	15	201.0	stable_high	7
42	3	0.0	240	237.0	234.0	0.0	0.3	15	204.0	stable_high	8
42	3	0.0	219	231.0	234.0	0.0	0.45	15	237.0	stable_high	9
42	3	0.0	222	246.0	234.0	0.0	0.45	15	231.0	stable_high	10
42	3	0.0	228	246.0	234.0	0.0	0.45	15	246.0	stable_high	11
42	3	0.0	213	243.0	234.0	0.0	0.45	15	246.0	stable_high	12
42	3	0.0	216	243.0	234.0	0.0	0.45	15	243.0	stable_high	13
42	3	0.0	246	228.0	234.0	0.0	0.45	15	243.0	stable_high	14
42	3	0.0	258	243.0	234.0	0.0	0.45	15	228.0	stable_high	15
42	3	0.0	249	255.0	234.0	0.0	0.6	15	243.0	stable_high	16
42	3	0.0	228	237.0	234.0	0.0	0.75	15	255.0	stable_high	17
42	3	0.0	243	234.0	234.0	0.0	0.75	15	237.0	stable_high	18
42	3	0.0	111	237.0	111.0	1.0	0.75	15	234.0	stable_high	19
42	3	0.0	123	129.0	111.0	0.0	0.9	15	237.0	stable_high	20
42	3	0.0	102	126.0	111.0	0.0	0.9	15	129.0	stable_high	21
42	3	0.0	108	108.0	111.0	0.0	1.05	15	126.0	stable_high	22
42	3	0.0	102	105.0	111.0	0.0	1.2	15	108.0	stable_high	23
42	3	0.0	108	99.0	111.0	0.0	1.35	15	105.0	stable_high	24
42	3	0.0	105	102.0	111.0	0.0	1.5	15	99.0	stable_high	25
42	3	0.0	249	105.0	219.0	1.0	1.5	15	102.0	stable_high	26
42	3	0.0	234	243.0	219.0	0.0	1.65	15	105.0	stable_high	27
42	3	0.0	204	240.0	219.0	0.0	1.65	15	243.0	stable_high	28
42	3	0.0	213	210.0	219.0	0.0	1.8	15	240.0	stable_high	29
42	3	0.0	216	213.0	219.0	0.0	1.95	15	210.0	stable_high	30
42	3	0.0	219	216.0	219.0	0.0	2.1	15	213.0	stable_high	31
42	3	0.0	234	222.0	219.0	0.0	2.1	15	216.0	stable_high	32
42	3	0.0	204	237.0	219.0	0.0	2.1	15	222.0	stable_high	33
42	3	0.0	144	216.0	126.0	1.0	2.1	15	237.0	stable_high	34
42	3	0.0	117	165.00000000000003	126.0	0.0	2.1	15	216.0	stable_high	35
42	3	0.0	138	114.0	126.0	0.0	2.1	15	165.00000000000003	stable_high	36
42	3	0.0	144	126.0	126.0	0.0	2.1	15	114.0	stable_high	37
42	3	0.0	132	144.0	126.0	0.0	2.25	15	126.0	stable_high	38
42	3	0.0	129	141.0	126.0	0.0	2.4	15	144.0	stable_high	39
42	3	0.0	123	132.0	126.0	0.0	2.55	15	141.0	stable_high	40
42	3	0.0	132	126.0	126.0	0.0	2.7	15	132.0	stable_high	41
42	3	0.0	114	138.0	126.0	0.0	2.7	15	126.0	stable_high	42
42	3	0.0	126	120.0	126.0	0.0	2.85	15	138.0	stable_high	43
42	3	0.0	159	123.0	126.0	0.0	2.85	15	120.0	stable_high	44
42	3	0.0	114	159.0	126.0	0.0	2.85	15	123.0	stable_high	45
42	3	0.0	111	123.0	126.0	0.0	3.0	15	159.0	stable_high	46
42	3	0.0	120	120.0	126.0	0.0	3.15	15	123.0	stable_high	47
42	3	0.0	135	123.0	126.0	0.0	3.15	15	120.0	stable_high	48
42	3	0.0	132	141.0	126.0	0.0	3.3	15	123.0	stable_high	49
42	3	0.0	135	144.0	126.0	0.0	3.45	15	141.0	stable_high	50
42	3	0.0	117	141.0	126.0	0.0	3.45	15	144.0	stable_high	51
42	3	0.0	135	132.0	126.0	0.0	3.6	15	141.0	stable_high	52
42	3	0.0	99	135.0	126.0	0.0	3.6	15	132.0	stable_high	53
42	3	0.0	111	111.0	126.0	0.0	3.75	15	135.0	stable_high	54
42	3	0.0	117	108.0	126.0	0.0	3.9	15	111.0	stable_high	55
42	3	0.0	114	117.0	126.0	0.0	4.05	15	108.0	stable_high	56
42	3	0.0	123	120.0	126.0	0.0	4.2	15	117.0	stable_high	57
