subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
55	3	1	24	129	39	0	1	17.5	0	150	main_noPush	32	34	2.2406340969028	3.89110678597353
55	3	0	52	75	39	0	1	17.5	0	129	main_noPush	32	34	0.49173560005147	1.62718355609104
55	3	0	47	66	39	0	0.25	17.5	0	75	main_noPush	32	34	0.670765419024974	2.30030902603175
55	3	0	43	52.5	39	0	1	17.5	0	66	main_noPush	32	34	0.358479797956534	0.980618025991134
55	3	0	31	52.5	39	0	0.25	17.5	0	52.5	main_noPush	32	34	NaN	1.16545946896076
55	3	0	27	30	39	0	0.25	17.5	0	52.5	main_noPush	32	34	0.382271829992533	1.40785805194173
55	3	0	48	10.5	39	0	0.25	17.5	0	30	main_noPush	32	34	0.381299647968262	0.834852437954396
55	3	0	120	40.5	118	1	0.25	17.5	0	10.5	main_noPush	32	34	0.00242604804225266	0.753571619978175
55	3	0	113	105	118	0	1	17.5	0	40.5	main_noPush	32	34	0.00242544000502676	1.2949158239644
55	3	0	129	100.5	118	0	0.25	17.5	0	105	main_noPush	32	34	0.401067757979035	0.730382939917035
55	3	0	17	118.5	18	1	0.25	17.5	0	100.5	main_noPush	32	34	0.168287194916047	1.6702427159762
55	3	0	25	67.5	18	0	0.25	17.5	0	118.5	main_noPush	32	34	0.00244965997990221	1.03177116194274
55	3	0	46	45	18	0	0.25	17.5	0	67.5	main_noPush	32	34	0.216774920001626	1.30352414399385
55	3	0	10	33	18	0	1	17.5	1	45	main_noPush	32	34	0.954145913012326	1.45962507696822
55	3	0	25	31.5	18	0	0.25	17.5	0	33	main_noPush	32	34	0.570464999997057	2.16398658498656
55	3	0	32	36	18	0	0.25	17.5	0	31.5	main_noPush	32	34	0.929119340027682	1.63833629305009
55	3	0	17	51	33	1	1	17.5	0	36	main_noPush	32	34	0.404679946019314	1.09540947095957
55	3	0	47	34.5	33	0	0.25	17.5	0	51	main_noPush	32	34	0.478746450040489	0.836669842945412
55	3	0	56	24	33	0	1	17.5	0	34.5	main_noPush	32	34	0.753746009897441	1.32008540991228
55	3	0	41	48	33	0	0.25	17.5	0	24	main_noPush	32	34	0.00242904701735824	0.764031552011147
55	3	0	19	55.5	33	0	1	17.5	0	48	main_noPush	32	34	0.382410204969347	0.711156051955186
55	3	0	23	31.5	33	0	0.25	17.5	0	55.5	main_noPush	32	34	0.00240871706046164	0.618055884027854
55	3	0	20	39	33	0	0.25	17.5	0	31.5	main_noPush	32	34	0.352887753979303	0.871181810973212
55	3	0	53	27	33	0	1	17.5	0	39	main_noPush	32	34	0.381802021991462	1.16283706796821
55	3	0	42	43.5	33	0	1	17.5	0	27	main_noPush	32	34	0.14735954394564	0.574090551002882
55	3	0	53	37.5	33	0	1	17.5	1	43.5	main_noPush	32	34	1.40193072892725	1.76057922793552
55	3	0	49	51	33	0	1	17.5	0	37.5	main_noPush	32	34	0.427616211003624	1.047143249074
55	3	0	27	58.5	33	0	1	17.5	0	51	main_noPush	32	34	0.125692531000823	0.506685780943371
55	3	0	43	43.5	33	0	1	17.5	0	58.5	main_noPush	32	34	0.0519471429288387	0.698897387948819
55	3	0	42	34.5	33	0	0.25	17.5	1	43.5	main_noPush	32	34	0.688850346021354	1.24137922807131
55	3	0	63	48	33	0	1	17.5	0	34.5	main_noPush	32	34	0.476382559980266	1.16970654798206
55	3	0	14	57	33	0	0.25	17.5	0	48	main_noPush	32	34	0.359808594919741	0.716831050929613
55	3	0	49	34.5	33	0	0.25	17.5	0	57	main_noPush	32	34	0.289545128936879	0.942483512917534
55	3	0	239	45	260	1	0.25	17.5	0	34.5	main_noPush	32	34	0.430077234050259	1.04612953204196
55	3	0	261	220.5	260	0	1	17.5	0	45	main_noPush	32	34	0.00251494394615293	3.10740872297902
55	3	0	279	240	260	0	1	17.5	0	220.5	main_noPush	32	34	0.0024877090472728	0.667366922018118
