subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
71	4	1	80	150	94	0	0	25	0	main	18	17
71	4	0	120	110	94	0	1	25	0	main	18	17
71	4	0	123	110	94	0	1	25	0	main	18	17
71	4	0	104	102	94	0	0	25	1	main	18	17
71	4	0	137	102	94	0	1	25	0	main	18	17
71	4	0	79	128	94	0	1	25	0	main	18	17
71	4	0	101	98	94	0	1	25	1	main	18	17
71	4	0	83	98	94	0	0	25	0	main	18	17
71	4	0	99	98	94	0	0	25	0	main	18	17
71	4	0	120	98	94	0	0	25	0	main	18	17
71	4	0	77	114	94	0	0	25	0	main	18	17
71	4	0	76	89	94	0	1	25	0	main	18	17
71	4	0	64	89	94	0	0	25	0	main	18	17
71	4	0	207	89	222	1	0	25	0	main	18	17
71	4	0	237	230	222	0	1	25	1	main	18	17
71	4	0	216	230	222	0	1	25	0	main	18	17
71	4	0	224	228	222	0	0	25	0	main	18	17
71	4	0	271	228	278	1	0	25	0	main	18	17
71	4	0	281	228	278	0	0	25	0	main	18	17
71	4	0	291	255	278	0	0	25	0	main	18	17
71	4	0	245	255	278	0	1	25	0	main	18	17
71	4	0	273	255	278	0	0	25	1	main	18	17
71	4	0	146	281	171	1	0	25	0	main	18	17
71	4	0	182	281	171	0	1	25	0	main	18	17
71	4	0	169	191	171	0	1	25	0	main	18	17
71	4	0	196	191	171	0	0	25	0	main	18	17
71	4	0	193	191	171	0	1	25	0	main	18	17
71	4	0	175	191	171	0	0	25	0	main	18	17
71	4	0	185	191	171	0	0	25	0	main	18	17
71	4	0	154	191	171	0	1	25	0	main	18	17
71	4	0	186	183	171	0	0	25	0	main	18	17
71	4	0	140	183	171	0	0	25	0	main	18	17
71	4	0	153	168	171	0	1	25	0	main	18	17
71	4	0	164	168	171	0	1	25	0	main	18	17
71	4	0	206	168	257	1	0	25	0	main	18	17
71	4	0	275	194	257	0	0	25	0	main	18	17
71	4	0	256	194	257	0	0	25	0	main	18	17
71	4	0	247	194	257	0	0	25	0	main	18	17
71	4	0	158	222	210	1	1	25	0	main	18	17
71	4	0	196	195	210	0	1	25	0	main	18	17
71	4	0	210	195	210	0	0	25	1	main	18	17
71	4	0	217	195	210	0	1	25	0	main	18	17
71	4	0	190	195	210	0	0	25	0	main	18	17
71	4	0	239	195	210	0	1	25	0	main	18	17
71	4	0	249	210	224	1	1	25	0	main	18	17
71	4	0	230	215	224	0	1	25	0	main	18	17
71	4	0	208	220	224	0	0	25	0	main	18	17
71	4	0	184	220	224	0	0	25	0	main	18	17
71	4	0	191	207	224	0	0	25	0	main	18	17
71	4	0	205	207	224	0	0	25	0	main	18	17
71	4	0	268	207	224	0	0	25	0	main	18	17
71	4	0	262	233	224	0	1	25	1	main	18	17
71	4	0	224	233	224	0	1	25	0	main	18	17
71	4	0	252	233	223	1	0	25	0	main	18	17
71	4	0	197	233	223	0	1	25	0	main	18	17
71	4	0	234	233	223	0	0	25	0	main	18	17
71	4	0	211	233	223	0	1	25	0	main	18	17
71	4	0	243	226	223	0	1	25	0	main	18	17
71	4	0	231	226	223	0	1	25	0	main	18	17
71	4	0	210	226	223	0	0	25	1	main	18	17
71	4	0	136	226	186	1	1	25	0	main	18	17
71	4	0	134	164	186	0	0	25	0	main	18	17
71	4	0	150	156	186	0	0	25	0	main	18	17
71	4	0	197	156	186	0	0	25	0	main	18	17
71	4	0	184	169	186	0	1	25	0	main	18	17
71	4	0	173	169	186	0	1	25	1	main	18	17
71	4	0	184	180	186	0	1	25	0	main	18	17
71	4	0	207	180	186	0	0	25	0	main	18	17
71	4	0	172	184	186	0	0	25	0	main	18	17
71	4	0	139	174	186	0	0	25	0	main	18	17
71	4	0	182	174	186	0	1	25	0	main	18	17
71	4	0	95	174	76	1	1	25	0	main	18	17
71	4	0	75	105	76	0	1	25	0	main	18	17
71	4	0	66	105	76	0	0	25	0	main	18	17
71	4	0	15	96	15	1	1	25	0	main	18	17
71	4	0	8	25	15	0	0	25	0	main	18	17
71	4	0	31	25	15	0	0	25	0	main	18	17
71	4	0	33	25	15	0	0	25	0	main	18	17
71	4	0	27	25	15	0	1	25	0	main	18	17
71	4	0	30	25	15	0	0	25	0	main	18	17
71	4	0	15	25	15	0	1	25	0	main	18	17
71	4	0	15	25	15	0	1	25	0	main	18	17
71	4	0	35	25	15	0	1	25	0	main	18	17
71	4	0	298	25	287	1	1	25	0	main	18	17
71	4	0	292	25	287	0	0	25	0	main	18	17
71	4	0	270	267	287	0	0	25	0	main	18	17
71	4	0	252	267	287	0	1	25	0	main	18	17
71	4	0	286	258	287	0	1	25	0	main	18	17
71	4	0	269	258	287	0	1	25	0	main	18	17
71	4	0	87	258	106	1	0	25	0	main	18	17
71	4	0	115	97	106	0	1	25	0	main	18	17
71	4	0	71	97	106	0	1	25	1	main	18	17
71	4	0	60	108	106	0	0	25	0	main	18	17
71	4	0	102	108	106	0	0	25	0	main	18	17
71	4	0	109	108	106	0	1	25	0	main	18	17
71	4	0	59	108	32	1	0	25	0	main	18	17
71	4	0	30	108	32	0	0	25	0	main	18	17
71	4	0	53	108	32	0	1	25	0	main	18	17
71	4	0	9	56	27	1	0	25	0	main	18	17
71	4	0	24	43	27	0	0	25	0	main	18	17
71	4	0	41	43	27	0	0	25	0	main	18	17
71	4	0	5	43	27	0	0	25	0	main	18	17
71	4	0	7	43	27	0	0	25	0	main	18	17
71	4	0	11	36	27	0	0	25	0	main	18	17
71	4	0	3	36	27	0	1	25	0	main	18	17
71	4	0	31	36	27	0	1	25	0	main	18	17
71	4	0	3	36	27	0	1	25	0	main	18	17
71	4	0	9	36	27	0	0	25	1	main	18	17
71	4	0	21	36	27	0	1	25	0	main	18	17
71	4	0	27	36	27	0	0	25	1	main	18	17
71	4	0	7	36	27	0	1	25	0	main	18	17
71	4	0	21	36	27	0	1	25	1	main	18	17
71	4	0	63	36	27	0	1	25	0	main	18	17
71	4	0	38	58	27	0	0	25	0	main	18	17
71	4	0	227	54	183	1	1	25	0	main	18	17
71	4	0	196	241	183	0	1	25	0	main	18	17
71	4	0	206	221	183	0	1	25	0	main	18	17
71	4	0	189	221	183	0	0	25	0	main	18	17
71	4	0	201	217	183	0	1	25	0	main	18	17
71	4	0	166	217	183	0	0	25	0	main	18	17
71	4	0	175	199	183	0	1	25	0	main	18	17
71	4	0	178	199	183	0	1	25	0	main	18	17
71	4	0	155	198	183	0	0	25	0	main	18	17
71	4	0	183	172	183	0	0	25	0	main	18	17
71	4	0	209	172	183	0	0	25	0	main	18	17
71	4	0	166	184	183	0	1	25	0	main	18	17
71	4	0	171	184	183	0	1	25	1	main	18	17
71	4	0	163	184	183	0	1	25	0	main	18	17
71	4	0	176	180	183	0	1	25	0	main	18	17
71	4	0	230	180	183	0	0	25	0	main	18	17
71	4	0	107	180	183	0	1	25	0	main	18	17
71	4	0	148	118	183	0	0	25	0	main	18	17
71	4	0	198	122	201	1	0	25	0	main	18	17
71	4	0	222	122	201	0	0	25	0	main	18	17
71	4	0	241	224	201	0	1	25	0	main	18	17
71	4	0	168	224	201	0	1	25	0	main	18	17
71	4	0	227	201	201	0	0	25	0	main	18	17
71	4	0	243	201	201	0	1	25	0	main	18	17
71	4	0	229	213	201	0	0	25	0	main	18	17
71	4	0	207	213	201	0	1	25	0	main	18	17
71	4	0	199	213	201	0	1	25	0	main	18	17
71	4	0	207	213	201	0	1	25	0	main	18	17
71	4	0	57	213	71	1	0	25	0	main	18	17
71	4	0	90	66	71	0	0	25	0	main	18	17
71	4	0	109	66	71	0	1	25	0	main	18	17
71	4	0	23	71	71	0	0	25	0	main	18	17
71	4	0	54	71	71	0	0	25	0	main	18	17
71	4	0	55	71	71	0	0	25	0	main	18	17
71	4	0	66	71	71	0	0	25	0	main	18	17
71	4	0	80	71	71	0	1	25	0	main	18	17
71	4	0	68	71	71	0	1	25	0	main	18	17
71	4	0	41	71	71	0	0	25	0	main	18	17
71	4	0	57	68	38	1	0	25	0	main	18	17
71	4	0	33	68	38	0	1	25	0	main	18	17
71	4	0	41	64	38	0	0	25	0	main	18	17
71	4	0	56	64	38	0	1	25	0	main	18	17
71	4	0	56	64	38	0	1	25	0	main	18	17
71	4	0	29	64	38	0	0	25	0	main	18	17
71	4	0	48	60	38	0	0	25	0	main	18	17
71	4	0	16	60	38	0	1	25	0	main	18	17
71	4	0	19	47	38	0	0	25	0	main	18	17
71	4	0	51	47	38	0	1	25	0	main	18	17
71	4	0	46	47	38	0	0	25	0	main	18	17
71	4	0	22	47	38	0	1	25	0	main	18	17
71	4	0	12	47	38	0	0	25	0	main	18	17
71	4	0	38	41	38	0	1	25	0	main	18	17
71	4	0	67	41	38	0	0	25	1	main	18	17
71	4	0	70	64	38	0	0	25	0	main	18	17
71	4	0	30	64	38	0	1	25	0	main	18	17
71	4	0	71	49	38	0	0	25	0	main	18	17
71	4	0	47	54	38	0	1	25	0	main	18	17
71	4	0	23	54	38	0	0	25	0	main	18	17
71	4	0	36	54	38	0	1	25	0	main	18	17
71	4	0	44	54	38	0	0	25	0	main	18	17
71	4	0	11	54	30	1	0	25	0	main	18	17
71	4	0	47	35	30	0	1	25	0	main	18	17
71	4	0	50	35	30	0	1	25	0	main	18	17
71	4	0	4	35	30	0	1	25	0	main	18	17
71	4	0	57	35	30	0	1	25	0	main	18	17
71	4	0	288	35	294	1	0	25	0	main	18	17
71	4	0	296	280	294	0	0	25	0	main	18	17
71	4	0	258	280	294	0	0	25	0	main	18	17
71	4	0	54	275	62	1	0	25	0	main	18	17
71	4	0	45	53	62	0	0	25	0	main	18	17
71	4	0	86	53	62	0	1	25	0	main	18	17
71	4	0	55	71	62	0	1	25	0	main	18	17
71	4	0	39	71	62	0	1	25	0	main	18	17
71	4	0	194	67	205	1	0	25	0	main	18	17
71	4	0	200	201	205	0	0	25	1	main	18	17
71	4	0	217	201	205	0	1	25	0	main	18	17
71	4	0	201	201	205	0	0	25	0	main	18	17
71	4	0	187	201	205	0	1	25	0	main	18	17
71	4	0	219	201	205	0	1	25	0	main	18	17
71	4	0	242	201	205	0	0	25	0	main	18	17
71	4	0	245	217	205	0	0	25	0	main	18	17
71	4	0	216	217	205	0	1	25	0	main	18	17
71	4	0	216	217	205	0	1	25	1	main	18	17
71	4	0	207	217	205	0	0	25	0	main	18	17
71	4	0	189	217	205	0	1	25	0	main	18	17
71	4	0	242	202	205	0	1	25	0	main	18	17
71	4	1	155	150	154	0	1	10	0	main	18	17
71	4	0	142	153	154	0	1	10	0	main	18	17
71	4	0	153	148	154	0	1	10	0	main	18	17
71	4	0	179	148	154	0	1	10	0	main	18	17
71	4	0	211	159	207	1	0	10	1	main	18	17
71	4	0	213	206	207	0	0	10	0	main	18	17
71	4	0	198	205	207	0	1	10	0	main	18	17
71	4	0	197	205	207	0	0	10	0	main	18	17
71	4	0	107	197	100	1	1	10	0	main	18	17
71	4	0	98	124	100	0	1	10	0	main	18	17
71	4	0	120	107	100	0	1	10	0	main	18	17
71	4	0	96	116	100	0	1	10	0	main	18	17
71	4	0	106	116	100	0	0	10	0	main	18	17
71	4	0	140	106	147	1	1	10	0	main	18	17
71	4	0	154	123	147	0	1	10	0	main	18	17
71	4	0	140	146	147	0	1	10	0	main	18	17
71	4	0	144	146	147	0	0	10	0	main	18	17
71	4	0	144	146	147	0	1	10	0	main	18	17
71	4	0	156	146	147	0	1	10	0	main	18	17
71	4	0	181	146	147	0	1	10	0	main	18	17
71	4	0	153	173	147	0	0	10	0	main	18	17
71	4	0	133	163	147	0	0	10	0	main	18	17
71	4	0	157	144	147	0	0	10	0	main	18	17
71	4	0	131	151	147	0	1	10	1	main	18	17
71	4	0	148	151	147	0	0	10	0	main	18	17
71	4	0	121	151	147	0	1	10	0	main	18	17
71	4	0	160	134	147	0	1	10	0	main	18	17
71	4	0	177	147	170	1	0	10	1	main	18	17
71	4	0	163	162	170	0	1	10	0	main	18	17
71	4	0	176	162	170	0	1	10	0	main	18	17
71	4	0	160	170	170	0	0	10	0	main	18	17
71	4	0	165	168	170	0	1	10	0	main	18	17
71	4	0	173	168	170	0	0	10	0	main	18	17
71	4	0	173	168	170	0	1	10	0	main	18	17
71	4	0	2	168	5	1	1	10	0	main	18	17
71	4	0	12	14	5	0	0	10	0	main	18	17
71	4	0	8	14	5	0	0	10	0	main	18	17
71	4	0	293	14	287	1	1	10	0	main	18	17
71	4	0	281	290	287	0	1	10	0	main	18	17
71	4	0	272	289	287	0	0	10	0	main	18	17
71	4	0	33	289	25	1	0	10	0	main	18	17
71	4	0	41	39	25	0	1	10	0	main	18	17
71	4	0	30	39	25	0	0	10	0	main	18	17
71	4	0	18	37	25	0	0	10	0	main	18	17
71	4	0	42	30	25	0	0	10	0	main	18	17
71	4	0	283	32	278	1	0	10	0	main	18	17
71	4	0	274	290	278	0	1	10	0	main	18	17
71	4	0	276	280	278	0	1	10	0	main	18	17
71	4	0	21	280	17	1	1	10	0	main	18	17
71	4	0	23	25	17	0	1	10	0	main	18	17
71	4	0	14	25	17	0	1	10	1	main	18	17
71	4	0	8	23	17	0	1	10	0	main	18	17
71	4	0	27	19	17	0	0	10	0	main	18	17
71	4	0	129	20	136	1	0	10	0	main	18	17
71	4	0	136	127	136	0	0	10	0	main	18	17
71	4	0	136	125	136	0	0	10	0	main	18	17
71	4	0	126	127	136	0	0	10	0	main	18	17
71	4	0	125	127	136	0	1	10	0	main	18	17
71	4	0	131	127	136	0	0	10	0	main	18	17
71	4	0	134	127	136	0	1	10	1	main	18	17
71	4	0	138	127	136	0	1	10	0	main	18	17
71	4	0	133	129	136	0	0	10	0	main	18	17
71	4	0	121	129	136	0	1	10	0	main	18	17
71	4	0	130	125	136	0	1	10	0	main	18	17
71	4	0	136	125	136	0	1	10	0	main	18	17
71	4	0	140	127	136	0	0	10	0	main	18	17
71	4	0	139	130	136	0	1	10	0	main	18	17
71	4	0	135	130	136	0	1	10	0	main	18	17
71	4	0	133	130	132	1	0	10	0	main	18	17
71	4	0	128	130	132	0	1	10	0	main	18	17
71	4	0	142	130	132	0	0	10	0	main	18	17
71	4	0	154	131	132	0	1	10	0	main	18	17
71	4	0	122	138	132	0	0	10	0	main	18	17
71	4	0	141	133	132	0	0	10	0	main	18	17
71	4	0	57	133	49	1	1	10	0	main	18	17
71	4	0	55	54	49	0	0	10	1	main	18	17
71	4	0	67	54	49	0	1	10	0	main	18	17
71	4	0	48	57	49	0	1	10	0	main	18	17
71	4	0	51	57	49	0	0	10	0	main	18	17
71	4	0	45	56	49	0	1	10	0	main	18	17
71	4	0	55	55	49	0	1	10	0	main	18	17
71	4	0	40	55	49	0	1	10	0	main	18	17
71	4	0	37	50	49	0	1	10	0	main	18	17
71	4	0	263	48	281	1	1	10	0	main	18	17
71	4	0	263	271	281	0	1	10	0	main	18	17
71	4	0	278	269	281	0	1	10	0	main	18	17
71	4	0	285	270	281	0	0	10	0	main	18	17
71	4	0	271	272	281	0	0	10	0	main	18	17
71	4	0	294	272	281	0	1	10	0	main	18	17
71	4	0	266	294	281	0	1	10	0	main	18	17
71	4	0	290	267	281	0	1	10	0	main	18	17
71	4	0	279	281	281	0	1	10	0	main	18	17
71	4	0	276	281	281	0	0	10	0	main	18	17
71	4	0	268	281	281	0	1	10	0	main	18	17
71	4	0	285	279	281	0	0	10	0	main	18	17
71	4	0	262	279	281	0	0	10	0	main	18	17
71	4	0	296	279	281	0	1	10	0	main	18	17
71	4	0	4	279	0	1	0	10	0	main	18	17
71	4	0	-0	13	0	0	1	10	0	main	18	17
71	4	0	17	9	0	0	1	10	0	main	18	17
71	4	0	19	10	0	0	1	10	0	main	18	17
71	4	0	215	11	223	1	0	10	1	main	18	17
71	4	0	244	216	223	0	0	10	0	main	18	17
71	4	0	229	230	223	0	0	10	0	main	18	17
71	4	0	207	230	223	0	1	10	1	main	18	17
71	4	0	218	223	223	0	1	10	0	main	18	17
71	4	0	223	223	223	0	0	10	0	main	18	17
71	4	0	224	223	223	0	0	10	0	main	18	17
71	4	0	237	223	223	0	1	10	0	main	18	17
71	4	0	219	229	223	0	0	10	0	main	18	17
71	4	0	231	227	223	0	1	10	0	main	18	17
71	4	0	220	227	223	0	0	10	0	main	18	17
71	4	0	223	227	223	0	1	10	1	main	18	17
71	4	0	221	227	223	0	0	10	0	main	18	17
71	4	0	234	227	223	0	1	10	0	main	18	17
71	4	0	218	227	223	0	0	10	0	main	18	17
71	4	0	78	227	67	1	0	10	1	main	18	17
71	4	0	57	82	67	0	0	10	0	main	18	17
71	4	0	58	66	67	0	0	10	0	main	18	17
71	4	0	75	66	67	0	1	10	1	main	18	17
71	4	0	71	68	67	0	0	10	0	main	18	17
71	4	0	72	68	67	0	1	10	0	main	18	17
71	4	0	57	68	67	0	1	10	0	main	18	17
71	4	0	52	66	67	0	0	10	0	main	18	17
71	4	0	65	62	67	0	1	10	0	main	18	17
71	4	0	65	62	67	0	0	10	0	main	18	17
71	4	0	60	62	67	0	1	10	0	main	18	17
71	4	0	193	62	195	1	1	10	1	main	18	17
71	4	0	205	198	195	0	0	10	0	main	18	17
71	4	0	191	198	195	0	1	10	0	main	18	17
71	4	0	174	198	195	0	0	10	1	main	18	17
71	4	0	198	200	195	0	1	10	0	main	18	17
71	4	0	188	200	195	0	0	10	0	main	18	17
71	4	0	195	191	195	0	0	10	1	main	18	17
71	4	0	202	191	195	0	1	10	1	main	18	17
71	4	0	198	191	195	0	1	10	0	main	18	17
71	4	0	196	191	195	0	1	10	0	main	18	17
71	4	0	201	191	195	0	0	10	0	main	18	17
71	4	0	170	198	195	0	1	10	1	main	18	17
71	4	0	199	187	195	0	1	10	0	main	18	17
71	4	0	186	189	195	0	0	10	0	main	18	17
71	4	0	193	189	195	0	0	10	1	main	18	17
71	4	0	203	189	195	0	1	10	0	main	18	17
71	4	0	205	193	195	0	1	10	0	main	18	17
71	4	0	194	196	195	0	1	10	0	main	18	17
71	4	0	203	196	195	0	1	10	0	main	18	17
71	4	0	194	196	195	0	0	10	0	main	18	17
71	4	0	179	196	195	0	0	10	0	main	18	17
71	4	0	181	191	195	0	1	10	0	main	18	17
71	4	0	186	191	195	0	1	10	1	main	18	17
71	4	0	205	191	195	0	1	10	0	main	18	17
71	4	0	185	194	195	0	0	10	0	main	18	17
71	4	0	205	192	195	0	1	10	0	main	18	17
71	4	0	197	193	195	0	1	10	0	main	18	17
71	4	0	176	193	195	0	0	10	0	main	18	17
71	4	0	193	185	195	0	0	10	0	main	18	17
71	4	0	194	185	195	0	1	10	0	main	18	17
71	4	0	199	185	195	0	0	10	0	main	18	17
71	4	0	203	185	195	0	1	10	0	main	18	17
71	4	0	210	187	195	0	0	10	0	main	18	17
71	4	0	215	191	195	0	0	10	0	main	18	17
71	4	0	198	199	195	0	1	10	0	main	18	17
71	4	0	190	199	195	0	0	10	0	main	18	17
71	4	0	187	196	195	0	0	10	0	main	18	17
71	4	0	193	196	195	0	0	10	1	main	18	17
71	4	0	184	196	195	0	1	10	0	main	18	17
71	4	0	221	194	195	0	0	10	0	main	18	17
71	4	0	195	209	195	0	0	10	0	main	18	17
71	4	0	219	206	213	1	0	10	0	main	18	17
71	4	0	213	208	213	0	1	10	0	main	18	17
71	4	0	202	208	213	0	1	10	0	main	18	17
71	4	0	205	206	213	0	1	10	0	main	18	17
71	4	0	223	206	213	0	1	10	0	main	18	17
71	4	0	188	210	213	0	0	10	0	main	18	17
71	4	0	210	196	213	0	1	10	0	main	18	17
71	4	0	200	206	213	0	1	10	1	main	18	17
71	4	0	209	206	213	0	0	10	0	main	18	17
71	4	0	85	206	75	1	1	10	0	main	18	17
71	4	0	71	92	75	0	0	10	0	main	18	17
71	4	0	68	84	75	0	0	10	0	main	18	17
71	4	0	57	82	75	0	0	10	0	main	18	17
71	4	0	76	76	75	0	0	10	0	main	18	17
71	4	0	71	76	75	0	1	10	0	main	18	17
71	4	0	70	76	75	0	1	10	0	main	18	17
71	4	0	96	76	75	0	1	10	0	main	18	17
71	4	0	65	81	75	0	1	10	0	main	18	17
71	4	0	56	78	62	1	0	10	0	main	18	17
71	4	0	73	74	62	0	0	10	0	main	18	17
71	4	0	61	74	62	0	0	10	0	main	18	17
71	4	0	73	71	62	0	0	10	0	main	18	17
71	4	0	44	71	62	0	0	10	1	main	18	17
71	4	0	209	57	213	1	0	10	0	main	18	17
71	4	0	225	201	213	0	1	10	0	main	18	17
71	4	0	215	236	213	0	0	10	0	main	18	17
71	4	0	219	230	213	0	0	10	0	main	18	17
71	4	0	223	228	213	0	1	10	0	main	18	17
71	4	0	215	228	213	0	1	10	0	main	18	17
71	4	0	213	227	213	0	0	10	0	main	18	17
71	4	0	9	225	3	1	0	10	0	main	18	17
71	4	0	0	5	3	0	1	10	0	main	18	17
