subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
57	3	1	118	150	100	0	1	25	1	main	29	19
57	3	0	124	125	100	0	1	25	0	main	29	19
57	3	0	103	125	100	0	1	25	0	main	29	19
57	3	0	139	104	100	0	0	25	1	main	29	19
57	3	0	142	110	100	0	1	25	0	main	29	19
57	3	0	116	128	100	0	1	25	0	main	29	19
57	3	0	90	128	100	0	0	25	0	main	29	19
57	3	0	82	114	100	0	0	25	1	main	29	19
57	3	0	95	110	100	0	0	25	0	main	29	19
57	3	0	121	110	100	0	1	25	0	main	29	19
57	3	0	39	110	100	0	1	25	0	main	29	19
57	3	0	37	49	0	1	0	25	0	main	29	19
57	3	0	4	49	0	0	0	25	0	main	29	19
57	3	0	23	29	0	0	0	25	1	main	29	19
57	3	0	6	29	0	0	1	25	0	main	29	19
57	3	0	49	9	0	0	0	25	0	main	29	19
57	3	0	294	23	291	1	1	25	0	main	29	19
57	3	0	265	285	291	0	0	25	0	main	29	19
57	3	0	296	276	291	0	1	25	0	main	29	19
57	3	0	291	288	291	0	1	25	0	main	29	19
57	3	0	247	289	291	0	1	25	0	main	29	19
57	3	0	218	268	226	1	1	25	0	main	29	19
57	3	0	256	247	226	0	1	25	0	main	29	19
57	3	0	254	252	226	0	1	25	0	main	29	19
57	3	0	244	252	226	0	1	25	0	main	29	19
57	3	0	177	243	160	1	0	25	1	main	29	19
57	3	0	127	183	160	0	1	25	0	main	29	19
57	3	0	112	149	160	0	0	25	0	main	29	19
57	3	0	133	130	160	0	1	25	0	main	29	19
57	3	0	159	130	160	0	0	25	0	main	29	19
57	3	0	169	130	160	0	0	25	0	main	29	19
57	3	0	142	149	160	0	0	25	0	main	29	19
57	3	0	148	145	160	0	1	25	0	main	29	19
57	3	0	180	145	160	0	1	25	0	main	29	19
57	3	0	177	169	160	0	0	25	0	main	29	19
57	3	0	196	169	160	0	0	25	0	main	29	19
