subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
76	4	1	23	161	37	0	1	10	1	main
76	4	0	26	161	37	0	1	10	1	main
76	4	0	35	28	37	0	0	10	0	main
76	4	0	93	29	97	1	1	10	0	main
76	4	0	102	95	97	0	1	10	0	main
76	4	0	95	95	97	0	0	10	1	main
76	4	0	128	95	148	1	0	10	0	main
76	4	0	130	146	148	0	1	10	1	main
76	4	0	140	146	148	0	1	10	0	main
76	4	0	150	146	148	0	0	10	0	main
76	4	0	183	146	169	1	1	10	0	main
76	4	0	165	167	169	0	1	10	0	main
76	4	0	161	171	169	0	1	10	0	main
76	4	0	162	171	169	0	1	10	0	main
76	4	0	161	171	169	0	1	10	0	main
76	4	0	157	171	169	0	1	10	0	main
76	4	0	154	162	169	0	0	10	0	main
76	4	0	170	162	169	0	1	10	0	main
76	4	0	159	162	169	0	0	10	0	main
76	4	0	156	162	169	0	1	10	0	main
76	4	0	169	162	169	0	1	10	1	main
76	4	0	190	162	169	0	1	10	0	main
76	4	0	299	170	288	1	0	10	1	main
76	4	0	285	300	288	0	0	10	0	main
76	4	0	270	300	288	0	1	10	1	main
76	4	0	296	280	288	0	1	10	0	main
76	4	0	271	280	288	0	0	10	0	main
76	4	0	183	280	175	1	1	10	0	main
76	4	0	189	184	175	0	0	10	0	main
76	4	0	181	184	175	0	0	10	0	main
76	4	0	163	184	175	0	0	10	0	main
76	4	0	178	184	175	0	0	10	0	main
76	4	0	180	184	175	0	1	10	0	main
76	4	0	127	184	139	1	1	10	1	main
76	4	0	134	126	139	0	0	10	0	main
76	4	0	138	126	139	0	0	10	0	main
76	4	0	139	127	139	0	1	10	0	main
76	4	0	127	127	139	0	1	10	0	main
76	4	0	149	127	139	0	1	10	1	main
76	4	0	140	143	139	0	0	10	0	main
76	4	0	130	143	139	0	1	10	0	main
76	4	0	134	143	139	0	0	10	0	main
76	4	0	143	143	139	0	1	10	0	main
76	4	0	17	143	21	1	0	10	0	main
76	4	0	27	15	21	0	1	10	0	main
76	4	0	18	15	21	0	1	10	0	main
76	4	0	16	15	21	0	1	10	0	main
