subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
49	3	1	260	150	279	0	0	10	0	main	26	20
49	3	0	277	277	279	0	0	10	1	main	26	20
49	3	0	276	277	279	0	0	10	0	main	26	20
49	3	0	286	277	279	0	0	10	0	main	26	20
49	3	0	275	280	279	0	1	10	0	main	26	20
49	3	0	279	279	279	0	1	10	0	main	26	20
49	3	0	1	279	16	1	0	10	0	main	26	20
49	3	0	23	3	16	0	0	10	0	main	26	20
49	3	0	13	13	16	0	0	10	0	main	26	20
49	3	0	150	13	149	1	1	10	0	main	26	20
49	3	0	157	150	149	0	1	10	0	main	26	20
49	3	0	167	152	149	0	0	10	0	main	26	20
49	3	0	151	159	149	0	1	10	0	main	26	20
49	3	0	137	157	149	0	1	10	0	main	26	20
49	3	0	145	152	149	0	0	10	0	main	26	20
49	3	0	136	151	149	0	1	10	0	main	26	20
49	3	0	144	147	149	0	0	10	0	main	26	20
49	3	0	105	146	98	1	0	10	0	main	26	20
49	3	0	96	107	98	0	0	10	0	main	26	20
49	3	0	94	104	98	0	0	10	0	main	26	20
49	3	0	93	102	98	0	1	10	0	main	26	20
49	3	0	194	100	191	1	1	10	0	main	26	20
49	3	0	180	194	191	0	0	10	0	main	26	20
49	3	0	192	191	191	0	1	10	0	main	26	20
49	3	0	206	191	191	0	0	10	0	main	26	20
49	3	0	203	200	191	0	1	10	0	main	26	20
49	3	0	186	198	191	0	0	10	1	main	26	20
49	3	0	193	195	191	0	0	10	0	main	26	20
49	3	0	187	194	191	0	0	10	0	main	26	20
49	3	0	191	193	191	0	0	10	0	main	26	20
49	3	0	186	192	191	0	1	10	0	main	26	20
49	3	0	205	191	191	0	0	10	0	main	26	20
49	3	0	188	194	191	0	0	10	0	main	26	20
49	3	0	195	193	191	0	0	10	0	main	26	20
49	3	0	200	194	191	0	0	10	1	main	26	20
49	3	0	192	195	191	0	0	10	0	main	26	20
49	3	0	195	194	191	0	0	10	0	main	26	20
49	3	0	202	195	191	0	1	10	0	main	26	20
49	3	0	185	197	191	0	1	10	0	main	26	20
49	3	0	191	195	191	0	0	10	0	main	26	20
49	3	0	190	194	191	0	1	10	0	main	26	20
49	3	0	193	193	191	0	1	10	0	main	26	20
49	3	0	202	192	208	1	1	10	0	main	26	20
49	3	0	231	195	208	0	1	10	0	main	26	20
49	3	0	211	228	208	0	1	10	0	main	26	20
49	3	0	217	224	208	0	1	10	0	main	26	20
49	3	0	209	221	208	0	0	10	0	main	26	20
49	3	0	194	219	208	0	0	10	0	main	26	20
49	3	0	209	207	208	0	0	10	0	main	26	20
49	3	0	205	208	208	0	0	10	0	main	26	20
49	3	0	130	207	111	1	0	10	0	main	26	20
49	3	0	106	131	111	0	1	10	0	main	26	20
49	3	0	124	115	111	0	1	10	1	main	26	20
49	3	0	90	117	111	0	0	10	1	main	26	20
49	3	0	37	113	34	1	1	10	0	main	26	20
49	3	0	45	38	34	0	0	10	0	main	26	20
49	3	0	40	41	34	0	0	10	0	main	26	20
49	3	0	30	39	34	0	0	10	0	main	26	20
49	3	0	36	35	34	0	0	10	0	main	26	20
49	3	0	46	33	34	0	1	10	0	main	26	20
49	3	0	37	39	34	0	0	10	0	main	26	20
49	3	0	42	38	34	0	1	10	0	main	26	20
49	3	0	41	40	34	0	0	10	0	main	26	20
49	3	0	42	40	34	0	1	10	0	main	26	20
49	3	0	55	41	34	0	0	10	0	main	26	20
49	3	0	42	47	34	0	0	10	0	main	26	20
49	3	0	25	45	34	0	1	10	0	main	26	20
49	3	0	31	26	34	0	0	10	0	main	26	20
49	3	0	32	29	34	0	1	10	0	main	26	20
49	3	0	40	31	34	0	0	10	0	main	26	20
49	3	0	49	34	34	0	1	10	0	main	26	20
49	3	0	39	41	34	0	0	10	0	main	26	20
49	3	0	35	40	34	0	0	10	0	main	26	20
49	3	0	27	37	34	0	1	10	0	main	26	20
49	3	0	77	33	59	1	1	10	1	main	26	20
49	3	0	61	73	59	0	1	10	0	main	26	20
49	3	0	63	71	59	0	0	10	0	main	26	20
49	3	0	25	68	29	1	1	10	0	main	26	20
49	3	0	21	29	29	0	0	10	0	main	26	20
49	3	0	21	24	29	0	1	10	0	main	26	20
49	3	0	35	23	29	0	0	10	0	main	26	20
49	3	0	31	29	29	0	0	10	0	main	26	20
49	3	0	28	30	29	0	1	10	0	main	26	20
49	3	0	42	29	29	0	1	10	0	main	26	20
49	3	0	11	34	29	0	1	10	0	main	26	20
49	3	0	19	23	29	0	0	10	0	main	26	20
49	3	0	44	21	29	0	1	10	0	main	26	20
49	3	0	33	34	29	0	0	10	0	main	26	20
49	3	0	39	34	29	0	1	10	0	main	26	20
49	3	0	39	36	29	0	1	10	0	main	26	20
49	3	0	38	37	29	0	0	10	0	main	26	20
49	3	0	14	38	29	0	0	10	0	main	26	20
49	3	0	23	29	29	0	0	10	0	main	26	20
49	3	0	31	27	29	0	0	10	0	main	26	20
49	3	0	14	29	29	0	0	10	0	main	26	20
49	3	0	40	24	29	0	0	10	0	main	26	20
49	3	0	15	30	29	0	1	10	0	main	26	20
49	3	0	42	28	29	0	1	10	1	main	26	20
49	3	0	25	38	29	0	0	10	0	main	26	20
49	3	0	106	32	101	1	0	10	0	main	26	20
49	3	0	103	104	101	0	0	10	0	main	26	20
49	3	0	99	103	101	0	0	10	0	main	26	20
49	3	0	91	101	101	0	1	10	0	main	26	20
49	3	0	97	96	101	0	0	10	0	main	26	20
49	3	0	106	97	101	0	1	10	0	main	26	20
49	3	0	109	106	101	0	1	10	0	main	26	20
49	3	0	101	109	101	0	1	10	0	main	26	20
49	3	0	100	102	101	0	0	10	0	main	26	20
49	3	0	270	100	264	1	0	10	0	main	26	20
49	3	0	242	272	264	0	1	10	0	main	26	20
49	3	0	246	260	264	0	0	10	0	main	26	20
49	3	0	261	257	264	0	0	10	0	main	26	20
49	3	0	262	259	264	0	1	10	0	main	26	20
49	3	0	259	262	264	0	0	10	0	main	26	20
49	3	0	279	260	264	0	1	10	0	main	26	20
49	3	0	256	275	264	0	0	10	0	main	26	20
