subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
13	1	1	48	150	75	0	1	17.5	0	150	main_noPush	14	4	NaN	2.90065853996202
13	1	0	47	70.5	75	0	1	17.5	0	150	main_noPush	14	4	0.257269266061485	1.73829932406079
13	1	0	73	57	75	0	1	17.5	0	70.5	main_noPush	14	4	0.0994233069941401	0.530860871076584
13	1	0	78	88.5	75	0	1	17.5	0	57	main_noPush	14	4	0.0513853619340807	0.836111471988261
13	1	0	71	75	75	0	1	17.5	0	88.5	main_noPush	14	4	1.22331156593282	1.76594817498699
13	1	0	165	91.5	175	1	0.25	17.5	0	75	main_noPush	14	4	0.40275372704491	0.827529284055345
13	1	0	178	165	175	0	1	17.5	0	91.5	main_noPush	14	4	0.00255902193021029	2.40079281991348
13	1	0	139	165	175	0	1	17.5	0	165	main_noPush	14	4	NaN	0.38063552393578
13	1	0	193	145.5	175	0	1	17.5	0	165	main_noPush	14	4	0.145964879891835	0.745318366913125
13	1	0	188	178.5	175	0	0.25	17.5	0	145.5	main_noPush	14	4	0.00257608399260789	1.07657401903998
13	1	0	169	192	175	0	0.25	17.5	0	178.5	main_noPush	14	4	0.0522621349664405	0.971245514927432
13	1	0	50	184.5	39	1	0.25	17.5	0	192	main_noPush	14	4	0.00259039993397892	0.497906452976167
13	1	0	31	54	39	0	1	17.5	0	184.5	main_noPush	14	4	0.00257243297528476	2.449637425947
13	1	0	30	45	39	0	0.25	17.5	1	54	main_noPush	14	4	2.27573290094733	3.09783827792853
13	1	0	58	106.5	45	1	1	17.5	0	45	main_noPush	14	4	0.916276126983576	2.02775361796375
13	1	0	77	67.5	45	0	0.25	17.5	0	106.5	main_noPush	14	4	0.00256141903810203	1.23789863102138
13	1	0	38	67.5	45	0	0.25	17.5	0	67.5	main_noPush	14	4	NaN	0.590605483041145
13	1	0	19	67.5	45	0	1	17.5	0	67.5	main_noPush	14	4	NaN	0.468955219024792
13	1	0	34	37.5	45	0	1	17.5	0	67.5	main_noPush	14	4	0.0026006429689005	0.603316241991706
13	1	0	66	37.5	45	0	1	17.5	0	37.5	main_noPush	14	4	NaN	0.517888683010824
13	1	0	56	55.5	45	0	1	17.5	0	37.5	main_noPush	14	4	0.051781449932605	0.687215294921771
13	1	0	55	67.5	45	0	0.25	17.5	0	55.5	main_noPush	14	4	0.19235149899032	0.547145731048658
13	1	0	45	60	45	0	1	17.5	0	67.5	main_noPush	14	4	0.540555503102951	0.894574869074859
13	1	0	24	52.5	45	0	1	17.5	0	60	main_noPush	14	4	0.00266167591325939	0.471576095907949
13	1	0	167	45	174	1	1	17.5	0	52.5	main_noPush	14	4	0.00267943902872503	0.403224903973751
13	1	0	186	163.5	174	0	1	17.5	0	45	main_noPush	14	4	0.00444737600628287	2.20688650500961
