subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
56	3	1	75	150	105	0	1	17.5	0	150	main_noPush	31	20	NaN	1.41938705905341
56	3	0	131	115.5	105	0	1	17.5	0	150	main_noPush	31	20	0.331445782096125	1.04829725110903
56	3	0	100	115.5	105	0	0.25	17.5	0	115.5	main_noPush	31	20	NaN	0.248459308990277
56	3	0	47	115.5	105	0	0.25	17.5	0	115.5	main_noPush	31	20	NaN	0.251861085998826
56	3	0	126	84	105	0	1	17.5	1	115.5	main_noPush	31	20	0.0500030089169741	0.842489477945492
56	3	0	72	96	105	0	1	17.5	0	84	main_noPush	31	20	0.00338795699644834	0.489755123970099
56	3	0	106	96	105	0	1	17.5	0	96	main_noPush	31	20	NaN	0.181904812925495
56	3	0	66	96	105	0	0.25	17.5	0	96	main_noPush	31	20	NaN	0.472885360009968
56	3	0	93	88.5	105	0	0.25	17.5	0	96	main_noPush	31	20	0.048877018969506	0.462810567929409
56	3	0	90	88.5	105	0	0.25	17.5	0	88.5	main_noPush	31	20	NaN	0.204231555922888
56	3	0	125	88.5	105	0	0.25	17.5	0	88.5	main_noPush	31	20	NaN	0.72810298402328
56	3	0	113	109.5	105	0	1	17.5	0	88.5	main_noPush	31	20	0.00275732902809978	0.858898594975471
56	3	0	132	109.5	105	0	1	17.5	0	109.5	main_noPush	31	20	NaN	0.335063206031919
56	3	0	96	115.5	105	0	1	17.5	0	109.5	main_noPush	31	20	0.0926618879893795	0.488495639991015
56	3	0	101	109.5	105	0	0.25	17.5	0	115.5	main_noPush	31	20	0.55398592108395	0.904246472055092
56	3	0	111	109.5	105	0	0.25	17.5	0	109.5	main_noPush	31	20	NaN	0.415353448013775
56	3	0	245	109.5	235	1	0.25	17.5	0	109.5	main_noPush	31	20	NaN	0.201270136982203
56	3	0	211	186	235	0	0.25	17.5	0	109.5	main_noPush	31	20	0.00295079895295203	1.24068575899582
56	3	0	249	208.5	235	0	0.25	17.5	0	186	main_noPush	31	20	0.00240507500711828	0.501814989023842
56	3	0	238	232.5	235	0	0.25	17.5	0	208.5	main_noPush	31	20	0.00298313295934349	0.504538014996797
56	3	0	230	232.5	235	0	1	17.5	0	232.5	main_noPush	31	20	NaN	0.141901292023249
56	3	0	202	232.5	235	0	0.25	17.5	0	232.5	main_noPush	31	20	NaN	0.311252666986547
56	3	0	269	225	235	0	0.25	17.5	1	232.5	main_noPush	31	20	0.119959597010165	0.784142512944527
56	3	0	177	246	178	1	1	17.5	0	225	main_noPush	31	20	0.00296351499855518	0.970565494033508
56	3	0	176	183	178	0	1	17.5	1	246	main_noPush	31	20	0.271909593022428	1.93355114210863
56	3	0	190	183	178	0	0.25	17.5	1	183	main_noPush	31	20	NaN	0.407706325990148
56	3	0	164	183	178	0	1	17.5	0	183	main_noPush	31	20	NaN	0.294198699994013
56	3	0	173	177	178	0	1	17.5	1	183	main_noPush	31	20	0.344334202003665	0.667194409994408
56	3	0	276	177	287	1	0.25	17.5	0	177	main_noPush	31	20	NaN	0.62982583406847
56	3	0	294	264	287	0	0.25	17.5	0	177	main_noPush	31	20	0.00244989001657814	1.48299986391794
56	3	0	267	274.5	287	0	1	17.5	0	264	main_noPush	31	20	0.00255387299694121	0.527109013986774
