subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
66	4	1	2	150	7	0	1	17.5	0	150	main_noPush	17	21	NaN	5.5044389879331
66	4	0	25	7.5	7	0	1	17.5	0	150	main_noPush	17	21	0.805049609043635	3.80400756804738
66	4	0	19	7.5	7	0	0.25	17.5	0	7.5	main_noPush	17	21	NaN	2.28403811599128
66	4	0	32	7.5	7	0	0.25	17.5	0	7.5	main_noPush	17	21	NaN	0.551103243953548
66	4	0	20	19.5	7	0	0.25	17.5	0	7.5	main_noPush	17	21	1.07528827001806	1.90053465007804
66	4	0	18	19.5	7	0	1	17.5	0	19.5	main_noPush	17	21	NaN	0.548821063013747
66	4	0	21	19.5	7	0	1	17.5	0	19.5	main_noPush	17	21	NaN	0.049014286021702
66	4	0	111	19.5	123	1	0.25	17.5	0	19.5	main_noPush	17	21	NaN	0.703247745987028
66	4	0	143	109.5	123	0	1	17.5	0	19.5	main_noPush	17	21	0.287050074897707	2.29029756691307
66	4	0	132	139.5	123	0	0.25	17.5	0	109.5	main_noPush	17	21	0.243017744040117	1.54100256902166
66	4	0	90	139.5	123	1	1	17.5	0	139.5	main_noPush	17	21	NaN	0.135234656976536
66	4	0	108	105	123	0	0.25	17.5	0	139.5	main_noPush	17	21	0.333257621037774	1.40196829102933
66	4	0	154	105	123	0	0.25	17.5	0	105	main_noPush	17	21	NaN	0.264653270947747
66	4	0	142	145.5	123	0	0.25	17.5	0	105	main_noPush	17	21	0.286913955002092	1.24704183300491
66	4	0	125	145.5	123	0	1	17.5	0	145.5	main_noPush	17	21	NaN	0.814947798033245
66	4	0	104	133.5	123	0	0.25	17.5	0	145.5	main_noPush	17	21	0.945374610018916	1.69678061304148
66	4	0	122	103.5	123	0	0.25	17.5	0	133.5	main_noPush	17	21	0.17808922403492	0.797825739020482
66	4	0	122	130.5	123	0	0.25	17.5	1	103.5	main_noPush	17	21	0.575704640010372	1.15682633791585
66	4	0	130	130.5	123	0	1	17.5	0	130.5	main_noPush	17	21	NaN	0.943756573949941
66	4	0	109	130.5	123	0	1	17.5	0	130.5	main_noPush	17	21	NaN	0.552316057961434
66	4	0	124	130.5	123	0	1	17.5	0	130.5	main_noPush	17	21	NaN	0.598801409010775
66	4	0	109	130.5	123	0	1	17.5	0	130.5	main_noPush	17	21	NaN	0.914324873010628
66	4	0	101	130.5	123	0	0.25	17.5	0	130.5	main_noPush	17	21	NaN	1.2053015610436
66	4	0	94	117	123	0	0.25	17.5	1	130.5	main_noPush	17	21	0.246934826951474	1.59738260891754
66	4	0	110	99	123	0	0.25	17.5	0	117	main_noPush	17	21	0.204008964938112	1.11730564699974
66	4	0	142	99	123	0	1	17.5	0	99	main_noPush	17	21	NaN	0.460127598955296
66	4	0	121	123	123	0	0.25	17.5	0	99	main_noPush	17	21	0.418742230045609	1.01944654702675
66	4	0	100	123	123	0	1	17.5	0	123	main_noPush	17	21	NaN	1.07438946201
66	4	0	105	113	123	0	0.25	17.5	0	123	main_noPush	17	21	0.724163237959146	2.10528692696244
66	4	0	129	113	123	0	1	17.5	0	113	main_noPush	17	21	NaN	0.198899909039028
66	4	0	122	113	123	0	0.25	17.5	0	113	main_noPush	17	21	NaN	0.205045090988278
66	4	0	110	113	123	0	0.25	17.5	0	113	main_noPush	17	21	NaN	0.0896439240314066
66	4	0	146	113	123	0	0.25	17.5	0	113	main_noPush	17	21	NaN	0.632858020951971
66	4	0	129	132.5	123	0	0.25	17.5	1	113	main_noPush	17	21	0.64281748898793	1.14935013395734
66	4	0	106	132.5	123	0	1	17.5	0	132.5	main_noPush	17	21	NaN	0.134947243030183
66	4	0	123	113	123	0	1	17.5	1	132.5	main_noPush	17	21	0.398251636070199	1.46990593906958
66	4	0	112	117.5	123	0	1	17.5	0	113	main_noPush	17	21	1.11137405293994	1.79205533803906
66	4	0	116	117.5	123	0	1	17.5	0	117.5	main_noPush	17	21	NaN	0.309356167912483
66	4	0	105	117.5	123	0	1	17.5	0	117.5	main_noPush	17	21	NaN	0.154951189993881
