subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
10	1	1	259	150	251	0	0	10	0	main	14	1
10	1	0	264	258	251	0	1	10	0	main	14	1
10	1	0	250	264	251	0	0	10	0	main	14	1
10	1	0	259	251	251	0	1	10	0	main	14	1
10	1	0	253	260	251	0	0	10	1	main	14	1
10	1	0	259	253	251	0	1	10	1	main	14	1
10	1	0	259	253	251	0	0	10	0	main	14	1
10	1	0	237	258	251	0	0	10	0	main	14	1
10	1	0	261	258	251	0	1	10	0	main	14	1
10	1	0	132	258	121	1	0	10	0	main	14	1
10	1	0	143	132	121	0	1	10	0	main	14	1
10	1	0	119	144	121	0	1	10	0	main	14	1
10	1	0	129	120	121	0	1	10	0	main	14	1
10	1	0	131	128	121	0	1	10	0	main	14	1
10	1	0	110	128	121	0	1	10	0	main	14	1
10	1	0	122	128	121	0	0	10	0	main	14	1
10	1	0	192	120	186	1	0	10	0	main	14	1
10	1	0	205	193	186	0	0	10	0	main	14	1
10	1	0	168	206	186	0	0	10	0	main	14	1
10	1	0	170	170	186	0	1	10	0	main	14	1
10	1	0	195	170	186	0	1	10	0	main	14	1
10	1	0	188	191	186	0	0	10	0	main	14	1
10	1	0	177	191	186	0	0	10	0	main	14	1
10	1	0	183	178	186	0	1	10	1	main	14	1
10	1	0	175	183	186	0	0	10	0	main	14	1
10	1	0	184	183	186	0	0	10	0	main	14	1
10	1	0	184	185	186	0	1	10	0	main	14	1
10	1	0	167	185	186	0	1	10	0	main	14	1
10	1	0	193	185	186	0	0	10	0	main	14	1
10	1	0	201	185	186	0	1	10	0	main	14	1
10	1	0	183	185	186	0	0	10	0	main	14	1
10	1	0	196	185	186	0	1	10	0	main	14	1
10	1	0	198	185	186	0	0	10	0	main	14	1
10	1	0	201	185	186	0	0	10	0	main	14	1
10	1	0	179	201	186	0	1	10	0	main	14	1
10	1	0	189	180	186	0	1	10	0	main	14	1
10	1	0	188	188	186	0	1	10	0	main	14	1
10	1	0	189	188	186	0	0	10	0	main	14	1
