subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
15	1	1	272	150	249	0	0	25	0	main	18	1
15	1	0	244	254	249	0	1	25	1	main	18	1
15	1	0	230	254	249	0	0	25	0	main	18	1
15	1	0	251	254	249	0	1	25	0	main	18	1
15	1	0	247	254	249	0	1	25	0	main	18	1
15	1	0	286	254	249	0	0	25	0	main	18	1
15	1	0	245	254	249	0	1	25	0	main	18	1
15	1	0	261	254	269	1	1	25	0	main	18	1
15	1	0	262	254	269	0	0	25	0	main	18	1
15	1	0	294	254	269	0	0	25	0	main	18	1
15	1	0	243	266	269	0	1	25	0	main	18	1
15	1	0	225	266	269	0	0	25	0	main	18	1
15	1	0	219	254	269	0	0	25	0	main	18	1
15	1	0	278	264	269	0	1	25	1	main	18	1
15	1	0	249	264	269	0	0	25	0	main	18	1
15	1	0	254	264	269	0	1	25	1	main	18	1
15	1	0	231	264	269	0	0	25	1	main	18	1
15	1	0	238	264	269	0	1	25	0	main	18	1
15	1	0	296	264	280	1	0	25	0	main	18	1
15	1	0	276	264	280	0	0	25	0	main	18	1
15	1	0	245	264	280	0	0	25	0	main	18	1
15	1	0	194	264	170	1	0	25	0	main	18	1
15	1	0	207	213	170	0	0	25	0	main	18	1
15	1	0	177	213	170	0	1	25	0	main	18	1
15	1	0	176	213	170	0	0	25	0	main	18	1
15	1	0	146	198	170	0	0	25	0	main	18	1
15	1	0	166	183	170	0	0	25	0	main	18	1
15	1	0	262	183	284	1	0	25	0	main	18	1
15	1	0	271	233	284	0	0	25	0	main	18	1
15	1	0	253	243	284	0	0	25	0	main	18	1
15	1	0	282	243	284	0	1	25	0	main	18	1
15	1	0	160	243	172	1	0	25	0	main	18	1
15	1	0	166	195	172	0	1	25	0	main	18	1
15	1	0	130	195	172	0	1	25	0	main	18	1
15	1	0	165	171	172	0	1	25	0	main	18	1
15	1	0	231	171	239	1	1	25	0	main	18	1
15	1	0	262	235	239	0	0	25	1	main	18	1
15	1	0	245	235	239	0	0	25	0	main	18	1
15	1	0	127	235	144	1	0	25	1	main	18	1
15	1	0	179	235	144	0	0	25	0	main	18	1
15	1	0	166	207	144	0	1	25	0	main	18	1
15	1	0	231	192	262	1	1	25	0	main	18	1
15	1	0	243	228	262	0	1	25	0	main	18	1
15	1	0	274	228	262	0	1	25	0	main	18	1
15	1	0	295	263	262	0	0	25	1	main	18	1
15	1	0	247	263	262	0	1	25	0	main	18	1
15	1	0	276	263	262	0	0	25	0	main	18	1
15	1	0	206	263	262	0	0	25	0	main	18	1
15	1	0	268	263	262	0	1	25	0	main	18	1
15	1	0	224	263	262	0	1	25	1	main	18	1
15	1	0	299	263	262	0	1	25	0	main	18	1
15	1	0	245	284	262	0	0	25	0	main	18	1
15	1	0	287	284	262	0	0	25	0	main	18	1
15	1	0	271	284	262	0	1	25	0	main	18	1
15	1	0	243	284	262	0	0	25	0	main	18	1
15	1	0	266	284	262	0	0	25	0	main	18	1
15	1	0	274	284	262	0	1	25	0	main	18	1
