subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond
34	3	1	171	156	163	0	1	17.5	0	150	main_noPush
34	3	0	155	165.5	163	0	0.25	17.5	1	156	main_noPush
34	3	0	130	164.5	163	0	0.25	17.5	0	165.5	main_noPush
34	3	0	117	158.5	163	0	0.25	17.5	0	164.5	main_noPush
34	3	0	168	142	163	0	1	17.5	0	158.5	main_noPush
34	3	0	164	149.5	163	0	0.25	17.5	0	142	main_noPush
34	3	0	154	153.5	163	0	1	17.5	0	149.5	main_noPush
34	3	0	141	153.5	163	0	1	17.5	0	153.5	main_noPush
34	3	0	156	153.5	163	0	0.25	17.5	0	153.5	main_noPush
34	3	0	166	153.5	163	0	1	17.5	0	153.5	main_noPush
34	3	0	143	155.5	163	0	1	17.5	0	153.5	main_noPush
34	3	0	158	153.5	163	0	1	17.5	0	155.5	main_noPush
34	3	0	183	153.5	163	0	0.25	17.5	1	153.5	main_noPush
34	3	0	176	156	163	0	0.25	17.5	0	153.5	main_noPush
34	3	0	163	158.5	163	0	1	17.5	0	156	main_noPush
34	3	0	147	158.5	163	0	0.25	17.5	0	158.5	main_noPush
34	3	0	128	159	151	1	1	17.5	0	158.5	main_noPush
34	3	0	161	159	151	0	1	17.5	0	159	main_noPush
34	3	0	146	159	151	0	0.25	17.5	0	159	main_noPush
34	3	0	148	159	151	0	1	17.5	1	159	main_noPush
34	3	0	142	151.5	151	0	1	17.5	0	159	main_noPush
34	3	0	141	151.5	151	0	0.25	17.5	0	151.5	main_noPush
34	3	0	158	151.5	151	0	1	17.5	0	151.5	main_noPush
34	3	0	136	151.5	151	0	1	17.5	0	151.5	main_noPush
34	3	0	114	151.5	151	0	1	17.5	0	151.5	main_noPush
34	3	0	167	151.5	151	0	1	17.5	0	151.5	main_noPush
34	3	0	148	151.5	151	0	1	17.5	0	151.5	main_noPush
34	3	0	141	151.5	151	0	1	17.5	0	151.5	main_noPush
34	3	0	170	151.5	151	0	1	17.5	0	151.5	main_noPush
34	3	0	159	151.5	151	0	1	17.5	0	151.5	main_noPush
34	3	0	144	151.5	140	1	1	17.5	0	151.5	main_noPush
34	3	0	116	151.5	140	0	0.25	17.5	0	151.5	main_noPush
34	3	0	147	151.5	140	0	0.25	17.5	0	151.5	main_noPush
34	3	0	134	149.5	140	0	0.25	17.5	0	151.5	main_noPush
34	3	0	139	149.5	140	0	0.25	17.5	0	149.5	main_noPush
34	3	0	160	146	140	0	0.25	17.5	0	149.5	main_noPush
34	3	0	116	146	140	0	1	17.5	0	146	main_noPush
34	3	0	169	141.5	140	0	0.25	17.5	0	146	main_noPush
34	3	0	152	141.5	140	0	0.25	17.5	0	141.5	main_noPush
34	3	0	163	141.5	140	0	1	17.5	1	141.5	main_noPush
34	3	0	138	141.5	140	0	0.25	17.5	0	141.5	main_noPush
34	3	0	136	141.5	140	0	0.25	17.5	1	141.5	main_noPush
34	3	0	144	141.5	140	0	1	17.5	1	141.5	main_noPush
34	3	0	193	141.5	209	1	0.25	17.5	0	141.5	main_noPush
34	3	0	204	212.5	209	0	1	17.5	1	141.5	main_noPush
34	3	0	207	210	209	0	1	17.5	0	212.5	main_noPush
34	3	0	214	210	209	0	1	17.5	0	210	main_noPush
34	3	0	232	210	209	0	0.25	17.5	0	210	main_noPush
34	3	0	210	210	209	0	1	17.5	0	210	main_noPush
34	3	0	207	210	209	0	1	17.5	0	210	main_noPush
34	3	0	226	210	209	0	1	17.5	0	210	main_noPush
34	3	0	193	210	209	0	1	17.5	0	210	main_noPush
34	3	0	215	210	209	0	1	17.5	0	210	main_noPush
34	3	0	226	210	209	0	1	17.5	0	210	main_noPush
34	3	0	201	210	209	0	1	17.5	0	210	main_noPush
34	3	0	190	210	196	1	1	17.5	0	210	main_noPush
34	3	0	197	210	196	0	1	17.5	0	210	main_noPush
34	3	0	220	203	196	0	1	17.5	1	210	main_noPush
34	3	0	185	203	185	1	0.25	17.5	0	203	main_noPush
34	3	0	201	197	185	0	1	17.5	0	203	main_noPush
34	3	0	184	197	185	0	0.25	17.5	0	197	main_noPush
34	3	0	198	197	185	0	1	17.5	0	197	main_noPush
34	3	0	182	197	185	0	1	17.5	1	197	main_noPush
34	3	0	46	184.5	35	1	1	17.5	1	197	main_noPush
34	3	0	46	41.5	35	0	0.25	17.5	0	184.5	main_noPush
34	3	0	60	41.5	35	0	1	17.5	0	41.5	main_noPush
34	3	0	52	41.5	35	0	0.25	17.5	0	41.5	main_noPush
34	3	0	27	41.5	35	0	1	17.5	0	41.5	main_noPush
34	3	0	21	41.5	35	0	0.25	17.5	0	41.5	main_noPush
34	3	0	35	41.5	35	0	0.25	17.5	0	41.5	main_noPush
34	3	0	12	41.5	35	0	0.25	17.5	0	41.5	main_noPush
34	3	0	31	41.5	35	0	0.25	17.5	0	41.5	main_noPush
34	3	0	8	41.5	35	0	0.25	17.5	0	41.5	main_noPush
34	3	0	38	41.5	35	0	0.25	17.5	0	41.5	main_noPush
34	3	0	32	36	35	0	1	17.5	0	41.5	main_noPush
34	3	0	56	36	35	0	0.25	17.5	0	36	main_noPush
34	3	0	18	36	35	0	1	17.5	0	36	main_noPush
34	3	0	11	36	35	0	0.25	17.5	0	36	main_noPush
34	3	0	168	36	175	1	0.25	17.5	0	36	main_noPush
34	3	0	167	166.5	175	0	0.25	17.5	0	36	main_noPush
34	3	0	204	166.5	175	0	0.25	17.5	0	166.5	main_noPush
34	3	0	247	175.5	240	1	0.25	17.5	0	166.5	main_noPush
34	3	0	231	195	240	0	0.25	17.5	0	175.5	main_noPush
34	3	0	232	232	240	0	0.25	17.5	1	195	main_noPush
34	3	0	249	240.5	240	0	1	17.5	0	232	main_noPush
34	3	0	227	240.5	240	0	0.25	17.5	0	240.5	main_noPush
34	3	0	246	240.5	240	0	1	17.5	0	240.5	main_noPush
34	3	0	212	240.5	240	0	1	17.5	1	240.5	main_noPush
34	3	0	174	240.5	185	1	1	17.5	0	240.5	main_noPush
34	3	0	186	200.5	185	0	1	17.5	0	240.5	main_noPush
34	3	0	162	191	185	0	1	17.5	0	200.5	main_noPush
34	3	0	171	182.5	185	0	0.25	17.5	0	191	main_noPush
34	3	0	186	172.5	185	0	0.25	17.5	0	182.5	main_noPush
34	3	0	206	178.5	185	0	0.25	17.5	0	172.5	main_noPush
34	3	0	190	183.5	185	0	1	17.5	0	178.5	main_noPush
34	3	0	192	183.5	185	0	0.25	17.5	0	183.5	main_noPush
34	3	0	190	183.5	185	0	1	17.5	0	183.5	main_noPush
34	3	0	122	187.5	96	1	0.25	17.5	0	183.5	main_noPush
34	3	0	78	133.5	96	0	0.25	17.5	0	187.5	main_noPush
34	3	0	84	115.5	96	0	0.25	17.5	0	133.5	main_noPush
34	3	1	93	150.5	103	0	1	17.5	0	150	main_noPush
34	3	0	120	104	103	0	1	17.5	0	150.5	main_noPush
34	3	0	112	104	103	0	1	17.5	0	104	main_noPush
34	3	0	68	104	103	0	1	17.5	0	104	main_noPush
