subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
85	4	1	214	150	192	0	0	10	0	main	14	30
85	4	0	179	209	192	0	0	10	0	main	14	30
85	4	0	198	191	192	0	0	10	0	main	14	30
85	4	0	221	191	192	0	0	10	0	main	14	30
85	4	0	201	208	192	0	0	10	0	main	14	30
85	4	0	187	208	192	0	1	10	0	main	14	30
85	4	0	196	194	192	0	0	10	0	main	14	30
85	4	0	161	194	192	0	1	10	0	main	14	30
85	4	0	182	162	192	0	0	10	0	main	14	30
85	4	0	206	172	192	0	1	10	1	main	14	30
85	4	0	203	206	192	0	0	10	0	main	14	30
85	4	0	194	206	192	0	1	10	0	main	14	30
85	4	0	204	206	192	0	0	10	0	main	14	30
85	4	0	180	206	192	0	0	10	0	main	14	30
85	4	0	195	177	192	0	0	10	0	main	14	30
85	4	0	194	184	192	0	1	10	0	main	14	30
85	4	0	173	184	186	1	1	10	1	main	14	30
85	4	0	190	184	186	0	1	10	0	main	14	30
85	4	0	176	184	186	0	0	10	0	main	14	30
85	4	0	174	184	186	0	0	10	0	main	14	30
85	4	0	174	184	186	0	1	10	0	main	14	30
85	4	0	197	184	186	0	1	10	1	main	14	30
85	4	0	177	184	186	0	1	10	0	main	14	30
85	4	0	185	184	186	0	0	10	0	main	14	30
85	4	0	190	184	186	0	1	10	0	main	14	30
85	4	0	176	184	187	1	0	10	0	main	14	30
85	4	0	199	184	187	0	1	10	0	main	14	30
85	4	0	183	194	187	0	0	10	1	main	14	30
85	4	0	186	194	187	0	1	10	0	main	14	30
85	4	0	178	194	187	0	0	10	0	main	14	30
85	4	0	173	188	187	0	0	10	0	main	14	30
85	4	0	182	179	187	0	1	10	0	main	14	30
85	4	0	198	179	187	0	0	10	0	main	14	30
85	4	0	192	179	187	0	1	10	0	main	14	30
85	4	0	178	187	187	0	0	10	0	main	14	30
85	4	0	176	187	187	0	1	10	1	main	14	30
85	4	0	193	187	187	0	1	10	0	main	14	30
85	4	0	175	187	187	0	1	10	0	main	14	30
85	4	0	194	187	187	0	0	10	0	main	14	30
85	4	0	84	187	84	1	0	10	0	main	14	30
85	4	0	68	82	84	0	0	10	0	main	14	30
85	4	0	86	74	84	0	1	10	0	main	14	30
85	4	0	91	74	84	0	1	10	0	main	14	30
85	4	0	81	81	84	0	1	10	0	main	14	30
85	4	0	83	81	84	0	0	10	0	main	14	30
85	4	0	41	81	38	1	1	10	0	main	14	30
85	4	0	35	43	38	0	1	10	0	main	14	30
85	4	0	29	43	38	0	0	10	0	main	14	30
85	4	0	30	33	38	0	1	10	0	main	14	30
85	4	0	39	33	38	0	1	10	0	main	14	30
85	4	0	37	33	38	0	1	10	0	main	14	30
85	4	0	51	33	38	0	1	10	1	main	14	30
85	4	0	33	42	38	0	0	10	0	main	14	30
85	4	0	22	42	38	0	0	10	0	main	14	30
85	4	0	127	32	125	1	1	10	0	main	14	30
85	4	0	120	126	125	0	1	10	0	main	14	30
85	4	0	132	126	125	0	0	10	1	main	14	30
85	4	0	124	126	125	0	1	10	0	main	14	30
85	4	0	117	126	125	0	1	10	0	main	14	30
85	4	0	126	126	125	0	0	10	0	main	14	30
85	4	0	124	126	125	0	1	10	0	main	14	30
85	4	0	123	126	125	0	1	10	0	main	14	30
85	4	0	120	126	125	0	1	10	1	main	14	30
85	4	0	137	126	125	0	0	10	0	main	14	30
85	4	0	119	126	125	0	0	10	0	main	14	30
85	4	0	141	126	125	0	0	10	1	main	14	30
85	4	0	122	134	125	0	1	10	0	main	14	30
85	4	0	115	134	125	0	0	10	0	main	14	30
85	4	0	125	124	125	0	1	10	0	main	14	30
85	4	0	134	124	125	0	0	10	0	main	14	30
85	4	0	101	124	125	0	1	10	0	main	14	30
85	4	0	236	103	243	1	0	10	0	main	14	30
85	4	0	253	235	243	0	0	10	0	main	14	30
85	4	0	225	242	243	0	0	10	0	main	14	30
85	4	0	240	237	243	0	0	10	0	main	14	30
85	4	0	224	237	243	0	1	10	0	main	14	30
85	4	0	254	237	243	0	1	10	0	main	14	30
85	4	0	239	237	243	0	0	10	0	main	14	30
85	4	0	237	237	243	0	0	10	0	main	14	30
85	4	0	231	237	243	0	0	10	0	main	14	30
85	4	0	241	237	243	0	1	10	0	main	14	30
85	4	0	236	237	243	0	1	10	0	main	14	30
85	4	0	255	237	243	0	0	10	0	main	14	30
85	4	0	255	237	243	0	0	10	0	main	14	30
85	4	0	253	237	243	0	1	10	1	main	14	30
85	4	0	238	244	243	0	1	10	0	main	14	30
85	4	0	224	244	243	0	1	10	0	main	14	30
85	4	0	228	233	243	0	0	10	0	main	14	30
85	4	0	255	233	243	0	1	10	0	main	14	30
85	4	0	271	233	243	0	0	10	0	main	14	30
85	4	0	246	263	243	0	1	10	0	main	14	30
85	4	0	227	253	243	0	0	10	0	main	14	30
