subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
28	1	1	66	150	94	0	1	17.5	0	150	main_noPush	14	21	NaN	10.4122529089218
28	1	0	56	102	94	0	0.25	17.5	0	150	main_noPush	14	21	1.56879894691519	4.59063799295109
28	1	0	94	76	94	0	1	17.5	0	102	main_noPush	14	21	2.32776430004742	8.7311199120013
28	1	0	113	82.5	94	0	0.25	17.5	0	76	main_noPush	14	21	1.3789883099962	3.12369994504843
28	1	0	103	97	94	0	1	17.5	0	82.5	main_noPush	14	21	1.27759945497382	4.90515923290513
28	1	0	96	98.5	94	0	1	17.5	0	97	main_noPush	14	21	1.61376939795446	5.29471969802398
28	1	0	95	97	94	0	0.25	17.5	0	98.5	main_noPush	14	21	2.5123155429028	5.3471664119279
28	1	0	90	89.5	94	0	1	17.5	1	97	main_noPush	14	21	2.6831607290078	4.20407811796758
28	1	0	71	89.5	94	0	0.25	17.5	0	89.5	main_noPush	14	21	NaN	2.87882200500462
28	1	0	91	79.5	94	0	0.25	17.5	0	89.5	main_noPush	14	21	0.706951898988336	3.88996820594184
28	1	0	105	78.5	94	0	0.25	17.5	1	79.5	main_noPush	14	21	3.98158744501416	7.70496621204074
28	1	0	118	89	94	0	1	17.5	0	78.5	main_noPush	14	21	1.44700197607744	4.83450805803295
28	1	0	107	101.5	94	0	0.25	17.5	0	89	main_noPush	14	21	1.60942135599907	6.84588733606506
28	1	0	107	104	94	0	0.25	17.5	0	101.5	main_noPush	14	21	1.21116960595828	8.04363915789872
28	1	0	75	105.5	94	0	0.25	17.5	0	104	main_noPush	14	21	1.7813520260388	3.11414179601707
28	1	0	74	88	94	0	1	17.5	0	105.5	main_noPush	14	21	6.17284265800845	9.62585943599697
28	1	0	108	82	94	0	0.25	17.5	0	88	main_noPush	14	21	1.67203172598965	3.5233353030635
28	1	0	82	91.5	94	0	0.25	17.5	0	82	main_noPush	14	21	1.83674697193783	4.77711056196131
28	1	0	87	88	94	0	0.25	17.5	0	91.5	main_noPush	14	21	0.769528843928128	2.37875443894882
28	1	0	91	88	94	0	0.25	17.5	0	88	main_noPush	14	21	NaN	1.70891776704229
28	1	0	100	89	94	0	1	17.5	0	88	main_noPush	14	21	1.77131491107866	14.5969659939874
28	1	0	103	95.5	94	0	1	17.5	0	89	main_noPush	14	21	1.8582367519848	3.67314869596157
28	1	0	71	95.5	94	0	0.25	17.5	0	95.5	main_noPush	14	21	NaN	2.5101604500087
28	1	0	116	79	94	0	1	17.5	0	95.5	main_noPush	14	21	1.87383056804538	5.89878165500704
28	1	0	108	99.5	94	0	0.25	17.5	0	79	main_noPush	14	21	1.64387391402852	6.40968451101799
