subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	z_t	cond	trial
48	3	1.0	237	150.0	222.0	1.0	0.0	15	150.0	stable_low	0
48	3	0.0	204	216.00000000000006	222.0	0.0	0.01	15	150.0	stable_low	1
48	3	0.0	222	204.00000000000006	222.0	0.0	0.01	15	216.00000000000006	stable_low	2
48	3	0.0	237	216.00000000000006	222.0	0.0	0.01	15	204.00000000000006	stable_low	3
48	3	0.0	222	243.00000000000009	222.0	0.0	0.01	15	216.00000000000006	stable_low	4
48	3	0.0	180	231.00000000000009	222.0	0.0	0.01	15	243.00000000000009	stable_low	5
48	3	0.0	225	171.00000000000003	222.0	0.0	0.01	15	231.00000000000009	stable_low	6
48	3	0.0	234	195.00000000000006	222.0	0.0	0.01	15	171.00000000000003	stable_low	7
48	3	0.0	216	231.00000000000009	222.0	0.0	0.01	15	195.00000000000006	stable_low	8
48	3	0.0	222	225.00000000000009	222.0	0.0	0.02	15	231.00000000000009	stable_low	9
48	3	0.0	207	216.00000000000006	222.0	0.0	0.03	15	225.00000000000009	stable_low	10
48	3	0.0	228	201.00000000000006	222.0	0.0	0.03	15	216.00000000000006	stable_low	11
48	3	0.0	213	225.00000000000009	222.0	0.0	0.04	15	201.00000000000006	stable_low	12
48	3	0.0	210	219.00000000000006	222.0	0.0	0.05	15	225.00000000000009	stable_low	13
48	3	0.0	219	213.00000000000006	222.0	0.0	0.06	15	219.00000000000006	stable_low	14
48	3	0.0	216	216.00000000000006	222.0	0.0	0.07	15	213.00000000000006	stable_low	15
48	3	0.0	204	219.00000000000006	222.0	0.0	0.07	15	216.00000000000006	stable_low	16
48	3	0.0	249	213.00000000000006	222.0	0.0	0.07	15	219.00000000000006	stable_low	17
48	3	0.0	207	243.00000000000009	222.0	0.0	0.07	15	213.00000000000006	stable_low	18
48	3	0.0	210	240.00000000000009	222.0	0.0	0.07	15	243.00000000000009	stable_low	19
48	3	0.0	219	222.00000000000009	222.0	0.0	0.08	15	240.00000000000009	stable_low	20
48	3	0.0	231	228.00000000000009	222.0	0.0	0.09	15	222.00000000000009	stable_low	21
48	3	0.0	204	231.00000000000009	222.0	0.0	0.09	15	228.00000000000009	stable_low	22
48	3	0.0	231	216.00000000000006	222.0	0.0	0.09	15	231.00000000000009	stable_low	23
48	3	0.0	246	225.00000000000009	222.0	0.0	0.09	15	216.00000000000006	stable_low	24
48	3	0.0	213	240.00000000000009	222.0	0.0	0.09	15	225.00000000000009	stable_low	25
48	3	0.0	222	237.00000000000009	222.0	0.0	0.09	15	240.00000000000009	stable_low	26
48	3	0.0	204	228.00000000000009	222.0	0.0	0.09	15	237.00000000000009	stable_low	27
48	3	0.0	222	216.00000000000006	222.0	0.0	0.1	15	228.00000000000009	stable_low	28
48	3	0.0	258	219.00000000000006	222.0	0.0	0.1	15	216.00000000000006	stable_low	29
48	3	0.0	213	234.00000000000009	222.0	0.0	0.1	15	219.00000000000006	stable_low	30
48	3	0.0	123	240.00000000000009	138.0	1.0	0.1	15	234.00000000000009	stable_low	31
48	3	0.0	123	174.00000000000003	138.0	0.0	0.1	15	240.00000000000009	stable_low	32
48	3	0.0	147	147.0	138.0	0.0	0.11	15	174.00000000000003	stable_low	33
48	3	0.0	156	159.0	138.0	0.0	0.12	15	147.0	stable_low	34
48	3	0.0	153	153.0	138.0	0.0	0.13	15	159.0	stable_low	35
48	3	0.0	147	159.0	126.0	1.0	0.14	15	153.0	stable_low	36
48	3	0.0	108	150.0	126.0	0.0	0.14	15	159.0	stable_low	37
48	3	0.0	117	125.99999999999997	126.0	0.0	0.15	15	150.0	stable_low	38
48	3	0.0	126	128.99999999999997	126.0	0.0	0.16	15	125.99999999999997	stable_low	39
48	3	0.0	141	131.99999999999997	126.0	0.0	0.16	15	128.99999999999997	stable_low	40
48	3	0.0	132	138.0	126.0	0.0	0.17	15	131.99999999999997	stable_low	41
48	3	0.0	147	131.99999999999997	126.0	0.0	0.17	15	138.0	stable_low	42
48	3	0.0	141	141.0	126.0	0.0	0.18	15	131.99999999999997	stable_low	43
48	3	0.0	132	138.0	126.0	0.0	0.19	15	141.0	stable_low	44
48	3	0.0	141	134.99999999999997	126.0	0.0	0.2	15	138.0	stable_low	45
48	3	0.0	138	138.0	126.0	0.0	0.21	15	134.99999999999997	stable_low	46
48	3	0.0	123	141.0	126.0	0.0	0.21	15	138.0	stable_low	47
48	3	0.0	123	134.99999999999997	126.0	0.0	0.22	15	141.0	stable_low	48
48	3	0.0	135	131.99999999999997	126.0	0.0	0.23	15	134.99999999999997	stable_low	49
48	3	0.0	129	134.99999999999997	126.0	0.0	0.24	15	131.99999999999997	stable_low	50
48	3	0.0	132	131.99999999999997	126.0	0.0	0.25	15	134.99999999999997	stable_low	51
48	3	0.0	153	134.99999999999997	126.0	0.0	0.25	15	131.99999999999997	stable_low	52
48	3	0.0	135	147.0	126.0	0.0	0.26	15	134.99999999999997	stable_low	53
48	3	0.0	144	144.0	126.0	0.0	0.27	15	147.0	stable_low	54
48	3	0.0	105	147.0	126.0	0.0	0.27	15	144.0	stable_low	55
