subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
24	1	1	275	155	252	0	0	25	0	main	19	2
24	1	0	256	217	252	0	1	25	0	main	19	2
24	1	0	264	236	252	0	1	25	0	main	19	2
24	1	0	295	250	252	0	1	25	0	main	19	2
24	1	0	264	275	252	0	0	25	0	main	19	2
24	1	0	293	263	252	0	0	25	1	main	19	2
24	1	0	196	276	156	1	0	25	0	main	19	2
24	1	0	134	232	156	0	1	25	0	main	19	2
24	1	0	93	173	156	0	0	25	0	main	19	2
24	1	0	122	94	156	0	0	25	0	main	19	2
24	1	0	150	159	156	0	1	25	1	main	19	2
24	1	0	163	155	156	0	0	25	0	main	19	2
24	1	0	159	158	156	0	1	25	0	main	19	2
24	1	0	146	159	156	0	1	25	0	main	19	2
24	1	0	115	167	156	0	1	25	1	main	19	2
24	1	0	177	140	156	0	1	25	0	main	19	2
24	1	0	123	164	156	0	1	25	0	main	19	2
24	1	0	179	153	156	0	1	25	1	main	19	2
24	1	0	197	167	156	0	1	25	0	main	19	2
24	1	0	141	183	156	0	0	25	0	main	19	2
24	1	0	182	158	156	0	0	25	0	main	19	2
24	1	0	130	167	156	0	1	25	0	main	19	2
24	1	0	131	146	156	0	1	25	0	main	19	2
24	1	0	154	138	156	0	1	25	0	main	19	2
24	1	0	161	145	156	0	0	25	0	main	19	2
24	1	0	185	156	156	0	1	25	0	main	19	2
24	1	0	187	173	156	0	0	25	0	main	19	2
24	1	0	127	179	156	0	0	25	0	main	19	2
24	1	0	199	152	156	0	0	25	0	main	19	2
24	1	0	170	181	156	0	1	25	0	main	19	2
24	1	0	144	175	156	0	1	25	0	main	19	2
24	1	0	167	157	156	0	1	25	0	main	19	2
24	1	0	145	162	156	0	0	25	0	main	19	2
24	1	0	44	162	24	1	0	25	1	main	19	2
24	1	0	31	96	24	0	0	25	0	main	19	2
24	1	0	25	54	24	0	0	25	0	main	19	2
24	1	0	47	36	24	0	1	25	0	main	19	2
24	1	0	2	41	24	0	1	25	0	main	19	2
24	1	0	44	19	24	0	0	25	0	main	19	2
24	1	0	28	32	24	0	0	25	0	main	19	2
24	1	0	22	30	24	0	1	25	0	main	19	2
24	1	0	37	26	24	0	1	25	0	main	19	2
24	1	0	21	31	24	0	0	25	0	main	19	2
24	1	0	285	27	273	1	1	25	0	main	19	2
24	1	0	274	161	273	0	1	25	0	main	19	2
24	1	0	264	220	273	0	0	25	0	main	19	2
24	1	0	260	251	273	0	0	25	0	main	19	2
24	1	0	264	255	273	0	1	25	0	main	19	2
24	1	0	261	261	273	0	0	25	0	main	19	2
24	1	0	247	261	273	0	0	25	0	main	19	2
24	1	0	259	255	273	0	0	25	0	main	19	2
24	1	0	221	256	273	0	1	25	1	main	19	2
24	1	0	285	238	273	0	1	25	0	main	19	2
24	1	0	270	265	273	0	0	25	0	main	19	2
24	1	0	257	277	273	0	0	25	1	main	19	2
24	1	0	241	268	273	0	0	25	0	main	19	2
24	1	0	296	280	273	0	0	25	0	main	19	2
24	1	0	267	280	273	0	1	25	0	main	19	2
24	1	0	265	279	273	0	0	25	0	main	19	2
24	1	0	271	293	273	0	1	25	1	main	19	2
24	1	0	279	277	273	0	1	25	0	main	19	2
24	1	0	282	277	273	0	0	25	1	main	19	2
24	1	0	276	277	273	0	1	25	0	main	19	2
24	1	0	277	277	273	0	0	25	0	main	19	2
24	1	0	293	277	273	0	0	25	0	main	19	2
24	1	0	285	277	273	0	1	25	0	main	19	2
24	1	0	287	277	273	0	1	25	0	main	19	2
24	1	0	259	277	273	0	1	25	0	main	19	2
24	1	0	247	277	273	0	1	25	0	main	19	2
24	1	0	277	277	273	0	1	25	0	main	19	2
24	1	0	100	277	87	1	0	25	0	main	19	2
24	1	0	87	184	87	0	0	25	0	main	19	2
24	1	0	78	88	87	0	1	25	0	main	19	2
24	1	0	244	88	203	1	1	25	0	main	19	2
24	1	0	186	248	203	0	0	25	0	main	19	2
24	1	0	204	223	203	0	0	25	0	main	19	2
24	1	0	203	223	203	0	0	25	0	main	19	2
24	1	0	216	223	203	0	0	25	0	main	19	2
24	1	0	35	223	34	1	0	25	0	main	19	2
24	1	0	25	37	34	0	1	25	0	main	19	2
24	1	0	35	37	34	0	0	25	0	main	19	2
24	1	0	33	37	34	0	1	25	0	main	19	2
24	1	0	33	37	34	0	1	25	0	main	19	2
24	1	0	54	37	34	0	0	25	1	main	19	2
24	1	0	47	37	34	0	1	25	1	main	19	2
24	1	0	89	37	34	0	1	25	0	main	19	2
24	1	0	79	65	101	1	1	25	0	main	19	2
24	1	0	172	65	101	0	0	25	0	main	19	2
24	1	0	100	170	101	0	1	25	0	main	19	2
24	1	0	73	108	101	0	0	25	1	main	19	2
24	1	0	280	89	255	1	0	25	0	main	19	2
24	1	0	231	219	255	0	0	25	0	main	19	2
24	1	0	257	219	255	0	1	25	0	main	19	2
24	1	0	249	235	255	0	1	25	0	main	19	2
24	1	0	172	235	152	1	1	25	0	main	19	2
24	1	0	133	203	152	0	0	25	0	main	19	2
24	1	0	116	121	152	0	1	25	0	main	19	2
24	1	0	159	121	152	0	1	25	0	main	19	2
24	1	0	148	145	152	0	1	25	0	main	19	2
24	1	0	101	145	152	0	1	25	0	main	19	2
24	1	0	106	120	152	0	1	25	0	main	19	2
24	1	0	163	120	152	0	0	25	0	main	19	2
24	1	0	167	146	152	0	0	25	0	main	19	2
