subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
105	2	1	213	166	202	0	1	25	0	main	32	9
105	2	0	209	200	202	0	1	25	0	main	32	9
105	2	0	222	200	202	0	1	25	0	main	32	9
105	2	0	221	209	202	0	1	25	0	main	32	9
105	2	0	73	209	82	1	0	25	0	main	32	9
105	2	0	105	77	82	0	1	25	0	main	32	9
105	2	0	100	87	82	0	0	25	1	main	32	9
105	2	0	101	97	82	0	1	25	0	main	32	9
105	2	0	88	97	82	0	0	25	0	main	32	9
105	2	0	63	91	82	0	1	25	0	main	32	9
105	2	0	134	78	82	0	0	25	0	main	32	9
105	2	0	111	117	82	0	0	25	0	main	32	9
105	2	0	27	117	82	0	1	25	0	main	32	9
105	2	0	74	35	82	0	0	25	0	main	32	9
105	2	0	54	61	82	0	0	25	0	main	32	9
105	2	0	74	61	82	0	1	25	0	main	32	9
105	2	0	54	70	82	0	0	25	0	main	32	9
105	2	0	62	64	82	0	0	25	0	main	32	9
105	2	0	57	63	82	0	1	25	0	main	32	9
105	2	0	114	60	82	0	1	25	0	main	32	9
105	2	0	86	104	82	0	1	25	0	main	32	9
105	2	0	205	95	227	1	1	25	0	main	32	9
105	2	0	234	199	227	0	1	25	0	main	32	9
105	2	0	225	224	227	0	1	25	0	main	32	9
105	2	0	240	225	227	0	1	25	0	main	32	9
105	2	0	224	234	227	0	1	25	0	main	32	9
105	2	0	217	228	227	0	1	25	0	main	32	9
105	2	0	214	220	227	0	1	25	0	main	32	9
105	2	0	255	217	277	1	0	25	0	main	32	9
105	2	0	269	241	277	0	1	25	0	main	32	9
105	2	0	295	257	277	0	1	25	0	main	32	9
105	2	0	291	300	277	0	1	25	0	main	32	9
105	2	0	270	292	277	0	0	25	0	main	32	9
105	2	0	97	278	78	1	0	25	0	main	32	9
105	2	0	61	107	78	0	0	25	0	main	32	9
105	2	0	99	81	78	0	0	25	0	main	32	9
105	2	0	53	88	78	0	0	25	0	main	32	9
105	2	0	83	67	78	0	1	25	0	main	32	9
105	2	0	87	76	78	0	1	25	0	main	32	9
105	2	0	97	83	78	0	1	25	0	main	32	9
105	2	0	93	91	78	0	1	25	0	main	32	9
105	2	0	132	91	78	0	0	25	0	main	32	9
105	2	0	82	125	85	1	1	25	0	main	32	9
105	2	0	61	101	85	0	1	25	0	main	32	9
105	2	0	86	89	85	0	1	25	1	main	32	9
105	2	0	101	89	85	0	0	25	0	main	32	9
105	2	0	79	98	85	0	0	25	0	main	32	9
105	2	0	88	89	85	0	0	25	1	main	32	9
105	2	0	129	89	140	1	0	25	0	main	32	9
