subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
17	1	1	90	150	136	0	1	17.5	0	150	main_noPush	19	7	NaN	3.93389272911008
17	1	0	118	117	136	0	1	17.5	0	150	main_noPush	19	7	1.62214584602043	3.4616057460662
17	1	0	139	117	136	0	1	17.5	0	117	main_noPush	19	7	NaN	1.27491902397014
17	1	0	133	129	136	0	0.25	17.5	0	117	main_noPush	19	7	1.33302792208269	1.98450058407616
17	1	0	147	129	136	0	1	17.5	0	129	main_noPush	19	7	NaN	2.42453919700347
17	1	0	96	136.5	136	0	1	17.5	0	129	main_noPush	19	7	1.69384750095196	2.99341499293223
17	1	0	142	115.5	136	0	1	17.5	0	136.5	main_noPush	19	7	0.723007907043211	1.88681487902068
17	1	0	149	135	136	0	0.25	17.5	1	115.5	main_noPush	19	7	3.13456559297629	4.54339987807907
17	1	0	148	135	136	0	1	17.5	0	135	main_noPush	19	7	NaN	3.59757723007351
17	1	0	126	135	136	0	0.25	17.5	0	135	main_noPush	19	7	NaN	1.20768583903555
17	1	0	141	130.5	136	0	1	17.5	0	135	main_noPush	19	7	2.48949367797468	5.21987185999751
17	1	0	87	130.5	95	1	1	17.5	0	130.5	main_noPush	19	7	NaN	1.07232909300365
17	1	0	78	106.5	95	0	0.25	17.5	0	130.5	main_noPush	19	7	0.351023591938429	1.24286258290522
17	1	0	91	85.5	95	0	0.25	17.5	0	106.5	main_noPush	19	7	0.279837911948562	1.84567785891704
17	1	0	123	85.5	95	0	1	17.5	0	85.5	main_noPush	19	7	NaN	1.8799128109822
17	1	0	105	102	95	0	0.25	17.5	0	85.5	main_noPush	19	7	1.8143934860127	2.56453641795088
17	1	0	124	102	116	1	0.25	17.5	0	102	main_noPush	19	7	NaN	1.14084514393471
17	1	0	140	115.5	116	0	0.25	17.5	0	102	main_noPush	19	7	1.67381688393652	2.6341362450039
17	1	0	111	133.5	116	0	0.25	17.5	0	115.5	main_noPush	19	7	1.09219358500559	2.72522485803347
17	1	0	103	120	116	0	1	17.5	0	133.5	main_noPush	19	7	1.63947069493588	7.06250546197407
17	1	0	116	111	116	0	0.25	17.5	0	120	main_noPush	19	7	1.56019403005484	4.29705685307272
