subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
43	3	1	108	128	114	0	0	10	0	main
43	3	0	106	109	114	0	1	10	0	main
43	3	0	128	106	114	0	0	10	0	main
43	3	0	124	122	114	0	1	10	0	main
43	3	0	101	124	114	0	1	10	0	main
43	3	0	115	108	114	0	0	10	0	main
43	3	0	112	111	114	0	1	10	0	main
43	3	0	101	111	114	0	1	10	0	main
43	3	0	122	109	114	0	0	10	1	main
43	3	0	123	115	114	0	0	10	0	main
43	3	0	279	118	283	1	0	10	0	main
43	3	0	283	276	283	0	1	10	0	main
43	3	0	293	279	283	0	1	10	0	main
43	3	0	279	286	283	0	0	10	1	main
43	3	0	280	283	283	0	0	10	0	main
43	3	0	278	281	283	0	0	10	0	main
43	3	0	290	278	283	0	1	10	0	main
43	3	0	291	283	283	0	1	10	0	main
43	3	0	114	288	116	1	0	10	0	main
43	3	0	117	114	116	0	1	10	0	main
43	3	0	100	117	116	0	0	10	0	main
43	3	0	128	108	116	0	1	10	0	main
43	3	0	115	119	116	0	0	10	0	main
43	3	0	135	116	116	0	0	10	0	main
43	3	0	121	134	116	0	1	10	0	main
43	3	0	98	124	116	0	1	10	0	main
43	3	0	275	106	277	1	0	10	0	main
43	3	0	284	275	277	0	0	10	0	main
43	3	0	287	283	277	0	1	10	0	main
43	3	0	216	286	214	1	0	10	0	main
43	3	0	210	216	214	0	0	10	1	main
43	3	0	207	210	214	0	0	10	0	main
43	3	0	216	206	214	0	0	10	0	main
43	3	0	235	217	214	0	0	10	0	main
43	3	0	231	237	214	0	1	10	0	main
43	3	0	217	227	214	0	1	10	0	main
43	3	0	223	215	214	0	1	10	0	main
43	3	0	220	226	214	0	1	10	0	main
43	3	0	213	221	214	0	0	10	0	main
43	3	0	205	210	214	0	1	10	0	main
43	3	0	193	202	214	0	1	10	0	main
43	3	0	209	188	214	0	0	10	0	main
43	3	0	220	216	214	0	0	10	0	main
43	3	0	202	230	214	0	0	10	0	main
43	3	0	201	198	214	0	0	10	0	main
43	3	0	222	194	214	0	0	10	0	main
43	3	0	219	226	214	0	1	10	0	main
43	3	0	216	212	214	0	1	10	0	main
43	3	0	227	220	214	0	0	10	0	main
43	3	0	234	235	214	0	0	10	0	main
43	3	0	206	228	214	0	0	10	0	main
43	3	0	216	200	214	0	0	10	0	main
43	3	0	205	220	214	0	0	10	0	main
43	3	0	201	210	214	0	1	10	0	main
43	3	0	222	198	214	0	0	10	0	main
43	3	0	204	225	214	0	0	10	0	main
43	3	0	226	203	214	0	1	10	0	main
43	3	0	219	219	214	0	0	10	0	main
43	3	0	218	219	214	0	0	10	0	main
43	3	0	202	219	214	0	1	10	0	main
43	3	0	211	212	214	0	1	10	1	main
43	3	0	196	212	214	0	0	10	0	main
43	3	0	205	191	214	0	0	10	1	main
43	3	0	198	203	214	0	1	10	0	main
43	3	0	214	201	214	0	1	10	0	main
43	3	0	206	218	214	0	0	10	0	main
43	3	0	230	203	214	0	1	10	0	main
43	3	0	34	230	28	1	0	10	0	main
43	3	0	45	42	28	0	1	10	0	main
43	3	0	30	51	28	0	0	10	0	main
43	3	0	12	33	28	0	1	10	0	main
43	3	0	44	16	28	0	0	10	0	main
43	3	0	45	44	28	0	0	10	0	main
43	3	0	20	44	28	0	1	10	1	main
43	3	0	20	25	28	0	1	10	0	main
43	3	0	26	20	28	0	0	10	0	main
43	3	0	40	29	28	0	0	10	0	main
43	3	0	29	43	28	0	1	10	0	main
43	3	0	26	31	28	0	0	10	0	main
43	3	0	19	20	28	0	0	10	0	main
43	3	0	9	20	28	0	0	10	0	main
43	3	0	23	7	28	0	0	10	0	main
43	3	0	31	29	28	0	0	10	0	main
43	3	0	28	34	28	0	0	10	0	main
43	3	0	37	27	28	0	0	10	0	main
43	3	0	44	36	28	0	1	10	0	main
43	3	0	235	42	234	1	0	10	0	main
43	3	0	239	237	234	0	1	10	0	main
43	3	0	255	241	234	0	1	10	0	main
43	3	0	233	257	234	0	1	10	0	main
