subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
88	4	1	103	150	107	0	0	25	0	main	17	15
88	4	0	71	130	107	0	1	25	0	main	17	15
88	4	0	108	97	107	0	0	25	0	main	17	15
88	4	0	117	97	107	0	1	25	0	main	17	15
88	4	0	83	108	107	0	0	25	0	main	17	15
88	4	0	110	97	107	0	1	25	0	main	17	15
88	4	0	87	103	107	0	1	25	0	main	17	15
88	4	0	121	93	107	0	0	25	0	main	17	15
88	4	0	179	117	167	1	0	25	0	main	17	15
88	4	0	212	156	167	0	1	25	0	main	17	15
88	4	0	183	206	167	0	1	25	0	main	17	15
88	4	0	134	206	167	0	1	25	0	main	17	15
88	4	0	176	150	167	0	0	25	0	main	17	15
88	4	0	178	166	167	0	1	25	0	main	17	15
88	4	0	112	175	167	0	0	25	0	main	17	15
88	4	0	157	138	167	0	1	25	0	main	17	15
88	4	0	197	144	167	0	1	25	0	main	17	15
88	4	0	150	182	167	0	1	25	0	main	17	15
88	4	0	185	176	167	0	0	25	0	main	17	15
88	4	0	112	182	167	0	0	25	0	main	17	15
88	4	0	193	125	167	0	1	25	0	main	17	15
88	4	0	153	159	167	0	1	25	0	main	17	15
88	4	0	195	159	167	0	0	25	1	main	17	15
88	4	0	206	163	167	0	0	25	0	main	17	15
88	4	0	193	191	167	0	1	25	0	main	17	15
88	4	0	130	191	167	0	0	25	1	main	17	15
88	4	0	213	175	167	0	1	25	1	main	17	15
88	4	0	191	175	167	0	1	25	1	main	17	15
88	4	0	129	175	167	0	0	25	0	main	17	15
88	4	0	155	149	167	0	1	25	0	main	17	15
88	4	0	103	149	167	0	1	25	0	main	17	15
88	4	0	164	121	167	0	0	25	0	main	17	15
88	4	0	109	141	167	0	0	25	0	main	17	15
88	4	0	116	129	167	0	0	25	0	main	17	15
88	4	0	168	129	167	0	1	25	0	main	17	15
88	4	0	151	152	167	0	1	25	0	main	17	15
88	4	0	178	152	167	0	0	25	0	main	17	15
88	4	0	43	166	35	1	1	25	0	main	17	15
88	4	0	9	40	35	0	0	25	0	main	17	15
88	4	0	41	31	35	0	1	25	0	main	17	15
88	4	0	29	37	35	0	0	25	0	main	17	15
88	4	0	33	37	35	0	1	25	0	main	17	15
88	4	0	59	37	35	0	1	25	0	main	17	15
88	4	0	26	51	35	0	0	25	0	main	17	15
88	4	0	37	41	35	0	0	25	0	main	17	15
88	4	0	29	41	35	0	0	25	0	main	17	15
88	4	0	48	41	35	0	0	25	0	main	17	15
88	4	0	32	41	35	0	0	25	0	main	17	15
88	4	0	71	41	35	0	0	25	1	main	17	15
88	4	0	27	41	35	0	1	25	0	main	17	15
88	4	0	67	41	35	0	0	25	0	main	17	15
88	4	0	282	45	267	1	1	25	0	main	17	15
88	4	0	286	267	267	0	1	25	0	main	17	15
88	4	0	286	267	267	0	1	25	1	main	17	15
88	4	0	254	267	267	0	0	25	0	main	17	15
88	4	0	252	267	267	0	1	25	0	main	17	15
88	4	0	273	267	267	0	1	25	0	main	17	15
88	4	0	254	267	267	0	0	25	0	main	17	15
88	4	0	252	267	267	0	1	25	0	main	17	15
88	4	0	251	267	267	0	1	25	1	main	17	15
88	4	0	275	267	267	0	1	25	0	main	17	15
88	4	0	236	267	267	0	0	25	1	main	17	15
88	4	0	252	267	267	0	1	25	0	main	17	15
88	4	0	291	267	267	0	0	25	0	main	17	15
88	4	0	279	267	267	0	1	25	0	main	17	15
88	4	0	279	267	267	0	0	25	1	main	17	15
88	4	0	256	267	267	0	1	25	0	main	17	15
88	4	0	154	267	132	1	0	25	0	main	17	15
88	4	0	98	174	132	0	1	25	0	main	17	15
88	4	0	117	102	132	0	0	25	0	main	17	15
88	4	0	156	102	132	0	1	25	0	main	17	15
88	4	0	137	134	132	0	1	25	0	main	17	15
88	4	0	168	134	114	1	1	25	0	main	17	15
88	4	0	77	158	114	0	1	25	0	main	17	15
88	4	0	158	101	114	0	0	25	0	main	17	15
88	4	0	116	127	114	0	0	25	0	main	17	15
88	4	0	80	127	114	0	0	25	0	main	17	15
88	4	0	165	91	114	0	1	25	0	main	17	15
88	4	0	69	139	114	0	1	25	0	main	17	15
88	4	0	124	98	114	0	1	25	0	main	17	15
88	4	0	272	106	248	1	0	25	0	main	17	15
88	4	0	283	267	248	0	0	25	0	main	17	15
88	4	0	281	267	248	0	1	25	0	main	17	15
88	4	0	255	267	248	0	0	25	0	main	17	15
88	4	0	8	267	46	1	0	25	0	main	17	15
88	4	0	16	39	46	0	0	25	0	main	17	15
88	4	0	44	39	46	0	1	25	0	main	17	15
88	4	0	230	39	227	1	0	25	0	main	17	15
88	4	0	260	242	227	0	0	25	0	main	17	15
88	4	0	254	242	227	0	1	25	0	main	17	15
88	4	0	213	242	227	0	0	25	0	main	17	15
88	4	0	190	242	227	0	1	25	0	main	17	15
88	4	0	229	206	227	0	0	25	0	main	17	15
88	4	0	204	213	227	0	0	25	0	main	17	15
88	4	0	225	213	227	0	1	25	0	main	17	15
88	4	0	242	222	227	0	1	25	0	main	17	15
88	4	0	290	242	227	0	0	25	0	main	17	15
88	4	0	245	269	227	0	1	25	0	main	17	15
88	4	0	242	269	227	0	1	25	0	main	17	15
88	4	0	235	269	227	0	0	25	0	main	17	15
88	4	0	228	269	227	0	1	25	0	main	17	15
88	4	0	196	245	227	0	0	25	1	main	17	15
88	4	0	251	230	227	0	0	25	0	main	17	15
88	4	0	248	230	227	0	0	25	0	main	17	15
88	4	0	172	230	151	1	1	25	0	main	17	15
88	4	0	176	188	151	0	0	25	0	main	17	15
88	4	0	176	188	151	0	1	25	0	main	17	15
88	4	0	161	188	151	0	0	25	0	main	17	15
88	4	0	135	170	151	0	0	25	1	main	17	15
88	4	0	205	157	151	0	1	25	1	main	17	15
88	4	0	108	182	78	1	1	25	0	main	17	15
88	4	0	65	128	78	0	1	25	0	main	17	15
88	4	0	26	69	78	0	0	25	0	main	17	15
88	4	0	63	39	78	0	1	25	0	main	17	15
88	4	0	55	39	78	0	1	25	0	main	17	15
88	4	0	64	39	78	0	0	25	0	main	17	15
88	4	0	64	39	78	0	1	25	0	main	17	15
88	4	0	101	39	78	0	1	25	0	main	17	15
88	4	0	71	70	78	0	0	25	1	main	17	15
88	4	0	124	70	78	0	0	25	0	main	17	15
88	4	0	76	100	78	0	1	25	1	main	17	15
88	4	0	23	100	78	0	0	25	0	main	17	15
88	4	0	74	47	78	0	0	25	0	main	17	15
88	4	0	77	47	78	0	1	25	0	main	17	15
88	4	0	104	47	78	0	0	25	0	main	17	15
88	4	0	87	79	78	0	1	25	0	main	17	15
88	4	0	49	79	78	0	0	25	0	main	17	15
88	4	0	24	61	50	1	0	25	0	main	17	15
88	4	0	39	33	50	0	0	25	0	main	17	15
88	4	0	16	33	50	0	0	25	0	main	17	15
88	4	0	35	33	50	0	0	25	0	main	17	15
88	4	0	21	33	50	0	1	25	1	main	17	15
88	4	0	80	33	50	0	1	25	0	main	17	15
88	4	0	90	74	50	0	0	25	0	main	17	15
88	4	0	74	74	50	0	1	25	0	main	17	15
88	4	0	79	74	50	0	1	25	0	main	17	15
88	4	0	69	74	50	0	0	25	1	main	17	15
88	4	0	36	74	50	0	1	25	0	main	17	15
88	4	0	52	40	50	0	0	25	0	main	17	15
88	4	0	64	40	50	0	0	25	0	main	17	15
88	4	0	40	54	50	0	0	25	0	main	17	15
88	4	0	71	54	50	0	1	25	0	main	17	15
88	4	0	74	54	50	0	1	25	0	main	17	15
88	4	0	45	54	90	1	0	25	0	main	17	15
88	4	0	160	54	90	0	1	25	0	main	17	15
88	4	0	99	126	90	0	1	25	1	main	17	15
88	4	0	95	126	90	0	0	25	0	main	17	15
88	4	0	109	126	90	0	0	25	0	main	17	15
88	4	0	76	126	90	0	0	25	0	main	17	15
88	4	0	119	98	90	0	1	25	0	main	17	15
88	4	0	83	98	90	0	1	25	0	main	17	15
88	4	0	70	98	90	0	0	25	0	main	17	15
88	4	0	75	91	90	0	1	25	0	main	17	15
88	4	0	68	91	90	0	1	25	0	main	17	15
88	4	0	52	91	21	1	0	25	1	main	17	15
88	4	0	41	60	21	0	0	25	0	main	17	15
88	4	0	30	60	21	0	0	25	0	main	17	15
88	4	0	31	42	21	0	1	25	0	main	17	15
88	4	0	60	42	21	0	1	25	0	main	17	15
88	4	0	34	49	21	0	0	25	0	main	17	15
88	4	0	23	49	21	0	1	25	0	main	17	15
88	4	0	15	44	21	0	1	25	0	main	17	15
88	4	0	51	44	21	0	0	25	0	main	17	15
88	4	0	23	44	21	0	0	25	0	main	17	15
88	4	0	46	44	21	0	0	25	0	main	17	15
88	4	0	35	44	21	0	0	25	0	main	17	15
88	4	0	47	44	21	0	1	25	0	main	17	15
88	4	0	14	44	21	0	1	25	0	main	17	15
88	4	0	220	33	201	1	1	25	0	main	17	15
88	4	0	194	236	201	0	0	25	0	main	17	15
88	4	0	204	226	201	0	1	25	0	main	17	15
88	4	0	203	226	201	0	1	25	0	main	17	15
88	4	0	185	226	201	0	1	25	0	main	17	15
88	4	0	179	207	201	0	0	25	0	main	17	15
88	4	0	169	198	201	0	1	25	0	main	17	15
88	4	0	197	184	201	0	1	25	0	main	17	15
88	4	0	198	184	201	0	1	25	0	main	17	15
88	4	0	191	192	201	0	1	25	0	main	17	15
88	4	0	198	197	201	0	1	25	1	main	17	15
88	4	0	180	197	201	0	0	25	0	main	17	15
88	4	0	154	186	201	0	0	25	0	main	17	15
88	4	0	190	168	201	0	1	25	0	main	17	15
88	4	0	162	178	201	0	1	25	1	main	17	15
88	4	0	204	178	201	0	0	25	0	main	17	15
88	4	0	142	197	125	1	0	25	0	main	17	15
88	4	0	158	167	125	0	1	25	0	main	17	15
88	4	0	161	167	125	0	0	25	0	main	17	15
88	4	0	128	167	125	0	1	25	0	main	17	15
88	4	0	185	135	193	1	0	25	0	main	17	15
88	4	0	190	168	193	0	1	25	0	main	17	15
88	4	0	228	174	193	0	1	25	0	main	17	15
88	4	0	159	213	131	1	0	25	0	main	17	15
88	4	0	164	191	131	0	0	25	0	main	17	15
88	4	0	142	191	131	0	1	25	0	main	17	15
88	4	0	120	165	131	0	1	25	0	main	17	15
88	4	0	141	129	131	0	1	25	0	main	17	15
88	4	0	122	129	131	0	0	25	0	main	17	15
88	4	0	25	129	21	1	0	25	0	main	17	15
88	4	0	80	33	21	0	0	25	0	main	17	15
88	4	0	22	42	21	0	0	25	0	main	17	15
88	4	1	80	150	91	0	1	10	0	main	17	15
88	4	0	83	90	91	0	0	10	0	main	17	15
88	4	0	105	85	91	0	0	10	0	main	17	15
