subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
6	1	1	274	150	281	0	1	10	0	main
6	1	0	285	216	281	0	0	10	0	main
6	1	0	273	250	281	0	1	10	0	main
6	1	0	159	267	150	1	1	10	0	main
6	1	0	144	165	150	0	0	10	0	main
6	1	0	151	155	150	0	1	10	1	main
6	1	0	146	155	150	0	1	10	0	main
6	1	0	141	147	150	0	1	10	0	main
6	1	0	151	147	150	0	0	10	0	main
6	1	0	283	147	273	1	0	10	0	main
6	1	0	284	258	273	0	0	10	0	main
6	1	0	272	272	273	0	1	10	0	main
6	1	0	286	272	273	0	1	10	0	main
6	1	0	88	278	91	1	1	10	0	main
6	1	0	93	88	91	0	0	10	0	main
6	1	0	91	88	91	0	0	10	0	main
6	1	0	99	88	91	0	0	10	0	main
6	1	0	74	88	93	1	1	10	0	main
6	1	0	100	88	93	0	1	10	0	main
6	1	0	101	88	93	0	0	10	0	main
6	1	0	104	88	93	0	1	10	1	main
6	1	0	98	89	93	0	0	10	0	main
6	1	0	83	89	93	0	0	10	0	main
6	1	0	100	89	93	0	0	10	0	main
6	1	0	86	89	93	0	1	10	0	main
6	1	0	115	89	93	0	1	10	0	main
6	1	0	90	89	93	0	0	10	0	main
6	1	0	97	89	93	0	1	10	0	main
6	1	0	90	89	93	0	0	10	0	main
6	1	0	261	89	276	1	0	10	0	main
6	1	0	270	261	276	0	0	10	0	main
6	1	0	283	261	276	0	1	10	0	main
6	1	0	281	267	276	0	1	10	0	main
6	1	0	283	274	276	0	1	10	0	main
6	1	0	262	278	276	0	0	10	0	main
6	1	0	271	275	276	0	0	10	0	main
6	1	0	275	275	276	0	1	10	0	main
6	1	0	271	275	276	0	0	10	1	main
6	1	0	287	275	276	0	1	10	0	main
6	1	0	262	280	276	0	0	10	0	main
6	1	0	262	280	276	0	1	10	0	main
6	1	0	273	275	276	0	0	10	0	main
6	1	0	278	275	276	0	1	10	0	main
6	1	0	288	275	276	0	1	10	0	main
6	1	0	272	279	276	0	1	10	0	main
6	1	0	268	278	276	0	1	10	0	main
6	1	0	286	275	276	0	0	10	0	main
6	1	0	261	282	276	0	0	10	1	main
6	1	0	283	282	276	0	0	10	1	main
6	1	0	151	282	151	1	0	10	0	main
6	1	0	146	200	151	0	1	10	0	main
6	1	0	134	149	151	0	1	10	1	main
6	1	0	149	141	151	0	1	10	0	main
6	1	0	164	147	151	0	1	10	0	main
6	1	0	145	161	151	0	1	10	0	main
6	1	0	156	145	151	0	1	10	0	main
6	1	0	156	156	151	0	1	10	0	main
6	1	0	159	156	151	0	0	10	0	main
6	1	0	138	156	151	0	1	10	0	main
6	1	0	148	138	151	0	0	10	0	main
6	1	0	149	155	151	0	1	10	1	main
6	1	0	155	155	151	0	0	10	0	main
6	1	0	164	155	151	0	0	10	0	main
6	1	0	146	159	151	0	1	10	0	main
6	1	0	138	147	151	0	1	10	0	main
6	1	0	62	140	70	1	1	10	0	main
6	1	0	75	62	70	0	0	10	0	main
6	1	0	67	72	70	0	1	10	0	main
6	1	0	64	72	70	0	0	10	0	main
6	1	0	71	72	70	0	0	10	0	main
6	1	0	63	72	70	0	1	10	0	main
6	1	0	222	63	220	1	1	10	1	main
6	1	0	228	142	220	0	0	10	0	main
6	1	0	231	228	220	0	1	10	0	main
6	1	0	231	228	220	0	0	10	0	main
6	1	0	218	228	220	0	0	10	1	main
6	1	0	236	228	220	0	1	10	0	main
6	1	0	211	228	220	0	0	10	0	main
6	1	0	212	228	220	0	0	10	0	main
6	1	0	280	224	274	1	0	10	1	main
6	1	0	286	240	274	0	0	10	0	main
6	1	0	270	286	274	0	0	10	0	main
6	1	0	272	279	274	0	0	10	0	main
6	1	0	259	271	274	0	0	10	0	main
6	1	0	280	265	274	0	0	10	0	main
6	1	0	197	272	206	1	0	10	0	main
6	1	0	214	215	206	0	1	10	0	main
6	1	0	193	215	206	0	1	10	0	main
6	1	0	204	202	206	0	1	10	0	main
6	1	0	206	202	206	0	0	10	0	main
6	1	0	188	202	206	0	1	10	0	main
6	1	0	221	192	206	0	1	10	0	main
6	1	0	217	207	206	0	1	10	0	main
6	1	0	200	214	206	0	1	10	0	main
6	1	0	187	207	206	0	1	10	0	main
6	1	0	207	195	206	0	0	10	0	main
6	1	0	200	202	206	0	0	10	0	main
6	1	0	199	200	206	0	1	10	0	main
6	1	0	200	199	206	0	0	10	0	main
6	1	0	183	199	206	0	1	10	0	main
6	1	0	207	212	206	0	1	10	1	main
6	1	0	197	212	206	0	1	10	0	main
6	1	0	223	207	206	0	1	10	0	main
6	1	0	185	211	206	0	0	10	0	main
6	1	0	185	211	206	0	0	10	0	main
6	1	0	203	196	206	0	0	10	0	main
6	1	0	193	196	206	0	1	10	0	main
6	1	0	205	196	206	0	0	10	0	main
6	1	0	244	196	206	0	0	10	0	main
6	1	0	210	222	206	0	0	10	0	main
6	1	0	219	222	206	0	1	10	0	main
6	1	0	190	222	206	0	0	10	0	main
6	1	0	200	222	206	0	1	10	0	main
6	1	0	275	212	282	1	0	10	1	main
6	1	0	297	235	282	0	0	10	0	main
6	1	0	280	297	282	0	0	10	0	main
6	1	0	275	297	282	0	0	10	0	main
6	1	0	268	275	282	0	1	10	0	main
6	1	0	266	270	282	0	1	10	0	main
6	1	0	286	270	292	1	0	10	0	main
6	1	0	288	270	292	0	1	10	0	main
6	1	0	294	275	292	0	0	10	0	main
6	1	0	280	282	292	0	1	10	0	main
6	1	0	299	282	292	0	1	10	0	main
6	1	0	288	288	292	0	1	10	0	main
6	1	0	288	288	292	0	1	10	0	main
6	1	0	278	288	292	0	1	10	0	main
6	1	0	279	282	292	0	1	10	0	main
6	1	0	297	282	292	0	1	10	0	main
6	1	0	300	287	292	0	0	10	0	main
6	1	0	281	294	292	0	0	10	0	main
6	1	0	291	288	292	0	0	10	0	main
6	1	0	236	288	234	1	0	10	0	main
6	1	0	247	258	234	0	0	10	0	main
6	1	0	227	250	234	0	0	10	1	main
6	1	0	255	249	234	0	1	10	0	main
6	1	0	244	253	234	0	1	10	0	main
6	1	0	252	249	234	0	1	10	0	main
6	1	0	241	249	234	0	1	10	0	main
6	1	0	214	249	234	0	1	10	0	main
6	1	0	234	232	234	0	0	10	0	main
6	1	0	239	232	234	0	0	10	0	main
6	1	0	240	232	234	0	0	10	0	main
6	1	0	250	238	234	0	0	10	0	main
6	1	0	264	238	255	1	1	10	0	main
6	1	0	252	252	255	0	1	10	0	main
6	1	0	260	252	255	0	1	10	0	main
6	1	0	177	257	173	1	0	10	0	main
6	1	0	160	210	173	0	0	10	0	main
6	1	0	162	198	173	0	0	10	0	main
6	1	0	173	176	173	0	1	10	0	main
6	1	0	182	176	173	0	1	10	0	main
6	1	0	177	176	173	0	1	10	0	main
6	1	0	158	176	173	0	0	10	0	main
6	1	0	166	172	173	0	1	10	1	main
6	1	0	183	172	173	0	1	10	0	main
6	1	0	173	172	173	0	1	10	0	main
6	1	0	159	172	173	0	0	10	0	main
6	1	0	191	166	173	0	0	10	1	main
6	1	0	165	173	173	0	0	10	1	main
6	1	0	172	173	173	0	1	10	0	main
6	1	0	188	173	173	0	1	10	1	main
6	1	0	180	177	173	0	1	10	0	main
6	1	0	173	177	173	0	1	10	0	main
6	1	0	162	177	173	0	1	10	0	main
6	1	0	173	170	173	0	1	10	0	main
6	1	0	167	170	173	0	0	10	0	main
6	1	0	162	170	173	0	0	10	0	main
6	1	0	166	170	173	0	1	10	1	main
6	1	0	170	170	173	0	0	10	1	main
6	1	0	226	170	225	1	0	10	0	main
6	1	0	221	179	225	0	0	10	0	main
6	1	0	223	201	225	0	0	10	0	main
6	1	0	223	223	225	0	0	10	1	main
6	1	0	224	223	225	0	0	10	0	main
6	1	0	50	223	53	1	1	10	0	main
6	1	0	56	54	53	0	0	10	0	main
6	1	0	66	54	53	0	0	10	0	main
