subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
82	4	1	190	150	182	0	1	25	0	main
82	4	0	180	157	182	0	1	25	0	main
82	4	0	135	162	182	0	1	25	0	main
82	4	0	148	155	182	0	0	25	0	main
82	4	0	161	155	182	0	0	25	0	main
82	4	0	179	155	182	0	0	25	0	main
82	4	0	202	155	182	0	0	25	0	main
82	4	0	172	183	182	0	1	25	0	main
82	4	0	190	175	182	0	0	25	0	main
82	4	0	142	175	182	0	0	25	0	main
82	4	0	105	166	82	1	0	25	0	main
82	4	0	46	125	82	0	1	25	0	main
82	4	0	58	48	82	0	1	25	0	main
82	4	0	193	48	203	1	1	25	0	main
82	4	0	202	161	203	0	1	25	0	main
82	4	0	205	182	203	0	0	25	0	main
82	4	0	274	182	285	1	1	25	0	main
82	4	0	283	264	285	0	0	25	0	main
82	4	0	243	274	285	0	1	25	0	main
82	4	0	250	235	285	0	0	25	0	main
82	4	0	282	235	285	0	1	25	1	main
82	4	0	260	251	285	0	0	25	0	main
82	4	0	120	251	158	1	0	25	0	main
82	4	0	141	161	158	0	1	25	0	main
82	4	0	148	153	158	0	1	25	0	main
82	4	0	139	153	158	0	1	25	0	main
82	4	0	159	153	158	0	0	25	0	main
82	4	0	143	153	158	0	1	25	0	main
82	4	0	165	153	158	0	1	25	0	main
82	4	0	110	153	123	1	0	25	0	main
82	4	0	128	135	123	0	1	25	0	main
82	4	0	85	135	123	0	0	25	0	main
82	4	0	127	127	123	0	1	25	1	main
82	4	0	164	127	123	0	1	25	0	main
82	4	0	105	135	123	0	0	25	0	main
82	4	0	92	137	58	1	0	25	0	main
82	4	0	71	114	58	0	0	25	0	main
82	4	0	63	95	58	0	0	25	0	main
82	4	0	74	95	58	0	1	25	0	main
82	4	0	-0	95	58	0	0	25	0	main
82	4	0	55	29	58	0	0	25	0	main
82	4	0	64	29	58	0	1	25	0	main
82	4	0	66	36	58	0	0	25	0	main
82	4	0	88	46	58	0	1	25	0	main
82	4	0	103	62	135	1	0	25	0	main
82	4	0	113	75	135	0	0	25	0	main
82	4	0	122	85	135	0	1	25	0	main
82	4	0	156	100	135	0	1	25	0	main
82	4	0	110	135	135	0	0	25	0	main
82	4	0	271	125	256	1	1	25	0	main
82	4	0	225	258	256	0	0	25	0	main
82	4	0	269	262	256	0	1	25	0	main
82	4	0	272	262	256	0	0	25	0	main
82	4	0	262	262	256	0	0	25	1	main
82	4	0	192	262	256	0	1	25	1	main
82	4	0	260	229	256	0	1	25	0	main
82	4	0	229	231	256	0	0	25	0	main
82	4	0	244	231	256	0	1	25	0	main
82	4	0	247	231	256	0	1	25	0	main
82	4	0	260	231	256	0	1	25	1	main
82	4	0	244	259	256	0	0	25	0	main
82	4	0	253	249	256	0	0	25	0	main
82	4	0	242	249	256	0	0	25	0	main
82	4	0	274	249	256	0	1	25	0	main
82	4	0	85	249	76	1	1	25	0	main
82	4	0	20	119	76	0	0	25	0	main
82	4	0	32	50	76	0	1	25	0	main
82	4	0	44	43	76	0	0	25	0	main
82	4	0	60	43	81	1	0	25	0	main
82	4	0	67	43	81	0	0	25	0	main
82	4	0	55	60	81	0	0	25	0	main
82	4	0	80	60	81	0	0	25	0	main
82	4	0	96	60	81	0	0	25	0	main
82	4	0	92	72	81	0	1	25	0	main
82	4	0	61	85	81	0	0	25	0	main
82	4	0	96	75	81	0	1	25	0	main
82	4	0	78	75	81	0	0	25	0	main
82	4	0	52	75	81	0	0	25	0	main
82	4	0	61	75	81	0	1	25	0	main
82	4	0	64	75	81	0	1	25	0	main
82	4	0	261	75	249	1	1	25	0	main
82	4	0	221	244	249	0	1	25	0	main
82	4	0	247	244	249	0	0	25	1	main
82	4	0	256	244	249	0	0	25	0	main
82	4	0	290	244	249	0	0	25	0	main
82	4	0	272	269	249	0	0	25	0	main
82	4	0	249	269	249	0	1	25	0	main
82	4	0	246	254	249	0	1	25	0	main
82	4	0	222	254	249	0	0	25	0	main
82	4	0	29	240	24	1	1	25	1	main
82	4	0	73	240	24	0	1	25	0	main
82	4	0	32	100	24	0	0	25	0	main
82	4	0	42	61	24	0	1	25	0	main
82	4	0	58	61	24	0	0	25	0	main
82	4	0	27	61	24	0	0	25	0	main
82	4	0	26	52	24	0	1	25	0	main
82	4	0	10	41	24	0	1	25	0	main
82	4	0	49	41	24	0	1	25	0	main
82	4	0	37	41	24	0	1	25	0	main
82	4	0	48	41	24	0	1	25	0	main
82	4	0	36	41	24	0	1	25	0	main
82	4	0	14	41	24	0	0	25	0	main
82	4	0	55	41	24	0	0	25	0	main
82	4	0	34	41	24	0	0	25	0	main
