subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
12	1	1	10	156	1	0	0	25	1	main
12	1	0	9	68	1	0	1	25	0	main
12	1	0	33	28	1	0	1	25	0	main
12	1	0	5	28	1	0	0	25	0	main
12	1	0	7	17	1	0	0	25	0	main
12	1	0	11	17	1	0	1	25	0	main
12	1	0	11	17	1	0	1	25	0	main
12	1	0	10	17	1	0	0	25	0	main
12	1	0	28	17	1	0	1	25	0	main
12	1	0	-0	17	1	0	0	25	0	main
12	1	0	6	7	1	0	1	25	0	main
12	1	0	0	7	1	0	1	25	0	main
12	1	0	32	7	1	0	0	25	0	main
12	1	0	7	12	1	0	0	25	0	main
12	1	0	40	12	1	0	0	25	0	main
12	1	0	3	17	1	0	1	25	0	main
12	1	0	7	10	1	0	0	25	0	main
12	1	0	0	10	1	0	1	25	0	main
12	1	0	9	10	1	0	0	25	1	main
12	1	0	28	10	1	0	1	25	0	main
12	1	0	11	12	1	0	0	25	0	main
12	1	0	116	12	118	1	1	25	1	main
12	1	0	125	109	118	0	0	25	0	main
12	1	0	96	109	118	0	0	25	1	main
12	1	0	168	109	160	1	1	25	0	main
12	1	0	147	167	160	0	1	25	0	main
12	1	0	155	167	160	0	1	25	0	main
12	1	0	193	165	160	0	1	25	0	main
12	1	0	143	167	160	0	1	25	0	main
12	1	0	176	166	160	0	1	25	0	main
12	1	0	211	166	160	0	0	25	0	main
12	1	0	172	182	160	0	0	25	0	main
12	1	0	161	182	160	0	1	25	0	main
12	1	0	169	182	160	0	1	25	0	main
12	1	0	230	173	259	1	0	25	0	main
12	1	0	278	229	259	0	0	25	0	main
12	1	0	242	260	259	0	0	25	0	main
12	1	0	282	260	259	0	1	25	0	main
12	1	0	267	260	259	0	0	25	0	main
12	1	0	266	260	259	0	0	25	0	main
12	1	0	254	266	259	0	0	25	0	main
12	1	0	284	266	259	0	1	25	0	main
12	1	0	272	266	259	0	1	25	0	main
12	1	0	261	266	259	0	0	25	0	main
12	1	0	262	266	259	0	0	25	0	main
12	1	0	129	266	124	1	1	25	0	main
12	1	0	120	124	124	0	0	25	0	main
12	1	0	145	124	124	0	0	25	0	main
12	1	0	241	124	226	1	1	25	0	main
12	1	0	286	247	226	0	0	25	0	main
12	1	0	241	263	226	0	1	25	0	main
12	1	0	280	253	285	1	1	25	0	main
12	1	0	295	262	285	0	1	25	0	main
12	1	0	282	283	285	0	0	25	0	main
12	1	0	291	283	285	0	0	25	0	main
12	1	0	235	283	285	0	0	25	0	main
12	1	0	282	254	285	0	1	25	0	main
12	1	0	286	266	285	0	0	25	0	main
12	1	0	297	266	285	0	1	25	0	main
12	1	0	222	267	285	0	0	25	0	main
12	1	0	275	234	285	0	0	25	0	main
12	1	0	243	268	285	0	0	25	0	main
12	1	0	93	255	133	1	0	25	0	main
12	1	0	139	105	133	0	0	25	0	main
12	1	0	157	115	133	0	0	25	0	main
12	1	0	148	133	133	0	1	25	1	main
12	1	0	135	133	133	0	0	25	0	main
12	1	0	242	133	256	1	0	25	0	main
12	1	0	252	239	256	0	0	25	0	main
12	1	0	234	239	256	0	1	25	1	main
12	1	0	266	239	292	1	0	25	0	main
12	1	0	277	247	292	0	0	25	1	main
12	1	0	296	278	292	0	0	25	0	main
12	1	0	299	278	292	0	1	25	0	main
12	1	0	259	278	292	0	0	25	0	main
12	1	0	281	278	292	0	0	25	0	main
12	1	0	292	278	292	0	1	25	0	main
12	1	0	275	278	292	0	0	25	0	main
12	1	0	238	278	292	0	1	25	0	main
12	1	0	218	257	207	1	0	25	0	main
12	1	0	206	230	207	0	0	25	0	main
12	1	0	167	209	207	0	1	25	0	main
12	1	0	199	183	207	0	0	25	0	main
12	1	0	64	183	78	1	1	25	0	main
12	1	0	91	58	78	0	1	25	0	main
12	1	0	120	74	78	0	0	25	0	main
12	1	0	69	94	78	0	1	25	0	main
12	1	0	74	91	78	0	1	25	0	main
12	1	0	98	90	78	0	0	25	0	main
12	1	0	48	90	78	0	0	25	0	main
12	1	0	82	81	78	0	0	25	0	main
12	1	0	80	81	78	0	0	25	0	main
12	1	0	65	81	78	0	0	25	0	main
12	1	0	67	72	78	0	1	25	0	main
12	1	0	85	72	78	0	1	25	0	main
12	1	0	54	72	78	0	1	25	0	main
12	1	0	59	65	78	0	0	25	0	main
12	1	0	74	57	78	0	0	25	0	main
12	1	0	92	64	78	0	0	25	0	main
12	1	0	72	67	88	1	0	25	0	main
12	1	0	99	67	88	0	0	25	0	main
12	1	0	102	83	88	0	0	25	1	main
12	1	0	25	83	88	0	1	25	1	main
12	1	0	84	24	88	0	0	25	0	main
12	1	0	125	69	88	0	0	25	0	main
12	1	0	44	114	88	0	1	25	0	main
12	1	0	130	56	88	0	1	25	0	main
12	1	0	81	121	88	0	1	25	0	main
12	1	0	54	97	88	0	1	25	1	main
12	1	0	71	86	88	0	1	25	0	main
12	1	0	79	86	88	0	0	25	0	main
12	1	0	92	86	88	0	0	25	0	main
12	1	0	195	86	207	1	0	25	0	main
12	1	0	193	201	207	0	1	25	0	main
12	1	0	183	201	207	0	1	25	0	main
12	1	0	191	200	207	0	0	25	0	main
12	1	0	158	198	207	0	0	25	0	main
12	1	0	191	187	207	0	1	25	0	main
12	1	0	240	187	207	0	1	25	0	main
12	1	0	164	229	207	0	1	25	0	main
12	1	0	253	181	207	0	0	25	0	main
12	1	0	239	230	207	0	1	25	0	main
12	1	0	165	230	121	1	1	25	1	main
12	1	0	148	141	121	0	1	25	0	main
12	1	0	99	141	121	0	0	25	0	main
12	1	0	94	110	121	0	0	25	0	main
12	1	0	100	116	121	0	1	25	1	main
12	1	0	120	116	121	0	1	25	0	main
12	1	0	92	116	121	0	0	25	0	main
12	1	0	162	116	121	0	0	25	1	main
12	1	0	119	116	121	0	1	25	1	main
12	1	0	138	116	121	0	0	25	1	main
12	1	0	83	116	121	0	1	25	0	main
12	1	0	91	104	121	0	0	25	0	main
12	1	0	123	94	121	0	1	25	0	main
12	1	0	98	102	121	0	0	25	0	main
12	1	0	122	102	121	0	0	25	1	main
12	1	0	69	102	121	0	1	25	0	main
12	1	0	117	90	121	0	0	25	0	main
12	1	0	84	100	121	0	1	25	0	main
12	1	0	97	100	121	0	0	25	0	main
12	1	0	136	100	121	0	1	25	0	main
12	1	0	132	100	121	0	1	25	0	main
12	1	0	121	116	121	0	0	25	0	main
12	1	0	100	116	121	0	1	25	0	main
12	1	0	249	104	226	1	0	25	0	main
12	1	0	245	250	226	0	0	25	0	main
12	1	0	223	250	226	0	0	25	0	main
12	1	0	239	243	226	0	0	25	0	main
12	1	0	223	243	226	0	0	25	0	main
12	1	0	220	243	226	0	0	25	0	main
12	1	0	225	243	226	0	0	25	0	main
12	1	0	250	242	226	0	0	25	0	main
12	1	0	215	242	226	0	0	25	0	main
12	1	0	233	227	226	0	1	25	0	main
12	1	0	206	227	226	0	1	25	0	main
12	1	0	241	219	222	1	1	25	0	main
12	1	0	231	223	222	0	0	25	0	main
12	1	0	194	223	222	0	1	25	0	main
12	1	0	232	215	222	0	1	25	0	main
12	1	0	224	220	222	0	0	25	0	main
12	1	0	250	220	222	0	1	25	0	main
12	1	0	175	220	222	0	0	25	1	main
12	1	0	132	192	134	1	1	25	0	main
12	1	0	117	132	134	0	0	25	0	main
12	1	0	127	120	134	0	1	25	0	main
12	1	0	116	120	134	0	0	25	0	main
12	1	0	120	120	134	0	1	25	0	main
12	1	0	113	120	134	0	0	25	0	main
12	1	0	125	120	134	0	1	25	0	main
12	1	0	132	120	134	0	1	25	0	main
12	1	0	138	120	134	0	0	25	0	main
12	1	0	166	120	134	0	0	25	0	main
12	1	0	108	151	134	0	0	25	0	main
12	1	0	115	126	134	0	0	25	0	main
12	1	0	134	126	134	0	0	25	1	main
12	1	0	178	126	134	0	0	25	0	main
12	1	0	125	182	134	0	1	25	0	main
12	1	0	149	143	134	0	0	25	0	main
12	1	0	96	143	134	0	0	25	0	main
12	1	0	150	95	134	0	1	25	0	main
12	1	0	144	142	134	0	1	25	0	main
12	1	0	110	142	134	0	1	25	0	main
12	1	0	116	138	134	0	1	25	0	main
12	1	0	178	136	134	0	1	25	0	main
12	1	0	127	157	134	0	1	25	0	main
12	1	0	195	143	134	0	0	25	1	main
12	1	0	161	173	134	0	1	25	0	main
12	1	0	108	173	134	0	1	25	0	main
12	1	0	154	134	134	0	1	25	1	main
12	1	0	151	134	134	0	1	25	0	main
12	1	0	86	134	134	0	0	25	0	main
12	1	0	166	85	134	0	1	25	0	main
12	1	0	132	167	134	0	1	25	0	main
12	1	0	149	146	134	0	1	25	0	main
12	1	0	115	146	134	0	0	25	0	main
12	1	0	139	124	134	0	0	25	0	main
12	1	0	111	124	134	0	0	25	0	main
12	1	0	77	124	76	1	1	25	1	main
12	1	0	56	85	76	0	1	25	0	main
12	1	1	146	150	146	0	1	10	1	main
12	1	0	151	150	146	0	1	10	0	main
12	1	0	143	150	146	0	0	10	0	main
12	1	0	149	143	146	0	0	10	0	main
12	1	0	135	148	146	0	1	10	1	main
12	1	0	155	139	146	0	1	10	0	main
12	1	0	130	148	146	0	1	10	1	main
12	1	0	142	127	146	0	1	10	0	main
12	1	0	142	135	146	0	1	10	0	main
12	1	0	138	135	146	0	0	10	0	main
12	1	0	107	135	110	1	0	10	0	main
12	1	0	96	108	110	0	0	10	0	main
12	1	0	107	89	110	0	0	10	0	main
12	1	0	100	108	110	0	0	10	0	main
12	1	0	85	102	110	0	1	10	0	main
12	1	0	112	106	110	0	1	10	1	main
12	1	0	103	106	110	0	0	10	0	main
12	1	0	98	106	110	0	0	10	0	main
12	1	0	117	106	110	0	0	10	0	main
12	1	0	103	106	110	0	0	10	0	main
12	1	0	90	106	110	0	1	10	0	main
12	1	0	111	93	110	0	0	10	0	main
12	1	0	123	101	110	0	1	10	0	main
12	1	0	101	108	110	0	0	10	0	main
12	1	0	108	108	110	0	0	10	0	main
12	1	0	96	108	110	0	1	10	0	main
12	1	0	110	100	110	0	0	10	0	main
12	1	0	119	101	110	0	1	10	0	main
12	1	0	99	106	110	0	0	10	0	main
12	1	0	108	106	110	0	1	10	0	main
12	1	0	29	106	36	1	1	10	0	main
12	1	0	38	23	36	0	1	10	0	main
12	1	0	41	29	36	0	0	10	0	main
12	1	0	54	33	36	0	1	10	0	main
12	1	0	36	44	36	0	1	10	0	main
12	1	0	51	44	59	1	1	10	0	main
12	1	0	46	66	59	0	1	10	1	main
12	1	0	49	46	59	0	1	10	0	main
12	1	0	62	46	59	0	1	10	0	main
12	1	0	63	56	59	0	1	10	0	main
12	1	0	74	57	59	0	0	10	0	main
12	1	0	57	59	59	0	1	10	0	main
12	1	0	53	58	59	0	0	10	0	main
12	1	0	42	58	59	0	1	10	0	main
12	1	0	58	55	59	0	1	10	1	main
12	1	0	50	55	59	0	1	10	0	main
12	1	0	48	55	59	0	1	10	1	main
12	1	0	202	53	201	1	0	10	0	main
12	1	0	207	208	201	0	1	10	0	main
12	1	0	193	208	201	0	0	10	0	main
12	1	0	233	203	235	1	1	10	0	main
12	1	0	210	235	235	0	0	10	0	main
12	1	0	217	218	235	0	0	10	0	main
12	1	0	260	218	235	0	1	10	0	main
12	1	0	229	262	235	0	0	10	0	main
12	1	0	235	249	235	0	0	10	0	main
12	1	0	230	242	235	0	0	10	0	main
12	1	0	85	230	83	1	1	10	0	main
12	1	0	86	85	83	0	0	10	0	main
12	1	0	68	85	83	0	0	10	0	main
12	1	0	78	75	83	0	1	10	0	main
12	1	0	196	75	182	1	1	10	0	main
12	1	0	207	191	182	0	0	10	0	main
12	1	0	187	200	182	0	1	10	0	main
12	1	0	174	195	182	0	0	10	0	main
12	1	0	164	180	182	0	1	10	0	main
12	1	0	192	171	182	0	0	10	0	main
12	1	0	196	182	182	0	0	10	0	main
12	1	0	195	188	182	0	0	10	1	main
12	1	0	184	188	182	0	1	10	0	main
12	1	0	179	188	182	0	1	10	0	main
12	1	0	169	188	182	0	0	10	0	main
12	1	0	189	183	182	0	0	10	0	main
12	1	0	192	183	182	0	1	10	0	main
12	1	0	211	178	182	0	0	10	0	main
12	1	0	209	182	182	0	0	10	1	main
12	1	0	188	206	182	0	1	10	0	main
12	1	0	139	198	124	1	0	10	0	main
12	1	0	127	139	124	0	0	10	0	main
12	1	0	119	127	124	0	1	10	0	main
12	1	0	146	122	124	0	0	10	0	main
12	1	0	131	129	124	0	0	10	0	main
12	1	0	117	129	124	0	0	10	0	main
12	1	0	129	121	124	0	1	10	0	main
12	1	0	121	122	124	0	1	10	0	main
12	1	0	165	122	157	1	1	10	0	main
12	1	0	143	141	157	0	0	10	0	main
12	1	0	141	141	157	0	1	10	0	main
12	1	0	161	141	157	0	1	10	0	main
12	1	0	129	152	157	0	0	10	0	main
12	1	0	175	134	157	0	1	10	0	main
12	1	0	163	179	157	0	1	10	0	main
12	1	0	157	170	157	0	1	10	0	main
12	1	0	151	161	157	0	0	10	0	main
12	1	0	165	154	157	0	1	10	0	main
12	1	0	250	159	249	1	0	10	0	main
12	1	0	247	252	249	0	1	10	0	main
12	1	0	250	252	249	0	1	10	1	main
12	1	0	252	252	249	0	1	10	0	main
12	1	0	57	252	56	1	1	10	0	main
12	1	0	40	60	56	0	0	10	0	main
12	1	0	45	40	56	0	1	10	0	main
12	1	0	57	40	56	0	1	10	0	main
12	1	0	176	40	202	1	0	10	0	main
12	1	0	213	176	202	0	0	10	0	main
12	1	0	203	215	202	0	0	10	0	main
12	1	0	215	214	202	0	1	10	0	main
12	1	0	216	214	202	0	1	10	0	main
