subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
11	1	1	259	147	232	0	1	17.5	0	150	main_noPush	18	7	1.46037715184502	2.93226174288429
11	1	0	261	208.5	232	0	1	17.5	0	147	main_noPush	18	7	0.00261901319026947	0.951586830196902
11	1	0	214	238.5	232	0	1	17.5	0	208.5	main_noPush	18	7	0.00316286482848227	0.894478906877339
11	1	0	242	234	232	0	0.25	17.5	0	238.5	main_noPush	18	7	0.00256089004687965	0.585450453916565
11	1	0	226	234	232	0	1	17.5	0	234	main_noPush	18	7	NaN	0.469149163924158
11	1	0	190	234	232	0	0.25	17.5	0	234	main_noPush	18	7	NaN	0.579940984025598
11	1	0	250	240	232	0	1	17.5	1	234	main_noPush	18	7	0.0276244301348925	1.46095631201752
11	1	0	190	208.5	232	0	1	17.5	0	240	main_noPush	18	7	0.808222542051226	1.59963998594321
11	1	0	248	192	278	1	1	17.5	0	208.5	main_noPush	18	7	0.00240010395646095	0.616812277818099
11	1	0	273	205.5	278	0	1	17.5	0	192	main_noPush	18	7	1.09737278404646	1.30115231405944
11	1	0	273	250.5	278	0	0.25	17.5	0	205.5	main_noPush	18	7	0.00242021004669368	1.20052957511507
11	1	0	269	259.5	278	0	0.25	17.5	0	250.5	main_noPush	18	7	0.00241297413595021	0.564027619082481
11	1	0	281	259.5	278	0	0.25	17.5	1	259.5	main_noPush	18	7	NaN	0.278131194179878
11	1	0	287	259.5	278	0	0.25	17.5	0	259.5	main_noPush	18	7	NaN	0.0935496201273054
11	1	0	280	259.5	278	0	1	17.5	0	259.5	main_noPush	18	7	NaN	0.0226627010852098
11	1	0	264	274.5	288	1	0.25	17.5	0	259.5	main_noPush	18	7	0.0025275619700551	0.787535466020927
11	1	0	287	294	288	0	0.25	17.5	1	274.5	main_noPush	18	7	1.00768568599597	1.59351358003914
11	1	0	280	288	288	0	1	17.5	0	294	main_noPush	18	7	0.694867732003331	2.23202649899758
11	1	0	274	288	288	0	0.25	17.5	1	288	main_noPush	18	7	NaN	1.23481393489055
11	1	0	257	288	288	0	1	17.5	0	288	main_noPush	18	7	NaN	0.827964873984456
11	1	0	290	289.5	288	0	1	17.5	1	288	main_noPush	18	7	0.00241633993573487	2.3865023299586
11	1	0	273	289.5	288	0	1	17.5	1	289.5	main_noPush	18	7	NaN	1.33196835196577
11	1	0	57	274.5	31	1	0.25	17.5	0	289.5	main_noPush	18	7	0.568233669036999	1.51745140110143
11	1	0	44	96	31	0	1	17.5	0	274.5	main_noPush	18	7	0.00259895506314933	4.53195188520476
11	1	0	59	75	31	0	1	17.5	0	96	main_noPush	18	7	0.0725720289628953	0.768075309926644
