subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
2	1	1	49	150	68	0	1	17.5	0	150	main_noPush	21	13	NaN	3.03160557703814
2	1	0	93	91.5	68	0	1	17.5	0	150	main_noPush	21	13	2.83082595997257	4.79018773301505
2	1	0	70	91.5	68	0	0.25	17.5	0	91.5	main_noPush	21	13	NaN	1.43611501698615
2	1	0	97	81	68	0	0.25	17.5	0	91.5	main_noPush	21	13	2.42711848200997	2.93838452699129
2	1	0	60	88.5	68	0	0.25	17.5	0	81	main_noPush	21	13	2.68517663300736	4.10234895802569
2	1	0	66	70.5	68	0	0.25	17.5	0	88.5	main_noPush	21	13	2.46444399404572	3.81797735200962
2	1	0	294	70.5	278	1	1	17.5	0	70.5	main_noPush	21	13	NaN	0.730091169010848
2	1	0	283	189	278	0	1	17.5	0	70.5	main_noPush	21	13	1.78211633401224	3.58134130004328
2	1	0	266	189	278	0	1	17.5	0	189	main_noPush	21	13	NaN	0.81455500802258
2	1	0	288	234	278	0	0.25	17.5	0	189	main_noPush	21	13	0.777701656043064	1.55829549900955
2	1	0	261	234	278	0	0.25	17.5	0	234	main_noPush	21	13	NaN	0.0263078209827654
2	1	0	294	226.5	278	0	0.25	17.5	0	234	main_noPush	21	13	2.02074989699759	2.50766247999854
2	1	0	284	255	278	0	0.25	17.5	0	226.5	main_noPush	21	13	0.795773145975545	1.55165142496116
2	1	0	299	295	278	0	0.25	17.5	0	255	main_noPush	21	13	0.352493184036575	4.51993833400775
2	1	0	263	295	278	0	0.25	17.5	0	295	main_noPush	21	13	NaN	0.879248721990734
2	1	0	26	286	36	1	0.25	17.5	0	295	main_noPush	21	13	1.13889346498763	1.84226783696795
2	1	0	68	164.5	36	0	0.25	17.5	0	286	main_noPush	21	13	0.777287079021335	2.6017511980026
2	1	0	23	104.5	36	0	1	17.5	0	164.5	main_noPush	21	13	0.00256543402792886	3.86565244698431
2	1	0	50	68.5	36	0	0.25	17.5	0	104.5	main_noPush	21	13	1.45435795100639	2.12184471095679
2	1	0	36	55	36	0	0.25	17.5	0	68.5	main_noPush	21	13	2.30999998003244	3.09063746203901
2	1	0	27	55	36	0	0.25	17.5	0	55	main_noPush	21	13	NaN	1.4717018789961
2	1	0	40	35.5	36	0	0.25	17.5	0	55	main_noPush	21	13	1.10766994103324	1.83926221402362
2	1	0	68	40	36	0	0.25	17.5	0	35.5	main_noPush	21	13	0.774429818964563	3.61643505399115
2	1	0	66	40	36	0	1	17.5	0	40	main_noPush	21	13	NaN	1.19692281197058
2	1	0	51	56.5	36	0	0.25	17.5	0	40	main_noPush	21	13	0.728744304040447	1.32741949701449
