subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
75	4	1	249	150	235	0	0	25	0	main	22	13
75	4	0	191	202	235	0	0	25	0	main	22	13
75	4	0	277	202	235	0	1	25	0	main	22	13
75	4	0	171	246	200	1	0	25	0	main	22	13
75	4	0	198	202	200	0	0	25	0	main	22	13
75	4	0	155	202	200	0	1	25	0	main	22	13
75	4	0	227	180	200	0	0	25	0	main	22	13
75	4	0	193	206	200	0	0	25	0	main	22	13
75	4	0	200	187	200	0	0	25	0	main	22	13
75	4	0	209	190	200	0	0	25	1	main	22	13
75	4	0	175	190	200	0	1	25	0	main	22	13
75	4	0	184	190	200	0	0	25	0	main	22	13
75	4	0	230	190	200	0	0	25	0	main	22	13
75	4	0	153	209	200	0	0	25	0	main	22	13
75	4	0	161	209	200	0	1	25	1	main	22	13
75	4	0	195	187	200	0	1	25	0	main	22	13
75	4	0	195	193	200	0	1	25	0	main	22	13
75	4	0	234	193	200	0	0	25	0	main	22	13
75	4	0	215	214	200	0	1	25	0	main	22	13
75	4	0	172	214	200	0	1	25	1	main	22	13
75	4	0	207	201	200	0	0	25	0	main	22	13
75	4	0	166	201	200	0	1	25	0	main	22	13
75	4	0	199	182	200	0	1	25	0	main	22	13
75	4	0	253	182	200	0	0	25	0	main	22	13
75	4	0	227	227	200	0	1	25	0	main	22	13
75	4	0	174	227	200	0	0	25	0	main	22	13
75	4	0	152	193	200	0	1	25	0	main	22	13
75	4	0	214	175	200	0	1	25	1	main	22	13
75	4	0	130	197	108	1	1	25	0	main	22	13
75	4	0	107	162	108	0	0	25	0	main	22	13
75	4	0	106	127	108	0	1	25	0	main	22	13
75	4	0	274	127	242	1	1	25	0	main	22	13
75	4	0	204	209	242	0	1	25	0	main	22	13
75	4	0	213	209	242	0	0	25	0	main	22	13
75	4	0	214	209	242	0	1	25	0	main	22	13
75	4	0	222	209	242	0	0	25	0	main	22	13
75	4	0	233	228	242	0	0	25	0	main	22	13
75	4	0	245	228	273	1	0	25	0	main	22	13
75	4	0	283	228	273	0	0	25	0	main	22	13
75	4	0	244	261	273	0	1	25	0	main	22	13
75	4	0	226	259	273	0	1	25	0	main	22	13
75	4	0	215	246	273	0	1	25	1	main	22	13
75	4	0	290	230	273	0	1	25	0	main	22	13
75	4	0	285	265	273	0	0	25	0	main	22	13
75	4	0	254	265	242	1	0	25	1	main	22	13
75	4	0	250	265	242	0	0	25	0	main	22	13
75	4	0	250	265	242	0	1	25	0	main	22	13
75	4	0	220	265	242	0	0	25	0	main	22	13
75	4	0	242	239	242	0	1	25	0	main	22	13
