subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
61	3	1	217	190	214	0	0	10	0	main	22	12
61	3	0	225	204	214	0	0	10	0	main	22	12
61	3	0	217	220	214	0	1	10	0	main	22	12
61	3	0	208	218	214	0	0	10	0	main	22	12
61	3	0	209	212	214	0	0	10	0	main	22	12
61	3	0	217	210	214	0	0	10	0	main	22	12
61	3	0	235	213	242	1	1	10	0	main	22	12
61	3	0	258	231	242	0	0	10	0	main	22	12
61	3	0	244	254	242	0	1	10	0	main	22	12
61	3	0	231	247	242	0	0	10	1	main	22	12
61	3	0	239	241	242	0	1	10	1	main	22	12
61	3	0	155	239	157	1	1	10	0	main	22	12
61	3	0	156	160	157	0	1	10	0	main	22	12
61	3	0	152	158	157	0	1	10	0	main	22	12
61	3	0	161	155	157	0	1	10	0	main	22	12
61	3	0	174	158	157	0	1	10	0	main	22	12
61	3	0	172	166	157	0	1	10	0	main	22	12
61	3	0	146	169	157	0	0	10	0	main	22	12
61	3	0	164	155	157	0	0	10	0	main	22	12
61	3	0	149	161	157	0	0	10	0	main	22	12
61	3	0	151	153	157	0	0	10	0	main	22	12
61	3	0	164	152	157	0	0	10	0	main	22	12
61	3	0	166	160	157	0	0	10	0	main	22	12
61	3	0	169	162	157	0	1	10	1	main	22	12
61	3	0	160	164	157	0	1	10	0	main	22	12
61	3	0	157	162	157	0	0	10	0	main	22	12
61	3	0	229	159	215	1	0	10	0	main	22	12
61	3	0	220	228	215	0	0	10	0	main	22	12
61	3	0	225	226	215	0	0	10	0	main	22	12
61	3	0	212	226	215	0	1	10	0	main	22	12
61	3	0	96	222	103	1	0	10	1	main	22	12
61	3	0	101	94	103	0	1	10	0	main	22	12
61	3	0	107	96	103	0	0	10	0	main	22	12
61	3	0	91	100	103	0	0	10	0	main	22	12
61	3	0	106	93	103	0	0	10	0	main	22	12
61	3	0	102	98	103	0	0	10	0	main	22	12
61	3	0	85	100	103	0	0	10	0	main	22	12
61	3	0	106	93	103	0	0	10	0	main	22	12
61	3	0	111	98	103	0	0	10	0	main	22	12
61	3	0	85	106	103	0	0	10	0	main	22	12
61	3	0	100	97	103	0	1	10	0	main	22	12
61	3	0	80	98	74	1	1	10	0	main	22	12
61	3	0	69	83	74	0	1	10	1	main	22	12
61	3	0	76	75	74	0	1	10	0	main	22	12
61	3	0	77	75	74	0	1	10	0	main	22	12
61	3	0	81	76	74	0	0	10	0	main	22	12
61	3	0	82	78	74	0	0	10	0	main	22	12
61	3	0	79	80	74	0	1	10	0	main	22	12
61	3	0	71	79	74	0	1	10	1	main	22	12
61	3	0	26	79	25	1	1	10	0	main	22	12
61	3	0	14	32	25	0	1	10	0	main	22	12
61	3	0	36	23	25	0	1	10	0	main	22	12
61	3	0	22	25	25	0	0	10	1	main	22	12
61	3	0	42	24	25	0	1	10	0	main	22	12
61	3	0	33	37	25	0	1	10	0	main	22	12
61	3	0	31	35	25	0	1	10	0	main	22	12
61	3	0	25	33	25	0	1	10	0	main	22	12
61	3	0	27	30	25	0	1	10	0	main	22	12
61	3	0	19	29	25	0	1	10	0	main	22	12
61	3	0	250	23	260	1	1	10	0	main	22	12
61	3	0	239	249	260	0	1	10	0	main	22	12
61	3	0	242	246	260	0	0	10	0	main	22	12
61	3	0	247	244	260	0	1	10	0	main	22	12
61	3	0	250	245	260	0	0	10	0	main	22	12
61	3	0	254	247	260	0	0	10	0	main	22	12
61	3	0	229	252	204	1	1	10	1	main	22	12
61	3	0	221	218	204	0	1	10	0	main	22	12
61	3	0	215	215	204	0	1	10	1	main	22	12
61	3	0	200	215	204	0	0	10	0	main	22	12
61	3	0	196	204	204	0	0	10	0	main	22	12
61	3	0	197	202	204	0	0	10	0	main	22	12
61	3	0	204	200	204	0	0	10	0	main	22	12
61	3	0	199	201	204	0	1	10	0	main	22	12
61	3	0	210	200	204	0	1	10	0	main	22	12
61	3	0	211	204	204	0	1	10	0	main	22	12
61	3	0	227	207	229	1	1	10	0	main	22	12
61	3	0	230	218	229	0	0	10	0	main	22	12
61	3	0	231	225	229	0	0	10	0	main	22	12
61	3	0	244	228	229	0	0	10	0	main	22	12
61	3	0	224	235	229	0	1	10	0	main	22	12
61	3	0	225	229	229	0	1	10	0	main	22	12
61	3	0	239	227	229	0	0	10	0	main	22	12
61	3	0	231	233	229	0	0	10	0	main	22	12
61	3	0	240	232	229	0	0	10	0	main	22	12
61	3	0	238	236	229	0	1	10	0	main	22	12
61	3	0	228	237	229	0	0	10	0	main	22	12
61	3	0	226	231	229	0	1	10	0	main	22	12
61	3	0	203	229	229	0	1	10	0	main	22	12
61	3	0	229	224	229	0	0	10	1	main	22	12
61	3	0	240	225	229	0	0	10	0	main	22	12
61	3	0	232	232	229	0	1	10	0	main	22	12
61	3	0	216	232	229	0	0	10	0	main	22	12
61	3	0	221	221	229	0	0	10	0	main	22	12
61	3	0	225	221	229	0	1	10	0	main	22	12
61	3	0	225	223	229	0	0	10	0	main	22	12
61	3	0	217	224	229	0	1	10	0	main	22	12
61	3	0	223	222	229	0	0	10	1	main	22	12
61	3	0	228	223	229	0	0	10	0	main	22	12
61	3	0	234	227	229	0	1	10	1	main	22	12
61	3	0	145	230	151	1	0	10	0	main	22	12
61	3	0	139	140	151	0	1	10	0	main	22	12
61	3	0	161	140	151	0	0	10	0	main	22	12
61	3	0	146	160	147	1	1	10	0	main	22	12
61	3	0	142	153	147	0	1	10	0	main	22	12
61	3	0	134	140	147	0	0	10	0	main	22	12
61	3	0	158	133	147	0	0	10	0	main	22	12
61	3	0	132	152	147	0	0	10	0	main	22	12
61	3	0	150	143	147	0	0	10	1	main	22	12
61	3	0	136	146	147	0	1	10	0	main	22	12
61	3	0	145	140	147	0	1	10	1	main	22	12
61	3	0	148	143	147	0	0	10	1	main	22	12
61	3	0	138	144	147	0	0	10	0	main	22	12
61	3	0	139	143	147	0	0	10	0	main	22	12
61	3	0	138	142	147	0	1	10	1	main	22	12
61	3	0	152	141	147	0	1	10	0	main	22	12
61	3	0	148	142	147	0	0	10	0	main	22	12
61	3	0	145	143	147	0	0	10	0	main	22	12
61	3	0	146	144	147	0	1	10	1	main	22	12
61	3	0	135	145	147	0	0	10	0	main	22	12
61	3	0	150	141	147	0	1	10	0	main	22	12
61	3	0	146	143	147	0	1	10	0	main	22	12
61	3	0	140	144	147	0	1	10	0	main	22	12
61	3	0	148	142	147	0	1	10	0	main	22	12
61	3	0	158	145	147	0	0	10	0	main	22	12
61	3	0	163	151	147	0	0	10	0	main	22	12
61	3	0	151	156	147	0	1	10	0	main	22	12
61	3	0	148	155	147	0	1	10	0	main	22	12
61	3	0	144	151	147	0	1	10	0	main	22	12
61	3	0	132	148	147	0	0	10	1	main	22	12
61	3	0	138	142	147	0	0	10	0	main	22	12
61	3	0	138	140	147	0	0	10	0	main	22	12
61	3	0	148	138	147	0	0	10	0	main	22	12
61	3	0	166	142	147	0	1	10	0	main	22	12
61	3	0	148	165	147	0	0	10	0	main	22	12
61	3	0	155	162	147	0	0	10	0	main	22	12
61	3	0	78	160	80	1	1	10	0	main	22	12
61	3	0	70	84	80	0	1	10	0	main	22	12
61	3	0	83	69	80	0	0	10	0	main	22	12
61	3	0	82	76	80	0	1	10	0	main	22	12
61	3	0	73	77	80	0	0	10	0	main	22	12
61	3	0	66	75	80	0	0	10	0	main	22	12
61	3	0	78	72	80	0	1	10	0	main	22	12
61	3	0	73	74	80	0	1	10	0	main	22	12
61	3	0	65	74	80	0	0	10	0	main	22	12
61	3	0	103	71	80	0	1	10	0	main	22	12
61	3	0	80	101	80	0	0	10	0	main	22	12
61	3	0	66	90	80	0	1	10	0	main	22	12
61	3	0	89	77	80	0	1	10	0	main	22	12
61	3	0	77	86	80	0	1	10	0	main	22	12
61	3	0	76	78	80	0	1	10	0	main	22	12
61	3	0	81	77	80	0	0	10	0	main	22	12
61	3	0	71	78	80	0	0	10	0	main	22	12
61	3	0	78	75	80	0	1	10	0	main	22	12
61	3	0	80	76	80	0	1	10	1	main	22	12
61	3	0	66	79	80	0	1	10	0	main	22	12
61	3	0	71	69	80	0	0	10	0	main	22	12
61	3	0	268	70	264	1	1	10	0	main	22	12
61	3	0	268	268	264	0	1	10	0	main	22	12
61	3	0	259	268	264	0	1	10	0	main	22	12
61	3	0	262	265	264	0	1	10	0	main	22	12
61	3	0	267	264	264	0	1	10	0	main	22	12
61	3	0	277	265	264	0	1	10	0	main	22	12
61	3	0	243	277	264	0	0	10	0	main	22	12
61	3	0	163	248	153	1	0	10	0	main	22	12
61	3	0	150	166	153	0	1	10	0	main	22	12
61	3	0	141	150	153	0	0	10	0	main	22	12
61	3	0	152	145	153	0	0	10	0	main	22	12
61	3	0	150	151	153	0	0	10	0	main	22	12
61	3	0	45	152	56	1	1	10	1	main	22	12
61	3	0	58	48	56	0	1	10	0	main	22	12
61	3	0	62	53	56	0	1	10	0	main	22	12
61	3	0	28	60	56	0	1	10	0	main	22	12
61	3	0	41	32	56	0	0	10	0	main	22	12
61	3	0	70	38	56	0	0	10	0	main	22	12
61	3	0	49	70	56	0	1	10	0	main	22	12
61	3	0	66	50	56	0	0	10	0	main	22	12
61	3	0	58	61	56	0	0	10	0	main	22	12
61	3	0	70	59	56	0	0	10	0	main	22	12
61	3	0	49	68	56	0	0	10	0	main	22	12
61	3	0	48	56	56	0	1	10	0	main	22	12
61	3	0	67	52	56	0	0	10	0	main	22	12
61	3	0	62	60	56	0	1	10	0	main	22	12
61	3	0	62	61	56	0	0	10	0	main	22	12
61	3	0	48	62	56	0	0	10	0	main	22	12
61	3	0	52	57	56	0	0	10	0	main	22	12
61	3	0	240	55	236	1	1	10	0	main	22	12
61	3	0	224	240	236	0	0	10	1	main	22	12
61	3	0	231	224	236	0	0	10	0	main	22	12
61	3	0	220	226	236	0	0	10	0	main	22	12
61	3	0	230	224	236	0	1	10	0	main	22	12
61	3	0	256	226	251	1	1	10	0	main	22	12
61	3	0	262	248	251	0	0	10	0	main	22	12
61	3	0	256	253	251	0	1	10	0	main	22	12
61	3	0	132	254	146	1	0	10	0	main	22	12
61	3	0	134	134	146	0	1	10	0	main	22	12
61	3	0	137	134	146	0	0	10	0	main	22	12
61	3	0	143	137	146	0	0	10	0	main	22	12
61	3	0	144	142	146	0	1	10	0	main	22	12
61	3	0	148	144	146	0	1	10	0	main	22	12
61	3	0	220	148	217	1	1	10	0	main	22	12
61	3	1	94	218	110	0	1	25	0	main	22	12
61	3	0	117	98	110	0	1	25	0	main	22	12
61	3	0	68	108	110	0	1	25	0	main	22	12
61	3	0	126	86	110	0	0	25	0	main	22	12
61	3	0	95	103	110	0	0	25	0	main	22	12
61	3	0	153	99	121	1	1	25	0	main	22	12
61	3	0	105	153	121	0	1	25	0	main	22	12
