subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
113	2	1	91	150	121	0	1	25	0	main
113	2	0	129	127	121	0	0	25	0	main
113	2	0	110	127	121	0	0	25	0	main
113	2	0	173	127	209	1	1	25	0	main
113	2	0	198	147	209	0	0	25	0	main
113	2	0	187	168	209	0	0	25	0	main
113	2	0	192	172	209	0	1	25	0	main
113	2	0	219	179	209	0	0	25	0	main
113	2	0	231	214	204	1	0	25	1	main
113	2	0	244	221	204	0	1	25	0	main
113	2	0	199	232	204	0	1	25	0	main
113	2	0	199	222	204	0	0	25	0	main
113	2	0	211	211	242	1	1	25	0	main
113	2	0	246	215	242	0	1	25	0	main
113	2	0	252	231	242	0	0	25	0	main
113	2	0	225	238	242	0	1	25	0	main
113	2	0	227	231	242	0	0	25	0	main
113	2	0	255	231	242	0	1	25	0	main
113	2	0	92	242	80	1	1	25	1	main
113	2	0	43	86	80	0	1	25	1	main
113	2	0	72	79	80	0	0	25	0	main
113	2	0	2	79	16	1	0	25	0	main
113	2	0	1	44	16	0	0	25	0	main
113	2	0	11	31	16	0	0	25	0	main
113	2	0	19	31	16	0	0	25	0	main
113	2	0	20	31	16	0	1	25	0	main
113	2	0	54	31	16	0	1	25	0	main
113	2	0	250	31	239	1	1	25	0	main
113	2	0	248	238	239	0	1	25	0	main
113	2	0	190	238	239	0	0	25	0	main
113	2	0	220	239	239	0	1	25	1	main
113	2	0	270	234	239	0	0	25	0	main
113	2	0	19	238	48	1	0	25	0	main
113	2	0	69	89	48	0	1	25	0	main
113	2	0	64	89	48	0	0	25	0	main
113	2	0	35	89	48	0	0	25	0	main
113	2	0	50	58	48	0	0	25	0	main
113	2	0	47	55	48	0	0	25	0	main
113	2	0	62	49	48	0	1	25	0	main
113	2	0	72	56	48	0	0	25	0	main
113	2	0	45	63	48	0	0	25	0	main
113	2	0	50	54	48	0	1	25	0	main
113	2	0	57	52	48	0	1	25	0	main
113	2	0	78	54	48	0	1	25	1	main
113	2	0	17	65	48	0	0	25	1	main
113	2	0	51	43	48	0	0	25	0	main
113	2	0	47	45	48	0	0	25	0	main
113	2	0	5	46	48	0	0	25	0	main
113	2	0	52	31	48	0	0	25	0	main
113	2	0	28	37	48	0	1	25	0	main
113	2	0	2	42	48	0	0	25	1	main
113	2	0	45	28	48	0	1	25	0	main
113	2	0	12	38	48	0	1	25	0	main
113	2	0	54	32	48	0	0	25	0	main
113	2	0	37	40	48	0	1	25	0	main
113	2	0	6	36	2	1	1	25	0	main
113	2	0	42	31	2	0	1	25	0	main
113	2	0	46	38	2	0	1	25	0	main
113	2	0	11	26	2	0	1	25	1	main
113	2	0	41	24	2	0	0	25	0	main
113	2	0	248	32	279	1	0	25	1	main
113	2	0	266	244	279	0	0	25	0	main
113	2	0	252	249	279	0	1	25	0	main
113	2	0	203	251	279	0	1	25	0	main
113	2	0	243	222	279	0	1	25	0	main
113	2	0	273	225	279	0	0	25	0	main
113	2	0	225	253	279	0	0	25	0	main
113	2	0	275	246	279	0	0	25	0	main
113	2	0	288	251	279	0	1	25	0	main
113	2	0	246	268	279	0	0	25	0	main
113	2	0	272	263	279	0	0	25	0	main
113	2	0	232	263	224	1	1	25	0	main
113	2	0	236	249	224	0	1	25	0	main
113	2	0	185	245	224	0	1	25	0	main
113	2	0	248	213	224	0	1	25	0	main
113	2	0	206	222	224	0	0	25	0	main
113	2	0	199	223	224	0	1	25	1	main
113	2	0	199	219	224	0	0	25	0	main
113	2	0	186	211	224	0	1	25	0	main
113	2	0	222	198	224	0	1	25	0	main
113	2	0	199	211	224	0	1	25	0	main
113	2	0	244	205	224	0	0	25	0	main
113	2	0	260	221	224	0	0	25	0	main
113	2	0	277	248	224	0	0	25	0	main
113	2	0	202	246	224	0	1	25	1	main
113	2	0	275	229	224	0	0	25	0	main
113	2	0	212	256	224	0	1	25	0	main
113	2	0	221	233	259	1	0	25	0	main
113	2	0	247	233	259	0	1	25	0	main
113	2	0	214	233	259	0	0	25	0	main
113	2	0	242	233	259	0	1	25	0	main
113	2	0	227	233	296	1	0	25	0	main
113	2	0	288	233	296	0	0	25	0	main
113	2	0	257	261	296	0	0	25	0	main
113	2	0	293	261	296	0	0	25	0	main
113	2	0	285	261	296	0	1	25	1	main
113	2	0	268	261	296	0	1	25	0	main
113	2	0	282	261	296	0	1	25	1	main
113	2	0	273	261	296	0	1	25	0	main
113	2	0	282	261	296	0	0	25	0	main
113	2	0	297	261	296	0	0	25	0	main
113	2	0	298	269	296	0	1	25	0	main
113	2	0	204	275	137	1	0	25	0	main
113	2	0	119	147	137	0	1	25	1	main
113	2	0	149	142	137	0	1	25	1	main
113	2	0	152	142	137	0	1	25	0	main
113	2	0	127	142	137	0	1	25	0	main
113	2	0	113	142	137	0	1	25	0	main
113	2	0	165	142	137	0	1	25	0	main
113	2	0	142	142	149	1	1	25	0	main
113	2	0	207	142	149	0	0	25	0	main
113	2	0	165	198	149	0	1	25	0	main
113	2	0	184	188	149	0	1	25	0	main
113	2	0	182	188	149	0	0	25	1	main
113	2	0	114	188	149	0	0	25	0	main
113	2	0	154	154	149	0	0	25	1	main
113	2	0	177	154	149	0	1	25	1	main
113	2	0	165	169	149	0	1	25	0	main
113	2	0	174	169	149	0	1	25	0	main
113	2	0	164	169	149	0	0	25	0	main
113	2	0	140	169	149	0	1	25	1	main
113	2	0	7	161	15	1	1	25	0	main
113	2	0	38	11	15	0	1	25	1	main
113	2	0	32	17	15	0	1	25	0	main
113	2	0	13	25	15	0	1	25	1	main
113	2	0	24	25	15	0	1	25	0	main
113	2	0	0	25	15	0	0	25	1	main
113	2	0	8	25	15	0	0	25	0	main
113	2	0	18	25	15	0	1	25	0	main
113	2	0	32	25	15	0	0	25	1	main
113	2	0	25	32	15	0	1	25	0	main
113	2	0	21	32	15	0	0	25	0	main
113	2	0	7	32	15	0	1	25	0	main
113	2	0	35	27	15	0	1	25	0	main
113	2	0	32	27	15	0	0	25	0	main
113	2	0	23	27	15	0	0	25	0	main
113	2	0	245	27	225	1	1	25	0	main
113	2	0	209	245	225	0	0	25	0	main
113	2	0	251	233	225	0	1	25	0	main
113	2	0	247	233	225	0	1	25	0	main
113	2	0	208	241	225	0	0	25	1	main
113	2	0	246	241	225	0	1	25	0	main
113	2	0	244	243	225	0	0	25	0	main
113	2	0	207	243	225	0	1	25	0	main
113	2	0	233	226	225	0	1	25	0	main
113	2	0	281	226	225	0	1	25	0	main
113	2	0	181	273	225	0	1	25	0	main
113	2	0	235	198	225	0	1	25	0	main
113	2	0	262	214	225	0	1	25	0	main
113	2	0	220	247	225	0	0	25	0	main
113	2	0	262	237	225	0	0	25	0	main
113	2	0	209	237	225	0	1	25	0	main
113	2	0	199	237	225	0	0	25	0	main
113	2	0	212	230	238	1	1	25	0	main
113	2	0	234	222	238	0	1	25	0	main
113	2	0	270	233	238	0	0	25	1	main
113	2	0	284	237	238	0	0	25	0	main
113	2	0	257	273	238	0	0	25	0	main
113	2	0	244	255	238	0	0	25	0	main
113	2	0	179	234	217	1	0	25	0	main
113	2	0	189	208	217	0	0	25	0	main
113	2	0	227	175	217	0	0	25	1	main
113	2	0	295	194	256	1	0	25	0	main
113	2	0	235	248	256	0	1	25	0	main
113	2	0	289	231	256	0	0	25	0	main
113	2	0	254	254	256	0	1	25	0	main
113	2	0	230	262	256	0	0	25	0	main
113	2	0	243	251	256	0	0	25	0	main
113	2	0	198	244	256	0	1	25	0	main
113	2	0	245	220	256	0	1	25	0	main
113	2	0	231	227	256	0	1	25	1	main
113	2	0	272	221	256	0	0	25	0	main
113	2	0	277	262	256	0	0	25	1	main
113	2	0	216	251	256	0	0	25	0	main
113	2	0	277	231	256	0	0	25	0	main
113	2	0	250	237	256	0	0	25	0	main
113	2	0	283	246	256	0	1	25	0	main
113	2	0	285	253	256	0	0	25	0	main
113	2	0	278	264	256	0	1	25	1	main
113	2	0	250	256	256	0	0	25	1	main
113	2	0	244	252	256	0	0	25	0	main
