subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
91	4	1	190	150	176	0	0	10	0	main
91	4	0	181	163	176	0	0	10	0	main
91	4	0	189	171	176	0	0	10	0	main
91	4	0	180	190	176	0	0	10	0	main
91	4	0	188	183	176	0	1	10	0	main
91	4	0	183	188	176	0	0	10	0	main
91	4	0	168	188	176	0	1	10	0	main
91	4	0	170	168	176	0	0	10	0	main
91	4	0	191	170	176	0	1	10	0	main
91	4	0	170	187	176	0	0	10	0	main
91	4	0	174	176	176	0	0	10	0	main
91	4	0	149	176	165	1	0	10	0	main
91	4	0	172	155	165	0	1	10	0	main
91	4	0	157	161	165	0	1	10	0	main
91	4	0	149	161	165	0	1	10	0	main
91	4	0	182	156	165	0	0	10	0	main
91	4	0	171	176	165	0	0	10	0	main
91	4	0	180	173	165	0	0	10	0	main
91	4	0	174	175	165	0	0	10	0	main
91	4	0	177	175	165	0	0	10	1	main
91	4	0	172	175	165	0	1	10	0	main
91	4	0	160	172	165	0	0	10	0	main
91	4	0	164	165	154	1	0	10	0	main
91	4	0	142	165	154	0	0	10	0	main
91	4	0	156	150	154	0	0	10	0	main
91	4	0	175	154	154	0	1	10	0	main
91	4	0	26	175	24	1	1	10	0	main
91	4	0	27	34	24	0	1	10	0	main
91	4	0	25	30	24	0	0	10	0	main
91	4	0	27	27	24	0	0	10	0	main
91	4	0	32	27	24	0	0	10	0	main
91	4	0	30	31	24	0	0	10	0	main
91	4	0	41	31	49	1	1	10	0	main
91	4	0	39	37	49	0	0	10	0	main
91	4	0	59	37	49	0	1	10	0	main
91	4	0	48	59	49	0	1	10	0	main
91	4	0	43	53	49	0	0	10	0	main
91	4	0	42	45	49	0	0	10	0	main
91	4	0	35	42	49	0	1	10	0	main
91	4	0	62	38	49	0	1	10	0	main
91	4	0	44	60	49	0	0	10	0	main
91	4	0	59	54	49	0	0	10	0	main
91	4	0	46	50	49	0	1	10	1	main
91	4	0	66	50	49	0	0	10	0	main
91	4	0	54	55	49	0	1	10	0	main
91	4	0	37	55	49	0	0	10	0	main
91	4	0	70	49	49	0	1	10	0	main
91	4	0	50	62	49	0	0	10	0	main
91	4	0	63	62	49	0	1	10	0	main
91	4	0	45	62	49	0	0	10	0	main
91	4	0	23	54	49	0	0	10	0	main
91	4	0	34	35	49	0	0	10	0	main
91	4	0	53	35	49	0	1	10	0	main
91	4	0	51	52	49	0	0	10	0	main
91	4	0	57	52	49	0	0	10	0	main
91	4	0	56	58	49	0	0	10	0	main
