subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
9	1	1	56	150	72	0	0	10	0	main	17	0
9	1	0	79	74	72	0	0	10	0	main	17	0
9	1	0	74	74	72	0	1	10	0	main	17	0
9	1	0	70	74	72	0	1	10	0	main	17	0
9	1	0	87	74	72	0	0	10	0	main	17	0
9	1	0	77	86	72	0	1	10	0	main	17	0
9	1	0	66	86	72	0	1	10	0	main	17	0
9	1	0	66	86	72	0	1	10	0	main	17	0
9	1	0	60	71	72	0	0	10	0	main	17	0
9	1	0	69	71	72	0	0	10	0	main	17	0
9	1	0	73	71	60	1	0	10	0	main	17	0
9	1	0	65	71	60	0	0	10	1	main	17	0
9	1	0	62	58	60	0	1	10	0	main	17	0
9	1	0	47	58	60	0	1	10	0	main	17	0
9	1	0	74	58	60	0	1	10	0	main	17	0
9	1	0	48	58	60	0	1	10	0	main	17	0
9	1	0	55	58	60	0	0	10	0	main	17	0
9	1	0	64	58	60	0	0	10	0	main	17	0
9	1	0	61	58	60	0	0	10	0	main	17	0
9	1	0	77	58	60	0	1	10	0	main	17	0
9	1	0	56	58	60	0	1	10	1	main	17	0
9	1	0	43	61	60	0	1	10	0	main	17	0
9	1	0	65	61	60	0	0	10	0	main	17	0
9	1	0	60	61	60	0	0	10	1	main	17	0
9	1	0	167	61	170	1	0	10	0	main	17	0
9	1	0	168	156	170	0	1	10	0	main	17	0
9	1	0	160	156	170	0	0	10	0	main	17	0
9	1	0	160	156	170	0	0	10	0	main	17	0
9	1	0	182	156	170	0	0	10	0	main	17	0
9	1	0	171	156	170	0	0	10	0	main	17	0
9	1	0	184	156	170	0	0	10	0	main	17	0
9	1	0	163	156	170	0	0	10	0	main	17	0
9	1	0	249	156	259	1	1	10	0	main	17	0
9	1	0	256	244	259	0	1	10	0	main	17	0
9	1	0	255	244	259	0	1	10	0	main	17	0
9	1	0	265	244	259	0	0	10	0	main	17	0
9	1	0	255	244	259	0	0	10	0	main	17	0
9	1	0	86	244	75	1	0	10	0	main	17	0
9	1	0	80	105	75	0	1	10	0	main	17	0
9	1	0	92	105	75	0	1	10	1	main	17	0
9	1	0	73	105	75	0	0	10	0	main	17	0
9	1	0	86	87	75	0	0	10	0	main	17	0
9	1	0	80	87	75	0	0	10	0	main	17	0
9	1	0	82	87	75	0	1	10	0	main	17	0
9	1	0	5	87	17	1	0	10	1	main	17	0
9	1	0	10	12	17	0	1	10	0	main	17	0
9	1	0	31	12	17	0	1	10	0	main	17	0
9	1	0	13	12	17	0	0	10	0	main	17	0
9	1	0	10	12	17	0	0	10	0	main	17	0
9	1	0	15	12	17	0	1	10	0	main	17	0
9	1	0	24	12	17	0	0	10	0	main	17	0
9	1	0	23	12	17	0	1	10	0	main	17	0
9	1	0	26	12	17	0	1	10	0	main	17	0
9	1	0	10	12	17	0	0	10	0	main	17	0
9	1	0	17	12	17	0	0	10	0	main	17	0
9	1	0	25	12	17	0	1	10	0	main	17	0
9	1	0	19	12	17	0	0	10	0	main	17	0
9	1	0	10	12	17	0	1	10	0	main	17	0
9	1	0	23	12	17	0	1	10	0	main	17	0
9	1	0	19	12	17	0	0	10	0	main	17	0
9	1	0	14	12	17	0	0	10	0	main	17	0
9	1	0	30	12	17	0	1	10	0	main	17	0
9	1	0	22	12	17	0	0	10	0	main	17	0
9	1	0	17	21	17	0	0	10	0	main	17	0
9	1	0	28	21	17	0	1	10	0	main	17	0
9	1	0	35	21	17	0	0	10	0	main	17	0
9	1	0	22	21	17	0	0	10	0	main	17	0
9	1	0	9	21	17	0	0	10	0	main	17	0
9	1	0	29	21	17	0	1	10	1	main	17	0
9	1	0	17	21	17	0	0	10	0	main	17	0
9	1	0	8	21	17	0	1	10	0	main	17	0
9	1	0	18	21	17	0	1	10	0	main	17	0
9	1	0	9	21	17	0	1	10	0	main	17	0
9	1	0	15	21	17	0	0	10	0	main	17	0
