subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
25	1	1	244	150	214	0	1	17.5	0	150	main_noPush	13	6	NaN	3.71264204615727
25	1	0	187	246	214	0	0.25	17.5	0	150	main_noPush	13	6	0.177232789807022	2.8696710949298
25	1	0	207	196.5	214	0	1	17.5	0	246	main_noPush	13	6	0.0722187990322709	1.25236920919269
25	1	0	214	196.5	214	0	0.25	17.5	0	196.5	main_noPush	13	6	NaN	0.513544949935749
25	1	0	217	196.5	214	0	1	17.5	0	196.5	main_noPush	13	6	NaN	0.0272046898026019
25	1	0	24	196.5	17	1	1	17.5	0	196.5	main_noPush	13	6	NaN	0.0500189480371773
25	1	0	11	1.5	17	0	1	17.5	0	196.5	main_noPush	13	6	0.00297091598622501	3.66375627694651
25	1	0	4	1.5	17	0	1	17.5	0	1.5	main_noPush	13	6	NaN	0.0251286709681153
25	1	0	31	1.5	17	0	0.25	17.5	0	1.5	main_noPush	13	6	NaN	0.0693473420105875
25	1	0	28	34.5	17	0	0.25	17.5	1	1.5	main_noPush	13	6	0.16246936400421	2.27214393112808
25	1	0	5	34.5	17	0	0.25	17.5	0	34.5	main_noPush	13	6	NaN	0.114340964937583
25	1	0	19	6	17	0	0.25	17.5	1	34.5	main_noPush	13	6	0.00243083806708455	1.0304597930517
25	1	0	-0	36	17	0	1	17.5	0	6	main_noPush	13	6	1.01805889490061	1.86564942100085
25	1	0	283	4.5	279	1	0.25	17.5	0	36	main_noPush	13	6	0.00237904209643602	0.780354557093233
25	1	0	274	300	279	0	0.25	17.5	0	4.5	main_noPush	13	6	0.00237043504603207	4.88955602189526
25	1	0	296	285	279	0	1	17.5	0	300	main_noPush	13	6	0.749023298034444	1.36926921294071
25	1	0	288	285	279	0	0.25	17.5	0	285	main_noPush	13	6	NaN	0.113757171900943
25	1	0	280	285	279	0	0.25	17.5	0	285	main_noPush	13	6	NaN	0.423462925013155
25	1	0	286	285	279	0	1	17.5	0	285	main_noPush	13	6	NaN	0.28596961311996
25	1	0	280	285	279	0	1	17.5	0	285	main_noPush	13	6	NaN	0.288929234957322
25	1	0	153	285	117	1	0.25	17.5	0	285	main_noPush	13	6	NaN	0.204729660879821
25	1	0	127	151.5	117	0	1	17.5	0	285	main_noPush	13	6	0.00247165304608643	2.32376236910932
25	1	0	131	97.5	117	0	1	17.5	1	151.5	main_noPush	13	6	0.0913020160514861	1.95887187705375
25	1	0	98	136.5	117	0	1	17.5	0	97.5	main_noPush	13	6	0.052361509995535	2.03637349209748
25	1	0	120	87	117	0	0.25	17.5	0	136.5	main_noPush	13	6	0.00237507210113108	1.54349896102212
25	1	0	120	90	117	0	0.25	17.5	0	87	main_noPush	13	6	0.00274065183475614	0.910922154784203
25	1	0	123	118.5	117	0	0.25	17.5	0	90	main_noPush	13	6	0.00240745604969561	0.804514256073162
25	1	0	101	118.5	117	0	1	17.5	0	118.5	main_noPush	13	6	NaN	0.484332480933517
25	1	0	51	118.5	40	1	1	17.5	0	118.5	main_noPush	13	6	NaN	0.752113305032253
25	1	0	58	40.5	40	0	0.25	17.5	0	118.5	main_noPush	13	6	0.0025385208427906	1.46438492485322
25	1	0	17	40.5	40	0	1	17.5	0	40.5	main_noPush	13	6	NaN	1.47164920181967
25	1	0	274	1.5	258	1	0.25	17.5	0	40.5	main_noPush	13	6	0.0280841931235045	1.26523571508005
25	1	0	226	271.5	258	0	1	17.5	0	1.5	main_noPush	13	6	0.00259082182310522	4.56446995981969
25	1	0	242	246	258	0	0.25	17.5	0	271.5	main_noPush	13	6	0.00302154291421175	0.730208857916296
25	1	0	244	246	258	0	0.25	17.5	0	246	main_noPush	13	6	NaN	0.0906868488527834
25	1	0	266	246	258	0	1	17.5	0	246	main_noPush	13	6	NaN	0.325996652944013
25	1	0	252	289.5	258	0	1	17.5	0	246	main_noPush	13	6	0.634920782176778	3.68123919097707
25	1	0	267	256.5	258	0	0.25	17.5	0	289.5	main_noPush	13	6	0.13315732893534	0.933007580926642
25	1	0	272	256.5	258	0	1	17.5	0	256.5	main_noPush	13	6	NaN	0.332423832034692
25	1	0	256	256.5	258	0	0.25	17.5	0	256.5	main_noPush	13	6	NaN	0.828408936969936
25	1	0	284	256.5	258	0	0.25	17.5	1	256.5	main_noPush	13	6	NaN	1.59590006503277
25	1	0	233	300	211	1	0.25	17.5	0	256.5	main_noPush	13	6	0.00252127111889422	1.15149119216949
25	1	0	252	228	211	0	1	17.5	0	300	main_noPush	13	6	0.00243254587985575	1.24771292088553
25	1	0	220	250.5	211	0	1	17.5	0	228	main_noPush	13	6	0.511888303095475	1.36160770896822
25	1	0	219	222	211	0	0.25	17.5	0	250.5	main_noPush	13	6	0.0965235971380025	2.24759989511222
25	1	0	156	222	183	1	1	17.5	0	222	main_noPush	13	6	NaN	0.784394546877593
25	1	0	203	144	183	0	0.25	17.5	0	222	main_noPush	13	6	0.00266953720711172	1.60348352906294
25	1	0	179	202.5	183	0	0.25	17.5	0	144	main_noPush	13	6	0.00246800109744072	1.31485945009626
25	1	0	182	159	183	0	0.25	17.5	0	202.5	main_noPush	13	6	0.00249205203726888	1.14182537491433
25	1	0	160	181.5	183	0	1	17.5	1	159	main_noPush	13	6	0.00245846319012344	2.12314436305314
25	1	0	188	154.5	183	0	0.25	17.5	0	181.5	main_noPush	13	6	0.0958055718801916	0.892918691970408
25	1	0	178	192	183	0	0.25	17.5	1	154.5	main_noPush	13	6	0.00249016983434558	1.10537134087645
25	1	0	175	192	183	0	0.25	17.5	0	192	main_noPush	13	6	NaN	1.09880740009248
25	1	0	170	192	183	0	0.25	17.5	0	192	main_noPush	13	6	NaN	0.379701941041276
25	1	0	233	192	244	1	1	17.5	0	192	main_noPush	13	6	NaN	0.599942116998136
25	1	0	242	225	244	0	1	17.5	0	192	main_noPush	13	6	0.0937787909060717	0.920776742976159
25	1	0	232	247.5	244	0	1	17.5	0	225	main_noPush	13	6	0.228431947063655	1.944524633931
25	1	0	223	247.5	244	0	1	17.5	0	247.5	main_noPush	13	6	NaN	0.316926188999787
25	1	0	243	235.5	244	0	1	17.5	0	247.5	main_noPush	13	6	0.577878527110443	1.22946603014134
25	1	0	258	235.5	244	0	1	17.5	0	235.5	main_noPush	13	6	NaN	0.333133648149669
25	1	0	205	262.5	244	0	1	17.5	0	235.5	main_noPush	13	6	0.204943081829697	1.88985081296414
25	1	0	233	204	244	0	1	17.5	0	262.5	main_noPush	13	6	0.0025377799756825	1.04464588081464
25	1	0	235	247.5	244	0	1	17.5	1	204	main_noPush	13	6	0.00257348897866905	2.28809754992835
25	1	0	250	247.5	244	0	1	17.5	0	247.5	main_noPush	13	6	NaN	0.473035587929189
25	1	0	242	247.5	244	0	0.25	17.5	0	247.5	main_noPush	13	6	NaN	0.350453667109832
25	1	0	245	247.5	244	0	0.25	17.5	0	247.5	main_noPush	13	6	NaN	0.157548036891967
25	1	0	228	247.5	244	0	1	17.5	0	247.5	main_noPush	13	6	NaN	0.0264626271091402
25	1	0	217	247.5	244	0	1	17.5	0	247.5	main_noPush	13	6	NaN	0.69033667515032
25	1	0	111	229.5	88	1	0.25	17.5	0	247.5	main_noPush	13	6	0.00254794908687472	0.628688357071951
25	1	0	85	118.5	88	0	0.25	17.5	0	229.5	main_noPush	13	6	0.00260213785804808	1.69329884205945
25	1	0	78	93	88	0	1	17.5	0	118.5	main_noPush	13	6	0.00270270486362278	0.638205497991294
25	1	0	89	93	88	0	1	17.5	0	93	main_noPush	13	6	NaN	0.0255641238763928
25	1	0	95	93	88	0	0.25	17.5	0	93	main_noPush	13	6	NaN	0.784348385874182
25	1	0	94	93	88	0	0.25	17.5	0	93	main_noPush	13	6	NaN	0.226106832968071
25	1	0	89	93	88	0	1	17.5	0	93	main_noPush	13	6	NaN	0.158239865908399
25	1	0	94	93	88	0	1	17.5	0	93	main_noPush	13	6	NaN	0.175845183897763
25	1	0	67	93	62	1	0.25	17.5	0	93	main_noPush	13	6	NaN	0.0686300450470299
25	1	0	49	64.5	62	0	0.25	17.5	0	93	main_noPush	13	6	0.00261541898362339	0.600124000106007
25	1	0	74	64.5	62	0	1	17.5	1	64.5	main_noPush	13	6	NaN	0.182546857045963
25	1	0	50	64.5	62	0	1	17.5	0	64.5	main_noPush	13	6	NaN	1.56798780616373
25	1	0	63	64.5	62	0	0.25	17.5	0	64.5	main_noPush	13	6	NaN	0.091829955810681
25	1	0	92	64.5	62	0	1	17.5	0	64.5	main_noPush	13	6	NaN	0.494767190190032
25	1	0	41	87	62	0	1	17.5	0	64.5	main_noPush	13	6	0.00253971293568611	0.594271911075339
25	1	0	52	31.5	62	0	1	17.5	0	87	main_noPush	13	6	0.00257574510760605	0.970703862141818
25	1	0	36	40.5	26	1	0.25	17.5	0	31.5	main_noPush	13	6	0.158457661047578	0.598949838895351
25	1	0	34	40.5	26	0	0.25	17.5	0	40.5	main_noPush	13	6	NaN	0.731005108915269
25	1	0	17	40.5	26	0	1	17.5	1	40.5	main_noPush	13	6	NaN	0.239685969892889
25	1	0	9	13.5	26	0	0.25	17.5	0	40.5	main_noPush	13	6	0.00268240994773805	0.511023086961359
25	1	0	45	13.5	26	0	1	17.5	0	13.5	main_noPush	13	6	NaN	0.303212118102238
25	1	0	242	13.5	256	1	1	17.5	0	13.5	main_noPush	13	6	NaN	0.716219533002004
25	1	0	274	13.5	256	0	1	17.5	0	13.5	main_noPush	13	6	NaN	0.0248366671148688
25	1	0	237	270	256	0	1	17.5	0	13.5	main_noPush	13	6	0.00260426918976009	4.0941759319976
25	1	0	28	255	31	1	1	17.5	0	270	main_noPush	13	6	0.00258031184785068	0.571009109960869
25	1	0	42	27	31	0	1	17.5	0	255	main_noPush	13	6	0.00262330402620137	3.39678765996359
25	1	0	32	27	31	0	0.25	17.5	0	27	main_noPush	13	6	NaN	0.11241323989816
25	1	0	50	27	31	0	0.25	17.5	0	27	main_noPush	13	6	NaN	0.350810789037496
25	1	0	79	39	31	0	0.25	17.5	0	27	main_noPush	13	6	0.154834972927347	0.683584155980498
25	1	0	10	39	31	0	1	17.5	0	39	main_noPush	13	6	NaN	0.0244490369223058
25	1	0	34	9	31	0	0.25	17.5	0	39	main_noPush	13	6	0.37474344111979	1.35085985204205
25	1	0	48	16.5	31	0	1	17.5	0	9	main_noPush	13	6	0.202737790066749	0.865116791101173
25	1	1	208	150	214	0	1	17.5	0	150	main_noPush	13	6	NaN	2.80268263700418
25	1	0	216	222	214	0	1	17.5	0	150	main_noPush	13	6	0.00286845909431577	1.18401062907651
25	1	0	201	222	214	0	1	17.5	0	222	main_noPush	13	6	NaN	0.02435850398615
25	1	0	205	204	214	0	1	17.5	0	222	main_noPush	13	6	0.116719848010689	0.676899716025218
25	1	0	217	204	214	0	0.25	17.5	1	204	main_noPush	13	6	NaN	0.0237986189313233
25	1	0	252	204	214	0	0.25	17.5	0	204	main_noPush	13	6	NaN	0.0254770040046424
