subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
52	3	1	106	150	111	0	1	17.5	0	150	main_noPush	29	25	1.26585493888706	2.24278156692162
52	3	0	99	126	111	0	0.25	17.5	0	150	main_noPush	29	25	0.484013004228473	1.97294314997271
52	3	0	105	117	111	0	1	17.5	0	126	main_noPush	29	25	0.247553884983063	1.24427586980164
52	3	0	119	117	111	0	1	17.5	0	117	main_noPush	29	25	NaN	0.700734144076705
52	3	0	119	117	111	0	1	17.5	0	117	main_noPush	29	25	NaN	0.679765563923866
52	3	0	117	117	119	1	0.25	17.5	0	117	main_noPush	29	25	NaN	0.91904725972563
52	3	0	123	117	119	0	0.25	17.5	0	117	main_noPush	29	25	NaN	1.14359072828665
52	3	0	124	117	119	0	0.25	17.5	0	117	main_noPush	29	25	NaN	0.720140917226672
52	3	0	89	117	119	0	0.25	17.5	0	117	main_noPush	29	25	NaN	0.749521799851209
52	3	0	117	106.5	119	0	0.25	17.5	0	117	main_noPush	29	25	0.29329860303551	1.04946231888607
52	3	0	127	111	119	0	1	17.5	0	106.5	main_noPush	29	25	0.610849230084568	1.68523034499958
52	3	0	130	123	119	0	0.25	17.5	1	111	main_noPush	29	25	0.271337682846934	1.95317378500476
52	3	0	119	123	119	0	1	17.5	1	123	main_noPush	29	25	NaN	0.872500365134329
52	3	0	98	123	119	0	1	17.5	0	123	main_noPush	29	25	NaN	1.24745570123196
52	3	0	143	114	119	0	0.25	17.5	0	123	main_noPush	29	25	0.292188217397779	1.18987758504227
52	3	0	223	123	235	1	1	17.5	1	114	main_noPush	29	25	0.248393134213984	1.12787374202162
52	3	0	228	159	235	0	0.25	17.5	0	123	main_noPush	29	25	0.562749478034675	1.85795831307769
52	3	0	245	178.5	235	0	0.25	17.5	0	159	main_noPush	29	25	0.219146927352995	2.25843242928386
52	3	0	232	216	235	0	0.25	17.5	0	178.5	main_noPush	29	25	0.339508658740669	1.91434435313568
52	3	0	216	220.5	235	0	0.25	17.5	0	216	main_noPush	29	25	0.858499466907233	1.43824601080269
52	3	0	237	214.5	235	0	0.25	17.5	0	220.5	main_noPush	29	25	0.339739783201367	0.872029891237617
52	3	0	221	225	235	0	0.25	17.5	0	214.5	main_noPush	29	25	0.266043254174292	0.877348598092794
52	3	0	270	225	283	1	1	17.5	0	225	main_noPush	29	25	NaN	0.552880416158587
52	3	0	255	241.5	283	0	0.25	17.5	0	225	main_noPush	29	25	0.174928635824472	1.53625760087743
52	3	0	282	241.5	283	0	0.25	17.5	0	241.5	main_noPush	29	25	NaN	0.801088141277432
52	3	0	276	256.5	283	0	0.25	17.5	0	241.5	main_noPush	29	25	0.242947420570999	1.31389353377745
52	3	0	279	259.5	283	0	0.25	17.5	0	256.5	main_noPush	29	25	0.652434211224318	1.26179660204798
52	3	0	262	264	283	0	0.25	17.5	0	259.5	main_noPush	29	25	0.668254750780761	1.14459295198321
52	3	0	261	264	283	0	1	17.5	0	264	main_noPush	29	25	NaN	0.530778748914599
52	3	0	137	271.5	130	1	0.25	17.5	1	264	main_noPush	29	25	0.680783910211176	1.32210587430745
52	3	0	114	208.5	130	0	1	17.5	0	271.5	main_noPush	29	25	0.392310001887381	2.15246763592586
52	3	0	133	174	130	0	1	17.5	0	208.5	main_noPush	29	25	0.366917456965894	1.15231468109414
52	3	0	124	156	130	0	0.25	17.5	0	174	main_noPush	29	25	0.391137655824423	1.557052354794
52	3	0	113	135	130	0	1	17.5	0	156	main_noPush	29	25	0.341375002171844	0.972970575094223
52	3	0	152	120	130	0	1	17.5	0	135	main_noPush	29	25	0.461111641954631	1.07694610208273
52	3	0	101	138	130	0	1	17.5	0	120	main_noPush	29	25	0.244388083927333	1.22708735382184
52	3	0	127	132	130	0	0.25	17.5	1	138	main_noPush	29	25	0.195583327207714	1.60148054780439
52	3	0	116	132	130	0	1	17.5	0	132	main_noPush	29	25	NaN	0.65337836323306
52	3	0	128	126	130	0	0.25	17.5	0	132	main_noPush	29	25	0.222513413988054	0.562917451839894
52	3	0	106	126	130	0	0.25	17.5	0	126	main_noPush	29	25	NaN	0.483229442965239
52	3	0	115	118.5	130	0	1	17.5	0	126	main_noPush	29	25	0.247291216161102	1.09997663786635
52	3	0	115	118.5	130	0	1	17.5	0	118.5	main_noPush	29	25	NaN	0.482917509041727
52	3	0	121	118.5	130	0	1	17.5	0	118.5	main_noPush	29	25	NaN	0.531880334950984
52	3	0	167	118.5	130	0	1	17.5	0	118.5	main_noPush	29	25	NaN	0.437708788085729
52	3	0	129	142.5	130	0	0.25	17.5	0	118.5	main_noPush	29	25	0.635226159822196	1.60315381363034
52	3	0	134	142.5	130	0	1	17.5	0	142.5	main_noPush	29	25	NaN	0.683138323947787
52	3	0	114	142.5	130	0	1	17.5	0	142.5	main_noPush	29	25	NaN	0.482275976333767
52	3	0	67	129	130	0	1	17.5	0	142.5	main_noPush	29	25	0.149919820018113	0.690223600715399
