subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
10	1	1	149	213	150	0	1	17.5	0	150	main_noPush	27	4	4.42458380782045	6.53582336590625
10	1	0	144	148.5	150	0	1	17.5	0	213	main_noPush	27	4	0.0761244241148233	1.76602784707211
10	1	0	160	148.5	150	0	0.25	17.5	0	148.5	main_noPush	27	4	NaN	0.169599154032767
10	1	0	143	148.5	150	0	0.25	17.5	0	148.5	main_noPush	27	4	NaN	0.169013587059453
10	1	0	154	148.5	150	0	0.25	17.5	1	148.5	main_noPush	27	4	NaN	0.125861824955791
10	1	0	180	190.5	150	0	0.25	17.5	0	148.5	main_noPush	27	4	1.09055670606904	2.28446236811578
10	1	0	74	190.5	94	1	0.25	17.5	0	190.5	main_noPush	27	4	NaN	0.261407813988626
10	1	0	115	100.5	94	0	0.25	17.5	1	190.5	main_noPush	27	4	0.00239262590184808	1.46506490907632
10	1	0	97	100.5	94	0	1	17.5	0	100.5	main_noPush	27	4	NaN	0.0499265731777996
10	1	0	225	100.5	222	1	1	17.5	0	100.5	main_noPush	27	4	NaN	0.0503431670367718
10	1	0	210	222	222	0	1	17.5	0	100.5	main_noPush	27	4	0.0024173439014703	1.96189228398725
10	1	0	227	222	222	0	1	17.5	0	222	main_noPush	27	4	NaN	0.0244562700390816
10	1	0	227	222	222	0	1	17.5	0	222	main_noPush	27	4	NaN	0.263988941907883
10	1	0	189	222	222	0	0.25	17.5	1	222	main_noPush	27	4	NaN	0.0755008410196751
10	1	0	215	202.5	222	0	0.25	17.5	0	222	main_noPush	27	4	0.00238627986982465	0.454804073087871
10	1	0	2	202.5	3	1	0.25	17.5	0	202.5	main_noPush	27	4	NaN	0.0255839789751917
10	1	0	1	6	3	0	0.25	17.5	0	202.5	main_noPush	27	4	0.0023940009996295	3.16296756407246
10	1	0	8	6	3	0	0.25	17.5	0	6	main_noPush	27	4	NaN	0.0523173569235951
10	1	0	8	6	3	0	0.25	17.5	0	6	main_noPush	27	4	NaN	0.120555473957211
10	1	0	11	6	3	0	1	17.5	0	6	main_noPush	27	4	NaN	0.0286308920476586
10	1	0	25	6	37	1	1	17.5	0	6	main_noPush	27	4	NaN	0.850174325052649
10	1	0	39	6	37	0	1	17.5	0	6	main_noPush	27	4	NaN	0.051056148018688
10	1	0	34	33	37	0	0.25	17.5	0	6	main_noPush	27	4	0.00252248696051538	0.512178309028968
10	1	0	72	33	37	0	0.25	17.5	0	33	main_noPush	27	4	NaN	0.0246285740286112
10	1	0	11	57	37	0	0.25	17.5	0	33	main_noPush	27	4	0.00241595902480185	0.485898262122646
10	1	0	258	24	260	1	0.25	17.5	1	57	main_noPush	27	4	0.00247254897840321	0.682752445107326
10	1	0	256	262.5	260	0	0.25	17.5	0	24	main_noPush	27	4	0.00242756400257349	3.78691258700565
10	1	0	262	262.5	260	0	1	17.5	0	262.5	main_noPush	27	4	NaN	0.0746385508682579
10	1	0	239	262.5	260	0	0.25	17.5	1	262.5	main_noPush	27	4	NaN	0.170047918101773
10	1	0	251	262.5	260	0	1	17.5	0	262.5	main_noPush	27	4	NaN	0.0246107808779925
10	1	0	279	262.5	260	0	0.25	17.5	0	262.5	main_noPush	27	4	NaN	0.0266278679482639
10	1	0	223	262.5	260	0	0.25	17.5	0	262.5	main_noPush	27	4	NaN	0.0998946449253708
10	1	0	260	247.5	260	0	0.25	17.5	0	262.5	main_noPush	27	4	0.00251200492493808	0.554144443944097
10	1	0	244	247.5	260	0	0.25	17.5	0	247.5	main_noPush	27	4	NaN	0.12433861894533
10	1	0	255	247.5	260	0	1	17.5	0	247.5	main_noPush	27	4	NaN	0.0508537620771676
10	1	0	245	247.5	260	0	0.25	17.5	0	247.5	main_noPush	27	4	NaN	0.0974949158262461
10	1	0	272	247.5	260	0	0.25	17.5	0	247.5	main_noPush	27	4	NaN	0.0246797900181264
10	1	0	17	249	6	1	0.25	17.5	0	247.5	main_noPush	27	4	0.00249130697920918	0.100747095886618
10	1	0	8	15	6	0	0.25	17.5	0	249	main_noPush	27	4	0.00245261308737099	3.76692543295212
10	1	0	2	15	6	0	1	17.5	0	15	main_noPush	27	4	NaN	0.170477573992684
10	1	0	14	15	6	0	1	17.5	0	15	main_noPush	27	4	NaN	0.050441131927073
10	1	0	25	15	6	0	0.25	17.5	0	15	main_noPush	27	4	NaN	0.0294879889115691
10	1	0	14	15	6	0	1	17.5	1	15	main_noPush	27	4	NaN	0.88390153599903
10	1	0	15	15	6	0	0.25	17.5	1	15	main_noPush	27	4	NaN	0.0247456398792565
10	1	0	18	15	6	0	0.25	17.5	0	15	main_noPush	27	4	NaN	0.144948414992541
10	1	0	173	15	154	1	1	17.5	0	15	main_noPush	27	4	NaN	0.119903080863878
10	1	0	176	174	154	0	0.25	17.5	0	15	main_noPush	27	4	0.0030190609395504	2.55888019106351
10	1	0	137	174	154	0	1	17.5	1	174	main_noPush	27	4	NaN	0.0745435589924455
10	1	0	143	154.5	154	0	0.25	17.5	0	174	main_noPush	27	4	0.00271417805925012	0.368240895913914
10	1	0	166	154.5	154	0	0.25	17.5	1	154.5	main_noPush	27	4	NaN	0.0255351678933948
10	1	0	162	154.5	154	0	0.25	17.5	0	154.5	main_noPush	27	4	NaN	0.0746055489871651
10	1	0	146	154.5	154	0	1	17.5	0	154.5	main_noPush	27	4	NaN	0.0247520941775292
10	1	0	167	154.5	154	0	1	17.5	0	154.5	main_noPush	27	4	NaN	0.0279876121785492
10	1	0	151	154.5	154	0	0.25	17.5	0	154.5	main_noPush	27	4	NaN	0.0249752700328827
10	1	0	175	154.5	154	0	1	17.5	0	154.5	main_noPush	27	4	NaN	0.145697897067294
10	1	0	156	160.5	154	0	0.25	17.5	0	154.5	main_noPush	27	4	0.00255102291703224	0.19437878485769
10	1	0	148	160.5	154	0	1	17.5	0	160.5	main_noPush	27	4	NaN	0.0270333790685982
10	1	0	152	160.5	154	0	0.25	17.5	0	160.5	main_noPush	27	4	NaN	0.0288125029765069
10	1	0	149	160.5	154	0	0.25	17.5	0	160.5	main_noPush	27	4	NaN	0.0753727268893272
10	1	0	161	160.5	154	0	1	17.5	0	160.5	main_noPush	27	4	NaN	0.0968453099485487
10	1	0	144	160.5	123	1	0.25	17.5	0	160.5	main_noPush	27	4	NaN	0.0272161699831486
10	1	0	108	160.5	123	0	0.25	17.5	0	160.5	main_noPush	27	4	NaN	0.0489460399840027
10	1	0	135	141	123	0	1	17.5	0	160.5	main_noPush	27	4	0.00258421618491411	0.55943191703409
10	1	0	129	141	123	0	1	17.5	1	141	main_noPush	27	4	NaN	0.0764013370499015
10	1	0	83	141	93	1	1	17.5	0	141	main_noPush	27	4	NaN	0.0540806909557432
10	1	0	84	88.5	93	0	1	17.5	0	141	main_noPush	27	4	0.00258749513886869	0.856945655075833
10	1	0	53	88.5	93	0	1	17.5	1	88.5	main_noPush	27	4	NaN	0.124539755051956
10	1	0	98	88.5	93	0	1	17.5	0	88.5	main_noPush	27	4	NaN	0.120914556086063
10	1	0	61	88.5	93	0	0.25	17.5	0	88.5	main_noPush	27	4	NaN	0.145165178924799
10	1	0	83	78	93	0	0.25	17.5	0	88.5	main_noPush	27	4	0.00263603287748992	0.388247983995825
10	1	0	89	78	93	0	0.25	17.5	0	78	main_noPush	27	4	NaN	0.0994683350436389
10	1	0	93	78	93	0	0.25	17.5	0	78	main_noPush	27	4	NaN	0.0246239120606333
10	1	0	68	78	93	0	1	17.5	0	78	main_noPush	27	4	NaN	0.0270954370498657
10	1	0	105	78	93	0	1	17.5	0	78	main_noPush	27	4	NaN	0.0764194999355823
10	1	0	93	91.5	93	0	1	17.5	0	78	main_noPush	27	4	0.00257883500307798	0.336655430030078
10	1	0	89	91.5	93	0	1	17.5	0	91.5	main_noPush	27	4	NaN	0.0256197559647262
10	1	0	80	91.5	93	0	1	17.5	0	91.5	main_noPush	27	4	NaN	0.156349767930806
10	1	0	94	94.5	93	0	1	17.5	0	91.5	main_noPush	27	4	0.00379627291113138	0.233389748958871
10	1	0	178	93	170	1	0.25	17.5	0	94.5	main_noPush	27	4	0.00260743498802185	0.100976594025269
10	1	0	150	172.5	170	0	0.25	17.5	1	93	main_noPush	27	4	0.00261181290261447	1.39540972188115
10	1	0	183	172.5	170	0	1	17.5	0	172.5	main_noPush	27	4	NaN	0.139739706879482
10	1	0	180	172.5	170	0	0.25	17.5	0	172.5	main_noPush	27	4	NaN	0.0288250930607319
