subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	z_t	cond	trial
32	3	1.0	237	150.0	222.0	1.0	0.0	15	150.0	stable_high	0
32	3	0.0	204	239.99999999999983	222.0	0.0	0.0	15	150.0	stable_high	1
32	3	0.0	222	182.99999999999994	222.0	0.0	0.0	15	239.99999999999983	stable_high	2
32	3	0.0	237	209.9999999999999	222.0	0.0	0.0	15	182.99999999999994	stable_high	3
32	3	0.0	222	239.99999999999983	222.0	0.0	0.0	15	209.9999999999999	stable_high	4
32	3	0.0	180	224.99999999999977	222.0	0.0	0.0	15	239.99999999999983	stable_high	5
32	3	0.0	225	182.99999999999994	222.0	0.0	0.0	15	224.99999999999977	stable_high	6
32	3	0.0	234	227.99999999999977	222.0	0.0	0.15	15	182.99999999999994	stable_high	7
32	3	0.0	216	230.99999999999983	222.0	0.0	0.15	15	227.99999999999977	stable_high	8
32	3	0.0	222	212.9999999999999	222.0	0.0	0.3	15	230.99999999999983	stable_high	9
32	3	0.0	207	218.99999999999983	222.0	0.0	0.45	15	212.9999999999999	stable_high	10
32	3	0.0	228	215.9999999999999	222.0	0.0	0.45	15	218.99999999999983	stable_high	11
32	3	0.0	213	224.99999999999977	222.0	0.0	0.6	15	215.9999999999999	stable_high	12
32	3	0.0	210	230.99999999999983	222.0	0.0	0.6	15	224.99999999999977	stable_high	13
32	3	0.0	219	218.99999999999983	222.0	0.0	0.75	15	230.99999999999983	stable_high	14
32	3	0.0	216	212.9999999999999	222.0	0.0	0.9	15	218.99999999999983	stable_high	15
32	3	0.0	204	209.9999999999999	222.0	0.0	1.05	15	212.9999999999999	stable_high	16
32	3	0.0	249	206.99999999999983	222.0	0.0	1.05	15	209.9999999999999	stable_high	17
32	3	0.0	207	221.99999999999983	222.0	0.0	1.05	15	206.99999999999983	stable_high	18
32	3	0.0	210	215.9999999999999	222.0	0.0	1.2	15	221.99999999999983	stable_high	19
32	3	0.0	219	218.99999999999983	222.0	0.0	1.35	15	215.9999999999999	stable_high	20
32	3	0.0	231	221.99999999999983	222.0	0.0	1.5	15	218.99999999999983	stable_high	21
32	3	0.0	204	224.99999999999977	222.0	0.0	1.5	15	221.99999999999983	stable_high	22
32	3	0.0	231	215.9999999999999	222.0	0.0	1.5	15	224.99999999999977	stable_high	23
32	3	0.0	246	221.99999999999983	222.0	0.0	1.5	15	215.9999999999999	stable_high	24
32	3	0.0	213	239.99999999999983	222.0	0.0	1.5	15	221.99999999999983	stable_high	25
32	3	0.0	222	227.99999999999977	222.0	0.0	1.65	15	239.99999999999983	stable_high	26
32	3	0.0	204	221.99999999999983	222.0	0.0	1.65	15	227.99999999999977	stable_high	27
32	3	0.0	222	212.9999999999999	222.0	0.0	1.8	15	221.99999999999983	stable_high	28
32	3	0.0	258	218.99999999999983	222.0	0.0	1.8	15	212.9999999999999	stable_high	29
32	3	0.0	213	254.99999999999991	222.0	0.0	1.8	15	218.99999999999983	stable_high	30
32	3	0.0	123	239.99999999999983	138.0	1.0	1.8	15	254.99999999999991	stable_high	31
32	3	0.0	123	194.99999999999991	138.0	0.0	1.8	15	239.99999999999983	stable_high	32
32	3	0.0	147	135.00000000000006	138.0	0.0	1.8	15	194.99999999999991	stable_high	33
32	3	0.0	156	141.00000000000003	138.0	0.0	1.8	15	135.00000000000006	stable_high	34
32	3	0.0	153	153.0	138.0	0.0	1.95	15	141.00000000000003	stable_high	35
32	3	0.0	147	155.99999999999997	126.0	1.0	2.1	15	153.0	stable_high	36
32	3	0.0	108	155.99999999999997	126.0	0.0	2.1	15	155.99999999999997	stable_high	37
32	3	0.0	117	126.00000000000006	126.0	0.0	2.25	15	155.99999999999997	stable_high	38
32	3	0.0	126	114.00000000000004	126.0	0.0	2.25	15	126.00000000000006	stable_high	39
32	3	0.0	141	123.00000000000006	126.0	0.0	2.25	15	114.00000000000004	stable_high	40
32	3	0.0	132	135.00000000000006	126.0	0.0	2.4	15	123.00000000000006	stable_high	41
32	3	0.0	147	141.00000000000003	126.0	0.0	2.55	15	135.00000000000006	stable_high	42
32	3	0.0	141	144.00000000000003	126.0	0.0	2.7	15	141.00000000000003	stable_high	43
32	3	0.0	132	144.00000000000003	126.0	0.0	2.85	15	144.00000000000003	stable_high	44
32	3	0.0	141	144.00000000000003	126.0	0.0	3.0	15	144.00000000000003	stable_high	45
32	3	0.0	138	144.00000000000003	126.0	0.0	3.15	15	144.00000000000003	stable_high	46
32	3	0.0	123	144.00000000000003	126.0	0.0	3.15	15	144.00000000000003	stable_high	47
32	3	0.0	123	132.00000000000006	126.0	0.0	3.3	15	144.00000000000003	stable_high	48
32	3	0.0	135	132.00000000000006	126.0	0.0	3.45	15	132.00000000000006	stable_high	49
32	3	0.0	129	132.00000000000006	126.0	0.0	3.6	15	132.00000000000006	stable_high	50
32	3	0.0	132	132.00000000000006	126.0	0.0	3.75	15	132.00000000000006	stable_high	51
32	3	0.0	153	132.00000000000006	126.0	0.0	3.75	15	132.00000000000006	stable_high	52
32	3	0.0	135	138.00000000000003	126.0	0.0	3.9	15	132.00000000000006	stable_high	53
32	3	0.0	144	141.00000000000003	126.0	0.0	4.05	15	138.00000000000003	stable_high	54
32	3	0.0	105	144.00000000000003	126.0	0.0	4.05	15	141.00000000000003	stable_high	55
32	3	0.0	132	120.00000000000006	126.0	0.0	4.05	15	144.00000000000003	stable_high	56
32	3	0.0	111	129.00000000000006	126.0	0.0	4.05	15	120.00000000000006	stable_high	57
32	3	0.0	135	129.00000000000006	126.0	0.0	4.2	15	129.00000000000006	stable_high	58
32	3	0.0	120	135.00000000000006	126.0	0.0	4.2	15	129.00000000000006	stable_high	59
32	3	0.0	123	129.00000000000006	126.0	0.0	4.35	15	135.00000000000006	stable_high	60
32	3	0.0	243	126.00000000000006	255.0	1.0	4.35	15	129.00000000000006	stable_high	61
32	3	0.0	231	176.99999999999991	255.0	0.0	4.35	15	126.00000000000006	stable_high	62
32	3	0.0	246	221.99999999999983	255.0	0.0	4.35	15	176.99999999999991	stable_high	63
32	3	0.0	255	248.9999999999999	255.0	0.0	4.5	15	221.99999999999983	stable_high	64
32	3	0.0	48	251.99999999999991	39.0	1.0	4.5	15	248.9999999999999	stable_high	65
32	3	0.0	15	59.99999999999994	39.0	0.0	4.5	15	251.99999999999991	stable_high	66
32	3	0.0	48	29.999999999999968	39.0	0.0	4.5	15	59.99999999999994	stable_high	67
32	3	0.0	39	38.99999999999997	39.0	0.0	4.65	15	29.999999999999968	stable_high	68
32	3	0.0	138	41.999999999999964	141.0	1.0	4.65	15	38.99999999999997	stable_high	69
32	3	0.0	150	132.00000000000006	141.0	0.0	4.65	15	41.999999999999964	stable_high	70
32	3	0.0	126	144.00000000000003	141.0	0.0	4.65	15	132.00000000000006	stable_high	71
32	3	0.0	147	135.00000000000006	141.0	0.0	4.65	15	144.00000000000003	stable_high	72
32	3	0.0	147	141.00000000000003	141.0	0.0	4.8	15	135.00000000000006	stable_high	73
32	3	0.0	138	144.00000000000003	141.0	0.0	4.95	15	141.00000000000003	stable_high	74
32	3	0.0	165	144.00000000000003	141.0	0.0	4.95	15	144.00000000000003	stable_high	75
32	3	0.0	135	161.99999999999997	141.0	0.0	4.95	15	144.00000000000003	stable_high	76
32	3	0.0	180	153.0	198.0	1.0	4.95	15	161.99999999999997	stable_high	77
32	3	0.0	213	170.99999999999997	198.0	0.0	4.95	15	153.0	stable_high	78
32	3	0.0	207	203.9999999999999	198.0	0.0	5.1	15	170.99999999999997	stable_high	79
32	3	0.0	195	206.99999999999983	198.0	0.0	5.25	15	203.9999999999999	stable_high	80
32	3	0.0	201	206.99999999999983	198.0	0.0	5.4	15	206.99999999999983	stable_high	81
32	3	0.0	204	206.99999999999983	198.0	0.0	5.55	15	206.99999999999983	stable_high	82
32	3	0.0	177	206.99999999999983	198.0	0.0	5.55	15	206.99999999999983	stable_high	83
32	3	0.0	189	191.99999999999991	198.0	0.0	5.7	15	206.99999999999983	stable_high	84
32	3	0.0	216	191.99999999999991	198.0	0.0	5.7	15	191.99999999999991	stable_high	85
32	3	0.0	198	206.99999999999983	198.0	0.0	5.85	15	191.99999999999991	stable_high	86
32	3	0.0	210	200.9999999999999	198.0	0.0	6.0	15	206.99999999999983	stable_high	87
32	3	0.0	204	203.9999999999999	198.0	0.0	6.15	15	200.9999999999999	stable_high	88
32	3	0.0	189	206.99999999999983	198.0	0.0	6.15	15	203.9999999999999	stable_high	89
32	3	0.0	204	197.9999999999999	198.0	0.0	6.3	15	206.99999999999983	stable_high	90
32	3	0.0	189	200.9999999999999	198.0	0.0	6.45	15	197.9999999999999	stable_high	91
32	3	0.0	222	197.9999999999999	198.0	0.0	6.45	15	200.9999999999999	stable_high	92
32	3	0.0	192	215.9999999999999	198.0	0.0	6.45	15	197.9999999999999	stable_high	93
32	3	0.0	126	206.99999999999983	150.0	1.0	6.45	15	215.9999999999999	stable_high	94
32	3	0.0	123	141.00000000000003	150.0	0.0	6.45	15	206.99999999999983	stable_high	95
32	3	0.0	165	132.00000000000006	150.0	0.0	6.45	15	141.00000000000003	stable_high	96
32	3	0.0	132	161.99999999999997	150.0	0.0	6.45	15	132.00000000000006	stable_high	97
32	3	0.0	159	150.0	150.0	0.0	6.6	15	161.99999999999997	stable_high	98
32	3	0.0	141	153.0	150.0	0.0	6.75	15	150.0	stable_high	99
32	3	1.0	264	150.0	240.0	1.0	0.0	15	150.0	stable_low	0
32	3	0.0	237	155.99999999999997	240.0	0.0	0.0	15	150.0	stable_low	1
32	3	0.0	222	197.9999999999999	240.0	0.0	0.0	15	155.99999999999997	stable_low	2
32	3	0.0	237	203.9999999999999	240.0	0.0	0.0	15	197.9999999999999	stable_low	3
32	3	0.0	189	227.99999999999977	183.0	1.0	0.0	15	203.9999999999999	stable_low	4
32	3	0.0	162	212.9999999999999	183.0	0.0	0.0	15	227.99999999999977	stable_low	5
32	3	0.0	177	173.99999999999997	183.0	0.0	0.01	15	212.9999999999999	stable_low	6
32	3	0.0	162	176.99999999999991	183.0	0.0	0.01	15	173.99999999999997	stable_low	7
32	3	0.0	171	173.99999999999997	183.0	0.0	0.02	15	176.99999999999991	stable_low	8
32	3	0.0	186	170.99999999999997	183.0	0.0	0.02	15	173.99999999999997	stable_low	9
32	3	0.0	201	179.99999999999994	183.0	0.0	0.02	15	170.99999999999997	stable_low	10
32	3	0.0	183	197.9999999999999	183.0	0.0	0.02	15	179.99999999999994	stable_low	11
32	3	0.0	165	191.99999999999991	183.0	0.0	0.02	15	197.9999999999999	stable_low	12
32	3	0.0	177	167.99999999999997	183.0	0.0	0.03	15	191.99999999999991	stable_low	13
32	3	0.0	204	170.99999999999997	183.0	0.0	0.03	15	167.99999999999997	stable_low	14
32	3	0.0	162	200.9999999999999	183.0	0.0	0.03	15	170.99999999999997	stable_low	15
32	3	0.0	198	191.99999999999991	183.0	0.0	0.04	15	200.9999999999999	stable_low	16
32	3	0.0	195	194.99999999999991	183.0	0.0	0.05	15	191.99999999999991	stable_low	17
32	3	0.0	192	194.99999999999991	168.0	1.0	0.06	15	194.99999999999991	stable_low	18
32	3	0.0	132	194.99999999999991	168.0	0.0	0.06	15	194.99999999999991	stable_low	19
32	3	0.0	132	164.99999999999997	168.0	0.0	0.06	15	194.99999999999991	stable_low	20
32	3	0.0	165	141.00000000000003	168.0	0.0	0.06	15	164.99999999999997	stable_low	21
32	3	0.0	189	161.99999999999997	168.0	0.0	0.06	15	141.00000000000003	stable_low	22
32	3	0.0	147	185.99999999999994	168.0	0.0	0.06	15	161.99999999999997	stable_low	23
32	3	0.0	174	173.99999999999997	168.0	0.0	0.07	15	185.99999999999994	stable_low	24
32	3	0.0	180	176.99999999999991	168.0	0.0	0.08	15	173.99999999999997	stable_low	25
32	3	0.0	171	179.99999999999994	168.0	0.0	0.09	15	176.99999999999991	stable_low	26
32	3	0.0	177	179.99999999999994	168.0	0.0	0.1	15	179.99999999999994	stable_low	27
32	3	0.0	156	179.99999999999994	168.0	0.0	0.1	15	179.99999999999994	stable_low	28
32	3	0.0	147	170.99999999999997	168.0	0.0	0.1	15	179.99999999999994	stable_low	29
32	3	0.0	186	158.99999999999997	168.0	0.0	0.1	15	170.99999999999997	stable_low	30
32	3	0.0	162	176.99999999999991	168.0	0.0	0.1	15	158.99999999999997	stable_low	31
32	3	0.0	192	170.99999999999997	168.0	0.0	0.1	15	176.99999999999991	stable_low	32
32	3	0.0	171	179.99999999999994	168.0	0.0	0.11	15	170.99999999999997	stable_low	33
32	3	0.0	168	179.99999999999994	168.0	0.0	0.12	15	179.99999999999994	stable_low	34
32	3	0.0	177	179.99999999999994	168.0	0.0	0.13	15	179.99999999999994	stable_low	35
32	3	0.0	189	179.99999999999994	168.0	0.0	0.14	15	179.99999999999994	stable_low	36
32	3	0.0	165	179.99999999999994	168.0	0.0	0.14	15	179.99999999999994	stable_low	37
