subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
77	4	1	299	150	296	0	1	10	0	main	19	25
77	4	0	290	291	296	0	0	10	0	main	19	25
77	4	0	299	291	296	0	1	10	0	main	19	25
77	4	0	299	291	296	0	0	10	0	main	19	25
77	4	0	281	291	296	0	1	10	0	main	19	25
77	4	0	289	282	296	0	1	10	0	main	19	25
77	4	0	292	282	296	0	1	10	0	main	19	25
77	4	0	297	282	296	0	0	10	0	main	19	25
77	4	0	295	286	296	0	1	10	0	main	19	25
77	4	0	289	286	296	0	1	10	0	main	19	25
77	4	0	299	286	296	0	1	10	0	main	19	25
77	4	0	288	286	296	0	0	10	0	main	19	25
77	4	0	300	286	296	0	0	10	0	main	19	25
77	4	0	291	286	296	0	0	10	1	main	19	25
77	4	0	292	286	296	0	1	10	0	main	19	25
77	4	0	294	286	296	0	0	10	0	main	19	25
77	4	0	282	286	296	0	0	10	0	main	19	25
77	4	0	286	286	296	0	0	10	0	main	19	25
77	4	0	299	286	296	0	1	10	0	main	19	25
77	4	0	286	286	296	0	1	10	0	main	19	25
77	4	0	292	286	296	0	1	10	0	main	19	25
77	4	0	287	286	296	0	1	10	0	main	19	25
77	4	0	290	286	296	0	0	10	0	main	19	25
77	4	0	290	286	296	0	0	10	0	main	19	25
77	4	0	288	286	296	0	1	10	0	main	19	25
77	4	0	291	286	296	0	0	10	0	main	19	25
77	4	0	284	286	296	0	0	10	0	main	19	25
77	4	0	281	286	296	0	1	10	0	main	19	25
77	4	0	186	286	185	1	0	10	0	main	19	25
77	4	0	182	217	185	0	1	10	0	main	19	25
77	4	0	179	194	185	0	0	10	1	main	19	25
77	4	0	181	182	185	0	0	10	0	main	19	25
77	4	0	202	182	185	0	0	10	0	main	19	25
77	4	0	206	182	185	0	0	10	1	main	19	25
77	4	0	177	193	185	0	0	10	0	main	19	25
77	4	0	178	192	185	0	0	10	0	main	19	25
77	4	0	174	187	185	0	0	10	0	main	19	25
77	4	0	182	179	185	0	0	10	0	main	19	25
77	4	0	184	179	185	0	0	10	0	main	19	25
77	4	0	163	179	185	0	0	10	0	main	19	25
