subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
37	3	1	94	154.5	86	0	1	17.5	0	150	main_noPush	33	6	1.27579693100415	2.19091279502027
37	3	0	93	91.5	86	0	1	17.5	0	154.5	main_noPush	33	6	0.0025772670051083	1.57059276697692
37	3	0	103	91.5	86	0	0.25	17.5	0	91.5	main_noPush	33	6	NaN	0.203029058990069
37	3	0	90	102	86	0	1	17.5	0	91.5	main_noPush	33	6	0.203990877955221	0.540828202967532
37	3	0	102	93	86	0	1	17.5	0	102	main_noPush	33	6	0.00322092708665878	0.407375740003772
37	3	0	63	100.5	86	0	0.25	17.5	0	93	main_noPush	33	6	0.0386688960716128	0.37427537702024
37	3	0	69	58.5	86	0	1	17.5	0	100.5	main_noPush	33	6	0.00326138094533235	1.05812642700039
37	3	0	88	69	86	0	0.25	17.5	0	58.5	main_noPush	33	6	0.170787830953486	0.507062203949317
37	3	0	155	91.5	186	1	1	17.5	0	69	main_noPush	33	6	0.0701729169813916	1.51321068801917
37	3	0	168	157.5	186	0	0.25	17.5	0	91.5	main_noPush	33	6	0.00258925103116781	1.59487638401333
37	3	0	184	172.5	186	0	1	17.5	0	157.5	main_noPush	33	6	0.103630592115223	0.889483340084553
37	3	0	200	190.5	186	0	1	17.5	0	172.5	main_noPush	33	6	0.0381143790436909	1.01926547300536
37	3	0	167	204	186	0	0.25	17.5	0	190.5	main_noPush	33	6	0.0377507550874725	0.781143747037277
37	3	0	160	160.5	186	0	1	17.5	0	204	main_noPush	33	6	0.00262088689487427	1.11360883992165
37	3	0	197	160.5	186	0	1	17.5	0	160.5	main_noPush	33	6	NaN	0.367033762042411
37	3	0	171	201	186	0	1	17.5	0	160.5	main_noPush	33	6	0.00264460605103523	1.0151097989874
37	3	0	182	168	186	0	1	17.5	0	201	main_noPush	33	6	0.00291172589641064	0.812680222908966
37	3	0	83	183	101	1	0.25	17.5	0	168	main_noPush	33	6	0.00260898703709245	0.438735860050656
37	3	0	122	76.5	101	0	1	17.5	0	183	main_noPush	33	6	0.00318229396361858	2.47154547797982
37	3	0	92	105	101	0	0.25	17.5	1	76.5	main_noPush	33	6	0.00272959202993661	2.35941847297363
37	3	0	278	102	280	1	0.25	17.5	0	105	main_noPush	33	6	0.270264963037334	0.704825599095784
37	3	0	266	187.5	280	0	0.25	17.5	0	102	main_noPush	33	6	0.00264339603018016	2.24699271796271
37	3	0	286	262.5	280	0	0.25	17.5	0	187.5	main_noPush	33	6	0.00256024999544024	1.83016774791759
37	3	0	262	282	280	0	0.25	17.5	0	262.5	main_noPush	33	6	0.0390563000692055	0.546671241987497
37	3	0	279	252	280	0	1	17.5	0	282	main_noPush	33	6	0.00259382394142449	0.712919940939173
37	3	0	285	264	280	0	0.25	17.5	0	252	main_noPush	33	6	0.0026156340027228	0.442753345007077
37	3	0	262	288	280	0	1	17.5	0	264	main_noPush	33	6	0.037536300951615	1.12999309902079
37	3	0	276	285	280	0	1	17.5	1	288	main_noPush	33	6	0.00262418494094163	2.16016609198414
37	3	0	288	285	280	0	1	17.5	1	285	main_noPush	33	6	NaN	0.170475410064682
37	3	0	253	285	280	0	0.25	17.5	0	285	main_noPush	33	6	NaN	0.103605519980192
37	3	0	266	249	280	0	1	17.5	0	285	main_noPush	33	6	0.00317371904384345	0.91419726004824
37	3	0	268	261	280	0	1	17.5	0	249	main_noPush	33	6	0.502484358032234	1.60691405506805
37	3	0	265	273	280	0	1	17.5	0	261	main_noPush	33	6	0.204664946999401	0.606079283985309
37	3	0	287	279	280	0	1	17.5	0	273	main_noPush	33	6	0.371035121963359	2.17499586497433
37	3	0	246	291	280	0	0.25	17.5	0	279	main_noPush	33	6	0.270610287901945	1.11557136999909
37	3	0	259	241.5	280	0	1	17.5	0	291	main_noPush	33	6	0.00321912800427526	1.29252982698381
37	3	0	290	265.5	280	0	0.25	17.5	0	241.5	main_noPush	33	6	0.665949953021482	1.50559217401315
37	3	0	300	292.5	280	0	0.25	17.5	0	265.5	main_noPush	33	6	0.203115914948285	0.982260874006897
37	3	0	280	255	280	0	1	17.5	0	292.5	main_noPush	33	6	0.402138688019477	1.24121924408246
37	3	0	24	286.5	37	1	0.25	17.5	0	255	main_noPush	33	6	0.00327374797780067	0.872562326025218
37	3	0	43	43.5	37	0	0.25	17.5	0	286.5	main_noPush	33	6	0.00262728100642562	6.07350830698851
37	3	0	70	43.5	37	0	1	17.5	0	43.5	main_noPush	33	6	NaN	0.667494559078477
37	3	0	54	69	37	0	1	17.5	0	43.5	main_noPush	33	6	0.00266275589819998	0.676532480982132
37	3	0	55	54	37	0	0.25	17.5	0	69	main_noPush	33	6	0.00264724402222782	0.975172334932722
37	3	0	159	54	126	1	0.25	17.5	0	54	main_noPush	33	6	NaN	0.135515231988393
37	3	0	124	133.5	126	0	0.25	17.5	1	54	main_noPush	33	6	0.00263866293244064	2.48837743990589
37	3	0	151	132	126	0	0.25	17.5	0	133.5	main_noPush	33	6	0.270004602964036	0.636535353027284
37	3	0	119	154.5	126	0	0.25	17.5	0	132	main_noPush	33	6	0.00264376203995198	0.572784470045008
37	3	0	134	112.5	126	0	0.25	17.5	0	154.5	main_noPush	33	6	0.00260300398804247	0.955919396015815
37	3	0	124	133.5	126	0	1	17.5	0	112.5	main_noPush	33	6	0.00276905298233032	0.844445772003382
37	3	0	125	130.5	126	0	1	17.5	0	133.5	main_noPush	33	6	0.172125746961683	0.504405753919855
37	3	0	102	130.5	126	0	0.25	17.5	0	130.5	main_noPush	33	6	NaN	0.105775916017592
37	3	0	103	93	126	0	1	17.5	0	130.5	main_noPush	33	6	0.00320653093513101	0.882322295918129
37	3	0	136	99	126	0	1	17.5	0	93	main_noPush	33	6	0.334246292011812	0.568886579014361
37	3	0	138	141	126	0	0.25	17.5	0	99	main_noPush	33	6	0.0026743229245767	1.02193009003531
37	3	0	156	151.5	126	0	0.25	17.5	0	141	main_noPush	33	6	0.435165171977133	0.739297769032419
37	3	0	156	160.5	147	1	0.25	17.5	0	151.5	main_noPush	33	6	0.171985710971057	0.50907351297792
37	3	0	148	171	147	0	1	17.5	0	160.5	main_noPush	33	6	0.268504003062844	0.603058352018707
37	3	0	140	145.5	147	0	1	17.5	0	171	main_noPush	33	6	0.0027016419917345	1.26758528302889
37	3	0	144	145.5	147	0	0.25	17.5	0	145.5	main_noPush	33	6	NaN	0.103624501032755
37	3	0	186	145.5	147	0	1	17.5	0	145.5	main_noPush	33	6	NaN	0.0349831850035116
37	3	0	148	189	147	0	1	17.5	0	145.5	main_noPush	33	6	0.00269948109053075	1.01965115801431
37	3	0	114	141	147	0	1	17.5	0	189	main_noPush	33	6	0.00272036495152861	1.09161477501038
37	3	0	166	108	147	0	0.25	17.5	0	141	main_noPush	33	6	0.00321609200909734	0.74777366197668
37	3	0	162	151.5	147	0	1	17.5	1	108	main_noPush	33	6	0.00271225196775049	1.35693255101796
37	3	0	132	159	147	0	1	17.5	0	151.5	main_noPush	33	6	0.00269324902910739	0.567642048001289
37	3	0	167	126	147	0	0.25	17.5	0	159	main_noPush	33	6	0.00276219402439892	0.752370150992647
37	3	0	167	169.5	147	0	0.25	17.5	0	126	main_noPush	33	6	0.0027387059526518	1.05176560103428
37	3	0	175	169.5	147	0	1	17.5	0	169.5	main_noPush	33	6	NaN	0.203068714938127
37	3	0	166	183	147	0	0.25	17.5	0	169.5	main_noPush	33	6	0.334773804061115	0.701117980992422
37	3	0	144	168	147	0	0.25	17.5	0	183	main_noPush	33	6	0.20234880305361	1.21308866806794
37	3	0	160	139.5	147	0	0.25	17.5	0	168	main_noPush	33	6	0.00271272391546518	0.749259867938235
37	3	0	158	160.5	147	0	1	17.5	0	139.5	main_noPush	33	6	0.00270762597210705	0.58238536992576
37	3	0	139	160.5	147	0	1	17.5	0	160.5	main_noPush	33	6	NaN	0.268651671940461
37	3	0	175	136.5	147	0	1	17.5	0	160.5	main_noPush	33	6	0.00273104489315301	0.881207877886482
37	3	0	119	177	138	1	1	17.5	0	136.5	main_noPush	33	6	0.00406427902635187	1.01825360103976
37	3	0	129	112.5	138	0	1	17.5	0	177	main_noPush	33	6	0.00401139992754906	1.98134611500427
