subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
28	1	1	296	150	293	0	1	10	0	main
28	1	0	280	287	293	0	0	10	0	main
28	1	0	298	287	293	0	1	10	0	main
28	1	0	290	287	293	0	0	10	0	main
28	1	0	285	287	293	0	0	10	0	main
28	1	0	297	287	293	0	0	10	0	main
28	1	0	295	287	293	0	1	10	0	main
28	1	0	46	287	27	1	0	10	0	main
28	1	0	34	287	27	0	0	10	0	main
28	1	0	36	33	27	0	1	10	0	main
28	1	0	28	33	27	0	0	10	0	main
28	1	0	29	33	27	0	1	10	0	main
28	1	0	30	33	27	0	1	10	0	main
28	1	0	21	33	27	0	1	10	0	main
28	1	0	24	33	27	0	0	10	0	main
28	1	0	33	33	27	0	0	10	0	main
28	1	0	274	33	293	1	0	10	0	main
28	1	0	292	33	293	0	0	10	0	main
28	1	0	285	289	293	0	0	10	0	main
28	1	0	292	289	293	0	0	10	0	main
28	1	0	300	289	293	0	0	10	0	main
28	1	0	298	289	293	0	0	10	0	main
28	1	0	297	289	293	0	1	10	0	main
28	1	0	285	289	293	0	0	10	0	main
28	1	0	286	289	293	0	1	10	1	main
28	1	0	289	289	293	0	1	10	1	main
28	1	0	276	289	293	0	1	10	0	main
28	1	0	283	289	293	0	0	10	0	main
28	1	0	285	289	293	0	0	10	0	main
28	1	0	285	289	293	0	0	10	0	main
28	1	0	286	289	293	0	1	10	0	main
28	1	0	284	289	293	0	0	10	0	main
28	1	0	300	289	293	0	0	10	0	main
28	1	0	277	289	293	0	1	10	0	main
28	1	0	286	289	293	0	1	10	0	main
28	1	0	291	289	293	0	1	10	0	main
28	1	0	298	289	293	0	0	10	1	main
28	1	0	296	289	293	0	0	10	0	main
28	1	0	290	289	293	0	1	10	1	main
28	1	0	283	289	293	0	1	10	0	main
28	1	0	284	289	293	0	0	10	0	main
28	1	0	285	289	293	0	1	10	0	main
28	1	0	293	289	293	0	0	10	0	main
28	1	0	300	289	293	0	1	10	0	main
28	1	0	283	289	293	0	1	10	0	main
28	1	0	297	289	293	0	1	10	0	main
28	1	0	289	289	293	0	1	10	0	main
28	1	0	262	289	293	0	0	10	0	main
28	1	0	288	289	293	0	0	10	0	main
28	1	0	290	289	293	0	1	10	0	main
28	1	0	291	289	293	0	0	10	0	main
28	1	0	295	289	293	0	1	10	0	main
28	1	0	292	289	293	0	0	10	0	main
28	1	0	284	289	293	0	0	10	0	main
28	1	0	282	289	293	0	1	10	0	main
28	1	0	291	289	293	0	0	10	0	main
28	1	0	299	289	293	0	0	10	0	main
28	1	0	295	289	293	0	1	10	0	main
28	1	0	279	289	293	0	0	10	1	main
28	1	0	296	289	293	0	1	10	0	main
28	1	0	277	289	293	0	0	10	0	main
28	1	0	211	289	198	1	0	10	0	main
28	1	0	206	289	198	0	1	10	0	main
28	1	0	199	214	198	0	1	10	0	main
28	1	0	201	201	198	0	0	10	0	main
28	1	0	141	201	139	1	1	10	0	main
28	1	0	137	147	139	0	1	10	0	main
28	1	0	149	147	139	0	0	10	0	main
28	1	0	161	147	139	0	0	10	0	main
28	1	0	143	147	139	0	1	10	0	main
28	1	0	134	147	139	0	0	10	0	main
28	1	0	151	147	139	0	0	10	0	main
28	1	0	195	147	194	1	0	10	0	main
28	1	0	201	147	194	0	1	10	0	main
28	1	0	185	199	194	0	1	10	0	main
28	1	0	197	199	194	0	1	10	1	main
28	1	0	122	199	132	1	0	10	0	main
28	1	0	141	130	132	0	0	10	0	main
28	1	0	134	130	132	0	0	10	1	main
28	1	0	142	130	132	0	1	10	0	main
28	1	0	129	130	132	0	0	10	0	main
28	1	0	120	130	132	0	0	10	0	main
28	1	0	125	130	132	0	1	10	0	main
28	1	0	130	130	132	0	1	10	0	main
28	1	0	120	130	132	0	1	10	0	main
28	1	0	137	130	132	0	0	10	0	main
28	1	0	132	130	127	1	1	10	0	main
28	1	0	127	130	127	0	0	10	0	main
28	1	0	121	130	127	0	0	10	0	main
28	1	0	150	130	127	0	0	10	0	main
28	1	0	115	130	127	0	1	10	0	main
28	1	0	136	130	127	0	0	10	0	main
28	1	0	130	130	127	0	0	10	0	main
28	1	0	116	130	127	0	1	10	0	main
28	1	0	118	130	127	0	0	10	0	main
28	1	0	94	130	83	1	0	10	0	main
28	1	0	68	130	83	0	1	10	1	main
28	1	0	55	71	83	0	1	10	0	main
28	1	0	85	71	83	0	1	10	0	main
28	1	0	93	71	83	0	0	10	0	main
28	1	0	83	80	83	0	0	10	0	main
28	1	0	83	80	83	0	0	10	0	main
28	1	0	87	80	83	0	1	10	0	main
28	1	0	80	80	83	0	1	10	0	main
28	1	0	72	80	83	0	0	10	0	main
28	1	0	85	80	83	0	1	10	0	main
28	1	0	91	80	83	0	0	10	0	main
28	1	0	66	80	83	0	1	10	0	main
28	1	0	77	80	83	0	0	10	0	main
28	1	0	68	80	64	1	1	10	0	main
28	1	0	69	80	64	0	1	10	0	main
28	1	0	63	80	64	0	0	10	0	main
28	1	0	58	75	64	0	1	10	0	main
28	1	0	61	75	64	0	1	10	0	main
28	1	0	53	70	64	0	1	10	0	main
28	1	0	54	61	64	0	0	10	0	main
28	1	0	46	61	64	0	1	10	0	main
28	1	0	58	61	64	0	0	10	0	main
28	1	0	57	61	64	0	0	10	0	main
28	1	0	211	61	201	1	0	10	0	main
28	1	0	196	209	201	0	0	10	0	main
28	1	0	202	209	201	0	1	10	0	main
28	1	0	203	209	201	0	0	10	0	main
28	1	0	201	209	201	0	0	10	0	main
28	1	0	217	209	201	0	0	10	1	main
28	1	0	214	209	201	0	1	10	0	main
28	1	0	212	209	201	0	1	10	0	main
28	1	0	198	209	201	0	0	10	0	main
28	1	0	201	209	201	0	1	10	0	main
28	1	0	192	209	201	0	0	10	0	main
28	1	0	207	209	201	0	0	10	0	main
28	1	0	194	209	201	0	0	10	0	main
28	1	0	175	209	201	0	0	10	0	main
28	1	0	201	178	201	0	1	10	0	main
28	1	0	188	190	201	0	0	10	0	main
28	1	0	291	190	288	1	1	10	1	main
28	1	0	299	289	288	0	0	10	0	main
28	1	0	281	289	288	0	0	10	0	main
28	1	0	212	289	219	1	1	10	0	main
28	1	0	225	217	219	0	1	10	1	main
28	1	0	207	217	219	0	1	10	0	main
28	1	0	224	217	219	0	1	10	1	main
28	1	0	224	217	219	0	0	10	1	main
28	1	0	205	217	219	0	0	10	0	main
28	1	0	220	217	219	0	1	10	0	main
28	1	0	233	217	219	0	0	10	0	main
28	1	0	242	217	219	0	0	10	0	main
28	1	0	204	217	219	0	0	10	0	main
28	1	0	214	217	219	0	1	10	0	main
28	1	0	217	217	219	0	0	10	0	main
28	1	0	218	217	219	0	0	10	0	main
28	1	0	229	217	219	0	1	10	0	main
28	1	0	228	217	219	0	1	10	0	main
28	1	0	104	217	94	1	1	10	0	main
28	1	0	105	120	94	0	0	10	0	main
28	1	0	80	112	94	0	1	10	0	main
28	1	0	111	96	118	1	0	10	0	main
28	1	0	111	96	118	0	0	10	0	main
28	1	0	118	96	118	0	0	10	0	main
28	1	0	107	113	118	0	0	10	0	main
28	1	0	125	113	118	0	0	10	0	main
28	1	0	114	113	118	0	0	10	1	main
28	1	0	116	113	118	0	1	10	0	main
28	1	0	132	113	118	0	1	10	1	main
28	1	0	90	113	118	0	1	10	0	main
28	1	0	149	113	118	0	1	10	0	main
28	1	0	122	140	118	0	0	10	0	main
28	1	0	110	140	118	0	1	10	0	main
28	1	0	115	126	118	0	0	10	0	main
28	1	0	126	126	118	0	1	10	0	main
28	1	0	120	126	118	0	1	10	0	main
28	1	0	151	126	144	1	1	10	0	main
28	1	0	142	126	144	0	0	10	0	main
28	1	0	122	126	144	0	1	10	0	main
28	1	0	129	126	134	1	1	10	0	main
28	1	0	143	126	134	0	1	10	0	main
28	1	0	131	126	134	0	0	10	1	main
28	1	0	141	126	134	0	1	10	0	main
28	1	0	126	126	134	0	1	10	0	main
28	1	0	139	126	134	0	0	10	1	main
28	1	0	144	126	134	0	0	10	0	main
28	1	0	153	126	134	0	0	10	0	main
28	1	0	183	139	181	1	0	10	0	main
28	1	0	187	170	181	0	0	10	0	main
28	1	0	158	178	181	0	0	10	0	main
28	1	0	174	178	181	0	1	10	0	main
28	1	0	14	178	28	1	0	10	0	main
28	1	0	37	23	28	0	0	10	0	main
28	1	0	23	23	28	0	1	10	0	main
28	1	0	17	23	28	0	1	10	1	main
28	1	0	36	23	28	0	1	10	1	main
28	1	0	31	23	28	0	1	10	0	main
28	1	0	32	23	28	0	1	10	0	main
28	1	0	18	23	28	0	0	10	1	main
28	1	0	36	23	28	0	0	10	0	main
28	1	0	15	23	28	0	0	10	0	main
28	1	0	11	23	28	0	0	10	0	main
28	1	0	26	23	28	0	0	10	0	main
28	1	0	27	23	28	0	0	10	0	main
28	1	0	11	23	28	0	0	10	0	main
28	1	1	249	150	218	0	1	25	0	main
28	1	0	234	223	218	0	1	25	1	main
28	1	0	226	223	218	0	0	25	1	main
28	1	0	249	223	218	0	0	25	0	main
28	1	0	221	223	218	0	0	25	0	main
28	1	0	212	223	218	0	0	25	0	main
28	1	0	215	223	218	0	0	25	0	main
28	1	0	191	223	218	0	0	25	0	main
28	1	0	230	223	218	0	0	25	0	main
28	1	0	201	223	218	0	1	25	0	main
28	1	0	216	223	218	0	1	25	0	main
28	1	0	187	223	218	0	1	25	0	main
28	1	0	191	210	218	0	1	25	1	main
28	1	0	215	210	218	0	1	25	0	main
28	1	0	220	210	218	0	0	25	0	main
28	1	0	90	210	96	1	1	25	0	main
28	1	0	132	101	96	0	1	25	0	main
28	1	0	115	101	96	0	0	25	0	main
28	1	0	44	101	71	1	0	25	0	main
28	1	0	54	101	71	0	0	25	0	main
28	1	0	64	101	71	0	1	25	0	main
28	1	0	93	101	71	0	0	25	0	main
28	1	0	111	101	71	0	0	25	0	main
28	1	0	60	101	71	0	0	25	1	main
28	1	0	294	101	277	1	1	25	0	main
28	1	0	292	278	277	0	0	25	0	main
28	1	0	300	278	277	0	1	25	0	main
28	1	0	246	278	277	0	0	25	0	main
28	1	0	276	278	277	0	1	25	0	main
28	1	0	263	278	277	0	0	25	0	main
28	1	0	209	278	193	1	1	25	0	main
28	1	0	223	244	193	0	1	25	0	main
28	1	0	157	244	193	0	1	25	0	main
28	1	0	181	191	193	0	1	25	0	main
28	1	0	208	191	193	0	1	25	0	main
28	1	0	235	191	193	0	0	25	0	main
28	1	0	200	209	193	0	1	25	0	main
28	1	0	173	209	193	0	0	25	0	main
28	1	0	208	209	193	0	0	25	0	main
28	1	0	202	209	193	0	1	25	1	main
28	1	0	206	209	193	0	1	25	0	main
28	1	0	253	209	193	0	0	25	0	main
28	1	0	174	209	193	0	0	25	0	main
28	1	0	208	209	193	0	0	25	0	main
28	1	0	193	209	193	0	1	25	0	main
28	1	0	192	209	193	0	1	25	0	main
28	1	0	181	209	193	0	0	25	0	main
28	1	0	175	209	179	1	1	25	0	main
28	1	0	148	209	179	0	0	25	0	main
28	1	0	177	183	179	0	0	25	0	main
28	1	0	183	183	179	0	1	25	0	main
28	1	0	176	183	179	0	0	25	0	main
28	1	0	207	183	179	0	0	25	0	main
28	1	0	146	183	179	0	1	25	0	main
28	1	0	173	183	179	0	0	25	0	main
28	1	0	96	183	126	1	1	25	0	main
28	1	0	126	136	126	0	0	25	0	main
28	1	0	109	136	126	0	1	25	0	main
28	1	0	42	136	91	1	1	25	0	main
28	1	0	117	69	91	0	0	25	0	main
28	1	0	70	95	91	0	0	25	0	main
