subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
3	1	1	167	161	164	0	1	10	0	main
3	1	0	172	161	164	0	0	10	0	main
3	1	0	164	165	164	0	0	10	0	main
3	1	0	186	164	164	0	1	10	0	main
3	1	0	158	183	164	0	0	10	0	main
3	1	0	169	167	164	0	1	10	0	main
3	1	0	173	167	164	0	0	10	0	main
3	1	0	171	167	164	0	0	10	0	main
3	1	0	168	167	164	0	0	10	0	main
3	1	0	155	167	164	0	0	10	0	main
3	1	0	175	167	164	0	0	10	0	main
3	1	0	141	167	133	1	0	10	0	main
3	1	0	122	132	133	0	0	10	1	main
3	1	0	122	128	133	0	0	10	0	main
3	1	0	122	128	133	0	0	10	1	main
3	1	0	220	128	233	1	0	10	0	main
3	1	0	231	218	233	0	1	10	0	main
3	1	0	237	230	233	0	0	10	0	main
3	1	0	124	230	115	1	0	10	0	main
3	1	0	94	123	115	0	1	10	1	main
3	1	0	108	101	115	0	0	10	0	main
3	1	0	147	101	115	0	1	10	0	main
3	1	0	105	128	115	0	1	10	0	main
3	1	0	121	121	115	0	1	10	0	main
3	1	0	137	121	119	1	1	10	0	main
3	1	0	126	138	119	0	0	10	0	main
3	1	0	122	135	119	0	0	10	0	main
3	1	0	112	131	119	0	1	10	0	main
3	1	0	116	119	119	0	1	10	0	main
3	1	0	129	119	119	0	1	10	0	main
3	1	0	111	130	119	0	0	10	0	main
3	1	0	119	116	119	0	0	10	0	main
3	1	0	114	116	119	0	0	10	1	main
3	1	0	111	116	119	0	0	10	0	main
3	1	0	110	116	119	0	0	10	0	main
3	1	0	117	116	119	0	1	10	0	main
3	1	0	133	116	119	0	0	10	0	main
3	1	0	111	124	119	0	1	10	0	main
3	1	0	106	118	119	0	1	10	0	main
3	1	0	111	108	119	0	1	10	0	main
3	1	0	112	108	119	0	1	10	0	main
3	1	0	109	108	119	0	1	10	0	main
3	1	0	128	108	119	0	1	10	0	main
3	1	0	134	116	119	0	1	10	0	main
3	1	0	139	128	119	0	1	10	0	main
3	1	0	141	138	119	0	1	10	0	main
3	1	0	126	138	119	0	0	10	0	main
3	1	0	124	130	119	0	0	10	0	main
3	1	0	119	130	119	0	1	10	0	main
3	1	0	136	123	119	0	1	10	0	main
3	1	0	103	132	119	0	0	10	0	main
3	1	0	142	111	119	0	0	10	0	main
3	1	0	113	118	119	0	1	10	1	main
3	1	0	56	118	46	1	1	10	0	main
3	1	0	45	53	46	0	0	10	0	main
3	1	0	47	46	46	0	1	10	0	main
3	1	0	58	46	46	0	0	10	0	main
3	1	0	35	46	46	0	1	10	0	main
3	1	0	60	39	46	0	0	10	0	main
3	1	0	38	49	46	0	0	10	0	main
3	1	0	28	49	46	0	1	10	0	main
3	1	0	54	35	46	0	1	10	0	main
3	1	0	29	43	46	0	0	10	0	main
3	1	0	51	43	46	0	0	10	0	main
3	1	0	17	43	22	1	1	10	0	main
3	1	0	14	35	22	0	1	10	1	main
3	1	0	36	27	22	0	0	10	0	main
3	1	0	220	27	225	1	1	10	0	main
3	1	0	229	214	225	0	0	10	0	main
3	1	0	225	228	225	0	1	10	1	main
3	1	0	227	228	225	0	1	10	0	main
3	1	0	226	228	225	0	1	10	0	main
3	1	0	223	228	225	0	0	10	0	main
3	1	0	229	228	225	0	1	10	0	main
3	1	0	224	228	225	0	1	10	0	main
3	1	0	233	228	225	0	0	10	0	main
3	1	0	220	228	225	0	0	10	0	main
3	1	0	241	228	225	0	1	10	0	main
3	1	0	224	228	225	0	0	10	0	main
3	1	0	224	228	225	0	0	10	0	main
3	1	0	236	228	225	0	1	10	0	main
3	1	0	211	228	225	0	0	10	0	main
3	1	0	239	228	225	0	1	10	0	main
3	1	0	228	228	225	0	1	10	0	main
3	1	0	22	228	39	1	1	10	1	main
3	1	0	44	21	39	0	0	10	0	main
3	1	0	36	28	39	0	1	10	0	main
3	1	0	38	28	39	0	0	10	0	main
3	1	0	36	28	39	0	1	10	0	main
3	1	0	33	28	39	0	0	10	0	main
3	1	0	40	28	39	0	0	10	0	main
3	1	0	21	28	39	0	0	10	1	main
3	1	0	57	28	45	1	0	10	0	main
3	1	0	35	45	45	0	0	10	0	main
3	1	0	45	45	45	0	0	10	0	main
3	1	0	43	45	45	0	0	10	0	main
3	1	0	180	45	179	1	0	10	0	main
3	1	0	167	180	179	0	0	10	1	main
3	1	0	197	180	179	0	1	10	0	main
3	1	0	180	187	179	0	0	10	0	main
3	1	0	205	187	179	0	1	10	1	main
3	1	0	185	195	179	0	0	10	1	main
3	1	0	238	195	240	1	0	10	0	main
3	1	0	250	221	240	0	1	10	0	main
3	1	0	226	243	240	0	1	10	0	main
3	1	0	252	238	240	0	0	10	0	main
3	1	0	254	238	240	0	0	10	0	main
3	1	0	240	238	240	0	1	10	0	main
3	1	0	214	238	207	1	1	10	0	main
3	1	0	194	215	207	0	0	10	1	main
3	1	0	214	205	207	0	1	10	0	main
3	1	0	214	205	207	0	0	10	0	main
3	1	0	199	205	207	0	0	10	0	main
3	1	0	201	205	207	0	1	10	0	main
3	1	0	222	205	207	0	0	10	1	main
3	1	0	226	205	207	0	1	10	1	main
3	1	0	202	213	207	0	0	10	0	main
3	1	0	206	213	207	0	0	10	0	main
3	1	0	201	213	207	0	0	10	0	main
3	1	0	203	213	207	0	1	10	0	main
3	1	0	208	213	207	0	1	10	0	main
3	1	0	152	213	158	1	0	10	0	main
3	1	0	178	162	158	0	1	10	0	main
3	1	0	155	166	158	0	1	10	1	main
3	1	0	147	166	158	0	1	10	0	main
3	1	0	140	158	158	0	1	10	0	main
3	1	0	192	150	188	1	1	10	0	main
3	1	0	183	189	188	0	1	10	0	main
3	1	0	184	189	188	0	1	10	0	main
3	1	0	193	189	188	0	1	10	0	main
3	1	0	171	189	188	0	1	10	0	main
3	1	0	187	180	188	0	0	10	0	main
3	1	0	83	180	96	1	0	10	0	main
3	1	0	103	94	96	0	0	10	0	main
3	1	0	93	94	96	0	1	10	0	main
3	1	0	113	94	96	0	0	10	0	main
