subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond
63	4	0	169	171.830122213267	169	0	1	17.5	1	178.134809131317	main_push
63	4	0	86	170.334209008526	92	1	0.25	17.5	0	180.838295803785	main_push
63	4	0	69	82.3551636085883	92	0	0.25	17.5	0	114.37611820865	main_push
63	4	0	92	73.1713665799981	92	0	0.25	17.5	0	48.9875695514078	main_push
63	4	0	64	71.885328989152	92	0	0.25	17.5	0	34.5992913983059	main_push
63	4	0	88	67.6348828191861	92	0	0.25	17.5	0	63.3844366492202	main_push
63	4	0	82	84.5442951651599	92	0	0.25	17.5	0	101.453707511134	main_push
63	4	0	95	90.3015395227985	92	0	1	17.5	0	111.058783880437	main_push
63	4	0	93	86.7620536985175	92	0	0.25	17.5	0	71.2225678742365	main_push
63	4	0	81	94.9570640425566	92	0	0.25	17.5	0	115.152074386596	main_push
63	4	0	94	87.4011475939178	92	0	0.25	17.5	0	184.845231145279	main_push
63	4	0	33	85.5105377141603	26	1	0.25	17.5	0	83.6199278344029	main_push
63	4	0	23	25.0747597125825	26	0	0.25	17.5	1	114.638981711005	main_push
63	4	0	31	34.3677790756371	26	0	1	17.5	0	43.6607984386917	main_push
63	4	0	49	28.5569323757219	26	0	0.25	17.5	0	7.7460856758066	main_push
63	4	0	29	49.5188019353995	26	0	1	17.5	0	55.4806714950772	main_push
63	4	0	19	38.7713137660192	26	0	0.25	17.5	0	88.0238255966389	main_push
63	4	0	29	16.5	26	0	1	17.5	0	-45.0878548081867	main_push
63	4	0	3	16.8876961214171	26	0	1	17.5	0	2.27539224283413	main_push
63	4	0	12	30.1337665942502	26	0	1	17.5	0	43.3798370670833	main_push
63	4	0	42	21.4187659677176	26	0	1	17.5	1	60.7037653411851	main_push
63	4	0	41	26.4162999532402	26	0	0.25	17.5	0	19.4138339387628	main_push
63	4	0	26	31.2786027366372	26	0	0.25	17.5	0	15.1409055200342	main_push
63	4	0	10	32.3966960063239	26	0	1	17.5	0	21.5147892760107	main_push
63	4	0	40	24.0513575790041	26	0	1	17.5	0	33.7060191516843	main_push
63	4	0	5	36.5764457582382	26	0	1	17.5	0	52.1015339374723	main_push
63	4	0	16	14.9408491172467	26	0	1	17.5	0	50.3052524762553	main_push
63	4	0	10	12	26	0	0.25	17.5	0	-31.8932158534286	main_push
63	4	0	48	13.6357266987214	26	0	0.25	17.5	0	45.2714533974428	main_push
63	4	0	58	51	26	0	1	17.5	0	-18.230609840604	main_push
63	4	0	38	22.7423969256401	26	0	0.25	17.5	1	90.4847938512801	main_push
63	4	0	6	35.0950416582891	26	0	0.25	17.5	0	62.4476863909381	main_push
63	4	0	43	13.1002775754747	26	0	0.25	17.5	1	57.1055134926603	main_push
63	4	0	15	31.0009585757776	26	0	1	17.5	0	33.9016395760806	main_push
63	4	0	160	27.2773124641826	168	1	0.25	17.5	0	23.5536663525875	main_push
63	4	0	169	162.102910760367	168	0	1	17.5	0	5.92850905655241	main_push
63	4	0	144	169.790470313768	168	0	1	17.5	1	189.478029867169	main_push
63	4	0	64	164.505745903145	57	1	0.25	17.5	0	138.221021492523	main_push
63	4	0	38	59.2610483502092	57	0	1	17.5	0	104.016350797273	main_push
63	4	0	51	24.7964457966709	57	0	1	17.5	0	5.33184324313262	main_push
63	4	0	53	23.9213017301438	57	0	1	17.5	0	-18.9538423363834	main_push
63	4	0	77	44.8334437765323	57	0	1	17.5	1	8.74558582292076	main_push
63	4	0	38	66.5737178593205	57	0	0.25	17.5	0	76.3139919421088	main_push
63	4	0	53	60.1329177630882	57	0	1	17.5	0	101.692117666856	main_push
63	4	0	40	26.2760905420757	57	0	1	17.5	0	-22.5807366789368	main_push
63	4	0	66	37.307108978501	57	0	1	17.5	0	48.3381274149263	main_push
63	4	0	57	65.9304375764821	57	0	0.25	17.5	0	73.5537661744631	main_push
63	4	0	55	44.4117614482809	57	0	0.25	17.5	0	22.8930853200798	main_push
63	4	0	56	49.7880388836727	57	0	1	17.5	0	43.1643163190644	main_push
63	4	0	55	51.4015981004061	57	0	1	17.5	0	44.0151573171396	main_push
