subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
73	4	1	61	150	90	0	1	25	0	main	15	32
73	4	0	67	130	90	0	0	25	0	main	15	32
73	4	0	117	130	90	0	0	25	0	main	15	32
73	4	0	86	130	90	0	1	25	0	main	15	32
73	4	0	68	111	90	0	0	25	0	main	15	32
73	4	0	113	111	90	0	1	25	0	main	15	32
73	4	0	55	111	90	0	0	25	0	main	15	32
73	4	0	134	93	90	0	0	25	0	main	15	32
73	4	0	102	103	90	0	0	25	0	main	15	32
73	4	0	94	103	90	0	0	25	0	main	15	32
73	4	0	87	103	90	0	0	25	0	main	15	32
73	4	0	300	103	288	1	0	25	0	main	15	32
73	4	0	288	103	288	0	0	25	0	main	15	32
73	4	0	247	103	288	0	0	25	0	main	15	32
73	4	0	264	148	288	0	0	25	0	main	15	32
73	4	0	273	209	288	0	0	25	0	main	15	32
73	4	0	255	245	288	0	0	25	0	main	15	32
73	4	0	288	245	288	0	1	25	0	main	15	32
73	4	0	296	267	288	0	1	25	0	main	15	32
73	4	0	246	278	288	0	1	25	0	main	15	32
73	4	0	276	269	288	0	1	25	0	main	15	32
73	4	0	259	269	288	0	0	25	0	main	15	32
73	4	0	300	269	288	0	1	25	0	main	15	32
73	4	0	286	293	288	0	0	25	0	main	15	32
73	4	0	274	300	288	0	1	25	0	main	15	32
73	4	0	256	300	217	1	0	25	1	main	15	32
73	4	0	192	273	217	0	1	25	0	main	15	32
73	4	0	247	235	217	0	0	25	0	main	15	32
73	4	0	195	235	217	0	0	25	0	main	15	32
73	4	0	206	212	217	0	0	25	0	main	15	32
73	4	0	209	210	217	0	1	25	0	main	15	32
73	4	0	242	210	217	0	0	25	0	main	15	32
73	4	0	254	233	217	0	1	25	0	main	15	32
73	4	0	239	233	217	0	0	25	0	main	15	32
73	4	0	27	233	16	1	0	25	1	main	15	32
73	4	0	34	88	16	0	1	25	0	main	15	32
73	4	0	0	88	16	0	1	25	0	main	15	32
73	4	0	40	46	16	0	0	25	1	main	15	32
73	4	0	4	46	16	0	1	25	0	main	15	32
73	4	0	-0	27	16	0	1	25	0	main	15	32
73	4	0	23	17	16	0	0	25	0	main	15	32
73	4	0	21	17	16	0	0	25	0	main	15	32
73	4	0	12	11	16	0	1	25	1	main	15	32
73	4	0	8	11	16	0	1	25	0	main	15	32
73	4	0	31	11	16	0	1	25	0	main	15	32
73	4	0	8	11	16	0	0	25	1	main	15	32
73	4	0	88	11	16	0	0	25	0	main	15	32
73	4	0	104	64	135	1	0	25	0	main	15	32
73	4	0	114	82	135	0	1	25	0	main	15	32
73	4	0	139	90	135	0	1	25	1	main	15	32
73	4	0	141	125	135	0	1	25	0	main	15	32
73	4	0	118	125	135	0	1	25	0	main	15	32
73	4	0	146	125	135	0	0	25	0	main	15	32
73	4	0	176	125	135	0	1	25	0	main	15	32
73	4	0	229	151	225	1	1	25	1	main	15	32
73	4	0	236	213	225	0	1	25	0	main	15	32
73	4	0	199	213	225	0	0	25	0	main	15	32
73	4	0	222	213	225	0	0	25	0	main	15	32
73	4	0	256	213	225	0	1	25	0	main	15	32
73	4	0	236	253	225	0	1	25	0	main	15	32
73	4	0	189	258	225	0	0	25	0	main	15	32
73	4	0	241	199	225	0	1	25	0	main	15	32
73	4	0	148	228	144	1	1	25	0	main	15	32
73	4	0	128	228	144	0	0	25	0	main	15	32
