subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
2	1	1	82	150	104	0	0	10	0	main	21	2
2	1	0	101	119	104	0	1	10	0	main	21	2
2	1	0	98	119	104	0	1	10	0	main	21	2
2	1	0	91	119	104	0	1	10	0	main	21	2
2	1	0	256	119	249	1	1	10	0	main	21	2
2	1	0	258	202	249	0	1	10	0	main	21	2
2	1	0	245	245	249	0	0	10	0	main	21	2
2	1	0	234	245	249	0	0	10	0	main	21	2
2	1	0	240	245	249	0	1	10	0	main	21	2
2	1	0	240	245	249	0	1	10	0	main	21	2
2	1	0	259	245	249	0	1	10	0	main	21	2
2	1	0	247	245	249	0	1	10	0	main	21	2
2	1	0	235	245	249	0	1	10	0	main	21	2
2	1	0	253	245	249	0	1	10	1	main	21	2
2	1	0	237	245	249	0	1	10	0	main	21	2
2	1	0	256	245	249	0	0	10	1	main	21	2
2	1	0	257	245	249	0	1	10	0	main	21	2
2	1	0	263	245	249	0	0	10	0	main	21	2
2	1	0	222	245	249	0	1	10	0	main	21	2
2	1	0	236	218	249	0	1	10	0	main	21	2
2	1	0	69	228	77	1	1	10	0	main	21	2
2	1	0	63	164	77	0	1	10	0	main	21	2
2	1	0	85	91	77	0	0	10	0	main	21	2
2	1	0	77	91	77	0	1	10	0	main	21	2
2	1	0	77	91	77	0	0	10	0	main	21	2
2	1	0	63	91	77	0	0	10	0	main	21	2
2	1	0	88	91	77	0	1	10	0	main	21	2
2	1	0	77	91	77	0	1	10	0	main	21	2
2	1	0	28	91	23	1	0	10	0	main	21	2
2	1	0	22	91	23	0	1	10	0	main	21	2
2	1	0	27	50	23	0	0	10	0	main	21	2
2	1	0	75	50	71	1	0	10	0	main	21	2
2	1	0	52	50	71	0	1	10	0	main	21	2
2	1	0	70	50	71	0	1	10	0	main	21	2
2	1	0	129	50	107	1	1	10	0	main	21	2
2	1	0	101	105	107	0	1	10	0	main	21	2
2	1	0	96	105	107	0	1	10	0	main	21	2
2	1	0	168	105	162	1	0	10	0	main	21	2
2	1	0	162	149	162	0	1	10	0	main	21	2
2	1	0	170	149	162	0	0	10	0	main	21	2
2	1	0	175	149	162	0	1	10	0	main	21	2
2	1	0	162	173	162	0	1	10	0	main	21	2
2	1	0	162	173	162	0	1	10	0	main	21	2
2	1	0	163	173	162	0	0	10	0	main	21	2
2	1	0	213	173	219	1	0	10	0	main	21	2
2	1	0	219	200	219	0	0	10	0	main	21	2
2	1	0	226	200	219	0	1	10	0	main	21	2
2	1	0	233	200	219	0	0	10	0	main	21	2
2	1	0	237	220	219	0	1	10	0	main	21	2
2	1	0	218	220	219	0	1	10	0	main	21	2
2	1	0	221	220	219	0	1	10	0	main	21	2
2	1	0	147	220	134	1	0	10	0	main	21	2
2	1	0	138	173	134	0	0	10	1	main	21	2
2	1	0	136	156	134	0	0	10	0	main	21	2
2	1	0	151	156	134	0	0	10	0	main	21	2
2	1	0	128	156	134	0	1	10	0	main	21	2
2	1	0	158	156	152	1	1	10	0	main	21	2
2	1	0	164	156	152	0	0	10	0	main	21	2
2	1	0	165	156	152	0	0	10	1	main	21	2
2	1	0	142	156	152	0	0	10	0	main	21	2
2	1	0	283	156	288	1	0	10	0	main	21	2
2	1	0	272	222	288	0	1	10	0	main	21	2
2	1	0	279	258	288	0	1	10	0	main	21	2
2	1	0	279	258	288	0	1	10	0	main	21	2
2	1	0	267	258	288	0	1	10	0	main	21	2
2	1	0	280	258	288	0	1	10	0	main	21	2
2	1	0	271	258	288	0	1	10	1	main	21	2
2	1	0	285	258	288	0	0	10	0	main	21	2
2	1	0	283	258	288	0	0	10	0	main	21	2
2	1	0	294	258	288	0	1	10	1	main	21	2
2	1	0	271	258	288	0	0	10	0	main	21	2
2	1	0	283	258	288	0	0	10	0	main	21	2
2	1	0	278	266	288	0	0	10	1	main	21	2
2	1	0	292	266	288	0	0	10	0	main	21	2
2	1	0	286	266	288	0	1	10	1	main	21	2
2	1	0	284	288	288	0	0	10	0	main	21	2
2	1	0	67	288	78	1	0	10	0	main	21	2
2	1	0	66	114	78	0	0	10	0	main	21	2
2	1	0	68	92	78	0	0	10	0	main	21	2
2	1	0	84	92	78	0	1	10	0	main	21	2
2	1	0	77	92	78	0	0	10	0	main	21	2
2	1	0	71	92	78	0	0	10	1	main	21	2
2	1	0	76	92	78	0	1	10	0	main	21	2
