subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
33	1	1	268	52	287	0	0	25	0	main	22	3
33	1	0	298	202	287	0	1	25	0	main	22	3
33	1	0	275	275	287	0	0	25	0	main	22	3
33	1	0	284	275	287	0	1	25	0	main	22	3
33	1	0	19	275	16	1	1	25	0	main	22	3
33	1	0	54	59	16	0	1	25	0	main	22	3
33	1	0	11	59	16	0	1	25	0	main	22	3
33	1	0	21	43	16	0	1	25	0	main	22	3
33	1	0	21	30	16	0	1	25	0	main	22	3
33	1	0	6	30	16	0	1	25	1	main	22	3
33	1	0	14	38	16	0	1	25	0	main	22	3
33	1	0	48	38	16	0	0	25	0	main	22	3
33	1	0	2	38	16	0	0	25	0	main	22	3
33	1	0	19	38	16	0	1	25	0	main	22	3
33	1	0	2	38	16	0	0	25	0	main	22	3
33	1	0	23	26	16	0	0	25	0	main	22	3
33	1	0	178	26	155	1	1	25	0	main	22	3
33	1	0	128	173	155	0	0	25	0	main	22	3
33	1	0	187	144	155	0	0	25	0	main	22	3
33	1	0	240	169	229	1	0	25	0	main	22	3
33	1	0	280	234	229	0	1	25	0	main	22	3
33	1	0	236	265	229	0	0	25	0	main	22	3
33	1	0	224	262	229	0	1	25	0	main	22	3
33	1	0	267	251	229	0	0	25	0	main	22	3
33	1	0	214	251	229	0	1	25	0	main	22	3
33	1	0	261	211	229	0	0	25	0	main	22	3
33	1	0	234	239	229	0	0	25	0	main	22	3
33	1	0	226	230	229	0	1	25	0	main	22	3
33	1	0	224	221	229	0	0	25	0	main	22	3
33	1	0	130	216	113	1	1	25	0	main	22	3
33	1	0	72	138	113	0	1	25	0	main	22	3
33	1	0	97	67	113	0	1	25	0	main	22	3
33	1	0	125	67	113	0	1	25	0	main	22	3
33	1	0	157	131	132	1	1	25	0	main	22	3
33	1	0	121	137	132	0	0	25	1	main	22	3
33	1	0	206	137	132	0	1	25	0	main	22	3
33	1	0	131	137	132	0	1	25	1	main	22	3
33	1	0	155	137	132	0	1	25	1	main	22	3
33	1	0	126	151	132	0	1	25	0	main	22	3
33	1	0	107	145	107	1	0	25	0	main	22	3
33	1	0	117	121	107	0	1	25	0	main	22	3
33	1	0	97	121	107	0	1	25	0	main	22	3
33	1	0	82	121	107	0	0	25	0	main	22	3
33	1	0	102	121	107	0	1	25	0	main	22	3
33	1	0	95	121	107	0	1	25	0	main	22	3
33	1	0	104	121	107	0	1	25	0	main	22	3
33	1	0	148	121	107	0	0	25	0	main	22	3
33	1	0	73	121	107	0	1	25	0	main	22	3
33	1	0	138	121	107	0	0	25	0	main	22	3
33	1	0	86	113	107	0	1	25	0	main	22	3
33	1	0	137	106	107	0	0	25	1	main	22	3
33	1	0	83	106	107	0	0	25	0	main	22	3
33	1	0	121	106	107	0	0	25	0	main	22	3
33	1	0	108	106	107	0	1	25	0	main	22	3
33	1	0	132	106	107	0	0	25	0	main	22	3
33	1	0	23	106	8	1	0	25	0	main	22	3
33	1	0	14	14	8	0	1	25	1	main	22	3
33	1	0	45	57	8	0	1	25	0	main	22	3
33	1	0	19	49	8	0	1	25	0	main	22	3
33	1	0	176	19	160	1	0	25	0	main	22	3
33	1	0	157	86	160	0	1	25	0	main	22	3
33	1	0	145	124	160	0	0	25	0	main	22	3
33	1	0	167	134	160	0	0	25	0	main	22	3
33	1	0	135	152	160	0	0	25	0	main	22	3
33	1	0	124	155	160	0	1	25	0	main	22	3
33	1	0	177	150	160	0	1	25	0	main	22	3
33	1	0	163	163	160	0	1	25	0	main	22	3
33	1	0	173	163	160	0	0	25	0	main	22	3
33	1	0	16	163	52	1	0	25	0	main	22	3
33	1	0	84	56	52	0	0	25	1	main	22	3
33	1	0	36	55	52	0	0	25	1	main	22	3
33	1	0	156	55	100	1	0	25	0	main	22	3
33	1	0	110	136	100	0	0	25	0	main	22	3
33	1	0	138	126	100	0	0	25	0	main	22	3
33	1	0	105	126	100	0	0	25	0	main	22	3
33	1	0	104	126	100	0	1	25	0	main	22	3
33	1	0	88	126	100	0	1	25	0	main	22	3
33	1	0	89	126	100	0	0	25	0	main	22	3
33	1	0	123	121	100	0	1	25	0	main	22	3
33	1	0	89	121	100	0	1	25	0	main	22	3
33	1	0	92	121	90	1	1	25	0	main	22	3
33	1	0	61	115	90	0	1	25	0	main	22	3
33	1	0	99	73	90	0	0	25	0	main	22	3
33	1	0	108	73	51	1	1	25	0	main	22	3
33	1	0	50	80	51	0	0	25	0	main	22	3
33	1	0	27	81	51	0	1	25	0	main	22	3
33	1	0	79	20	51	0	1	25	0	main	22	3
33	1	0	27	69	51	0	1	25	0	main	22	3
33	1	0	49	55	51	0	0	25	1	main	22	3
33	1	0	45	63	51	0	1	25	0	main	22	3
33	1	0	30	53	51	0	1	25	0	main	22	3
33	1	0	103	46	51	0	1	25	0	main	22	3
33	1	0	73	102	95	1	0	25	0	main	22	3
33	1	0	81	87	95	0	0	25	0	main	22	3
33	1	0	123	87	95	0	1	25	0	main	22	3
33	1	0	102	98	95	0	1	25	1	main	22	3
33	1	0	180	98	184	1	0	25	0	main	22	3
33	1	0	174	186	184	0	0	25	1	main	22	3
33	1	0	182	186	184	0	0	25	0	main	22	3
33	1	0	225	186	184	0	1	25	0	main	22	3
33	1	0	181	196	184	0	1	25	0	main	22	3
33	1	0	164	193	184	0	0	25	0	main	22	3
33	1	0	206	174	184	0	0	25	0	main	22	3
33	1	0	177	194	184	0	1	25	0	main	22	3
33	1	0	156	173	184	0	0	25	0	main	22	3
33	1	0	180	184	184	0	0	25	1	main	22	3
33	1	0	174	184	184	0	0	25	0	main	22	3
33	1	0	159	184	184	0	1	25	0	main	22	3
33	1	0	182	184	184	0	0	25	1	main	22	3
33	1	0	210	184	184	0	1	25	0	main	22	3
33	1	0	172	184	184	0	1	25	0	main	22	3
33	1	0	168	184	184	0	1	25	0	main	22	3
33	1	0	197	184	184	0	0	25	0	main	22	3
33	1	0	67	184	55	1	0	25	0	main	22	3
33	1	0	66	116	55	0	1	25	0	main	22	3
33	1	0	58	85	55	0	0	25	0	main	22	3
33	1	0	84	77	55	0	1	25	0	main	22	3
33	1	0	95	77	55	0	1	25	0	main	22	3
33	1	0	23	77	55	0	1	25	0	main	22	3
33	1	0	75	55	55	0	0	25	1	main	22	3
33	1	0	34	64	55	0	1	25	0	main	22	3
33	1	0	85	43	55	0	0	25	0	main	22	3
33	1	0	7	53	11	1	0	25	1	main	22	3
33	1	0	39	35	11	0	1	25	0	main	22	3
33	1	0	2	35	11	0	1	25	0	main	22	3
33	1	0	60	17	11	0	1	25	0	main	22	3
33	1	0	27	46	11	0	0	25	0	main	22	3
33	1	0	28	39	11	0	1	25	0	main	22	3
33	1	0	215	36	233	1	0	25	0	main	22	3
33	1	0	242	155	233	0	0	25	0	main	22	3
33	1	0	234	224	233	0	0	25	0	main	22	3
33	1	0	186	224	233	0	1	25	0	main	22	3
33	1	0	224	198	233	0	0	25	0	main	22	3
33	1	0	206	198	233	0	1	25	0	main	22	3
33	1	0	236	198	233	0	0	25	0	main	22	3
33	1	0	200	198	233	0	0	25	0	main	22	3
33	1	0	74	237	106	1	0	25	1	main	22	3
33	1	0	126	237	106	0	1	25	0	main	22	3
33	1	0	106	177	106	0	0	25	0	main	22	3
33	1	0	89	90	106	0	0	25	0	main	22	3
33	1	0	112	84	106	0	1	25	0	main	22	3
33	1	0	57	85	106	0	1	25	0	main	22	3
33	1	0	55	67	106	0	0	25	0	main	22	3
33	1	0	96	69	106	0	0	25	0	main	22	3
33	1	0	19	70	41	1	1	25	0	main	22	3
33	1	0	42	25	41	0	1	25	0	main	22	3
33	1	0	57	29	41	0	0	25	0	main	22	3
33	1	0	31	34	41	0	0	25	0	main	22	3
33	1	0	23	34	41	0	0	25	0	main	22	3
33	1	0	34	34	41	0	0	25	0	main	22	3
33	1	0	133	34	145	1	1	25	0	main	22	3
33	1	0	165	147	145	0	0	25	0	main	22	3
33	1	0	158	150	145	0	1	25	0	main	22	3
33	1	0	125	150	145	0	0	25	0	main	22	3
33	1	0	144	148	145	0	0	25	0	main	22	3
33	1	0	135	148	145	0	1	25	0	main	22	3
33	1	0	137	148	145	0	1	25	1	main	22	3
33	1	0	142	148	145	0	1	25	1	main	22	3
33	1	0	151	148	145	0	1	25	0	main	22	3
33	1	0	111	148	145	0	0	25	0	main	22	3
33	1	0	129	148	145	0	0	25	0	main	22	3
33	1	0	146	148	145	0	1	25	0	main	22	3
33	1	0	134	148	145	0	1	25	0	main	22	3
33	1	0	148	148	145	0	1	25	0	main	22	3
33	1	0	156	148	145	0	0	25	0	main	22	3
33	1	0	156	148	145	0	0	25	0	main	22	3
33	1	0	132	148	145	0	0	25	0	main	22	3
33	1	0	166	148	145	0	1	25	0	main	22	3
33	1	0	119	148	145	0	0	25	0	main	22	3
33	1	0	151	148	145	0	0	25	0	main	22	3
33	1	0	190	148	145	0	0	25	0	main	22	3
33	1	0	132	174	145	0	1	25	0	main	22	3
33	1	0	206	147	145	0	0	25	0	main	22	3
33	1	0	163	206	145	0	0	25	0	main	22	3
33	1	0	155	185	145	0	1	25	0	main	22	3
33	1	0	165	185	145	0	1	25	0	main	22	3
33	1	0	284	185	282	1	0	25	0	main	22	3
33	1	0	278	275	282	0	1	25	0	main	22	3
33	1	0	253	275	282	0	1	25	0	main	22	3
33	1	0	253	275	282	0	1	25	0	main	22	3
33	1	0	287	275	282	0	1	25	1	main	22	3
