subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond
47	3	1	37	156	46	0	1	17.5	0	150	main_noPush
47	3	0	85	87	46	0	0.25	17.5	0	156	main_noPush
47	3	0	13	87	46	0	1	17.5	0	87	main_noPush
47	3	0	73	49.5	46	0	0.25	17.5	0	87	main_noPush
47	3	0	55	67.5	46	0	0.25	17.5	0	49.5	main_noPush
47	3	0	24	51	46	0	0.25	17.5	1	67.5	main_noPush
47	3	0	39	48	46	0	1	17.5	0	51	main_noPush
47	3	0	43	48	46	0	0.25	17.5	0	48	main_noPush
47	3	0	39	61.5	46	0	1	17.5	0	48	main_noPush
47	3	0	60	48	46	0	0.25	17.5	1	61.5	main_noPush
47	3	0	74	64.5	46	0	1	17.5	0	48	main_noPush
47	3	0	54	69	46	0	0.25	17.5	0	64.5	main_noPush
47	3	0	28	58.5	46	0	1	17.5	0	69	main_noPush
47	3	0	37	39	46	0	1	17.5	0	58.5	main_noPush
47	3	0	63	39	46	0	0.25	17.5	0	39	main_noPush
47	3	0	51	51	46	0	0.25	17.5	0	39	main_noPush
47	3	0	29	51	46	0	0.25	17.5	0	51	main_noPush
47	3	0	24	40.5	46	0	1	17.5	0	51	main_noPush
47	3	0	50	36	46	0	0.25	17.5	0	40.5	main_noPush
47	3	0	41	43.5	50	1	1	17.5	0	36	main_noPush
47	3	0	38	43.5	50	0	0.25	17.5	0	43.5	main_noPush
47	3	0	58	43.5	50	0	1	17.5	1	43.5	main_noPush
47	3	0	39	57	50	0	0.25	17.5	1	43.5	main_noPush
47	3	0	69	48	50	0	0.25	17.5	0	57	main_noPush
47	3	0	50	69	50	0	0.25	17.5	0	48	main_noPush
47	3	0	42	63	50	0	0.25	17.5	0	69	main_noPush
47	3	0	205	57	222	1	1	17.5	1	63	main_noPush
47	3	0	206	157.5	222	0	1	17.5	0	57	main_noPush
47	3	0	224	208.5	222	0	0.25	17.5	0	157.5	main_noPush
47	3	0	73	214.5	60	1	0.25	17.5	0	208.5	main_noPush
47	3	0	72	57	60	0	0.25	17.5	0	214.5	main_noPush
47	3	0	46	73.5	60	0	1	17.5	0	57	main_noPush
47	3	0	60	52.5	60	0	1	17.5	0	73.5	main_noPush
47	3	0	28	52.5	60	0	0.25	17.5	0	52.5	main_noPush
47	3	0	60	40.5	60	0	0.25	17.5	0	52.5	main_noPush
47	3	0	34	61.5	60	0	1	17.5	0	40.5	main_noPush
47	3	0	66	45	60	0	0.25	17.5	0	61.5	main_noPush
47	3	0	49	49.5	60	0	1	17.5	0	45	main_noPush
47	3	0	80	49.5	60	0	0.25	17.5	0	49.5	main_noPush
47	3	0	32	90	15	1	1	17.5	0	49.5	main_noPush
47	3	0	35	45	15	0	1	17.5	0	90	main_noPush
47	3	0	16	45	15	0	1	17.5	0	45	main_noPush
47	3	0	33	21	15	0	1	17.5	0	45	main_noPush
47	3	0	15	33	15	0	0.25	17.5	0	21	main_noPush
47	3	0	18	33	15	0	0.25	17.5	0	33	main_noPush
47	3	0	11	19.5	15	0	0.25	17.5	0	33	main_noPush
47	3	0	12	19.5	15	0	1	17.5	0	19.5	main_noPush
47	3	0	40	19.5	15	0	0.25	17.5	0	19.5	main_noPush
47	3	0	7	39	15	0	0.25	17.5	0	19.5	main_noPush
47	3	0	23	27	15	0	0.25	17.5	0	39	main_noPush
47	3	0	14	27	15	0	1	17.5	0	27	main_noPush
47	3	0	252	27	289	1	0.25	17.5	0	27	main_noPush
47	3	0	290	202.5	289	0	1	17.5	0	27	main_noPush
47	3	0	289	261	289	0	0.25	17.5	0	202.5	main_noPush
47	3	0	286	277.5	289	0	1	17.5	0	261	main_noPush
47	3	0	206	277.5	219	1	0.25	17.5	1	277.5	main_noPush
47	3	0	212	217.5	219	0	0.25	17.5	1	277.5	main_noPush
47	3	0	221	217.5	219	0	1	17.5	0	217.5	main_noPush
47	3	0	253	204	219	0	0.25	17.5	0	217.5	main_noPush
47	3	0	191	235.5	219	0	1	17.5	0	204	main_noPush
47	3	0	210	220.5	219	0	0.25	17.5	0	235.5	main_noPush
47	3	0	238	210	219	0	1	17.5	0	220.5	main_noPush
47	3	0	237	234	219	0	0.25	17.5	0	210	main_noPush
47	3	0	209	234	219	0	0.25	17.5	1	234	main_noPush
47	3	0	220	219	219	0	0.25	17.5	0	234	main_noPush
47	3	0	207	207	219	0	1	17.5	0	219	main_noPush
47	3	0	255	196.5	219	0	1	17.5	0	207	main_noPush
47	3	0	208	229.5	219	0	1	17.5	0	196.5	main_noPush
47	3	0	194	211.5	219	0	0.25	17.5	0	229.5	main_noPush
47	3	0	218	199.5	219	0	1	17.5	0	211.5	main_noPush
47	3	0	217	220.5	219	0	1	17.5	0	199.5	main_noPush
47	3	0	168	220.5	219	0	0.25	17.5	1	220.5	main_noPush
47	3	0	79	181.5	75	1	0.25	17.5	0	220.5	main_noPush
47	3	0	78	96	75	0	1	17.5	1	181.5	main_noPush
47	3	0	67	85.5	75	0	1	17.5	0	96	main_noPush
47	3	0	91	78	75	0	0.25	17.5	0	85.5	main_noPush
47	3	0	65	78	75	0	0.25	17.5	0	78	main_noPush
47	3	0	78	69	75	0	1	17.5	0	78	main_noPush
47	3	0	46	82.5	75	0	1	17.5	0	69	main_noPush
47	3	0	248	66	242	1	1	17.5	0	82.5	main_noPush
47	3	0	250	231	242	0	1	17.5	0	66	main_noPush
47	3	0	230	240	242	0	1	17.5	0	231	main_noPush
47	3	0	241	241.5	242	0	0.25	17.5	0	240	main_noPush
47	3	0	216	241.5	242	0	1	17.5	0	241.5	main_noPush
47	3	0	258	226.5	242	0	1	17.5	0	241.5	main_noPush
47	3	0	210	238.5	242	0	0.25	17.5	0	226.5	main_noPush
47	3	0	269	217.5	242	0	1	17.5	0	238.5	main_noPush
47	3	0	228	255	242	0	0.25	17.5	0	217.5	main_noPush
47	3	0	253	238.5	242	0	1	17.5	1	255	main_noPush
47	3	0	246	238.5	242	0	1	17.5	1	238.5	main_noPush
47	3	0	285	243	294	1	0.25	17.5	0	238.5	main_noPush
47	3	0	294	259.5	294	0	1	17.5	0	243	main_noPush
47	3	0	278	274.5	294	0	1	17.5	0	259.5	main_noPush
47	3	0	261	274.5	294	0	1	17.5	0	274.5	main_noPush
47	3	0	291	264	294	0	1	17.5	0	274.5	main_noPush
47	3	0	288	276	294	0	0.25	17.5	0	264	main_noPush
47	3	0	259	276	294	0	0.25	17.5	0	276	main_noPush
47	3	0	273	262.5	294	0	1	17.5	0	276	main_noPush
47	3	0	251	264	294	0	0.25	17.5	0	262.5	main_noPush
47	3	0	287	250.5	294	0	0.25	17.5	0	264	main_noPush
47	3	1	228	150	215	0	1	17.5	0	150	main_noPush
47	3	0	208	186	215	0	1	17.5	0	150	main_noPush
47	3	0	212	205.5	215	0	0.25	17.5	0	186	main_noPush
47	3	0	221	223.5	215	0	0.25	17.5	0	205.5	main_noPush
47	3	0	197	223.5	220	1	0.25	17.5	0	223.5	main_noPush
47	3	0	233	195	220	0	0.25	17.5	0	223.5	main_noPush
47	3	0	228	220.5	220	0	0.25	17.5	0	195	main_noPush
47	3	0	256	220.5	220	0	1	17.5	0	220.5	main_noPush
47	3	0	201	253.5	220	0	0.25	17.5	0	220.5	main_noPush
47	3	0	217	205.5	220	0	1	17.5	0	253.5	main_noPush
47	3	0	221	205.5	220	0	1	17.5	0	205.5	main_noPush
47	3	0	224	214.5	220	0	0.25	17.5	0	205.5	main_noPush
47	3	0	21	214.5	21	1	0.25	17.5	0	214.5	main_noPush
47	3	0	39	51	21	0	1	17.5	0	214.5	main_noPush
47	3	0	51	40.5	21	0	1	17.5	0	51	main_noPush
47	3	0	12	51	21	0	0.25	17.5	0	40.5	main_noPush
47	3	0	121	28.5	138	1	0.25	17.5	0	51	main_noPush
47	3	0	130	138	138	0	1	17.5	1	28.5	main_noPush
47	3	0	147	129	138	0	1	17.5	0	138	main_noPush
47	3	0	133	139.5	138	0	1	17.5	0	129	main_noPush
47	3	0	137	129	138	0	1	17.5	1	139.5	main_noPush
47	3	0	121	129	138	0	1	17.5	0	129	main_noPush
47	3	0	141	129	138	0	0.25	17.5	0	129	main_noPush
47	3	0	141	129	138	0	0.25	17.5	0	129	main_noPush
47	3	0	146	129	138	0	0.25	17.5	0	129	main_noPush
47	3	0	140	145.5	138	0	1	17.5	0	129	main_noPush
47	3	0	136	130.5	138	0	1	17.5	0	145.5	main_noPush
47	3	0	153	130.5	138	0	1	17.5	0	130.5	main_noPush
47	3	0	119	144	138	0	0.25	17.5	0	130.5	main_noPush
47	3	0	149	130.5	138	0	1	17.5	0	144	main_noPush
47	3	0	69	139.5	88	1	1	17.5	0	130.5	main_noPush
47	3	0	87	88.5	88	0	0.25	17.5	0	139.5	main_noPush
47	3	0	64	88.5	88	0	1	17.5	0	88.5	main_noPush
47	3	0	107	75	88	0	1	17.5	1	88.5	main_noPush
47	3	0	74	87	88	0	1	17.5	0	75	main_noPush
47	3	0	67	82.5	88	0	0.25	17.5	0	87	main_noPush
47	3	0	6	73.5	3	1	1	17.5	0	82.5	main_noPush
47	3	0	0	21	3	0	0.25	17.5	1	73.5	main_noPush
47	3	0	6	10.5	3	0	1	17.5	0	21	main_noPush
47	3	0	23	10.5	3	0	1	17.5	1	10.5	main_noPush
47	3	0	73	24	59	1	0.25	17.5	0	10.5	main_noPush
47	3	0	53	78	59	0	1	17.5	0	24	main_noPush
47	3	0	83	61.5	59	0	0.25	17.5	0	78	main_noPush
47	3	0	62	78	59	0	0.25	17.5	0	61.5	main_noPush
47	3	0	44	60	59	0	0.25	17.5	0	78	main_noPush
47	3	0	38	54	59	0	1	17.5	0	60	main_noPush
47	3	0	83	54	59	0	0.25	17.5	0	54	main_noPush
47	3	0	52	76.5	59	0	0.25	17.5	0	54	main_noPush
47	3	0	47	61.5	59	0	1	17.5	0	76.5	main_noPush
47	3	0	63	61.5	59	0	1	17.5	0	61.5	main_noPush
47	3	0	62	66	59	0	1	17.5	0	61.5	main_noPush
47	3	0	84	66	107	1	1	17.5	0	66	main_noPush
47	3	0	97	78	107	0	1	17.5	0	66	main_noPush
47	3	0	98	78	107	0	1	17.5	0	78	main_noPush
47	3	0	122	90	107	0	1	17.5	0	78	main_noPush
47	3	0	72	120	84	1	0.25	17.5	0	90	main_noPush
47	3	0	96	84	84	0	1	17.5	0	120	main_noPush
