subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
127	2	1	48	25	78	0	1	25	0	main
127	2	0	90	31	78	0	1	25	0	main
127	2	0	74	64	78	0	1	25	0	main
127	2	0	101	68	78	0	0	25	0	main
127	2	0	60	78	78	0	0	25	0	main
127	2	0	96	62	78	0	0	25	0	main
127	2	0	78	72	78	0	0	25	0	main
127	2	0	89	76	78	0	1	25	0	main
127	2	0	114	81	78	0	0	25	0	main
127	2	0	96	90	78	0	0	25	0	main
127	2	0	104	91	78	0	1	25	0	main
127	2	0	12	79	11	1	1	25	1	main
127	2	0	29	16	11	0	0	25	0	main
127	2	0	41	19	11	0	1	25	0	main
127	2	0	276	30	298	1	1	25	0	main
127	2	0	268	276	298	0	1	25	0	main
127	2	0	297	276	298	0	1	25	0	main
127	2	0	256	283	298	0	0	25	0	main
127	2	0	264	288	269	1	0	25	1	main
127	2	0	235	275	269	0	1	25	0	main
127	2	0	246	258	269	0	0	25	0	main
127	2	0	231	254	269	0	1	25	0	main
127	2	0	256	246	269	0	0	25	0	main
127	2	0	245	250	269	0	1	25	0	main
127	2	0	239	250	269	0	0	25	0	main
127	2	0	274	250	269	0	1	25	0	main
127	2	0	270	255	269	0	0	25	0	main
127	2	0	252	264	258	1	0	25	0	main
127	2	0	293	259	258	0	1	25	0	main
127	2	0	217	276	258	0	1	25	0	main
127	2	0	272	240	258	0	1	25	0	main
127	2	0	266	259	258	0	0	25	0	main
127	2	0	299	264	258	0	0	25	0	main
127	2	0	269	268	258	0	1	25	0	main
127	2	0	291	271	258	0	1	25	0	main
127	2	0	253	263	258	0	0	25	1	main
127	2	0	266	258	258	0	1	25	0	main
127	2	0	288	262	258	0	1	25	0	main
127	2	0	263	274	258	0	1	25	0	main
127	2	0	283	270	258	0	1	25	0	main
127	2	0	232	275	258	0	1	25	0	main
127	2	0	289	249	258	0	0	25	0	main
127	2	0	261	266	258	0	1	25	0	main
127	2	0	152	266	165	1	1	25	0	main
127	2	0	193	168	165	0	0	25	0	main
127	2	0	164	176	165	0	0	25	0	main
127	2	0	142	172	165	0	1	25	0	main
127	2	0	184	162	165	0	0	25	1	main
127	2	0	188	166	181	1	1	25	0	main
127	2	0	176	176	181	0	1	25	0	main
127	2	0	164	176	181	0	1	25	0	main
127	2	0	235	176	181	0	0	25	0	main
127	2	0	138	196	181	0	1	25	0	main
127	2	0	227	175	181	0	1	25	0	main
127	2	0	217	188	181	0	1	25	0	main
127	2	0	184	194	181	0	0	25	0	main
127	2	0	155	194	181	0	0	25	0	main
127	2	0	151	194	181	0	0	25	0	main
127	2	0	146	194	181	0	0	25	0	main
127	2	0	157	187	181	0	0	25	0	main
127	2	0	198	181	181	0	1	25	0	main
127	2	0	153	189	181	0	1	25	0	main
127	2	0	157	180	181	0	1	25	0	main
127	2	0	167	173	181	0	0	25	0	main
127	2	0	222	173	181	0	1	25	0	main
127	2	0	164	198	181	0	1	25	0	main
127	2	0	31	185	51	1	1	25	0	main
127	2	0	13	31	51	0	0	25	0	main
127	2	0	47	35	51	0	0	25	0	main
127	2	0	52	41	51	0	0	25	0	main
127	2	0	107	47	51	0	0	25	0	main
127	2	0	28	57	51	0	0	25	0	main
127	2	0	75	78	51	0	0	25	0	main
127	2	0	58	57	51	0	1	25	0	main
127	2	0	52	75	51	0	1	25	0	main
127	2	0	38	59	51	0	0	25	0	main
127	2	0	154	55	171	1	0	25	1	main
127	2	0	143	161	171	0	1	25	0	main
127	2	0	122	155	171	0	1	25	0	main
127	2	0	190	140	171	0	1	25	0	main
127	2	0	166	167	171	0	0	25	0	main
127	2	0	165	167	189	1	0	25	0	main
127	2	0	240	167	189	0	0	25	0	main
127	2	0	177	187	189	0	0	25	0	main
127	2	0	142	206	107	1	0	25	0	main
127	2	0	88	115	107	0	0	25	1	main
127	2	0	83	114	107	0	0	25	0	main
127	2	0	55	103	94	1	0	25	0	main
127	2	0	112	88	94	0	0	25	0	main
127	2	0	91	92	94	0	1	25	0	main
127	2	0	87	96	94	0	0	25	0	main
127	2	0	241	100	251	1	0	25	0	main
127	2	0	253	222	251	0	0	25	0	main
127	2	0	245	248	251	0	0	25	1	main
127	2	0	247	248	251	0	0	25	0	main
127	2	0	190	248	198	1	1	25	0	main
127	2	0	184	244	198	0	1	25	0	main
127	2	0	211	196	198	0	0	25	0	main
127	2	0	180	203	198	0	0	25	0	main
127	2	0	186	203	198	0	0	25	0	main
127	2	0	207	203	198	0	1	25	0	main
127	2	0	197	203	198	0	1	25	0	main
127	2	0	207	203	198	0	0	25	0	main
127	2	0	173	207	198	0	0	25	0	main
127	2	0	205	198	198	0	1	25	0	main
127	2	0	173	206	198	0	0	25	0	main
127	2	0	187	200	198	0	1	25	0	main
127	2	0	162	198	198	0	1	25	0	main
127	2	0	230	175	198	0	0	25	0	main
127	2	0	211	205	198	0	1	25	1	main
127	2	0	210	208	198	0	0	25	0	main
127	2	0	214	206	198	0	1	25	0	main
127	2	0	69	211	20	1	1	25	0	main
127	2	0	17	71	20	0	0	25	0	main
127	2	0	21	65	20	0	1	25	0	main
127	2	0	23	36	20	0	1	25	0	main
127	2	0	53	36	48	1	1	25	0	main
127	2	0	50	36	48	0	1	25	0	main
127	2	0	25	41	48	0	1	25	0	main
127	2	0	23	38	48	0	1	25	0	main
127	2	0	4	34	48	0	1	25	0	main
127	2	0	22	29	48	0	1	25	0	main
127	2	0	47	34	91	1	0	25	1	main
127	2	0	102	78	91	0	0	25	0	main
127	2	0	59	89	91	0	1	25	0	main
127	2	0	62	77	91	0	1	25	0	main
127	2	0	80	75	91	0	0	25	0	main
127	2	0	87	75	91	0	0	25	0	main
127	2	0	107	79	91	0	1	25	0	main
127	2	0	133	87	91	0	1	25	0	main
127	2	0	101	103	91	0	0	25	0	main
127	2	0	116	103	91	0	1	25	0	main
127	2	0	82	103	91	0	1	25	0	main
127	2	0	53	103	91	0	1	25	1	main
127	2	0	88	94	91	0	1	25	0	main
127	2	0	109	91	91	0	1	25	1	main
127	2	0	112	91	91	0	1	25	0	main
127	2	0	209	91	216	1	1	25	0	main
