subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond	ip	saw	init_rt	rt
21	1	1	121	150	122	0	1	17.5	0	150	main_noPush	17	25	NaN	4.50262423721142
21	1	0	120	126	122	0	0.25	17.5	0	150	main_noPush	17	25	0.510838225018233	1.8562632619869
21	1	0	136	126	122	0	0.25	17.5	0	126	main_noPush	17	25	NaN	0.858517273096368
21	1	0	143	126	122	0	0.25	17.5	1	126	main_noPush	17	25	NaN	0.861363642150536
21	1	0	108	126	122	0	0.25	17.5	0	126	main_noPush	17	25	NaN	1.18284004996531
21	1	0	213	126	221	1	0.25	17.5	0	126	main_noPush	17	25	NaN	0.782849535811692
21	1	0	231	196.5	221	0	0.25	17.5	0	126	main_noPush	17	25	0.00327043002471328	1.60598082304932
21	1	0	241	222	221	0	1	17.5	0	196.5	main_noPush	17	25	0.0025340358261019	0.975364161888137
21	1	0	235	238.5	221	0	1	17.5	0	222	main_noPush	17	25	0.756771618034691	1.56365018803626
21	1	0	233	238.5	221	0	1	17.5	0	238.5	main_noPush	17	25	NaN	0.875665785046294
21	1	0	204	238.5	221	0	0.25	17.5	0	238.5	main_noPush	17	25	NaN	0.59259656094946
21	1	0	244	220.5	221	0	0.25	17.5	0	238.5	main_noPush	17	25	0.123661590041593	2.09274555090815
21	1	0	214	228	221	0	0.25	17.5	1	220.5	main_noPush	17	25	0.291645067045465	3.19535557110794
21	1	0	218	228	221	0	0.25	17.5	0	228	main_noPush	17	25	NaN	1.21144784986973
21	1	0	208	228	221	0	1	17.5	0	228	main_noPush	17	25	NaN	0.496755147119984
21	1	0	236	216	221	0	0.25	17.5	0	228	main_noPush	17	25	0.431728079915047	1.3090570368804
21	1	0	228	223.5	221	0	0.25	17.5	0	216	main_noPush	17	25	0.708659722004086	1.48872560705058
21	1	0	211	223.5	221	0	1	17.5	0	223.5	main_noPush	17	25	NaN	0.78093094797805
21	1	0	102	223.5	95	1	1	17.5	0	223.5	main_noPush	17	25	NaN	0.564366417005658
21	1	0	89	97.5	95	0	0.25	17.5	1	223.5	main_noPush	17	25	0.00258106901310384	3.22317849192768
21	1	0	120	97.5	95	0	1	17.5	0	97.5	main_noPush	17	25	NaN	1.04341043508612
21	1	0	236	117	266	1	1	17.5	0	97.5	main_noPush	17	25	0.356921220896766	1.77970104780979
21	1	0	298	124.5	266	0	1	17.5	0	117	main_noPush	17	25	0.00262962304987013	0.829028155189008
21	1	0	250	273	266	0	1	17.5	0	124.5	main_noPush	17	25	0.897056301124394	4.04414380108938
21	1	0	275	261	266	0	1	17.5	0	273	main_noPush	17	25	0.168502897955477	1.28157524694689
21	1	0	250	261	266	0	1	17.5	0	261	main_noPush	17	25	NaN	0.701513778883964
21	1	0	272	261	266	0	0.25	17.5	0	261	main_noPush	17	25	NaN	0.506537720095366
21	1	0	240	261	266	0	0.25	17.5	0	261	main_noPush	17	25	NaN	0.777397265890613
21	1	0	270	250.5	266	0	0.25	17.5	0	261	main_noPush	17	25	1.29995892383158	2.05038133286871
21	1	0	273	258	266	0	1	17.5	0	250.5	main_noPush	17	25	0.662104210117832	3.21456730714999
21	1	0	275	258	266	0	0.25	17.5	0	258	main_noPush	17	25	NaN	0.726332167861983
21	1	0	251	265.5	266	0	0.25	17.5	0	258	main_noPush	17	25	0.705916420090944	1.58457875903696
21	1	0	283	265.5	266	0	1	17.5	0	265.5	main_noPush	17	25	NaN	0.379827843047678
21	1	0	60	265.5	36	1	0.25	17.5	0	265.5	main_noPush	17	25	NaN	0.735786080826074
