subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond
68	4	1	47	150	60	0	0	10	0	main
68	4	0	62	95	60	0	1	10	0	main
68	4	0	51	65	60	0	0	10	0	main
68	4	0	44	65	60	0	1	10	0	main
68	4	0	63	55	60	0	0	10	0	main
68	4	0	63	60	60	0	0	10	0	main
68	4	0	29	60	31	1	1	10	0	main
68	4	0	24	42	31	0	1	10	0	main
68	4	0	12	33	31	0	0	10	0	main
68	4	0	35	55	31	0	0	10	0	main
68	4	0	27	55	31	0	1	10	0	main
68	4	0	24	39	31	0	0	10	0	main
68	4	0	20	29	31	0	0	10	0	main
68	4	0	22	29	31	0	0	10	1	main
68	4	0	273	29	277	1	1	10	0	main
68	4	0	287	194	277	0	0	10	0	main
68	4	0	287	283	277	0	0	10	0	main
68	4	0	278	283	277	0	1	10	0	main
68	4	0	287	283	277	0	1	10	0	main
68	4	0	284	283	277	0	1	10	0	main
68	4	0	300	283	277	0	0	10	1	main
68	4	0	296	261	277	0	1	10	0	main
68	4	0	257	288	277	0	0	10	0	main
68	4	0	277	274	277	0	0	10	0	main
68	4	0	283	274	277	0	0	10	1	main
68	4	0	267	274	262	1	0	10	0	main
68	4	0	260	274	262	0	1	10	0	main
68	4	0	266	263	262	0	1	10	0	main
68	4	0	264	263	262	0	0	10	0	main
68	4	0	275	263	262	0	1	10	0	main
68	4	0	270	269	262	0	0	10	0	main
68	4	0	250	269	262	0	0	10	0	main
68	4	0	277	253	262	0	1	10	0	main
68	4	0	284	265	273	1	1	10	0	main
68	4	0	265	275	273	0	0	10	0	main
68	4	0	277	275	273	0	1	10	0	main
68	4	0	279	275	273	0	1	10	0	main
68	4	0	263	275	273	0	0	10	0	main
68	4	0	282	275	273	0	0	10	1	main
68	4	0	282	275	273	0	1	10	0	main
68	4	0	286	275	273	0	1	10	0	main
68	4	0	111	275	96	1	1	10	0	main
68	4	0	104	98	96	0	1	10	1	main
68	4	0	101	98	96	0	1	10	0	main
68	4	0	87	98	96	0	0	10	0	main
68	4	0	97	92	96	0	0	10	0	main
68	4	0	81	92	96	0	0	10	0	main
68	4	0	104	107	96	0	0	10	1	main
68	4	0	87	107	96	0	0	10	0	main
68	4	0	91	94	96	0	1	10	0	main
68	4	0	79	94	96	0	0	10	0	main
68	4	0	94	84	96	0	0	10	0	main
68	4	0	83	84	96	0	0	10	0	main
68	4	0	85	84	96	0	1	10	1	main
68	4	0	101	84	96	0	0	10	0	main
68	4	0	98	102	96	0	0	10	0	main
68	4	0	101	102	96	0	0	10	0	main
68	4	0	107	102	96	0	1	10	1	main
68	4	0	100	102	96	0	0	10	0	main
68	4	0	91	102	96	0	0	10	0	main
68	4	0	105	97	96	0	1	10	0	main
68	4	0	87	97	96	0	0	10	1	main
68	4	0	97	97	96	0	0	10	0	main
68	4	0	110	97	96	0	1	10	0	main
68	4	0	95	102	96	0	1	10	0	main
68	4	0	105	102	96	0	1	10	0	main
68	4	0	101	102	96	0	1	10	0	main
68	4	0	94	102	96	0	0	10	0	main
68	4	0	92	102	96	0	0	10	0	main
68	4	0	95	95	96	0	0	10	0	main
68	4	0	88	95	96	0	1	10	0	main
68	4	0	52	95	46	1	1	10	0	main
68	4	0	48	56	46	0	1	10	0	main
68	4	0	52	56	46	0	1	10	0	main
68	4	0	50	56	46	0	0	10	0	main
68	4	0	40	56	46	0	0	10	0	main
68	4	0	50	49	46	0	0	10	0	main
68	4	0	41	49	46	0	1	10	0	main
68	4	0	218	49	219	1	0	10	0	main
68	4	0	232	208	219	0	0	10	0	main
68	4	0	230	228	219	0	1	10	0	main
68	4	0	217	234	219	0	0	10	0	main
68	4	0	210	234	219	0	0	10	0	main
68	4	0	221	211	219	0	0	10	0	main
68	4	0	217	211	219	0	0	10	0	main
68	4	0	205	211	219	0	1	10	0	main
68	4	0	224	211	219	0	0	10	0	main
68	4	0	216	222	219	0	1	10	0	main
68	4	0	218	222	219	0	0	10	0	main
68	4	0	233	222	219	0	1	10	1	main
68	4	0	203	228	219	0	1	10	0	main
68	4	0	204	209	219	0	0	10	0	main
68	4	0	241	209	219	0	0	10	0	main
68	4	0	213	235	219	0	0	10	0	main
68	4	0	201	227	219	0	0	10	0	main
68	4	0	219	204	219	0	1	10	0	main
68	4	0	198	209	219	0	1	10	0	main
68	4	0	230	209	219	0	1	10	1	main
68	4	0	222	226	219	0	0	10	0	main
68	4	0	235	226	219	0	0	10	0	main
68	4	0	200	226	219	0	0	10	1	main
68	4	0	196	203	219	0	1	10	0	main
68	4	0	222	203	219	0	1	10	0	main
68	4	0	211	212	219	0	1	10	0	main
68	4	0	200	212	219	0	1	10	0	main
68	4	0	230	210	219	0	1	10	0	main
68	4	0	215	234	219	0	1	10	0	main
68	4	0	203	222	219	0	1	10	0	main
68	4	0	201	203	219	0	1	10	0	main
68	4	0	211	203	219	0	0	10	0	main
68	4	0	212	203	219	0	0	10	0	main
68	4	0	226	203	219	0	1	10	0	main
68	4	0	234	214	244	1	1	10	0	main
68	4	0	246	223	244	0	0	10	0	main
68	4	0	238	249	244	0	0	10	0	main
68	4	0	250	241	244	0	0	10	0	main
68	4	0	245	241	244	0	1	10	0	main
68	4	0	239	241	244	0	0	10	0	main
68	4	0	241	241	244	0	0	10	0	main
68	4	0	241	241	244	0	0	10	0	main
68	4	0	241	241	244	0	1	10	0	main
68	4	0	246	241	244	0	1	10	0	main
68	4	0	244	241	244	0	0	10	0	main
68	4	0	253	241	244	0	0	10	0	main
68	4	0	268	246	244	0	1	10	0	main
68	4	0	232	259	244	0	0	10	0	main
68	4	0	238	236	244	0	0	10	0	main
68	4	0	242	236	244	0	1	10	0	main
68	4	0	239	236	244	0	1	10	1	main
68	4	0	239	236	244	0	0	10	0	main
68	4	0	231	236	244	0	1	10	0	main
68	4	0	253	227	244	0	0	10	0	main
68	4	0	254	239	244	0	1	10	0	main
68	4	0	237	246	244	0	1	10	0	main
68	4	0	254	246	244	0	0	10	0	main
68	4	0	225	246	244	0	1	10	0	main
68	4	0	233	237	244	0	0	10	0	main
68	4	0	240	237	244	0	0	10	0	main
68	4	0	240	237	244	0	0	10	0	main
68	4	0	232	237	244	0	0	10	0	main
68	4	0	225	237	244	0	0	10	0	main
68	4	0	242	228	244	0	0	10	0	main
68	4	0	188	234	194	1	1	10	1	main
68	4	0	189	186	194	0	1	10	0	main
68	4	0	201	186	194	0	0	10	0	main
68	4	0	176	195	194	0	1	10	0	main
68	4	0	186	185	194	0	1	10	0	main
68	4	0	300	185	280	1	0	10	0	main
68	4	0	281	299	280	0	0	10	1	main
68	4	0	281	285	280	0	1	10	0	main
68	4	0	266	285	280	0	1	10	0	main
68	4	0	259	266	280	0	0	10	0	main
68	4	0	277	294	280	0	1	10	1	main
68	4	0	280	283	280	0	1	10	0	main
68	4	0	283	283	280	0	1	10	0	main
68	4	0	279	283	280	0	0	10	0	main
68	4	0	267	283	280	0	1	10	0	main
68	4	0	294	268	280	0	1	10	0	main
68	4	0	298	290	280	0	0	10	0	main
68	4	0	275	294	280	0	1	10	0	main
68	4	0	282	283	280	0	0	10	1	main
68	4	0	263	283	280	0	0	10	0	main
68	4	0	291	269	280	0	0	10	0	main
68	4	0	280	276	280	0	1	10	0	main
68	4	0	280	276	280	0	1	10	0	main
68	4	0	285	276	280	0	1	10	0	main
68	4	0	281	276	280	0	0	10	0	main
68	4	0	185	276	202	1	1	10	0	main
68	4	0	205	185	202	0	1	10	1	main
68	4	0	202	194	202	0	0	10	0	main
68	4	0	216	194	202	0	1	10	0	main
68	4	0	185	216	202	0	0	10	0	main
68	4	0	60	201	66	1	0	10	0	main
68	4	0	64	90	66	0	0	10	0	main
68	4	0	72	90	66	0	1	10	0	main
68	4	0	60	71	66	0	0	10	0	main
68	4	0	69	60	66	0	0	10	0	main
68	4	0	56	60	66	0	1	10	0	main
68	4	0	73	60	66	0	1	10	0	main
68	4	0	78	67	74	1	1	10	0	main
68	4	0	77	71	74	0	1	10	0	main
68	4	0	79	78	74	0	1	10	0	main
68	4	0	67	78	74	0	1	10	0	main
68	4	0	67	70	74	0	0	10	0	main
68	4	0	70	70	74	0	1	10	0	main
68	4	0	72	70	74	0	0	10	0	main
68	4	0	67	70	74	0	0	10	0	main
68	4	0	76	70	74	0	0	10	0	main
68	4	0	70	70	74	0	0	10	0	main
68	4	0	70	70	74	0	0	10	0	main
68	4	0	73	70	74	0	1	10	1	main
68	4	0	81	70	74	0	0	10	0	main
68	4	0	64	73	74	0	0	10	0	main
68	4	0	87	65	74	0	0	10	0	main
68	4	0	73	79	74	0	0	10	0	main
68	4	0	75	79	74	0	1	10	0	main
68	4	0	86	79	74	0	0	10	0	main
68	4	0	72	79	74	0	0	10	0	main
68	4	0	65	79	74	0	1	10	0	main
68	4	0	64	71	74	0	0	10	1	main
68	4	1	260	150	217	0	1	25	0	main
68	4	0	195	188	217	0	0	25	0	main
68	4	0	224	188	217	0	0	25	0	main
68	4	0	215	188	217	0	0	25	0	main
68	4	0	222	196	217	0	1	25	0	main
68	4	0	55	196	39	1	1	25	1	main
68	4	0	76	196	39	0	1	25	0	main
68	4	0	72	97	39	0	1	25	0	main
68	4	0	8	97	39	0	0	25	0	main
68	4	0	50	77	39	0	0	25	0	main
68	4	0	83	77	39	0	0	25	0	main
68	4	0	17	77	39	0	0	25	1	main
68	4	0	97	51	102	1	1	25	0	main
68	4	0	115	78	102	0	0	25	0	main
68	4	0	137	87	102	0	1	25	0	main
68	4	0	68	132	102	0	0	25	1	main
68	4	0	122	106	102	0	1	25	0	main
68	4	0	190	106	102	0	0	25	0	main
68	4	0	91	150	102	0	1	25	0	main
68	4	0	96	140	102	0	0	25	0	main
68	4	0	109	112	102	0	1	25	0	main
68	4	0	76	112	63	1	1	25	0	main
68	4	0	55	97	63	0	0	25	0	main
68	4	0	81	97	63	0	1	25	0	main
68	4	0	78	97	63	0	0	25	0	main
68	4	0	63	97	63	0	0	25	1	main
68	4	0	96	85	110	1	0	25	0	main
68	4	0	123	90	110	0	0	25	0	main
68	4	0	92	110	110	0	0	25	0	main
68	4	0	97	100	110	0	1	25	0	main
68	4	0	223	100	231	1	0	25	0	main
68	4	0	263	195	231	0	1	25	0	main
68	4	0	201	229	231	0	1	25	0	main
68	4	0	215	221	231	0	0	25	0	main
68	4	0	245	221	231	0	0	25	0	main
68	4	0	203	221	231	0	1	25	0	main
68	4	0	212	221	231	0	0	25	0	main
68	4	0	196	221	231	0	1	25	0	main
68	4	0	211	221	231	0	1	25	0	main
68	4	0	237	221	231	0	1	25	0	main
68	4	0	202	221	231	0	0	25	0	main
68	4	0	236	221	231	0	0	25	0	main
68	4	0	264	221	231	0	1	25	0	main
68	4	0	216	234	231	0	0	25	0	main
68	4	0	290	228	293	1	0	25	0	main
68	4	0	300	252	293	0	0	25	0	main
68	4	0	289	275	293	0	0	25	0	main
68	4	0	279	275	293	0	0	25	0	main
68	4	0	277	275	293	0	1	25	0	main
68	4	0	297	275	293	0	0	25	0	main
68	4	0	287	275	293	0	1	25	0	main
68	4	0	259	275	293	0	1	25	0	main
68	4	0	294	275	293	0	1	25	0	main
68	4	0	177	275	202	1	1	25	0	main
68	4	0	191	180	202	0	0	25	0	main
68	4	0	210	188	202	0	0	25	1	main
68	4	0	233	188	202	0	1	25	0	main
68	4	0	187	206	202	0	0	25	0	main
68	4	0	219	206	202	0	1	25	0	main
68	4	0	192	206	202	0	0	25	0	main
68	4	0	181	206	202	0	0	25	0	main
68	4	0	223	197	202	0	1	25	0	main
68	4	0	238	206	202	0	0	25	1	main
68	4	0	219	206	202	0	1	25	0	main
68	4	0	233	206	202	0	1	25	0	main
68	4	0	193	206	202	0	1	25	0	main
68	4	0	212	206	202	0	0	25	0	main
68	4	0	162	206	202	0	1	25	0	main
68	4	0	207	177	202	0	1	25	0	main
68	4	0	204	184	202	0	0	25	0	main
68	4	0	179	184	202	0	0	25	0	main
68	4	0	251	184	202	0	1	25	1	main
68	4	0	212	184	202	0	1	25	0	main
68	4	0	170	184	202	0	0	25	0	main
68	4	0	186	184	202	0	1	25	0	main
68	4	0	153	184	202	0	0	25	1	main
68	4	0	212	189	202	0	0	25	0	main
68	4	0	198	189	202	0	0	25	0	main
68	4	0	143	189	202	0	1	25	0	main
68	4	0	164	165	202	0	0	25	0	main
68	4	0	195	165	202	0	0	25	0	main
68	4	0	239	175	202	0	0	25	0	main
68	4	0	133	187	202	0	1	25	0	main
68	4	0	205	146	202	0	0	25	0	main
68	4	0	220	156	202	0	1	25	0	main
68	4	0	219	193	202	0	0	25	0	main
68	4	0	190	193	202	0	1	25	0	main
68	4	0	216	193	202	0	1	25	0	main
68	4	0	227	193	202	0	0	25	0	main
68	4	0	217	184	202	0	1	25	0	main
68	4	0	181	192	202	0	1	25	0	main
68	4	0	140	192	202	0	0	25	0	main
68	4	0	196	172	202	0	0	25	0	main
68	4	0	25	172	7	1	0	25	0	main
68	4	0	3	55	7	0	0	25	0	main
68	4	0	13	25	7	0	1	25	0	main
68	4	0	4	25	7	0	1	25	0	main
68	4	0	5	25	7	0	1	25	0	main
68	4	0	7	25	7	0	1	25	0	main
68	4	0	16	25	7	0	0	25	0	main
68	4	0	10	25	7	0	0	25	0	main
68	4	0	6	25	7	0	1	25	0	main
68	4	0	53	25	7	0	0	25	0	main
68	4	0	4	58	7	0	0	25	0	main
68	4	0	11	28	7	0	0	25	0	main
68	4	0	16	28	7	0	1	25	0	main
68	4	0	22	28	7	0	1	25	0	main
68	4	0	17	28	7	0	1	25	0	main
68	4	0	23	28	7	0	1	25	0	main
68	4	0	23	28	7	0	1	25	0	main
68	4	0	47	28	7	0	0	25	0	main
68	4	0	-0	49	7	0	0	25	0	main
68	4	0	14	24	7	0	1	25	0	main
68	4	0	7	24	7	0	0	25	0	main
68	4	0	14	24	7	0	1	25	0	main
68	4	0	50	24	58	1	0	25	0	main
68	4	0	39	24	58	0	1	25	0	main
68	4	0	44	24	58	0	1	25	0	main
68	4	0	41	24	61	1	0	25	0	main
68	4	0	40	24	61	0	1	25	0	main
68	4	0	82	24	61	0	1	25	0	main
68	4	0	55	66	61	0	0	25	0	main
68	4	0	6	66	61	0	1	25	0	main
68	4	0	86	30	61	0	1	25	0	main
68	4	0	45	63	61	0	0	25	0	main
68	4	0	70	63	61	0	1	25	0	main
68	4	0	47	63	61	0	0	25	0	main
68	4	0	34	63	61	0	1	25	0	main
68	4	0	90	53	61	0	1	25	0	main
68	4	0	34	58	61	0	1	25	0	main
68	4	0	0	58	61	0	0	25	0	main
68	4	0	33	33	61	0	0	25	0	main
68	4	0	52	33	61	0	0	25	0	main
68	4	0	62	33	61	0	1	25	0	main
68	4	0	54	33	61	0	0	25	0	main
68	4	0	91	33	61	0	0	25	0	main
68	4	0	43	80	61	0	0	25	0	main
68	4	0	62	80	61	0	0	25	0	main
68	4	0	100	80	61	0	1	25	0	main
68	4	0	63	80	61	0	0	25	0	main
68	4	0	50	80	61	0	1	25	0	main
68	4	0	115	80	97	1	1	25	0	main
68	4	0	93	88	97	0	0	25	0	main
68	4	0	87	88	97	0	1	25	0	main
68	4	0	26	88	97	0	1	25	0	main
68	4	0	146	57	97	0	0	25	0	main
68	4	0	53	120	97	0	1	25	0	main
68	4	0	101	82	97	0	0	25	0	main
68	4	0	7	82	26	1	1	25	0	main
68	4	0	32	28	26	0	0	25	0	main
68	4	0	45	28	26	0	0	25	0	main
68	4	0	15	28	26	0	1	25	1	main
68	4	0	24	28	26	0	1	25	0	main
68	4	0	60	28	26	0	1	25	0	main
68	4	0	18	33	26	0	0	25	0	main
68	4	0	81	33	103	1	1	25	0	main
68	4	0	51	58	103	0	0	25	0	main
68	4	0	162	58	103	0	1	25	1	main
68	4	0	111	107	103	0	1	25	0	main
68	4	0	143	107	103	0	1	25	0	main
68	4	0	126	130	103	0	1	25	0	main
68	4	0	93	130	103	0	1	25	0	main
