subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
94	4	1	118	150	126	0	1	10	0	main	25	31
94	4	0	126	135	126	0	0	10	0	main	25	31
94	4	0	132	135	126	0	0	10	0	main	25	31
94	4	0	120	135	126	0	1	10	0	main	25	31
94	4	0	133	130	126	0	0	10	0	main	25	31
94	4	0	121	130	126	0	1	10	0	main	25	31
94	4	0	134	130	126	0	1	10	0	main	25	31
94	4	0	115	130	126	0	1	10	0	main	25	31
94	4	0	192	125	185	1	1	10	1	main	25	31
94	4	0	180	170	185	0	0	10	0	main	25	31
94	4	0	187	179	185	0	0	10	0	main	25	31
94	4	0	188	179	185	0	0	10	0	main	25	31
94	4	0	197	179	185	0	1	10	0	main	25	31
94	4	0	193	193	185	0	1	10	0	main	25	31
94	4	0	193	193	185	0	1	10	1	main	25	31
94	4	0	187	193	185	0	1	10	0	main	25	31
94	4	0	22	193	17	1	0	10	0	main	25	31
94	4	0	24	20	17	0	0	10	0	main	25	31
94	4	0	22	20	17	0	0	10	1	main	25	31
94	4	0	18	20	17	0	0	10	0	main	25	31
94	4	0	155	20	148	1	0	10	0	main	25	31
94	4	0	162	152	148	0	1	10	0	main	25	31
94	4	0	134	161	148	0	1	10	0	main	25	31
94	4	0	145	147	148	0	0	10	0	main	25	31
94	4	0	77	147	81	1	1	10	0	main	25	31
94	4	0	90	88	81	0	0	10	0	main	25	31
94	4	0	88	88	81	0	1	10	0	main	25	31
94	4	0	70	88	81	0	0	10	0	main	25	31
94	4	0	89	79	81	0	0	10	0	main	25	31
94	4	0	93	81	102	1	0	10	0	main	25	31
94	4	0	103	86	102	0	0	10	0	main	25	31
94	4	0	102	98	102	0	1	10	0	main	25	31
94	4	0	103	98	102	0	1	10	0	main	25	31
94	4	0	101	98	102	0	0	10	0	main	25	31
94	4	0	169	98	164	1	0	10	0	main	25	31
94	4	0	185	169	164	0	0	10	0	main	25	31
94	4	0	175	175	164	0	1	10	1	main	25	31
94	4	0	160	175	164	0	0	10	0	main	25	31
94	4	0	119	170	126	1	0	10	0	main	25	31
94	4	0	119	124	126	0	0	10	0	main	25	31
94	4	0	126	124	126	0	1	10	0	main	25	31
