subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	cond	ip	saw
27	1	1	258	150	213	0	1	25	0	main	19	6
27	1	0	172	224	213	0	0	25	0	main	19	6
27	1	0	238	205	213	0	1	25	0	main	19	6
27	1	0	215	219	213	0	0	25	0	main	19	6
27	1	0	199	226	213	0	0	25	0	main	19	6
27	1	0	245	220	213	0	1	25	0	main	19	6
27	1	0	232	237	213	0	1	25	0	main	19	6
27	1	0	195	229	213	0	0	25	0	main	19	6
27	1	0	19	206	26	1	1	25	0	main	19	6
27	1	0	5	29	26	0	0	25	0	main	19	6
27	1	0	40	25	26	0	0	25	0	main	19	6
27	1	0	41	31	26	0	0	25	0	main	19	6
27	1	0	42	36	26	0	1	25	0	main	19	6
27	1	0	48	41	26	0	1	25	0	main	19	6
27	1	0	20	47	26	0	1	25	0	main	19	6
27	1	0	33	46	26	0	0	25	0	main	19	6
27	1	0	77	45	26	0	0	25	0	main	19	6
27	1	0	6	61	26	0	1	25	0	main	19	6
27	1	0	45	29	26	0	0	25	0	main	19	6
27	1	0	55	41	26	0	1	25	0	main	19	6
27	1	0	42	55	26	0	0	25	0	main	19	6
27	1	0	19	65	26	0	0	25	0	main	19	6
27	1	0	57	50	26	0	1	25	0	main	19	6
27	1	0	81	61	17	1	0	25	0	main	19	6
27	1	0	47	72	17	0	1	25	0	main	19	6
27	1	0	14	59	17	0	0	25	0	main	19	6
27	1	0	21	40	17	0	1	25	0	main	19	6
27	1	0	32	33	17	0	1	25	0	main	19	6
27	1	0	14	43	64	1	0	25	0	main	19	6
27	1	0	75	30	64	0	0	25	0	main	19	6
27	1	0	107	52	64	0	1	25	0	main	19	6
27	1	0	17	86	64	0	0	25	0	main	19	6
27	1	0	65	67	64	0	0	25	1	main	19	6
27	1	0	76	75	90	1	1	25	0	main	19	6
27	1	0	100	80	90	0	1	25	0	main	19	6
27	1	0	90	84	90	0	1	25	0	main	19	6
27	1	0	54	90	90	0	1	25	0	main	19	6
27	1	0	58	74	90	0	0	25	0	main	19	6
27	1	0	96	71	90	0	1	25	0	main	19	6
27	1	0	99	93	90	0	1	25	0	main	19	6
27	1	0	118	104	90	0	0	25	0	main	19	6
27	1	0	94	120	90	0	0	25	0	main	19	6
27	1	0	95	114	90	0	0	25	0	main	19	6
27	1	0	79	129	90	0	0	25	0	main	19	6
27	1	0	26	111	90	0	1	25	0	main	19	6
27	1	0	62	67	90	0	0	25	0	main	19	6
27	1	0	98	62	90	0	1	25	0	main	19	6
27	1	0	111	73	90	0	1	25	0	main	19	6
27	1	0	81	82	90	0	1	25	0	main	19	6
27	1	0	102	82	90	0	1	25	0	main	19	6
27	1	0	96	98	90	0	1	25	1	main	19	6
27	1	0	64	98	68	1	0	25	0	main	19	6
27	1	0	100	93	68	0	1	25	0	main	19	6
27	1	0	99	100	68	0	1	25	0	main	19	6
27	1	0	110	107	68	0	1	25	0	main	19	6
27	1	0	76	80	68	0	0	25	1	main	19	6
27	1	0	46	98	68	0	1	25	0	main	19	6
27	1	0	55	83	68	0	0	25	0	main	19	6
27	1	0	70	64	68	0	1	25	0	main	19	6
27	1	0	48	66	68	0	0	25	0	main	19	6
27	1	0	98	57	68	0	0	25	0	main	19	6
27	1	0	46	75	68	0	0	25	0	main	19	6
27	1	0	52	67	68	0	1	25	0	main	19	6
27	1	0	52	73	68	0	1	25	0	main	19	6
